
Spine Attachment Pt Time Index
 ==================== 
Spine Attachment Pt Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,0,1,1,100000002,610000005015,
1,,Spine,5,1,1,100000001,610000005017,
1,,Spine,2,2,1,100000002,610000005038,
1,,Spine,5,4,1,100000002,610000005062,
1,,Spine,0,1,1,100000002,610000005073,
1,,Spine,6,3,1,100000003,610000005081,
1,,Spine,7,3,1,100000003,610000005093,
1,,Spine,0,1,1,,610000005322,
1,,Spine,1,2,1,,610000005322,
1,,Spine,4,2,1,,610000005322,
1,,Spine,1,2,1,,610000005323,
1,,Spine,7,6,1,,610000005323,
1,,Spine,1,1,1,,610000005323,
1,,Spine,4,2,1,,610000005323,
1,,Spine,1,2,1,,610000005324,
1,,Spine,4,3,1,,610000005324,
1,,Spine,7,5,1,,610000005324,
1,,Spine,1,2,1,,610000005325,
1,,Spine,4,2,1,,610000005325,
1,,Spine,4,4,1,,610000005325,
1,,Spine,7,5,1,,610000005325,
1,,Spine,3,3,1,,610000005326,
1,,Spine,6,5,1,,610000005326,
1,,Spine,6,1,1,,610000005326,
1,,Spine,2,3,1,,610000005327,
1,,Spine,0,1,1,,610000005327,
1,,Spine,4,3,1,,610000005327,
1,,Spine,9,2,1,,610000005327,
1,,Spine,2,3,1,,610000005328,
1,,Spine,7,3,1,,610000005328,
1,,Spine,1,2,1,,610000005328,
1,,Spine,3,3,1,,610000005329,
1,,Spine,9,3,1,,610000005329,
1,,Spine,8,5,1,,610000005329,
1,,Spine,7,4,1,,610000005330,
1,,Spine,12,4,1,,610000005330,
1,,Spine,7,1,1,,610000005330,
1,,Spine,1,2,1,,610000005331,
1,,Spine,7,2,1,,610000005331,
1,,Spine,12,4,1,,610000005331,
1,,Spine,10,4,1,,610000005331,
1,,Spine,8,4,1,,610000005332,
1,,Spine,6,1,1,,610000005332,
1,,Spine,9,4,1,,610000005332,
1,,Spine,13,4,1,,610000005332,
1,,Spine,5,2,1,,610000005333,
1,,Spine,11,5,1,,610000005333,
1,,Spine,19,6,1,,610000005333,
1,,Spine,4,1,1,,610000005334,
1,,Spine,0,1,1,,610000005334,
1,,Spine,7,4,1,,610000005334,
1,,Spine,11,5,1,,610000005334,
1,,Spine,3,1,1,,610000005335,
1,,Spine,7,4,1,,610000005335,
1,,Spine,11,5,1,,610000005335,
1,,Spine,8,2,1,,610000005335,
1,,Spine,3,2,1,,610000005336,
1,,Spine,2,2,1,,610000005336,
1,,Spine,7,3,1,,610000005336,
1,,Spine,12,7,1,,610000005336,
1,,Spine,2,2,1,,610000005337,
1,,Spine,0,1,1,,610000005337,
1,,Spine,1,2,1,,610000005337,
1,,Spine,2,2,1,,610000005338,
1,,Spine,0,1,1,,610000005338,
1,,Spine,1,2,1,,610000005338,
1,,Spine,4,3,1,,610000005338,
1,,Spine,2,2,1,,610000005339,
1,,Spine,3,2,1,,610000005340,
1,,Spine,2,3,1,,610000005340,
1,,Spine,3,3,1,,610000005341,
1,,Spine,0,1,1,,610000005341,
1,,Spine,3,3,1,,610000005342,
1,,Spine,0,1,1,,610000005342,
1,,Spine,6,4,1,,610000005343,
1,,Spine,6,4,1,,610000005344,
1,,Spine,7,3,1,,610000005345,
1,,Spine,8,3,1,,610000005346,
1,,Spine,0,1,1,,610000005349,
1,,Spine,0,1,1,,610000005350,
1,,Spine,5,2,1,,610000005351,
1,,Spine,8,3,1,,610000005352,
1,,Spine,3,2,1,,610000005353,
1,,Spine,2,2,1,,610000005354,
1,,Spine,2,2,1,,610000005355,
1,,Spine,3,3,1,,610000005356,
1,,Spine,3,2,1,,610000005357,
1,,Spine,4,3,1,,610000005358,
1,,Spine,0,1,1,,610000005359,
1,,Spine,0,1,1,,610000005360,
1,,Spine,0,1,1,,610000005361,
1,,Spine,0,1,1,,610000005362,
1,,Spine,0,1,1,,610000005363,
1,,Spine,0,1,1,,610000005364,
1,,Spine,3,3,1,,610000005365,
1,,Spine,3,2,1,,610000005366,
1,,Spine,3,2,1,,610000005367,
1,,Spine,4,3,1,,610000005368,
1,,Spine,5,4,1,,610000005369,
1,,Spine,0,1,1,,610000005371,
1,,Spine,0,1,1,,610000005372,
1,,Spine,0,1,1,,610000005373,
1,,Spine,0,1,1,,610000005374,
