
Spine Center Number of Voxel Ch=1 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4,,Spine,1,12,Image 1,4,1,100000001,610000004735,
8,,Spine,1,4,Image 1,3,1,100000003,610000004742,
7,,Spine,1,4,Image 1,3,1,100000003,610000004748,
4,,Spine,1,6,Image 1,2,1,100000001,610000004751,
14,,Spine,1,0,Image 1,1,1,100000001,610000004765,
3,,Spine,1,12,Image 1,4,1,100000001,610000004767,
5,,Spine,1,6,Image 1,2,1,100000001,610000004771,
5,,Spine,1,4,Image 1,3,1,100000003,610000004775,
3,,Spine,1,4,Image 1,3,1,100000001,610000004777,
3,,Spine,1,5,Image 1,4,1,100000002,610000004780,
4,,Spine,1,0,Image 1,1,1,100000001,610000004783,
4,,Spine,1,2,Image 1,1,1,100000001,610000004788,
4,,Spine,1,2,Image 1,2,1,100000000,610000004791,
3,,Spine,1,5,Image 1,2,1,100000000,610000004793,
4,,Spine,1,2,Image 1,3,1,100000002,610000004796,
4,,Spine,1,6,Image 1,1,1,100000001,610000004799,
4,,Spine,1,3,Image 1,3,1,100000002,610000004802,
4,,Spine,1,20,Image 1,7,1,100000001,610000004805,
3,,Spine,1,7,Image 1,3,1,100000003,610000004807,
3,,Spine,1,1,Image 1,2,1,100000002,610000004809,
6,,Spine,1,7,Image 1,2,1,100000001,610000004815,
4,,Spine,1,8,Image 1,1,1,100000000,610000004818,
3,,Spine,1,4,Image 1,3,1,100000002,610000004820,
4,,Spine,1,0,Image 1,1,1,100000000,610000004824,
3,,Spine,1,6,Image 1,2,1,100000002,610000004827,
3,,Spine,1,2,Image 1,1,1,100000001,610000004830,
3,,Spine,1,3,Image 1,2,1,100000002,610000004832,
3,,Spine,1,1,Image 1,2,1,100000002,610000004834,
3,,Spine,1,1,Image 1,1,1,100000002,610000004837,
3,,Spine,1,3,Image 1,3,1,100000002,610000004839,
3,,Spine,1,8,Image 1,4,1,100000002,610000004842,
4,,Spine,1,0,Image 1,1,1,100000002,610000004846,
4,,Spine,1,5,Image 1,1,1,100000001,610000004849,
3,,Spine,1,10,Image 1,5,1,100000003,610000004851,
3,,Spine,1,6,Image 1,5,1,100000003,610000004853,
3,,Spine,1,6,Image 1,3,1,100000003,610000004856,
6,,Spine,1,0,Image 1,1,1,100000000,610000004862,
3,,Spine,1,6,Image 1,3,1,100000002,610000004864,
3,,Spine,1,8,Image 1,3,1,100000002,610000004868,
4,,Spine,1,2,Image 1,1,1,100000001,610000004871,
4,,Spine,1,5,Image 1,4,1,100000003,610000004874,
3,,Spine,1,0,Image 1,1,1,100000002,610000004877,
4,,Spine,1,3,Image 1,3,1,100000002,610000004880,
5,,Spine,1,9,Image 1,3,1,100000002,610000004884,
4,,Spine,1,0,Image 1,1,1,100000002,610000004887,
4,,Spine,1,19,Image 1,6,1,100000001,610000004890,
4,,Spine,1,5,Image 1,4,1,100000002,610000004894,
3,,Spine,1,0,Image 1,1,1,100000002,610000004897,
3,,Spine,1,2,Image 1,2,1,100000002,610000004900,
3,,Spine,1,0,Image 1,1,1,100000002,610000004905,
3,,Spine,1,9,Image 1,6,1,100000003,610000004909,
4,,Spine,1,0,Image 1,1,1,100000000,610000004913,
4,,Spine,1,0,Image 1,1,1,100000001,610000004916,
3,,Spine,1,0,Image 1,1,1,100000000,610000004919,
3,,Spine,1,0,Image 1,1,1,100000002,610000004923,
4,,Spine,1,0,Image 1,1,1,100000000,610000004927,
4,,Spine,1,0,Image 1,1,1,100000002,610000004931,
3,,Spine,1,4,Image 1,2,1,100000002,610000004933,
4,,Spine,1,6,Image 1,3,1,100000003,610000004936,
3,,Spine,1,7,Image 1,4,1,100000002,610000004938,
3,,Spine,1,0,Image 1,1,1,100000002,610000004941,
5,,Spine,1,0,Image 1,1,1,100000002,610000004946,
3,,Spine,1,18,Image 1,6,1,100000001,610000004949,
2,,Spine,1,0,Image 1,1,1,100000002,610000004951,
3,,Spine,1,5,Image 1,1,1,100000000,610000004953,
4,,Spine,1,0,Image 1,1,1,100000002,610000004959,
4,,Spine,1,0,Image 1,1,1,100000000,610000004962,
4,,Spine,1,0,Image 1,1,1,100000002,610000004966,
4,,Spine,1,0,Image 1,1,1,100000002,610000004970,
3,,Spine,1,6,Image 1,3,1,100000003,610000004972,
3,,Spine,1,0,Image 1,1,1,100000002,610000004974,
3,,Spine,1,4,Image 1,3,1,100000000,610000004976,
3,,Spine,1,13,Image 1,4,1,100000001,610000004978,
4,,Spine,1,4,Image 1,3,1,100000003,610000004981,
3,,Spine,1,8,Image 1,5,1,100000003,610000004984,
3,,Spine,1,0,Image 1,1,1,100000002,610000004989,
2,,Spine,1,0,Image 1,1,1,100000002,610000004991,
4,,Spine,1,0,Image 1,1,1,100000002,610000004997,
4,,Spine,1,0,Image 1,1,1,100000002,610000005000,
3,,Spine,1,4,Image 1,3,1,100000002,610000005002,
3,,Spine,1,2,Image 1,1,1,100000001,610000005005,
3,,Spine,1,6,Image 1,5,1,100000003,610000005007,
2,,Spine,1,0,Image 1,1,1,100000002,610000005010,
3,,Spine,1,0,Image 1,1,1,100000002,610000005015,
3,,Spine,1,5,Image 1,1,1,100000001,610000005017,
2,,Spine,1,0,Image 1,1,1,100000002,610000005019,
2,,Spine,1,0,Image 1,1,1,100000002,610000005028,
2,,Spine,1,0,Image 1,1,1,100000002,610000005032,
3,,Spine,1,2,Image 1,2,1,100000002,610000005038,
3,,Spine,1,0,Image 1,1,1,100000002,610000005043,
3,,Spine,1,6,Image 1,3,1,100000003,610000005045,
2,,Spine,1,0,Image 1,1,1,100000002,610000005050,
2,,Spine,1,0,Image 1,1,1,100000000,610000005054,
2,,Spine,1,0,Image 1,1,1,100000002,610000005056,
3,,Spine,1,5,Image 1,4,1,100000002,610000005062,
2,,Spine,1,0,Image 1,1,1,100000002,610000005064,
3,,Spine,1,0,Image 1,1,1,100000000,610000005068,
3,,Spine,1,0,Image 1,1,1,100000002,610000005073,
2,,Spine,1,0,Image 1,1,1,100000000,610000005079,
3,,Spine,1,6,Image 1,3,1,100000003,610000005081,
2,,Spine,1,0,Image 1,1,1,100000002,610000005086,
3,,Spine,1,7,Image 1,3,1,100000003,610000005093,
2,,Spine,1,0,Image 1,1,1,100000002,610000005095,
2,,Spine,1,0,Image 1,1,1,100000000,610000005097,
2,,Spine,1,0,Image 1,1,1,100000000,610000005100,
2,,Spine,1,0,Image 1,1,1,100000001,610000005102,
2,,Spine,1,0,Image 1,1,1,100000002,610000005107,
2,,Spine,1,0,Image 1,1,1,100000002,610000005112,
3,,Spine,1,0,Image 1,1,1,100000002,610000005118,
2,,Spine,1,0,Image 1,1,1,100000002,610000005122,
2,,Spine,1,0,Image 1,1,1,100000000,610000005135,
1,,Spine,1,0,Image 1,1,1,100000001,610000005137,
2,,Spine,1,0,Image 1,1,1,100000000,610000005142,
1,,Spine,1,3,Image 1,3,1,100000000,610000005179,
2,,Spine,1,4,Image 1,2,1,100000000,610000005180,
2,,Spine,1,4,Image 1,2,1,100000000,610000005181,
2,,Spine,1,4,Image 1,3,1,100000000,610000005182,
2,,Spine,1,1,Image 1,2,1,100000000,610000005183,
2,,Spine,1,0,Image 1,1,1,100000000,610000005184,
2,,Spine,1,0,Image 1,1,1,100000000,610000005185,
2,,Spine,1,3,Image 1,2,1,100000000,610000005189,
2,,Spine,1,7,Image 1,1,1,100000000,610000005190,
2,,Spine,1,7,Image 1,1,1,100000000,610000005191,
2,,Spine,1,7,Image 1,2,1,100000000,610000005192,
2,,Spine,1,6,Image 1,1,1,100000000,610000005193,
2,,Spine,1,5,Image 1,2,1,100000000,610000005194,
