
Spine Neck Max Diameter
 ==================== 
Spine Neck Max Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,µm,Spine,7,4,1,100000002,610000005224,
0,µm,Spine,3,3,1,100000002,610000005225,
0,µm,Spine,4,4,1,100000002,610000005226,
0,µm,Spine,3,3,1,100000002,610000005227,
0,µm,Spine,2,3,1,100000002,610000005228,
0,µm,Spine,2,3,1,100000002,610000005229,
0,µm,Spine,1,2,1,100000002,610000005230,
0,µm,Spine,1,1,1,100000002,610000005231,
0,µm,Spine,0,1,1,100000002,610000005232,
0,µm,Spine,4,3,1,100000002,610000005236,
0,µm,Spine,3,2,1,100000002,610000005237,
0,µm,Spine,3,3,1,100000002,610000005238,
0,µm,Spine,2,2,1,100000002,610000005239,
0,µm,Spine,2,2,1,100000002,610000005240,
0,µm,Spine,5,2,1,100000002,610000005241,
0,µm,Spine,8,3,1,100000002,610000005242,
0,µm,Spine,3,2,1,100000002,610000005243,
0,µm,Spine,0,1,1,100000002,610000005244,
0,µm,Spine,0,1,1,100000002,610000005245,
0,µm,Spine,0,1,1,100000002,610000005246,
0,µm,Spine,0,1,1,100000002,610000005247,
0,µm,Spine,8,3,1,100000002,610000005261,
0,µm,Spine,7,3,1,100000002,610000005262,
0,µm,Spine,6,4,1,100000002,610000005263,
0,µm,Spine,6,4,1,100000002,610000005264,
0,µm,Spine,3,3,1,100000002,610000005265,
0,µm,Spine,3,3,1,100000002,610000005266,
0,µm,Spine,2,3,1,100000002,610000005267,
0,µm,Spine,2,3,1,100000002,610000005268,
0,µm,Spine,8,4,1,100000002,610000005269,
0,µm,Spine,8,4,1,100000002,610000005270,
0,µm,Spine,7,4,1,100000002,610000005271,
0,µm,Spine,7,4,1,100000002,610000005272,
0,µm,Spine,7,3,1,100000002,610000005273,
0,µm,Spine,7,3,1,100000002,610000005274,
0,µm,Spine,4,3,1,100000002,610000005275,
0,µm,Spine,1,2,1,100000002,610000005276,
0,µm,Spine,5,4,1,100000002,610000005277,
0,µm,Spine,4,3,1,100000002,610000005278,
0,µm,Spine,3,2,1,100000002,610000005279,
0,µm,Spine,3,2,1,100000002,610000005280,
0,µm,Spine,3,3,1,100000002,610000005281,
0,µm,Spine,0,1,1,100000002,610000005282,
0,µm,Spine,0,1,1,100000002,610000005283,
0,µm,Spine,0,1,1,100000002,610000005284,
0,µm,Spine,0,1,1,100000002,610000005285,
0,µm,Spine,0,1,1,100000002,610000005286,
0,µm,Spine,0,1,1,100000002,610000005287,
0,µm,Spine,0,1,1,100000002,610000005288,
0,µm,Spine,0,1,1,100000002,610000005289,
0,µm,Spine,0,1,1,100000002,610000005290,
0,µm,Spine,0,1,1,100000002,610000005291,
0,µm,Spine,0,1,1,100000002,610000005304,
0,µm,Spine,12,7,1,100000003,610000005305,
0,µm,Spine,11,5,1,100000003,610000005306,
0,µm,Spine,11,5,1,100000003,610000005307,
0,µm,Spine,11,5,1,100000003,610000005308,
0,µm,Spine,11,4,1,100000003,610000005309,
0,µm,Spine,10,4,1,100000003,610000005310,
0,µm,Spine,9,4,1,100000003,610000005311,
0,µm,Spine,8,5,1,100000003,610000005312,
0,µm,Spine,7,3,1,100000003,610000005313,
0,µm,Spine,4,3,1,100000003,610000005314,
0,µm,Spine,7,6,1,100000003,610000005315,
0,µm,Spine,7,5,1,100000003,610000005316,
0,µm,Spine,7,5,1,100000003,610000005317,
0,µm,Spine,6,5,1,100000003,610000005318,
0,µm,Spine,0,1,1,100000003,610000005319,
0,µm,Spine,2,2,1,100000003,610000005320,
0,µm,Spine,2,2,1,100000003,610000005321,
