
Segment Center Number of Voxel Ch=5 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
18,,Segment,5,3,Image 1,2,1,100000001,510000000811,
28,,Segment,5,2,Image 1,2,1,100000001,510000000838,
30,,Segment,5,1,Image 1,2,1,100000001,510000000867,
66,,Segment,5,0,Image 1,1,1,100000001,510000000934,
3,,Segment,5,7,Image 1,2,1,100000001,510000000936,
5,,Segment,5,6,Image 1,3,1,100000001,510000000940,
4,,Segment,5,5,Image 1,3,1,100000001,510000000943,
5,,Segment,5,4,Image 1,3,1,100000001,510000000947,
11,,Segment,5,6,Image 1,3,1,100000002,510000000958,
4,,Segment,5,5,Image 1,3,1,100000002,510000000961,
8,,Segment,5,4,Image 1,3,1,100000002,510000000968,
24,,Segment,5,3,Image 1,3,1,100000002,510000000991,
38,,Segment,5,2,Image 1,3,1,100000002,510000001028,
5,,Segment,5,1,Image 1,2,1,100000002,510000001032,
19,,Segment,5,0,Image 1,1,1,100000002,510000001059,
20,,Segment,5,5,Image 1,4,1,100000002,510000001122,
9,,Segment,5,7,Image 1,4,1,100000002,510000001130,
4,,Segment,5,6,Image 1,4,1,100000002,510000001133,
3,,Segment,5,7,Image 1,5,1,100000002,510000001135,
4,,Segment,5,5,Image 1,5,1,100000002,510000001138,
8,,Segment,5,4,Image 1,4,1,100000002,510000001145,
3,,Segment,5,4,Image 1,4,1,100000002,510000001148,
5,,Segment,5,3,Image 1,4,1,100000002,510000001152,
44,,Segment,5,4,Image 1,3,1,100000002,510000001195,
11,,Segment,5,3,Image 1,3,1,100000002,510000001205,
15,,Segment,5,2,Image 1,3,1,100000002,510000001219,
7,,Segment,5,5,Image 1,5,1,100000002,510000001225,
11,,Segment,5,4,Image 1,4,1,100000002,510000001235,
5,,Segment,5,5,Image 1,4,1,100000002,510000001239,
3,,Segment,5,3,Image 1,4,1,100000002,510000001241,
6,,Segment,5,1,Image 1,1,1,100000002,510000001246,
3,,Segment,5,2,Image 1,2,1,100000002,510000001248,
13,,Segment,5,12,Image 1,5,1,100000002,510000001260,
8,,Segment,5,11,Image 1,4,1,100000002,510000001267,
7,,Segment,5,10,Image 1,4,1,100000002,510000001273,
11,,Segment,5,9,Image 1,3,1,100000002,510000001283,
4,,Segment,5,8,Image 1,3,1,100000002,510000001286,
5,,Segment,5,7,Image 1,3,1,100000002,510000001290,
17,,Segment,5,6,Image 1,3,1,100000002,510000001306,
16,,Segment,5,5,Image 1,3,1,100000002,510000001321,
3,,Segment,5,4,Image 1,3,1,100000002,510000001323,
34,,Segment,5,3,Image 1,3,1,100000002,510000001356,
22,,Segment,5,2,Image 1,3,1,100000002,510000001377,
34,,Segment,5,1,Image 1,2,1,100000002,510000001410,
5,,Segment,5,0,Image 1,1,1,100000002,510000001425,
7,,Segment,5,12,Image 1,4,1,100000002,510000001442,
8,,Segment,5,11,Image 1,5,1,100000002,510000001449,
5,,Segment,5,10,Image 1,3,1,100000002,510000001453,
41,,Segment,5,6,Image 1,4,1,100000002,510000001493,
14,,Segment,5,8,Image 1,4,1,100000002,510000001506,
13,,Segment,5,7,Image 1,4,1,100000002,510000001519,
4,,Segment,5,5,Image 1,4,1,100000002,510000001522,
3,,Segment,5,4,Image 1,4,1,100000002,510000001524,
14,,Segment,5,3,Image 1,4,1,100000002,510000001537,
34,,Segment,5,13,Image 1,5,1,100000001,510000001571,
5,,Segment,5,14,Image 1,4,1,100000001,510000001576,
41,,Segment,5,12,Image 1,5,1,100000001,510000001616,
10,,Segment,5,6,Image 1,5,1,100000002,510000001625,
23,,Segment,5,5,Image 1,4,1,100000002,510000001647,
57,,Segment,5,4,Image 1,3,1,100000002,510000001703,
10,,Segment,5,3,Image 1,2,1,100000002,510000001712,
36,,Segment,5,2,Image 1,2,1,100000002,510000001747,
30,,Segment,5,1,Image 1,1,1,100000002,510000001776,
35,,Segment,5,0,Image 1,1,1,100000002,510000001819,
6,,Segment,5,6,Image 1,4,1,100000002,510000001824,
23,,Segment,5,5,Image 1,3,1,100000002,510000001846,
45,,Segment,5,6,Image 1,2,1,100000002,510000001899,
10,,Segment,5,5,Image 1,1,1,100000002,510000001908,
15,,Segment,5,4,Image 1,1,1,100000002,510000001922,
9,,Segment,5,3,Image 1,1,1,100000002,510000001930,
3,,Segment,5,2,Image 1,1,1,100000002,510000001932,
3,,Segment,5,9,Image 1,4,1,100000002,510000001934,
3,,Segment,5,8,Image 1,4,1,100000002,510000001936,
8,,Segment,5,6,Image 1,3,1,100000002,510000001944,
17,,Segment,5,5,Image 1,2,1,100000002,510000001960,
21,,Segment,5,4,Image 1,2,1,100000002,510000001980,
5,,Segment,5,8,Image 1,5,1,100000002,510000001984,
4,,Segment,5,7,Image 1,3,1,100000002,510000001988,
12,,Segment,5,8,Image 1,3,1,100000002,510000001999,
7,,Segment,5,7,Image 1,3,1,100000002,510000002005,
9,,Segment,5,7,Image 1,2,1,100000002,510000002015,
15,,Segment,5,6,Image 1,3,1,100000002,510000002031,
16,,Segment,5,4,Image 1,2,1,100000002,510000002047,
12,,Segment,5,5,Image 1,2,1,100000002,510000002058,
15,,Segment,5,5,Image 1,3,1,100000002,510000002072,
6,,Segment,5,6,Image 1,2,1,100000002,510000002077,
15,,Segment,5,5,Image 1,3,1,100000002,510000002091,
9,,Segment,5,3,Image 1,3,1,100000002,510000002099,
7,,Segment,5,6,Image 1,1,1,100000002,510000002105,
9,,Segment,5,3,Image 1,2,1,100000002,510000002113,
20,,Segment,5,1,Image 1,2,1,100000002,510000002132,
8,,Segment,5,8,Image 1,3,1,100000001,510000002139,
15,,Segment,5,7,Image 1,2,1,100000001,510000002153,
11,,Segment,5,6,Image 1,2,1,100000001,510000002163,
16,,Segment,5,5,Image 1,2,1,100000001,510000002178,
12,,Segment,5,4,Image 1,2,1,100000001,510000002189,
4,,Segment,5,3,Image 1,1,1,100000001,510000002192,
7,,Segment,5,2,Image 1,1,1,100000001,510000002198,
8,,Segment,5,8,Image 1,2,1,100000001,510000002206,
5,,Segment,5,7,Image 1,3,1,100000001,510000002210,
22,,Segment,5,5,Image 1,3,1,100000001,510000002231,
6,,Segment,5,6,Image 1,3,1,100000001,510000002236,
7,,Segment,5,7,Image 1,3,1,100000000,510000002242,
23,,Segment,5,6,Image 1,2,1,100000000,510000002264,
34,,Segment,5,5,Image 1,2,1,100000000,510000002297,
17,,Segment,5,4,Image 1,2,1,100000000,510000002313,
13,,Segment,5,3,Image 1,2,1,100000000,510000002325,
9,,Segment,5,2,Image 1,1,1,100000000,510000002333,
6,,Segment,5,1,Image 1,1,1,100000000,510000002338,
2,,Segment,5,0,Image 1,1,1,100000000,510000002352,
4,,Segment,5,7,Image 1,2,1,100000000,510000002358,
10,,Segment,5,6,Image 1,3,1,100000000,510000002367,
5,,Segment,5,5,Image 1,3,1,100000000,510000002371,
4,,Segment,5,10,Image 1,7,1,100000003,510000002375,
10,,Segment,5,9,Image 1,6,1,100000003,510000002384,
31,,Segment,5,8,Image 1,5,1,100000003,510000002414,
3,,Segment,5,10,Image 1,6,1,100000003,510000002416,
3,,Segment,5,9,Image 1,5,1,100000003,510000002418,
6,,Segment,5,10,Image 1,5,1,100000003,510000002423,
19,,Segment,5,9,Image 1,4,1,100000003,510000002441,
15,,Segment,5,5,Image 1,4,1,100000003,510000002455,
23,,Segment,5,4,Image 1,4,1,100000003,510000002477,
3,,Segment,5,11,Image 1,4,1,100000003,510000002479,
4,,Segment,5,10,Image 1,4,1,100000003,510000002482,
3,,Segment,5,11,Image 1,5,1,100000003,510000002485,
31,,Segment,5,7,Image 1,3,1,100000003,510000002515,
16,,Segment,5,6,Image 1,3,1,100000003,510000002530,
4,,Segment,5,7,Image 1,4,1,100000003,510000002533,
3,,Segment,5,5,Image 1,5,1,100000003,510000002535,
3,,Segment,5,7,Image 1,5,1,100000003,510000002537,
7,,Segment,5,5,Image 1,4,1,100000003,510000002543,
21,,Segment,5,7,Image 1,4,1,100000003,510000002563,
16,,Segment,5,6,Image 1,4,1,100000003,510000002585,
14,,Segment,5,5,Image 1,3,1,100000003,510000002609,
34,,Segment,5,4,Image 1,2,1,100000003,510000002642,
10,,Segment,5,3,Image 1,2,1,100000003,510000002651,
17,,Segment,5,2,Image 1,2,1,100000003,510000002667,
9,,Segment,5,1,Image 1,2,1,100000003,510000002675,
12,,Segment,5,0,Image 1,1,1,100000003,510000002697,
16,,Segment,5,7,Image 1,3,1,100000001,510000002712,
53,,Segment,5,6,Image 1,2,1,100000001,510000002764,
21,,Segment,5,8,Image 1,2,1,100000001,510000002784,
12,,Segment,5,7,Image 1,2,1,100000001,510000002795,
12,,Segment,5,8,Image 1,3,1,100000001,510000002806,
5,,Segment,5,8,Image 1,5,1,100000002,510000002810,
21,,Segment,5,7,Image 1,4,1,100000002,510000002830,
13,,Segment,5,6,Image 1,4,1,100000002,510000002842,
48,,Segment,5,5,Image 1,3,1,100000002,510000002889,
12,,Segment,5,4,Image 1,3,1,100000002,510000002900,
30,,Segment,5,3,Image 1,2,1,100000002,510000002929,
10,,Segment,5,2,Image 1,2,1,100000002,510000002938,
4,,Segment,5,7,Image 1,5,1,100000003,510000002941,
16,,Segment,5,8,Image 1,4,1,100000002,510000002956,
18,,Segment,5,7,Image 1,3,1,100000002,510000002973,
8,,Segment,5,7,Image 1,5,1,100000002,510000002981,
12,,Segment,5,6,Image 1,3,1,100000003,510000002993,
9,,Segment,5,11,Image 1,3,1,100000001,510000003001,
3,,Segment,5,10,Image 1,4,1,100000001,510000003003,
3,,Segment,5,7,Image 1,4,1,100000002,510000003005,
29,,Segment,5,7,Image 1,6,1,100000003,510000003033,
10,,Segment,5,6,Image 1,5,1,100000003,510000003042,
4,,Segment,5,4,Image 1,4,1,100000003,510000003046,
1,,Segment,5,3,Image 1,4,1,100000003,510000003048,
24,,Segment,5,9,Image 1,2,1,100000001,510000003071,
7,,Segment,5,8,Image 1,2,1,100000001,510000003077,
5,,Segment,5,2,Image 1,3,1,100000001,510000003081,
2,,Segment,5,4,Image 1,5,1,100000003,510000003119,
12,,Segment,5,7,Image 1,5,1,100000003,510000003130,
5,,Segment,5,5,Image 1,4,1,100000002,510000003134,
17,,Segment,5,3,Image 1,2,1,100000000,510000003150,
11,,Segment,5,2,Image 1,1,1,100000000,510000003160,
10,,Segment,5,0,Image 1,1,1,100000000,510000003172,
19,,Segment,5,5,Image 1,4,1,100000002,510000003200,
4,,Segment,5,4,Image 1,3,1,100000002,510000003203,
6,,Segment,5,3,Image 1,2,1,100000002,510000003208,
3,,Segment,5,2,Image 1,2,1,100000002,510000003210,
15,,Segment,5,1,Image 1,2,1,100000002,510000003224,
28,,Segment,5,0,Image 1,1,1,100000002,510000003251,
17,,Segment,5,3,Image 1,2,1,100000001,510000003272,
29,,Segment,5,4,Image 1,2,1,100000000,510000003300,
22,,Segment,5,3,Image 1,2,1,100000000,510000003321,
23,,Segment,5,2,Image 1,2,1,100000000,510000003343,
11,,Segment,5,1,Image 1,2,1,100000000,510000003353,
3,,Segment,5,9,Image 1,3,1,100000001,510000003355,
4,,Segment,5,9,Image 1,4,1,100000001,510000003358,
31,,Segment,5,3,Image 1,3,1,100000002,510000003388,
11,,Segment,5,5,Image 1,5,1,100000003,510000003398,
11,,Segment,5,4,Image 1,1,1,100000001,510000003408,
6,,Segment,5,2,Image 1,2,1,100000002,510000003413,
6,,Segment,5,1,Image 1,1,1,100000002,510000003418,
12,,Segment,5,1,Image 1,1,1,100000003,510000003430,
1,,Segment,5,0,Image 1,1,1,100000001,510000003514,
11,,Segment,5,4,Image 1,3,1,100000001,510000003524,
15,,Segment,5,3,Image 1,2,1,100000001,510000003538,
3,,Segment,5,6,Image 1,4,1,100000003,510000003540,
25,,Segment,5,4,Image 1,3,1,100000000,510000003564,
19,,Segment,5,8,Image 1,2,1,100000000,510000003582,
14,,Segment,5,7,Image 1,1,1,100000000,510000003595,
5,,Segment,5,6,Image 1,1,1,100000000,510000003599,
5,,Segment,5,5,Image 1,1,1,100000000,510000003603,
9,,Segment,5,4,Image 1,1,1,100000000,510000003611,
11,,Segment,5,3,Image 1,1,1,100000000,510000003621,
5,,Segment,5,5,Image 1,2,1,100000003,510000003625,
5,,Segment,5,7,Image 1,1,1,100000001,510000003629,
10,,Segment,5,4,Image 1,2,1,100000002,510000003638,
4,,Segment,5,2,Image 1,3,1,100000002,510000003641,
7,,Segment,5,2,Image 1,2,1,100000001,510000003647,
7,,Segment,5,5,Image 1,2,1,100000001,510000003653,
10,,Segment,5,4,Image 1,4,1,100000003,510000003663,
3,,Segment,5,3,Image 1,3,1,100000003,510000003665,
17,,Segment,5,3,Image 1,3,1,100000000,510000003681,
15,,Segment,5,2,Image 1,2,1,100000001,510000003695,
21,,Segment,5,1,Image 1,2,1,100000001,510000003715,
3,,Segment,5,2,Image 1,1,1,100000002,510000003717,
8,,Segment,5,4,Image 1,2,1,100000001,510000003726,
3,,Segment,5,4,Image 1,3,1,100000003,510000003728,
16,,Segment,5,2,Image 1,3,1,100000003,510000003743,
4,,Segment,5,8,Image 1,1,1,100000000,510000003746,
12,,Segment,5,5,Image 1,2,1,100000001,510000003757,
10,,Segment,5,4,Image 1,2,1,100000001,510000003766,
8,,Segment,5,3,Image 1,3,1,100000000,510000003787,
24,,Segment,5,2,Image 1,2,1,100000000,510000003810,
34,,Segment,5,4,Image 1,2,1,100000000,510000003843,
3,,Segment,5,3,Image 1,1,1,100000000,510000003845,
3,,Segment,5,4,Image 1,3,1,100000003,510000003847,
10,,Segment,5,5,Image 1,3,1,100000001,510000003856,
22,,Segment,5,0,Image 1,1,1,100000000,510000003891,
7,,Segment,5,2,Image 1,3,1,100000001,510000003897,
34,,Segment,5,4,Image 1,1,1,100000000,510000003937,
8,,Segment,5,2,Image 1,1,1,100000003,510000003944,
5,,Segment,5,1,Image 1,1,1,100000003,510000003948,
8,,Segment,5,3,Image 1,3,1,100000002,510000003955,
4,,Segment,5,2,Image 1,2,1,100000003,510000003958,
8,,Segment,5,7,Image 1,2,1,100000000,510000003965,
7,,Segment,5,5,Image 1,2,1,100000000,510000003971,
33,,Segment,5,0,Image 1,1,1,100000002,510000004003,
6,,Segment,5,2,Image 1,2,1,100000001,510000004008,
5,,Segment,5,6,Image 1,2,1,100000000,510000004012,
4,,Segment,5,3,Image 1,2,1,100000000,510000004015,
5,,Segment,5,0,Image 1,1,1,100000002,510000004021,
10,,Segment,5,0,Image 1,1,1,100000002,510000004047,
11,,Segment,5,0,Image 1,1,1,100000002,510000004065,
7,,Segment,5,4,Image 1,2,1,100000000,510000004071,
3,,Segment,5,2,Image 1,3,1,100000000,510000004073,
9,,Segment,5,0,Image 1,1,1,100000000,510000004124,
10,,Segment,5,0,Image 1,1,1,100000002,510000004160,
9,,Segment,5,0,Image 1,1,1,100000003,510000004171,
4,,Segment,5,1,Image 1,2,1,100000000,510000004266,
4,,Segment,5,2,Image 1,2,1,100000000,510000004269,
2,,Segment,5,4,Image 1,3,1,100000000,510000004284,
2,,Segment,5,1,Image 1,1,1,100000000,510000004285,
2,,Segment,5,8,Image 1,3,1,100000001,510000004286,
2,,Segment,5,10,Image 1,3,1,100000001,510000004287,
2,,Segment,5,21,Image 1,8,1,100000001,510000004288,
2,,Segment,5,18,Image 1,6,1,100000001,510000004289,
2,,Segment,5,18,Image 1,8,1,100000001,510000004290,
2,,Segment,5,15,Image 1,6,1,100000001,510000004291,
2,,Segment,5,3,Image 1,3,1,100000001,510000004292,
2,,Segment,5,1,Image 1,1,1,100000001,510000004293,
2,,Segment,5,5,Image 1,4,1,100000002,510000004295,
2,,Segment,5,5,Image 1,2,1,100000002,510000004297,
2,,Segment,5,7,Image 1,4,1,100000002,510000004298,
2,,Segment,5,9,Image 1,5,1,100000002,510000004299,
2,,Segment,5,6,Image 1,2,1,100000002,510000004300,
2,,Segment,5,8,Image 1,4,1,100000002,510000004301,
2,,Segment,5,9,Image 1,4,1,100000002,510000004306,
2,,Segment,5,6,Image 1,3,1,100000002,510000004307,
2,,Segment,5,1,Image 1,1,1,100000002,510000004308,
2,,Segment,5,5,Image 1,3,1,100000002,510000004310,
2,,Segment,5,4,Image 1,2,1,100000002,510000004311,
2,,Segment,5,10,Image 1,5,1,100000003,510000004315,
2,,Segment,5,11,Image 1,6,1,100000003,510000004316,
2,,Segment,5,5,Image 1,4,1,100000003,510000004320,
0,,Segment,5,2,Image 1,2,1,100000003,510000004321,
