
Spine Terminal Pt Intensity Center Ch=1 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
1,,Spine,1,12,Image 1,1,100000001,610000004735,
5,,Spine,1,4,Image 1,1,100000003,610000004742,
2,,Spine,1,4,Image 1,1,100000003,610000004748,
2,,Spine,1,6,Image 1,1,100000001,610000004751,
1,,Spine,1,0,Image 1,1,,610000004753,
1,,Spine,1,12,Image 1,1,100000001,610000004767,
1,,Spine,1,6,Image 1,1,100000001,610000004771,
3,,Spine,1,4,Image 1,1,100000003,610000004775,
2,,Spine,1,4,Image 1,1,100000001,610000004777,
1,,Spine,1,5,Image 1,1,100000002,610000004780,
4,,Spine,1,0,Image 1,1,100000001,610000004783,
4,,Spine,1,2,Image 1,1,100000001,610000004788,
6,,Spine,1,2,Image 1,1,100000000,610000004791,
1,,Spine,1,5,Image 1,1,100000000,610000004793,
3,,Spine,1,2,Image 1,1,100000002,610000004796,
3,,Spine,1,6,Image 1,1,100000001,610000004799,
4,,Spine,1,3,Image 1,1,100000002,610000004802,
1,,Spine,1,20,Image 1,1,100000001,610000004805,
1,,Spine,1,7,Image 1,1,100000003,610000004807,
2,,Spine,1,1,Image 1,1,100000002,610000004809,
4,,Spine,1,7,Image 1,1,100000001,610000004815,
1,,Spine,1,8,Image 1,1,100000000,610000004818,
0,,Spine,1,4,Image 1,1,100000002,610000004820,
1,,Spine,1,0,Image 1,1,100000000,610000004824,
1,,Spine,1,6,Image 1,1,100000002,610000004827,
2,,Spine,1,2,Image 1,1,100000001,610000004830,
1,,Spine,1,3,Image 1,1,100000002,610000004832,
5,,Spine,1,1,Image 1,1,100000002,610000004834,
3,,Spine,1,1,Image 1,1,100000002,610000004837,
2,,Spine,1,3,Image 1,1,100000002,610000004839,
0,,Spine,1,8,Image 1,1,100000002,610000004842,
0,,Spine,1,0,Image 1,1,,610000004844,
4,,Spine,1,5,Image 1,1,100000001,610000004849,
6,,Spine,1,10,Image 1,1,100000003,610000004851,
1,,Spine,1,6,Image 1,1,100000003,610000004853,
1,,Spine,1,6,Image 1,1,100000003,610000004856,
5,,Spine,1,0,Image 1,1,,610000004858,
2,,Spine,1,6,Image 1,1,100000002,610000004864,
1,,Spine,1,8,Image 1,1,100000002,610000004868,
4,,Spine,1,2,Image 1,1,100000001,610000004871,
0,,Spine,1,5,Image 1,1,100000003,610000004874,
7,,Spine,1,0,Image 1,1,,610000004876,
2,,Spine,1,3,Image 1,1,100000002,610000004880,
1,,Spine,1,9,Image 1,1,100000002,610000004884,
3,,Spine,1,0,Image 1,1,100000002,610000004887,
5,,Spine,1,19,Image 1,1,100000001,610000004890,
2,,Spine,1,5,Image 1,1,100000002,610000004894,
4,,Spine,1,0,Image 1,1,100000002,610000004897,
0,,Spine,1,2,Image 1,1,100000002,610000004900,
3,,Spine,1,0,Image 1,1,100000002,610000004905,
4,,Spine,1,9,Image 1,1,100000003,610000004909,
2,,Spine,1,0,Image 1,1,,610000004911,
4,,Spine,1,0,Image 1,1,100000001,610000004916,
0,,Spine,1,0,Image 1,1,100000000,610000004919,
4,,Spine,1,0,Image 1,1,100000002,610000004923,
4,,Spine,1,0,Image 1,1,100000000,610000004927,
5,,Spine,1,0,Image 1,1,,610000004929,
2,,Spine,1,4,Image 1,1,100000002,610000004933,
6,,Spine,1,6,Image 1,1,100000003,610000004936,
6,,Spine,1,7,Image 1,1,100000002,610000004938,
2,,Spine,1,0,Image 1,1,,610000004940,
3,,Spine,1,0,Image 1,1,,610000004943,
2,,Spine,1,18,Image 1,1,100000001,610000004949,
3,,Spine,1,5,Image 1,1,100000000,610000004953,
1,,Spine,1,0,Image 1,1,,610000004957,
5,,Spine,1,0,Image 1,1,100000000,610000004962,
3,,Spine,1,0,Image 1,1,,610000004964,
4,,Spine,1,0,Image 1,1,100000002,610000004970,
5,,Spine,1,6,Image 1,1,100000003,610000004972,
9,,Spine,1,0,Image 1,1,100000002,610000004974,
4,,Spine,1,4,Image 1,1,100000000,610000004976,
168,,Spine,1,13,Image 1,1,100000001,610000004978,
4,,Spine,1,4,Image 1,1,100000003,610000004981,
3,,Spine,1,8,Image 1,1,100000003,610000004984,
6,,Spine,1,0,Image 1,1,100000002,610000004989,
4,,Spine,1,0,Image 1,1,,610000004995,
1,,Spine,1,0,Image 1,1,100000002,610000005000,
3,,Spine,1,4,Image 1,1,100000002,610000005002,
5,,Spine,1,2,Image 1,1,100000001,610000005005,
3,,Spine,1,6,Image 1,1,100000003,610000005007,
2,,Spine,1,0,Image 1,1,100000002,610000005015,
4,,Spine,1,5,Image 1,1,100000001,610000005017,
2,,Spine,1,2,Image 1,1,100000002,610000005038,
2,,Spine,1,0,Image 1,1,100000002,610000005043,
2,,Spine,1,6,Image 1,1,100000003,610000005045,
2,,Spine,1,5,Image 1,1,100000002,610000005062,
4,,Spine,1,0,Image 1,1,,610000005067,
1,,Spine,1,0,Image 1,1,100000002,610000005073,
0,,Spine,1,6,Image 1,1,100000003,610000005081,
6,,Spine,1,7,Image 1,1,100000003,610000005093,
3,,Spine,1,0,Image 1,1,100000002,610000005118,
8,,Spine,1,1,Image 1,1,,610000005322,
4,,Spine,1,0,Image 1,1,,610000005322,
2,,Spine,1,4,Image 1,1,,610000005322,
4,,Spine,1,1,Image 1,1,,610000005323,
5,,Spine,1,4,Image 1,1,,610000005323,
2,,Spine,1,7,Image 1,1,,610000005323,
5,,Spine,1,1,Image 1,1,,610000005324,
2,,Spine,1,4,Image 1,1,,610000005324,
3,,Spine,1,7,Image 1,1,,610000005324,
5,,Spine,1,1,Image 1,1,,610000005325,
3,,Spine,1,4,Image 1,1,,610000005325,
5,,Spine,1,7,Image 1,1,,610000005325,
3,,Spine,1,3,Image 1,1,,610000005326,
0,,Spine,1,6,Image 1,1,,610000005326,
2,,Spine,1,2,Image 1,1,,610000005327,
2,,Spine,1,0,Image 1,1,,610000005327,
2,,Spine,1,4,Image 1,1,,610000005327,
2,,Spine,1,9,Image 1,1,,610000005327,
4,,Spine,1,1,Image 1,1,,610000005328,
6,,Spine,1,2,Image 1,1,,610000005328,
6,,Spine,1,7,Image 1,1,,610000005328,
4,,Spine,1,9,Image 1,1,,610000005328,
2,,Spine,1,3,Image 1,1,,610000005329,
2,,Spine,1,8,Image 1,1,,610000005329,
2,,Spine,1,7,Image 1,1,,610000005329,
6,,Spine,1,9,Image 1,1,,610000005329,
4,,Spine,1,7,Image 1,1,,610000005330,
4,,Spine,1,12,Image 1,1,,610000005330,
2,,Spine,1,11,Image 1,1,,610000005330,
1,,Spine,1,1,Image 1,1,,610000005331,
2,,Spine,1,7,Image 1,1,,610000005331,
6,,Spine,1,10,Image 1,1,,610000005331,
8,,Spine,1,12,Image 1,1,,610000005331,
1,,Spine,1,6,Image 1,1,,610000005332,
4,,Spine,1,8,Image 1,1,,610000005332,
1,,Spine,1,9,Image 1,1,,610000005332,
3,,Spine,1,13,Image 1,1,,610000005332,
5,,Spine,1,5,Image 1,1,,610000005333,
1,,Spine,1,8,Image 1,1,,610000005333,
3,,Spine,1,19,Image 1,1,,610000005333,
1,,Spine,1,11,Image 1,1,,610000005333,
3,,Spine,1,0,Image 1,1,,610000005334,
5,,Spine,1,4,Image 1,1,,610000005334,
1,,Spine,1,7,Image 1,1,,610000005334,
9,,Spine,1,11,Image 1,1,,610000005334,
2,,Spine,1,3,Image 1,1,,610000005335,
2,,Spine,1,8,Image 1,1,,610000005335,
3,,Spine,1,7,Image 1,1,,610000005335,
3,,Spine,1,11,Image 1,1,,610000005335,
3,,Spine,1,3,Image 1,1,,610000005336,
1,,Spine,1,2,Image 1,1,,610000005336,
5,,Spine,1,7,Image 1,1,,610000005336,
5,,Spine,1,12,Image 1,1,,610000005336,
4,,Spine,1,1,Image 1,1,,610000005337,
5,,Spine,1,2,Image 1,1,,610000005337,
0,,Spine,1,0,Image 1,1,,610000005337,
3,,Spine,1,7,Image 1,1,,610000005337,
2,,Spine,1,1,Image 1,1,,610000005338,
1,,Spine,1,2,Image 1,1,,610000005338,
6,,Spine,1,0,Image 1,1,,610000005338,
4,,Spine,1,4,Image 1,1,,610000005338,
0,,Spine,1,2,Image 1,1,,610000005339,
4,,Spine,1,0,Image 1,1,,610000005339,
4,,Spine,1,3,Image 1,1,,610000005340,
7,,Spine,1,2,Image 1,1,,610000005340,
1,,Spine,1,0,Image 1,1,,610000005340,
4,,Spine,1,3,Image 1,1,,610000005341,
1,,Spine,1,0,Image 1,1,,610000005341,
3,,Spine,1,3,Image 1,1,,610000005342,
4,,Spine,1,0,Image 1,1,,610000005342,
2,,Spine,1,0,Image 1,1,,610000005343,
6,,Spine,1,6,Image 1,1,,610000005343,
6,,Spine,1,0,Image 1,1,,610000005344,
4,,Spine,1,6,Image 1,1,,610000005344,
3,,Spine,1,7,Image 1,1,,610000005345,
1,,Spine,1,8,Image 1,1,,610000005346,
3,,Spine,1,0,Image 1,1,,610000005347,
2,,Spine,1,0,Image 1,1,,610000005348,
5,,Spine,1,0,Image 1,1,,610000005349,
4,,Spine,1,0,Image 1,1,,610000005350,
4,,Spine,1,5,Image 1,1,,610000005351,
3,,Spine,1,8,Image 1,1,,610000005352,
2,,Spine,1,3,Image 1,1,,610000005353,
2,,Spine,1,2,Image 1,1,,610000005354,
2,,Spine,1,2,Image 1,1,,610000005355,
1,,Spine,1,3,Image 1,1,,610000005356,
4,,Spine,1,3,Image 1,1,,610000005357,
4,,Spine,1,4,Image 1,1,,610000005358,
10,,Spine,1,0,Image 1,1,,610000005359,
3,,Spine,1,0,Image 1,1,,610000005360,
5,,Spine,1,0,Image 1,1,,610000005361,
4,,Spine,1,0,Image 1,1,,610000005362,
3,,Spine,1,0,Image 1,1,,610000005363,
