
Spine Terminal Pt Position X
 ==================== 
Spine Terminal Pt Position X,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
-94.0076,µm,Spine,Spine Terminal Pt Position,19,6,1,,610000005333,
-84.8875,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005334,
-90.0225,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000005334,
-102.697,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000005334,
-71.3675,µm,Spine,Spine Terminal Pt Position,11,5,1,,610000005334,
-90.2825,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000005335,
-102.957,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000005335,
-86.9475,µm,Spine,Spine Terminal Pt Position,8,2,1,,610000005335,
-71.8247,µm,Spine,Spine Terminal Pt Position,11,5,1,,610000005335,
-90.4475,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005336,
-86.8375,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005336,
-103.672,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000005336,
-71.9608,µm,Spine,Spine Terminal Pt Position,12,7,1,,610000005336,
-86.3825,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000005337,
-88.6575,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005337,
-64.6529,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005337,
-103.932,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000005337,
-87.1142,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000005338,
-88.1646,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005338,
-64.6761,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005338,
-104.647,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000005338,
-87.6825,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005339,
-104.647,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000005339,
-88.9175,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005340,
-104.569,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000005340,
-106.246,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000005341,
-80.0125,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005341,
-106.954,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000005342,
-79.47,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005342,
-87.8125,µm,Spine,Spine Terminal Pt Position,,,1,,610000005343,
-108.663,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000005343,
-107.973,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000005344,
-109.522,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000005345,
-110.107,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000005346,
-104.582,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005348,
-103.671,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005350,
-101.982,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000005351,
-100.877,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000005352,
-101.137,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005353,
-102.697,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005354,
-104.365,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005355,
-105.568,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000005356,
-104.997,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005357,
-106.142,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000005358,
-108.677,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005359,
-108.027,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005360,
-108.222,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005361,
-107.767,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005362,
-107.832,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005363,
-108.145,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005364,
-108.872,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000005365,
-109.706,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005366,
-110.213,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005367,
-110.187,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000005368,
-110.172,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000005369,
-109.912,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005370,
-110.367,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005371,
-109.067,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005372,
-109.717,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005373,
-105.232,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005374,
-107.182,µm,Spine,Spine Terminal Pt Position,,,1,,610000005375,
-107.312,µm,Spine,Spine Terminal Pt Position,,,1,,610000005376,
-108.352,µm,Spine,Spine Terminal Pt Position,,,1,,610000005381,
-105.492,µm,Spine,Spine Terminal Pt Position,,,1,,610000005385,
-105.102,µm,Spine,Spine Terminal Pt Position,,,1,,610000005388,
