
Segment Branching Angle
 ==================== 
Segment Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
63.0812,°,Segment,5,3,1,100000002,510000002072,
87.7344,°,Segment,6,2,1,100000002,510000002077,
83.4463,°,Segment,5,3,1,100000002,510000002091,
70.9607,°,Segment,3,3,1,100000002,510000002099,
67.0769,°,Segment,6,1,1,100000002,510000002105,
54.402,°,Segment,3,2,1,100000002,510000002113,
84.4329,°,Segment,1,2,1,100000002,510000002132,
25.4631,°,Segment,8,3,1,100000001,510000002139,
10.122,°,Segment,7,2,1,100000001,510000002153,
10.6991,°,Segment,6,2,1,100000001,510000002163,
13.5395,°,Segment,5,2,1,100000001,510000002178,
62.8119,°,Segment,4,2,1,100000001,510000002189,
5.54669,°,Segment,3,1,1,100000001,510000002192,
6.08628,°,Segment,2,1,1,100000001,510000002198,
81.5969,°,Segment,8,2,1,100000001,510000002206,
88.4997,°,Segment,7,3,1,100000001,510000002210,
101.732,°,Segment,5,3,1,100000001,510000002231,
87.909,°,Segment,6,3,1,100000001,510000002236,
17.9097,°,Segment,7,3,1,100000000,510000002242,
6.85564,°,Segment,6,2,1,100000000,510000002264,
5.60151,°,Segment,5,2,1,100000000,510000002297,
8.63199,°,Segment,4,2,1,100000000,510000002313,
20.8337,°,Segment,3,2,1,100000000,510000002325,
12.2006,°,Segment,2,1,1,100000000,510000002333,
14.8016,°,Segment,1,1,1,100000000,510000002338,
0,°,Segment,0,1,1,100000000,510000002352,
99.5772,°,Segment,7,2,1,100000000,510000002358,
91.4837,°,Segment,6,3,1,100000000,510000002367,
115.55,°,Segment,5,3,1,100000000,510000002371,
24.9605,°,Segment,10,7,1,100000003,510000002375,
41.8196,°,Segment,9,6,1,100000003,510000002384,
97.2154,°,Segment,8,5,1,100000003,510000002414,
83.6885,°,Segment,10,6,1,100000003,510000002416,
37.6459,°,Segment,9,5,1,100000003,510000002418,
39.9276,°,Segment,10,5,1,100000003,510000002423,
82.1448,°,Segment,9,4,1,100000003,510000002441,
22.6976,°,Segment,5,4,1,100000003,510000002455,
65.0571,°,Segment,4,4,1,100000003,510000002477,
15.3964,°,Segment,11,4,1,100000003,510000002479,
49.46,°,Segment,10,4,1,100000003,510000002482,
88.0979,°,Segment,11,5,1,100000003,510000002485,
16.6621,°,Segment,7,3,1,100000003,510000002515,
62.9168,°,Segment,6,3,1,100000003,510000002530,
85.0338,°,Segment,7,4,1,100000003,510000002533,
51.1296,°,Segment,5,5,1,100000003,510000002535,
100.184,°,Segment,7,5,1,100000003,510000002537,
78.7362,°,Segment,5,4,1,100000003,510000002543,
7.7576,°,Segment,7,4,1,100000003,510000002563,
2.73402,°,Segment,6,4,1,100000003,510000002585,
25.555,°,Segment,5,3,1,100000003,510000002609,
3.12619,°,Segment,4,2,1,100000003,510000002642,
14.49,°,Segment,3,2,1,100000003,510000002651,
11.9367,°,Segment,2,2,1,100000003,510000002667,
23.0486,°,Segment,1,2,1,100000003,510000002675,
0,°,Segment,0,1,1,100000003,510000002697,
26.9169,°,Segment,7,3,1,100000001,510000002712,
74.241,°,Segment,6,2,1,100000001,510000002764,
13.4975,°,Segment,8,2,1,100000001,510000002784,
86.2128,°,Segment,7,2,1,100000001,510000002795,
93.0848,°,Segment,8,3,1,100000001,510000002806,
21.6402,°,Segment,8,5,1,100000002,510000002810,
22.1375,°,Segment,7,4,1,100000002,510000002830,
18.5105,°,Segment,6,4,1,100000002,510000002842,
9.59741,°,Segment,5,3,1,100000002,510000002889,
16.8047,°,Segment,4,3,1,100000002,510000002900,
24.7602,°,Segment,3,2,1,100000002,510000002929,
49.8357,°,Segment,2,2,1,100000002,510000002938,
100.461,°,Segment,7,5,1,100000003,510000002941,
52.5399,°,Segment,8,4,1,100000002,510000002956,
27.2262,°,Segment,7,3,1,100000002,510000002973,
79.3214,°,Segment,7,5,1,100000002,510000002981,
96.0864,°,Segment,6,3,1,100000003,510000002993,
72.4119,°,Segment,11,3,1,100000001,510000003001,
80.7366,°,Segment,10,4,1,100000001,510000003003,
7.78061,°,Segment,7,4,1,100000002,510000003005,
10.5699,°,Segment,7,6,1,100000003,510000003033,
14.7916,°,Segment,6,5,1,100000003,510000003042,
33.1274,°,Segment,4,4,1,100000003,510000003046,
51.3057,°,Segment,3,4,1,100000003,510000003048,
11.734,°,Segment,9,2,1,100000001,510000003071,
81.5746,°,Segment,8,2,1,100000001,510000003077,
96.5094,°,Segment,2,3,1,100000001,510000003081,
46.9854,°,Segment,4,5,1,100000003,510000003119,
78.1015,°,Segment,7,5,1,100000003,510000003130,
80.6749,°,Segment,5,4,1,100000002,510000003134,
12.0661,°,Segment,3,2,1,100000000,510000003150,
11.6594,°,Segment,2,1,1,100000000,510000003160,
0,°,Segment,0,1,1,100000000,510000003172,
26.8991,°,Segment,5,4,1,100000002,510000003200,
3.44651,°,Segment,4,3,1,100000002,510000003203,
18.9932,°,Segment,3,2,1,100000002,510000003208,
12.8304,°,Segment,2,2,1,100000002,510000003210,
5.57429,°,Segment,1,2,1,100000002,510000003224,
0,°,Segment,0,1,1,100000002,510000003251,
75.1005,°,Segment,3,2,1,100000001,510000003272,
30.7444,°,Segment,4,2,1,100000000,510000003300,
16.2392,°,Segment,3,2,1,100000000,510000003321,
9.72666,°,Segment,2,2,1,100000000,510000003343,
60.3621,°,Segment,1,2,1,100000000,510000003353,
87.0871,°,Segment,9,3,1,100000001,510000003355,
69.1906,°,Segment,9,4,1,100000001,510000003358,
89.459,°,Segment,3,3,1,100000002,510000003388,
79.962,°,Segment,5,5,1,100000003,510000003398,
32.7203,°,Segment,4,1,1,100000001,510000003408,
48.2982,°,Segment,2,2,1,100000002,510000003413,
91.9563,°,Segment,1,1,1,100000002,510000003418,
88.4027,°,Segment,1,1,1,100000003,510000003430,
0,°,Segment,0,1,1,100000001,510000003514,
65.6888,°,Segment,4,3,1,100000001,510000003524,
88.9734,°,Segment,3,2,1,100000001,510000003538,
66.0248,°,Segment,6,4,1,100000003,510000003540,
53.8126,°,Segment,4,3,1,100000000,510000003564,
6.78275,°,Segment,8,2,1,100000000,510000003582,
23.5334,°,Segment,7,1,1,100000000,510000003595,
3.50442,°,Segment,6,1,1,100000000,510000003599,
6.05084,°,Segment,5,1,1,100000000,510000003603,
6.54383,°,Segment,4,1,1,100000000,510000003611,
94.3475,°,Segment,3,1,1,100000000,510000003621,
66.3441,°,Segment,5,2,1,100000003,510000003625,
55.9982,°,Segment,7,1,1,100000001,510000003629,
71.4619,°,Segment,4,2,1,100000002,510000003638,
109.829,°,Segment,2,3,1,100000002,510000003641,
77.1616,°,Segment,2,2,1,100000001,510000003647,
76.396,°,Segment,5,2,1,100000001,510000003653,
3.20534,°,Segment,4,4,1,100000003,510000003663,
93.0951,°,Segment,3,3,1,100000003,510000003665,
81.3222,°,Segment,3,3,1,100000000,510000003681,
18.8045,°,Segment,2,2,1,100000001,510000003695,
63.5932,°,Segment,1,2,1,100000001,510000003715,
69.3707,°,Segment,2,1,1,100000002,510000003717,
71.917,°,Segment,4,2,1,100000001,510000003726,
86.2823,°,Segment,4,3,1,100000003,510000003728,
71.4752,°,Segment,2,3,1,100000003,510000003743,
74.3013,°,Segment,8,1,1,100000000,510000003746,
6.35348,°,Segment,5,2,1,100000001,510000003757,
69.495,°,Segment,4,2,1,100000001,510000003766,
15.5926,°,Segment,3,3,1,100000000,510000003787,
73.9759,°,Segment,2,2,1,100000000,510000003810,
18.084,°,Segment,4,2,1,100000000,510000003843,
57.0264,°,Segment,3,1,1,100000000,510000003845,
60.2116,°,Segment,4,3,1,100000003,510000003847,
87.7622,°,Segment,5,3,1,100000001,510000003856,
0,°,Segment,0,1,1,100000000,510000003891,
64.9897,°,Segment,2,3,1,100000001,510000003897,
60.7653,°,Segment,4,1,1,100000000,510000003937,
18.3631,°,Segment,2,1,1,100000003,510000003944,
66.98,°,Segment,1,1,1,100000003,510000003948,
97.2086,°,Segment,3,3,1,100000002,510000003955,
81.3988,°,Segment,2,2,1,100000003,510000003958,
84.236,°,Segment,7,2,1,100000000,510000003965,
88.9718,°,Segment,5,2,1,100000000,510000003971,
0,°,Segment,0,1,1,100000002,510000004003,
66.3614,°,Segment,2,2,1,100000001,510000004008,
77.2841,°,Segment,6,2,1,100000000,510000004012,
79.3991,°,Segment,3,2,1,100000000,510000004015,
0,°,Segment,0,1,1,100000002,510000004021,
0,°,Segment,0,1,1,100000002,510000004047,
0,°,Segment,0,1,1,100000002,510000004065,
101.235,°,Segment,4,2,1,100000000,510000004071,
53.6023,°,Segment,2,3,1,100000000,510000004073,
0,°,Segment,0,1,1,100000000,510000004124,
0,°,Segment,0,1,1,100000002,510000004160,
0,°,Segment,0,1,1,100000003,510000004171,
91.7485,°,Segment,1,2,1,100000000,510000004266,
67.171,°,Segment,2,2,1,100000000,510000004269,
76.9192,°,Segment,4,3,1,100000000,510000004284,
3.42577,°,Segment,1,1,1,100000000,510000004285,
27.4378,°,Segment,8,3,1,100000001,510000004286,
32.2276,°,Segment,10,3,1,100000001,510000004287,
67.6586,°,Segment,21,8,1,100000001,510000004288,
78.598,°,Segment,18,6,1,100000001,510000004289,
57.2465,°,Segment,18,8,1,100000001,510000004290,
60.1218,°,Segment,15,6,1,100000001,510000004291,
95.5516,°,Segment,3,3,1,100000001,510000004292,
82.5688,°,Segment,1,1,1,100000001,510000004293,
80.9031,°,Segment,5,4,1,100000002,510000004295,
5.13507,°,Segment,5,2,1,100000002,510000004297,
35.215,°,Segment,7,4,1,100000002,510000004298,
69.9954,°,Segment,9,5,1,100000002,510000004299,
78.3041,°,Segment,6,2,1,100000002,510000004300,
104.059,°,Segment,8,4,1,100000002,510000004301,
88.3013,°,Segment,9,4,1,100000002,510000004306,
47.0899,°,Segment,6,3,1,100000002,510000004307,
70.6738,°,Segment,1,1,1,100000002,510000004308,
36.2245,°,Segment,5,3,1,100000002,510000004310,
102.707,°,Segment,4,2,1,100000002,510000004311,
10.8293,°,Segment,10,5,1,100000003,510000004315,
27.851,°,Segment,11,6,1,100000003,510000004316,
20.485,°,Segment,5,4,1,100000003,510000004320,
70.8329,°,Segment,2,2,1,100000003,510000004321,
