
Spine Part Max Diameter
 ==================== 
Spine Part Max Diameter Ground,Spine Part Max Diameter Head,Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.969231,0.540902,0.758795,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000001505,
0.324668,0.360829,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000001522,
0.494182,0.494182,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000001525,
0.564526,0.564526,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000001538,
0.446894,0.309449,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000001640,
0.326348,0.313125,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000001641,
0.347332,0.228616,0,µm,Spine,Spine Part Max Diameter,10,4,1,100000001,610000001536,
0.347332,0.259791,0,µm,Spine,Spine Part Max Diameter,10,4,1,100000001,610000001609,
0.687688,0.267976,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000001395,
0.377538,0.200352,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000001433,
0.567608,0.232863,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000001490,
0.577231,0.348354,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000001527,
0.334639,0.279267,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000001618,
0.530625,0.366128,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000001619,
0.35154,0.202917,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000001450,
0.408775,0.224597,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000001588,
0.302974,0.243501,0.225938,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000001343,
0.302974,0.162334,0.225938,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000001354,
0.302974,0.180527,0,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000001367,
0.235454,0.192127,0,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000001463,
0.25105,0.25105,0,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000001631,
0.36603,0.242581,0.245913,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000001429,
0.487002,0.38808,0.487002,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000001469,
0.482501,0.482501,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000001587,
0.399373,0.293724,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000001614,
0.389911,0.238345,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000001615,
0.389911,0.340028,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000001616,
0.398083,0.243501,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000001617,
0.47364,0.360251,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000001607,
0.350473,0.294643,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000001613,
0.334723,0.217144,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000001585,
0.395055,0.395055,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000001586,
0.372938,0.20863,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000001556,
0.353032,0.333863,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000001583,
0.403752,0.403752,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000001584,
0.434965,0.353444,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000001610,
0.372938,0.263814,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000001611,
0.32787,0.162334,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000001612,
0.587917,0.162334,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000001371,
0.401999,0.675474,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000001378,
0.747573,0.672807,0.74715,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000001419,
0.470965,0.246195,0.352052,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000001426,
0.668943,0.668943,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000001431,
0.405929,0.247384,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000001439,
0.406441,0.406441,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000001454,
0.470965,0.352052,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000001456,
0.652351,0.33212,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000001479,
0.481371,0.458481,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000001500,
0.676063,0.614153,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000001561,
0.472328,0.472328,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000001581,
0.464101,0.324668,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000001582,
0.461903,0.333898,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000001375,
0.292376,0.162334,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000001471,
0.431987,0.334814,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000001547,
0.437523,0.365251,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000001608,
0.326537,0.228018,0,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000001606,
0.363666,0.355106,0,µm,Spine,Spine Part Max Diameter,8,5,1,100000001,610000001509,
0.395416,0.182626,0,µm,Spine,Spine Part Max Diameter,9,4,1,100000001,610000001605,
