
Spine Center Intensity Max Ch=1 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
17,,Spine,1,2,Image 1,3,1,100000002,610000001343,
28,,Spine,1,2,Image 1,3,1,100000002,610000001354,
2,,Spine,1,1,Image 1,1,1,100000002,610000001363,
2,,Spine,1,2,Image 1,3,1,100000002,610000001367,
2,,Spine,1,6,Image 1,2,1,100000000,610000001371,
2,,Spine,1,6,Image 1,3,1,100000000,610000001375,
1,,Spine,1,6,Image 1,2,1,100000000,610000001378,
3,,Spine,1,0,Image 1,1,1,100000002,610000001381,
1,,Spine,1,1,Image 1,1,1,100000002,610000001389,
0,,Spine,1,0,Image 1,1,1,100000001,610000001391,
1,,Spine,1,2,Image 1,1,1,100000001,610000001395,
1,,Spine,1,1,Image 1,1,1,100000002,610000001401,
8,,Spine,1,1,Image 1,1,1,100000000,610000001407,
1,,Spine,1,2,Image 1,1,1,100000001,610000001412,
1,,Spine,1,1,Image 1,1,1,100000002,610000001415,
2,,Spine,1,6,Image 1,2,1,100000000,610000001419,
1,,Spine,1,2,Image 1,1,1,100000001,610000001423,
1,,Spine,1,6,Image 1,2,1,100000000,610000001426,
1,,Spine,1,3,Image 1,1,1,100000000,610000001429,
2,,Spine,1,6,Image 1,2,1,100000000,610000001431,
1,,Spine,1,2,Image 1,1,1,100000001,610000001433,
7,,Spine,1,1,Image 1,1,1,100000000,610000001437,
1,,Spine,1,6,Image 1,2,1,100000000,610000001439,
1,,Spine,1,1,Image 1,1,1,100000002,610000001444,
1,,Spine,1,2,Image 1,1,1,100000001,610000001448,
5,,Spine,1,2,Image 1,2,1,100000002,610000001450,
2,,Spine,1,2,Image 1,1,1,100000001,610000001452,
0,,Spine,1,6,Image 1,2,1,100000000,610000001454,
3,,Spine,1,6,Image 1,2,1,100000000,610000001456,
3,,Spine,1,1,Image 1,1,1,100000002,610000001461,
17,,Spine,1,2,Image 1,3,1,100000002,610000001463,
0,,Spine,1,2,Image 1,1,1,100000001,610000001466,
1,,Spine,1,3,Image 1,1,1,100000000,610000001469,
0,,Spine,1,6,Image 1,3,1,100000001,610000001471,
1,,Spine,1,1,Image 1,1,1,100000002,610000001475,
2,,Spine,1,6,Image 1,2,1,100000000,610000001479,
7,,Spine,1,1,Image 1,1,1,100000000,610000001482,
8,,Spine,1,2,Image 1,1,1,100000001,610000001485,
3,,Spine,1,0,Image 1,1,1,100000000,610000001487,
1,,Spine,1,2,Image 1,1,1,100000000,610000001490,
0,,Spine,1,2,Image 1,1,1,100000001,610000001493,
4,,Spine,1,0,Image 1,1,1,100000000,610000001496,
1,,Spine,1,6,Image 1,2,1,100000000,610000001500,
7,,Spine,1,1,Image 1,1,1,100000000,610000001505,
7,,Spine,1,8,Image 1,5,1,100000001,610000001509,
0,,Spine,1,2,Image 1,1,1,100000001,610000001514,
17,,Spine,1,2,Image 1,1,1,100000001,610000001516,
1,,Spine,1,1,Image 1,1,1,100000002,610000001522,
3,,Spine,1,1,Image 1,1,1,100000002,610000001525,
1,,Spine,1,2,Image 1,1,1,100000000,610000001527,
2,,Spine,1,0,Image 1,1,1,100000001,610000001531,
1,,Spine,1,10,Image 1,4,1,100000001,610000001536,
1,,Spine,1,1,Image 1,1,1,100000002,610000001538,
10,,Spine,1,2,Image 1,1,1,100000001,610000001544,
2,,Spine,1,6,Image 1,3,1,100000000,610000001547,
0,,Spine,1,5,Image 1,2,1,100000001,610000001556,
1,,Spine,1,6,Image 1,2,1,100000000,610000001561,
1,,Spine,1,6,Image 1,2,1,100000000,610000001581,
10,,Spine,1,6,Image 1,2,1,100000000,610000001582,
2,,Spine,1,5,Image 1,2,1,100000000,610000001583,
4,,Spine,1,5,Image 1,2,1,100000000,610000001584,
9,,Spine,1,4,Image 1,3,1,100000000,610000001585,
2,,Spine,1,4,Image 1,3,1,100000000,610000001586,
1,,Spine,1,3,Image 1,1,1,100000000,610000001587,
1,,Spine,1,2,Image 1,2,1,100000000,610000001588,
5,,Spine,1,0,Image 1,1,1,100000000,610000001589,
1,,Spine,1,0,Image 1,1,1,100000000,610000001590,
3,,Spine,1,0,Image 1,1,1,100000000,610000001591,
2,,Spine,1,0,Image 1,1,1,100000000,610000001592,
0,,Spine,1,0,Image 1,1,1,100000000,610000001593,
3,,Spine,1,0,Image 1,1,1,100000000,610000001594,
0,,Spine,1,9,Image 1,4,1,100000001,610000001605,
3,,Spine,1,8,Image 1,4,1,100000001,610000001606,
0,,Spine,1,4,Image 1,1,1,100000001,610000001607,
1,,Spine,1,7,Image 1,4,1,100000001,610000001608,
1,,Spine,1,10,Image 1,4,1,100000001,610000001609,
0,,Spine,1,5,Image 1,2,1,100000001,610000001610,
1,,Spine,1,5,Image 1,2,1,100000001,610000001611,
48,,Spine,1,5,Image 1,3,1,100000001,610000001612,
0,,Spine,1,4,Image 1,2,1,100000001,610000001613,
1,,Spine,1,3,Image 1,1,1,100000001,610000001614,
0,,Spine,1,3,Image 1,1,1,100000001,610000001615,
0,,Spine,1,3,Image 1,1,1,100000001,610000001616,
1,,Spine,1,3,Image 1,1,1,100000001,610000001617,
2,,Spine,1,2,Image 1,1,1,100000001,610000001618,
0,,Spine,1,2,Image 1,1,1,100000001,610000001619,
1,,Spine,1,0,Image 1,1,1,100000001,610000001620,
4,,Spine,1,2,Image 1,3,1,100000002,610000001631,
0,,Spine,1,1,Image 1,1,1,100000002,610000001640,
1,,Spine,1,1,Image 1,1,1,100000002,610000001641,
