
Segment Center Intensity Max Ch=2 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
75,,Segment,2,9,Image 1,4,1,100000001,510000000045,
75,,Segment,2,8,Image 1,4,1,100000001,510000000062,
65,,Segment,2,7,Image 1,3,1,100000001,510000000071,
66,,Segment,2,6,Image 1,2,1,100000001,510000000092,
52,,Segment,2,5,Image 1,1,1,100000001,510000000105,
97,,Segment,2,4,Image 1,1,1,100000001,510000000112,
84,,Segment,2,3,Image 1,1,1,100000001,510000000138,
97,,Segment,2,2,Image 1,1,1,100000001,510000000171,
68,,Segment,2,1,Image 1,1,1,100000001,510000000176,
68,,Segment,2,0,Image 1,1,1,100000001,510000000180,
75,,Segment,2,9,Image 1,5,1,100000001,510000000201,
99,,Segment,2,8,Image 1,3,1,100000001,510000000216,
55,,Segment,2,7,Image 1,2,1,100000001,510000000224,
86,,Segment,2,6,Image 1,2,1,100000000,510000000296,
101,,Segment,2,5,Image 1,2,1,100000000,510000000302,
92,,Segment,2,3,Image 1,2,1,100000000,510000000306,
110,,Segment,2,2,Image 1,1,1,100000000,510000000313,
110,,Segment,2,1,Image 1,1,1,100000000,510000000316,
88,,Segment,2,0,Image 1,1,1,100000000,510000000355,
92,,Segment,2,4,Image 1,3,1,100000000,510000000431,
79,,Segment,2,5,Image 1,3,1,100000000,510000000445,
60,,Segment,2,4,Image 1,2,1,100000000,510000000453,
105,,Segment,2,3,Image 1,1,1,100000000,510000000461,
59,,Segment,2,6,Image 1,3,1,100000000,510000000472,
85,,Segment,2,2,Image 1,3,1,100000000,510000000478,
87,,Segment,2,1,Image 1,2,1,100000000,510000000482,
85,,Segment,2,2,Image 1,2,1,100000000,510000000484,
110,,Segment,2,2,Image 1,2,1,100000000,510000000488,
42,,Segment,2,9,Image 1,4,1,100000001,510000000500,
40,,Segment,2,7,Image 1,4,1,100000001,510000000503,
108,,Segment,2,6,Image 1,3,1,100000001,510000000564,
108,,Segment,2,5,Image 1,2,1,100000001,510000000581,
84,,Segment,2,4,Image 1,2,1,100000001,510000000595,
90,,Segment,2,9,Image 1,5,1,100000001,510000000607,
90,,Segment,2,8,Image 1,4,1,100000001,510000000610,
73,,Segment,2,7,Image 1,3,1,100000001,510000000613,
93,,Segment,2,8,Image 1,5,1,100000001,510000000630,
122,,Segment,2,10,Image 1,4,1,100000001,510000000646,
90,,Segment,2,9,Image 1,4,1,100000001,510000000648,
62,,Segment,2,10,Image 1,5,1,100000001,510000000653,
37,,Segment,2,9,Image 1,5,1,100000001,510000000656,
100,,Segment,2,8,Image 1,3,1,100000001,510000000659,
98,,Segment,2,2,Image 1,3,1,100000002,510000000667,
100,,Segment,2,1,Image 1,2,1,100000002,510000000674,
85,,Segment,2,0,Image 1,1,1,100000002,510000000748,
121,,Segment,2,2,Image 1,2,1,100000002,510000000785,
31,,Segment,2,6,Image 1,1,1,100000001,510000000789,
108,,Segment,2,6,Image 1,3,1,100000001,510000000795,
108,,Segment,2,6,Image 1,2,1,100000001,510000000797,
175,,Segment,2,6,Image 1,3,1,100000001,510000000803,
63,,Segment,2,5,Image 1,3,1,100000001,510000000811,
39,,Segment,2,6,Image 1,2,1,100000001,510000000814,
49,,Segment,2,4,Image 1,3,1,100000001,510000000823,
62,,Segment,2,3,Image 1,2,1,100000001,510000000832,
73,,Segment,2,4,Image 1,2,1,100000001,510000000836,
67,,Segment,2,0,Image 1,1,1,100000001,510000000849,
70,,Segment,2,0,Image 1,1,1,100000002,510000000882,
97,,Segment,2,2,Image 1,1,1,100000001,510000000918,
87,,Segment,2,1,Image 1,1,1,100000001,510000000924,
101,,Segment,2,0,Image 1,1,1,100000001,510000000951,
75,,Segment,2,1,Image 1,2,1,100000001,510000000962,
82,,Segment,2,0,Image 1,1,1,100000001,510000000968,
75,,Segment,2,1,Image 1,1,1,100000001,510000001023,
60,,Segment,2,2,Image 1,2,1,100000001,510000001027,
61,,Segment,2,1,Image 1,2,1,100000002,510000001037,
63,,Segment,2,0,Image 1,1,1,100000002,510000001054,
63,,Segment,2,2,Image 1,2,1,100000001,510000001056,
50,,Segment,2,2,Image 1,1,1,100000002,510000001084,
64,,Segment,2,1,Image 1,1,1,100000002,510000001089,
21,,Segment,2,2,Image 1,2,1,100000002,510000001096,
100,,Segment,2,1,Image 1,2,1,100000001,510000001116,
55,,Segment,2,1,Image 1,2,1,100000001,510000001174,
92,,Segment,2,4,Image 1,2,1,100000000,510000001201,
60,,Segment,2,4,Image 1,1,1,100000000,510000001202,
43,,Segment,2,5,Image 1,2,1,100000001,510000001203,
40,,Segment,2,8,Image 1,4,1,100000001,510000001204,
49,,Segment,2,1,Image 1,1,1,100000002,510000001206,
