
Spine Terminal Pt Intensity Center Ch=1 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
6,,Spine,1,2,Image 1,1,100000002,610000001343,
26,,Spine,1,2,Image 1,1,100000002,610000001354,
1,,Spine,1,1,Image 1,1,,610000001356,
3,,Spine,1,2,Image 1,1,100000002,610000001367,
0,,Spine,1,6,Image 1,1,100000000,610000001371,
0,,Spine,1,6,Image 1,1,100000000,610000001375,
1,,Spine,1,6,Image 1,1,,610000001377,
0,,Spine,1,0,Image 1,1,100000002,610000001381,
1,,Spine,1,1,Image 1,1,,610000001383,
0,,Spine,1,0,Image 1,1,100000001,610000001391,
0,,Spine,1,2,Image 1,1,100000001,610000001395,
1,,Spine,1,1,Image 1,1,,610000001397,
2,,Spine,1,1,Image 1,1,100000000,610000001407,
0,,Spine,1,0,Image 1,1,,610000001409,
0,,Spine,1,6,Image 1,1,,610000001417,
3,,Spine,1,0,Image 1,1,,610000001421,
0,,Spine,1,6,Image 1,1,100000000,610000001426,
1,,Spine,1,3,Image 1,1,100000000,610000001429,
4,,Spine,1,2,Image 1,1,100000001,610000001433,
6,,Spine,1,1,Image 1,1,100000000,610000001437,
0,,Spine,1,6,Image 1,1,100000000,610000001439,
2,,Spine,1,1,Image 1,1,,610000001442,
1,,Spine,1,0,Image 1,1,,610000001447,
0,,Spine,1,2,Image 1,1,100000002,610000001450,
0,,Spine,1,6,Image 1,1,100000000,610000001456,
1,,Spine,1,1,Image 1,1,100000002,610000001461,
17,,Spine,1,2,Image 1,1,100000002,610000001463,
0,,Spine,1,0,Image 1,1,,610000001465,
0,,Spine,1,3,Image 1,1,100000000,610000001469,
0,,Spine,1,6,Image 1,1,100000001,610000001471,
0,,Spine,1,1,Image 1,1,,610000001473,
0,,Spine,1,6,Image 1,1,100000000,610000001479,
0,,Spine,1,1,Image 1,1,100000000,610000001482,
0,,Spine,1,0,Image 1,1,100000000,610000001487,
4,,Spine,1,2,Image 1,1,100000000,610000001490,
4,,Spine,1,0,Image 1,1,100000000,610000001496,
2,,Spine,1,1,Image 1,1,100000000,610000001505,
18,,Spine,1,8,Image 1,1,100000001,610000001509,
0,,Spine,1,1,Image 1,1,,610000001521,
3,,Spine,1,2,Image 1,1,100000000,610000001527,
2,,Spine,1,0,Image 1,1,100000001,610000001531,
1,,Spine,1,10,Image 1,1,100000001,610000001536,
2,,Spine,1,6,Image 1,1,100000000,610000001547,
2,,Spine,1,5,Image 1,1,100000001,610000001556,
0,,Spine,1,2,Image 1,1,,610000001644,
3,,Spine,1,0,Image 1,1,,610000001644,
0,,Spine,1,2,Image 1,1,,610000001645,
0,,Spine,1,1,Image 1,1,,610000001645,
0,,Spine,1,0,Image 1,1,,610000001645,
0,,Spine,1,3,Image 1,1,,610000001646,
0,,Spine,1,1,Image 1,1,,610000001646,
0,,Spine,1,0,Image 1,1,,610000001646,
0,,Spine,1,3,Image 1,1,,610000001647,
0,,Spine,1,1,Image 1,1,,610000001647,
1,,Spine,1,0,Image 1,1,,610000001647,
0,,Spine,1,3,Image 1,1,,610000001648,
2,,Spine,1,1,Image 1,1,,610000001648,
0,,Spine,1,0,Image 1,1,,610000001648,
0,,Spine,1,3,Image 1,1,,610000001649,
2,,Spine,1,1,Image 1,1,,610000001649,
5,,Spine,1,0,Image 1,1,,610000001649,
2,,Spine,1,2,Image 1,1,,610000001650,
4,,Spine,1,7,Image 1,1,,610000001650,
1,,Spine,1,3,Image 1,1,,610000001651,
0,,Spine,1,10,Image 1,1,,610000001651,
0,,Spine,1,4,Image 1,1,,610000001652,
0,,Spine,1,5,Image 1,1,,610000001652,
2,,Spine,1,4,Image 1,1,,610000001653,
1,,Spine,1,5,Image 1,1,,610000001653,
2,,Spine,1,5,Image 1,1,,610000001654,
0,,Spine,1,4,Image 1,1,,610000001655,
0,,Spine,1,5,Image 1,1,,610000001655,
0,,Spine,1,4,Image 1,1,,610000001656,
3,,Spine,1,6,Image 1,1,,610000001656,
2,,Spine,1,6,Image 1,1,,610000001657,
0,,Spine,1,8,Image 1,1,,610000001657,
0,,Spine,1,6,Image 1,1,,610000001658,
0,,Spine,1,9,Image 1,1,,610000001658,
3,,Spine,1,0,Image 1,1,,610000001659,
1,,Spine,1,6,Image 1,1,,610000001659,
1,,Spine,1,0,Image 1,1,,610000001660,
0,,Spine,1,6,Image 1,1,,610000001660,
6,,Spine,1,0,Image 1,1,,610000001661,
0,,Spine,1,6,Image 1,1,,610000001661,
2,,Spine,1,0,Image 1,1,,610000001662,
0,,Spine,1,0,Image 1,1,,610000001663,
15,,Spine,1,0,Image 1,1,,610000001664,
4,,Spine,1,0,Image 1,1,,610000001665,
