
Segment Center Intensity Sum Ch=4 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1094,,Segment,4,9,Image 1,4,1,100000001,510000000045,
777,,Segment,4,8,Image 1,4,1,100000001,510000000062,
185,,Segment,4,7,Image 1,3,1,100000001,510000000071,
99,,Segment,4,6,Image 1,2,1,100000001,510000000092,
331,,Segment,4,5,Image 1,1,1,100000001,510000000105,
545,,Segment,4,4,Image 1,1,1,100000001,510000000112,
1149,,Segment,4,3,Image 1,1,1,100000001,510000000138,
1768,,Segment,4,2,Image 1,1,1,100000001,510000000171,
276,,Segment,4,1,Image 1,1,1,100000001,510000000176,
116,,Segment,4,0,Image 1,1,1,100000001,510000000180,
75,,Segment,4,9,Image 1,5,1,100000001,510000000201,
740,,Segment,4,8,Image 1,3,1,100000001,510000000216,
289,,Segment,4,7,Image 1,2,1,100000001,510000000224,
2885,,Segment,4,6,Image 1,2,1,100000000,510000000296,
417,,Segment,4,5,Image 1,2,1,100000000,510000000302,
332,,Segment,4,3,Image 1,2,1,100000000,510000000306,
592,,Segment,4,2,Image 1,1,1,100000000,510000000313,
320,,Segment,4,1,Image 1,1,1,100000000,510000000316,
1882,,Segment,4,0,Image 1,1,1,100000000,510000000355,
1729,,Segment,4,4,Image 1,3,1,100000000,510000000431,
505,,Segment,4,5,Image 1,3,1,100000000,510000000445,
260,,Segment,4,4,Image 1,2,1,100000000,510000000453,
516,,Segment,4,3,Image 1,1,1,100000000,510000000461,
472,,Segment,4,6,Image 1,3,1,100000000,510000000472,
283,,Segment,4,2,Image 1,3,1,100000000,510000000478,
368,,Segment,4,1,Image 1,2,1,100000000,510000000482,
170,,Segment,4,2,Image 1,2,1,100000000,510000000484,
291,,Segment,4,2,Image 1,2,1,100000000,510000000488,
238,,Segment,4,9,Image 1,4,1,100000001,510000000500,
104,,Segment,4,7,Image 1,4,1,100000001,510000000503,
1716,,Segment,4,6,Image 1,3,1,100000001,510000000564,
749,,Segment,4,5,Image 1,2,1,100000001,510000000581,
683,,Segment,4,4,Image 1,2,1,100000001,510000000595,
325,,Segment,4,9,Image 1,5,1,100000001,510000000607,
314,,Segment,4,8,Image 1,4,1,100000001,510000000610,
180,,Segment,4,7,Image 1,3,1,100000001,510000000613,
681,,Segment,4,8,Image 1,5,1,100000001,510000000630,
858,,Segment,4,10,Image 1,4,1,100000001,510000000646,
237,,Segment,4,9,Image 1,4,1,100000001,510000000648,
163,,Segment,4,10,Image 1,5,1,100000001,510000000653,
63,,Segment,4,9,Image 1,5,1,100000001,510000000656,
277,,Segment,4,8,Image 1,3,1,100000001,510000000659,
323,,Segment,4,2,Image 1,3,1,100000002,510000000667,
250,,Segment,4,1,Image 1,2,1,100000002,510000000674,
2788,,Segment,4,0,Image 1,1,1,100000002,510000000748,
901,,Segment,4,2,Image 1,2,1,100000002,510000000785,
63,,Segment,4,6,Image 1,1,1,100000001,510000000789,
436,,Segment,4,6,Image 1,3,1,100000001,510000000795,
207,,Segment,4,6,Image 1,2,1,100000001,510000000797,
294,,Segment,4,6,Image 1,3,1,100000001,510000000803,
301,,Segment,4,5,Image 1,3,1,100000001,510000000811,
112,,Segment,4,6,Image 1,2,1,100000001,510000000814,
265,,Segment,4,4,Image 1,3,1,100000001,510000000823,
375,,Segment,4,3,Image 1,2,1,100000001,510000000832,
194,,Segment,4,4,Image 1,2,1,100000001,510000000836,
305,,Segment,4,0,Image 1,1,1,100000001,510000000849,
142,,Segment,4,0,Image 1,1,1,100000002,510000000882,
1310,,Segment,4,2,Image 1,1,1,100000001,510000000918,
430,,Segment,4,1,Image 1,1,1,100000001,510000000924,
1116,,Segment,4,0,Image 1,1,1,100000001,510000000951,
428,,Segment,4,1,Image 1,2,1,100000001,510000000962,
311,,Segment,4,0,Image 1,1,1,100000001,510000000968,
214,,Segment,4,1,Image 1,1,1,100000001,510000001023,
113,,Segment,4,2,Image 1,2,1,100000001,510000001027,
336,,Segment,4,1,Image 1,2,1,100000002,510000001037,
356,,Segment,4,0,Image 1,1,1,100000002,510000001054,
75,,Segment,4,2,Image 1,2,1,100000001,510000001056,
125,,Segment,4,2,Image 1,1,1,100000002,510000001084,
246,,Segment,4,1,Image 1,1,1,100000002,510000001089,
11,,Segment,4,2,Image 1,2,1,100000002,510000001096,
289,,Segment,4,1,Image 1,2,1,100000001,510000001116,
275,,Segment,4,1,Image 1,2,1,100000001,510000001174,
171,,Segment,4,4,Image 1,2,1,100000000,510000001201,
109,,Segment,4,4,Image 1,1,1,100000000,510000001202,
52,,Segment,4,5,Image 1,2,1,100000001,510000001203,
53,,Segment,4,8,Image 1,4,1,100000001,510000001204,
63,,Segment,4,1,Image 1,1,1,100000002,510000001206,
