
Segment Intensity Min Ch=5 Img=1
 ==================== 
Segment Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,5,2,Image 1,2,1,100000000,510000000119,
0,,Segment,5,1,Image 1,1,1,100000000,510000000150,
0,,Segment,5,0,Image 1,1,1,100000000,510000000180,
0,,Segment,5,4,Image 1,3,1,100000000,510000000203,
0,,Segment,5,3,Image 1,2,1,100000000,510000000246,
0,,Segment,5,2,Image 1,2,1,100000000,510000000254,
0,,Segment,5,1,Image 1,2,1,100000000,510000000292,
0,,Segment,5,0,Image 1,1,1,100000000,510000000308,
0,,Segment,5,4,Image 1,3,1,100000000,510000000369,
0,,Segment,5,2,Image 1,2,1,100000000,510000000394,
0,,Segment,5,1,Image 1,2,1,100000000,510000000452,
0,,Segment,5,0,Image 1,1,1,100000000,510000000470,
0,,Segment,5,8,Image 1,2,1,100000000,510000000504,
0,,Segment,5,7,Image 1,2,1,100000000,510000000509,
0,,Segment,5,6,Image 1,2,1,100000000,510000000526,
0,,Segment,5,5,Image 1,2,1,100000000,510000000547,
0,,Segment,5,4,Image 1,2,1,100000000,510000000592,
0,,Segment,5,3,Image 1,3,1,100000000,510000000649,
0,,Segment,5,6,Image 1,3,1,100000000,510000000659,
0,,Segment,5,8,Image 1,3,1,100000000,510000000674,
0,,Segment,5,7,Image 1,3,1,100000000,510000000677,
0,,Segment,5,4,Image 1,4,1,100000000,510000000721,
0,,Segment,5,3,Image 1,3,1,100000000,510000000725,
0,,Segment,5,2,Image 1,3,1,100000000,510000000733,
0,,Segment,5,5,Image 1,3,1,100000000,510000000737,
0,,Segment,5,6,Image 1,2,1,100000001,510000000762,
0,,Segment,5,5,Image 1,1,1,100000001,510000000777,
0,,Segment,5,4,Image 1,1,1,100000001,510000000793,
0,,Segment,5,3,Image 1,1,1,100000001,510000000807,
0,,Segment,5,2,Image 1,1,1,100000001,510000000829,
0,,Segment,5,1,Image 1,1,1,100000001,510000000832,
0,,Segment,5,0,Image 1,1,1,100000001,510000000884,
0,,Segment,5,1,Image 1,1,1,100000000,510000000947,
0,,Segment,5,2,Image 1,3,1,100000000,510000000956,
0,,Segment,5,4,Image 1,2,1,100000000,510000000969,
0,,Segment,5,4,Image 1,3,1,100000000,510000000995,
0,,Segment,5,3,Image 1,3,1,100000000,510000001004,
0,,Segment,5,0,Image 1,1,1,100000000,510000001066,
0,,Segment,5,4,Image 1,2,1,100000001,510000001085,
0,,Segment,5,5,Image 1,6,1,100000000,510000001100,
0,,Segment,5,4,Image 1,5,1,100000000,510000001115,
0,,Segment,5,3,Image 1,4,1,100000000,510000001136,
0,,Segment,5,5,Image 1,5,1,100000000,510000001146,
0,,Segment,5,4,Image 1,1,1,100000000,510000001159,
0,,Segment,5,3,Image 1,1,1,100000000,510000001182,
0,,Segment,5,2,Image 1,1,1,100000000,510000001189,
0,,Segment,5,4,Image 1,2,1,100000000,510000001197,
0,,Segment,5,6,Image 1,1,1,100000001,510000001211,
0,,Segment,5,3,Image 1,2,1,100000001,510000001275,
0,,Segment,5,2,Image 1,1,1,100000001,510000001280,
0,,Segment,5,1,Image 1,1,1,100000001,510000001292,
0,,Segment,5,0,Image 1,1,1,100000001,510000001310,
0,,Segment,5,3,Image 1,2,1,100000000,510000001314,
0,,Segment,5,4,Image 1,4,1,100000000,510000001319,
0,,Segment,5,6,Image 1,3,1,100000001,510000001325,
0,,Segment,5,5,Image 1,2,1,100000001,510000001327,
0,,Segment,5,6,Image 1,2,1,100000001,510000001331,
0,,Segment,5,2,Image 1,3,1,100000001,510000001344,
0,,Segment,5,1,Image 1,2,1,100000001,510000001373,
16,,Segment,5,0,Image 1,1,1,100000001,510000001376,
0,,Segment,5,4,Image 1,3,1,100000001,510000001409,
0,,Segment,5,3,Image 1,2,1,100000001,510000001417,
0,,Segment,5,4,Image 1,2,1,100000001,510000001425,
13,,Segment,5,3,Image 1,3,1,100000001,510000001429,
0,,Segment,5,2,Image 1,2,1,100000001,510000001446,
0,,Segment,5,3,Image 1,2,1,100000001,510000001449,
0,,Segment,5,3,Image 1,2,1,100000001,510000001458,
0,,Segment,5,2,Image 1,1,1,100000001,510000001480,
16,,Segment,5,1,Image 1,1,1,100000001,510000001484,
0,,Segment,5,1,Image 1,2,1,100000000,510000001499,
0,,Segment,5,3,Image 1,3,1,100000001,510000001527,
0,,Segment,5,2,Image 1,2,1,100000001,510000001536,
0,,Segment,5,2,Image 1,2,1,100000001,510000001556,
0,,Segment,5,0,Image 1,1,1,100000000,510000001572,
0,,Segment,5,4,Image 1,2,1,100000001,510000001598,
0,,Segment,5,3,Image 1,1,1,100000001,510000001615,
0,,Segment,5,4,Image 1,1,1,100000001,510000001622,
0,,Segment,5,1,Image 1,2,1,100000001,510000001624,
0,,Segment,5,4,Image 1,3,1,100000001,510000001629,
15,,Segment,5,3,Image 1,2,1,100000001,510000001631,
7,,Segment,5,4,Image 1,2,1,100000001,510000001636,
4,,Segment,5,3,Image 1,1,1,100000001,510000001643,
0,,Segment,5,1,Image 1,1,1,100000000,510000001661,
0,,Segment,5,0,Image 1,1,1,100000001,510000001684,
0,,Segment,5,0,Image 1,1,1,100000000,510000001696,
0,,Segment,5,0,Image 1,1,1,100000001,510000001723,
0,,Segment,5,2,Image 1,2,1,100000001,510000001734,
0,,Segment,5,1,Image 1,2,1,100000001,510000001737,
0,,Segment,5,0,Image 1,1,1,100000001,510000001747,
37,,Segment,5,0,Image 1,1,1,100000001,510000001765,
22,,Segment,5,2,Image 1,2,1,100000001,510000001768,
20,,Segment,5,0,Image 1,1,1,100000001,510000001787,
0,,Segment,5,3,Image 1,2,1,100000000,510000001790,
13,,Segment,5,2,Image 1,3,1,100000001,510000001795,
