
Segment Center Intensity Max Ch=2 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
178,,Segment,2,2,Image 1,2,1,100000000,510000000119,
4,,Segment,2,1,Image 1,1,1,100000000,510000000150,
7,,Segment,2,0,Image 1,1,1,100000000,510000000180,
257,,Segment,2,4,Image 1,3,1,100000000,510000000203,
41,,Segment,2,3,Image 1,2,1,100000000,510000000246,
3,,Segment,2,2,Image 1,2,1,100000000,510000000254,
5,,Segment,2,1,Image 1,2,1,100000000,510000000292,
2,,Segment,2,0,Image 1,1,1,100000000,510000000308,
39,,Segment,2,4,Image 1,3,1,100000000,510000000369,
3,,Segment,2,2,Image 1,2,1,100000000,510000000394,
4,,Segment,2,1,Image 1,2,1,100000000,510000000452,
3,,Segment,2,0,Image 1,1,1,100000000,510000000470,
4,,Segment,2,8,Image 1,2,1,100000000,510000000504,
1,,Segment,2,7,Image 1,2,1,100000000,510000000509,
2,,Segment,2,6,Image 1,2,1,100000000,510000000526,
3,,Segment,2,5,Image 1,2,1,100000000,510000000547,
3,,Segment,2,4,Image 1,2,1,100000000,510000000592,
6,,Segment,2,3,Image 1,3,1,100000000,510000000649,
4,,Segment,2,6,Image 1,3,1,100000000,510000000659,
2,,Segment,2,8,Image 1,3,1,100000000,510000000674,
1,,Segment,2,7,Image 1,3,1,100000000,510000000677,
3,,Segment,2,4,Image 1,4,1,100000000,510000000721,
0,,Segment,2,3,Image 1,3,1,100000000,510000000725,
4,,Segment,2,2,Image 1,3,1,100000000,510000000733,
3,,Segment,2,5,Image 1,3,1,100000000,510000000737,
123,,Segment,2,6,Image 1,2,1,100000001,510000000762,
119,,Segment,2,5,Image 1,1,1,100000001,510000000777,
9,,Segment,2,4,Image 1,1,1,100000001,510000000793,
3,,Segment,2,3,Image 1,1,1,100000001,510000000807,
26,,Segment,2,2,Image 1,1,1,100000001,510000000829,
54,,Segment,2,1,Image 1,1,1,100000001,510000000832,
5,,Segment,2,0,Image 1,1,1,100000001,510000000884,
316,,Segment,2,1,Image 1,1,1,100000000,510000000947,
3,,Segment,2,2,Image 1,3,1,100000000,510000000956,
87,,Segment,2,4,Image 1,2,1,100000000,510000000969,
3,,Segment,2,4,Image 1,3,1,100000000,510000000995,
121,,Segment,2,3,Image 1,3,1,100000000,510000001004,
169,,Segment,2,0,Image 1,1,1,100000000,510000001066,
12,,Segment,2,4,Image 1,2,1,100000001,510000001085,
3,,Segment,2,5,Image 1,6,1,100000000,510000001100,
3,,Segment,2,4,Image 1,5,1,100000000,510000001115,
3,,Segment,2,3,Image 1,4,1,100000000,510000001136,
2,,Segment,2,5,Image 1,5,1,100000000,510000001146,
3,,Segment,2,4,Image 1,1,1,100000000,510000001159,
4,,Segment,2,3,Image 1,1,1,100000000,510000001182,
1,,Segment,2,2,Image 1,1,1,100000000,510000001189,
4,,Segment,2,4,Image 1,2,1,100000000,510000001197,
119,,Segment,2,6,Image 1,1,1,100000001,510000001211,
138,,Segment,2,3,Image 1,2,1,100000001,510000001275,
6,,Segment,2,2,Image 1,1,1,100000001,510000001280,
5,,Segment,2,1,Image 1,1,1,100000001,510000001292,
5,,Segment,2,0,Image 1,1,1,100000001,510000001310,
1,,Segment,2,3,Image 1,2,1,100000000,510000001314,
2,,Segment,2,4,Image 1,4,1,100000000,510000001319,
285,,Segment,2,6,Image 1,3,1,100000001,510000001325,
225,,Segment,2,5,Image 1,2,1,100000001,510000001327,
230,,Segment,2,6,Image 1,2,1,100000001,510000001331,
4,,Segment,2,2,Image 1,3,1,100000001,510000001344,
24,,Segment,2,1,Image 1,2,1,100000001,510000001373,
4,,Segment,2,0,Image 1,1,1,100000001,510000001376,
67,,Segment,2,4,Image 1,3,1,100000001,510000001409,
4,,Segment,2,3,Image 1,2,1,100000001,510000001417,
231,,Segment,2,4,Image 1,2,1,100000001,510000001425,
5,,Segment,2,3,Image 1,3,1,100000001,510000001429,
5,,Segment,2,2,Image 1,2,1,100000001,510000001446,
5,,Segment,2,3,Image 1,2,1,100000001,510000001449,
153,,Segment,2,3,Image 1,2,1,100000001,510000001458,
9,,Segment,2,2,Image 1,1,1,100000001,510000001480,
4,,Segment,2,1,Image 1,1,1,100000001,510000001484,
5,,Segment,2,1,Image 1,2,1,100000000,510000001499,
172,,Segment,2,3,Image 1,3,1,100000001,510000001527,
206,,Segment,2,2,Image 1,2,1,100000001,510000001536,
26,,Segment,2,2,Image 1,2,1,100000001,510000001556,
4,,Segment,2,0,Image 1,1,1,100000000,510000001572,
248,,Segment,2,4,Image 1,2,1,100000001,510000001598,
6,,Segment,2,3,Image 1,1,1,100000001,510000001615,
2,,Segment,2,4,Image 1,1,1,100000001,510000001622,
29,,Segment,2,1,Image 1,2,1,100000001,510000001624,
11,,Segment,2,4,Image 1,3,1,100000001,510000001629,
172,,Segment,2,3,Image 1,2,1,100000001,510000001631,
11,,Segment,2,4,Image 1,2,1,100000001,510000001636,
6,,Segment,2,3,Image 1,1,1,100000001,510000001643,
8,,Segment,2,1,Image 1,1,1,100000000,510000001661,
2,,Segment,2,0,Image 1,1,1,100000001,510000001684,
3,,Segment,2,0,Image 1,1,1,100000000,510000001696,
281,,Segment,2,0,Image 1,1,1,100000001,510000001723,
3,,Segment,2,2,Image 1,2,1,100000001,510000001734,
2,,Segment,2,1,Image 1,2,1,100000001,510000001737,
2,,Segment,2,0,Image 1,1,1,100000001,510000001747,
1,,Segment,2,0,Image 1,1,1,100000001,510000001765,
1,,Segment,2,2,Image 1,2,1,100000001,510000001768,
1,,Segment,2,0,Image 1,1,1,100000001,510000001787,
2,,Segment,2,3,Image 1,2,1,100000000,510000001790,
0,,Segment,2,2,Image 1,3,1,100000001,510000001795,
