
Spine Intensity Min Ch=1 Img=1
 ==================== 
Spine Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,1,0,Image 1,1,1,100000000,610000001959,
0,,Spine,1,3,Image 1,2,1,100000001,610000001982,
0,,Spine,1,3,Image 1,3,1,100000000,610000002000,
0,,Spine,1,3,Image 1,3,1,100000000,610000002017,
0,,Spine,1,3,Image 1,2,1,100000001,610000002033,
0,,Spine,1,0,Image 1,1,1,100000000,610000002050,
0,,Spine,1,0,Image 1,1,1,100000000,610000002065,
0,,Spine,1,0,Image 1,1,1,100000000,610000002079,
1,,Spine,1,5,Image 1,2,1,100000000,610000002099,
1,,Spine,1,5,Image 1,2,1,100000000,610000002115,
1,,Spine,1,5,Image 1,2,1,100000000,610000002130,
1,,Spine,1,5,Image 1,2,1,100000000,610000002145,
1,,Spine,1,5,Image 1,2,1,100000000,610000002159,
3,,Spine,1,1,Image 1,1,1,100000001,610000002168,
0,,Spine,1,0,Image 1,1,1,100000001,610000002177,
0,,Spine,1,0,Image 1,1,1,100000001,610000002185,
2,,Spine,1,4,Image 1,1,1,100000001,610000002194,
2,,Spine,1,4,Image 1,1,1,100000001,610000002202,
2,,Spine,1,4,Image 1,1,1,100000001,610000002210,
2,,Spine,1,4,Image 1,1,1,100000001,610000002218,
7,,Spine,1,0,Image 1,1,1,100000001,610000002226,
3,,Spine,1,0,Image 1,1,1,100000000,610000002232,
3,,Spine,1,0,Image 1,1,1,100000000,610000002235,
1,,Spine,1,5,Image 1,5,1,100000000,610000002241,
1,,Spine,1,5,Image 1,5,1,100000000,610000002244,
0,,Spine,1,0,Image 1,1,1,100000001,610000002260,
3,,Spine,1,3,Image 1,2,1,100000000,610000002264,
6,,Spine,1,0,Image 1,1,1,100000001,610000002272,
2,,Spine,1,0,Image 1,1,1,100000001,610000002283,
0,,Spine,1,3,Image 1,2,1,100000001,610000002295,
0,,Spine,1,3,Image 1,2,1,100000001,610000002304,
0,,Spine,1,3,Image 1,2,1,100000001,610000002312,
0,,Spine,1,3,Image 1,2,1,100000001,610000002318,
3,,Spine,1,4,Image 1,3,1,100000000,610000002326,
1,,Spine,1,2,Image 1,1,1,100000001,610000002330,
6,,Spine,1,0,Image 1,1,1,100000001,610000002333,
13,,Spine,1,0,Image 1,1,1,100000001,610000002338,
19,,Spine,1,0,Image 1,1,1,100000000,610000002342,
39,,Spine,1,0,Image 1,1,1,100000001,610000002345,
16,,Spine,1,0,Image 1,1,1,100000001,610000002349,
10,,Spine,1,0,Image 1,1,1,100000000,610000002355,
9,,Spine,1,0,Image 1,1,1,100000001,610000002358,
31,,Spine,1,0,Image 1,1,1,100000001,610000002360,
12,,Spine,1,0,Image 1,1,1,100000000,610000002363,
39,,Spine,1,0,Image 1,1,1,100000000,610000002365,
23,,Spine,1,0,Image 1,1,1,100000000,610000002367,
21,,Spine,1,2,Image 1,1,1,100000001,610000002370,
15,,Spine,1,4,Image 1,2,1,100000000,610000002373,
16,,Spine,1,0,Image 1,1,1,100000000,610000002376,
14,,Spine,1,0,Image 1,1,1,100000000,610000002381,
16,,Spine,1,0,Image 1,1,1,100000000,610000002387,
6,,Spine,1,0,Image 1,1,1,100000001,610000002389,
26,,Spine,1,0,Image 1,1,1,100000000,610000002393,
8,,Spine,1,2,Image 1,2,1,100000001,610000002399,
18,,Spine,1,0,Image 1,1,1,100000000,610000002401,
22,,Spine,1,0,Image 1,1,1,100000001,610000002404,
5,,Spine,1,4,Image 1,3,1,100000000,610000002412,
13,,Spine,1,4,Image 1,2,1,100000000,610000002426,
7,,Spine,1,1,Image 1,2,1,100000000,610000002427,
2,,Spine,1,4,Image 1,3,1,100000000,610000002430,
6,,Spine,1,4,Image 1,3,1,100000000,610000002431,
10,,Spine,1,8,Image 1,2,1,100000000,610000002432,
7,,Spine,1,5,Image 1,2,1,100000000,610000002433,
3,,Spine,1,5,Image 1,2,1,100000000,610000002434,
7,,Spine,1,4,Image 1,2,1,100000000,610000002435,
3,,Spine,1,4,Image 1,4,1,100000000,610000002436,
13,,Spine,1,4,Image 1,3,1,100000000,610000002437,
4,,Spine,1,3,Image 1,2,1,100000000,610000002443,
7,,Spine,1,3,Image 1,2,1,100000000,610000002444,
11,,Spine,1,3,Image 1,3,1,100000000,610000002445,
3,,Spine,1,6,Image 1,2,1,100000001,610000002446,
3,,Spine,1,5,Image 1,1,1,100000001,610000002447,
5,,Spine,1,2,Image 1,1,1,100000001,610000002448,
6,,Spine,1,0,Image 1,1,1,100000001,610000002449,
23,,Spine,1,3,Image 1,2,1,100000001,610000002450,
9,,Spine,1,3,Image 1,2,1,100000001,610000002451,
1,,Spine,1,2,Image 1,2,1,100000001,610000002452,
5,,Spine,1,1,Image 1,2,1,100000001,610000002453,
12,,Spine,1,3,Image 1,1,1,100000001,610000002454,
18,,Spine,1,2,Image 1,1,1,100000001,610000002455,
3,,Spine,1,1,Image 1,1,1,100000001,610000002456,
12,,Spine,1,1,Image 1,1,1,100000001,610000002457,
32,,Spine,1,0,Image 1,1,1,100000001,610000002458,
8,,Spine,1,0,Image 1,1,1,100000001,610000002459,
25,,Spine,1,0,Image 1,1,1,100000001,610000002462,
