
Spine Center Intensity Median Ch=2 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.0625,,Spine,2,0,Image 1,1,1,100000000,610000001959,
1.01562,,Spine,2,3,Image 1,2,1,100000001,610000001982,
4.125,,Spine,2,3,Image 1,3,1,100000000,610000002000,
4.0625,,Spine,2,3,Image 1,3,1,100000000,610000002017,
2.00781,,Spine,2,3,Image 1,2,1,100000001,610000002033,
1.00195,,Spine,2,0,Image 1,1,1,100000000,610000002050,
1.00195,,Spine,2,0,Image 1,1,1,100000000,610000002065,
1.00195,,Spine,2,0,Image 1,1,1,100000000,610000002079,
1.00195,,Spine,2,5,Image 1,2,1,100000000,610000002099,
1.00195,,Spine,2,5,Image 1,2,1,100000000,610000002115,
1.00195,,Spine,2,5,Image 1,2,1,100000000,610000002130,
1.00195,,Spine,2,5,Image 1,2,1,100000000,610000002145,
1.00195,,Spine,2,5,Image 1,2,1,100000000,610000002159,
1.00195,,Spine,2,1,Image 1,1,1,100000001,610000002168,
8.125,,Spine,2,0,Image 1,1,1,100000001,610000002177,
4.125,,Spine,2,0,Image 1,1,1,100000001,610000002185,
4.75,,Spine,2,4,Image 1,1,1,100000001,610000002194,
4.125,,Spine,2,4,Image 1,1,1,100000001,610000002202,
4.125,,Spine,2,4,Image 1,1,1,100000001,610000002210,
4.25,,Spine,2,4,Image 1,1,1,100000001,610000002218,
1.00195,,Spine,2,0,Image 1,1,1,100000001,610000002226,
1.00195,,Spine,2,0,Image 1,1,1,100000000,610000002232,
1.00195,,Spine,2,0,Image 1,1,1,100000000,610000002235,
1.00195,,Spine,2,5,Image 1,5,1,100000000,610000002241,
1.00195,,Spine,2,5,Image 1,5,1,100000000,610000002244,
12.125,,Spine,2,0,Image 1,1,1,100000001,610000002260,
0.000976562,,Spine,2,3,Image 1,2,1,100000000,610000002264,
4.125,,Spine,2,0,Image 1,1,1,100000001,610000002272,
15.125,,Spine,2,0,Image 1,1,1,100000001,610000002283,
0.00195312,,Spine,2,3,Image 1,2,1,100000001,610000002295,
0.501953,,Spine,2,3,Image 1,2,1,100000001,610000002304,
0.00195312,,Spine,2,3,Image 1,2,1,100000001,610000002312,
0.000976562,,Spine,2,3,Image 1,2,1,100000001,610000002318,
1.00195,,Spine,2,4,Image 1,3,1,100000000,610000002326,
23.125,,Spine,2,2,Image 1,1,1,100000001,610000002330,
35.625,,Spine,2,0,Image 1,1,1,100000001,610000002333,
0.000976562,,Spine,2,0,Image 1,1,1,100000001,610000002338,
1,,Spine,2,0,Image 1,1,1,100000000,610000002342,
0.000976562,,Spine,2,0,Image 1,1,1,100000001,610000002345,
1.00391,,Spine,2,0,Image 1,1,1,100000001,610000002349,
0.00195312,,Spine,2,0,Image 1,1,1,100000000,610000002355,
0,,Spine,2,0,Image 1,1,1,100000001,610000002358,
1,,Spine,2,0,Image 1,1,1,100000001,610000002360,
0.000976562,,Spine,2,0,Image 1,1,1,100000000,610000002363,
1,,Spine,2,0,Image 1,1,1,100000000,610000002365,
0.500977,,Spine,2,0,Image 1,1,1,100000000,610000002367,
0.000976562,,Spine,2,2,Image 1,1,1,100000001,610000002370,
1.00098,,Spine,2,4,Image 1,2,1,100000000,610000002373,
0.500977,,Spine,2,0,Image 1,1,1,100000000,610000002376,
3,,Spine,2,0,Image 1,1,1,100000000,610000002381,
0.500977,,Spine,2,0,Image 1,1,1,100000000,610000002387,
0.500977,,Spine,2,0,Image 1,1,1,100000001,610000002389,
0.500977,,Spine,2,0,Image 1,1,1,100000000,610000002393,
0.000976562,,Spine,2,2,Image 1,2,1,100000001,610000002399,
0.500977,,Spine,2,0,Image 1,1,1,100000000,610000002401,
0.500977,,Spine,2,0,Image 1,1,1,100000001,610000002404,
1,,Spine,2,4,Image 1,3,1,100000000,610000002412,
0.500977,,Spine,2,4,Image 1,2,1,100000000,610000002426,
3.00195,,Spine,2,1,Image 1,2,1,100000000,610000002427,
1,,Spine,2,4,Image 1,3,1,100000000,610000002430,
1.50098,,Spine,2,4,Image 1,3,1,100000000,610000002431,
0.500977,,Spine,2,8,Image 1,2,1,100000000,610000002432,
1.50098,,Spine,2,5,Image 1,2,1,100000000,610000002433,
0.500977,,Spine,2,5,Image 1,2,1,100000000,610000002434,
0,,Spine,2,4,Image 1,2,1,100000000,610000002435,
2,,Spine,2,4,Image 1,4,1,100000000,610000002436,
1,,Spine,2,4,Image 1,3,1,100000000,610000002437,
0.500977,,Spine,2,3,Image 1,2,1,100000000,610000002443,
0.500977,,Spine,2,3,Image 1,2,1,100000000,610000002444,
117.625,,Spine,2,3,Image 1,3,1,100000000,610000002445,
3.00195,,Spine,2,6,Image 1,2,1,100000001,610000002446,
8.50098,,Spine,2,5,Image 1,1,1,100000001,610000002447,
0.500977,,Spine,2,2,Image 1,1,1,100000001,610000002448,
0.500977,,Spine,2,0,Image 1,1,1,100000001,610000002449,
77.0312,,Spine,2,3,Image 1,2,1,100000001,610000002450,
0.500977,,Spine,2,3,Image 1,2,1,100000001,610000002451,
1.00195,,Spine,2,2,Image 1,2,1,100000001,610000002452,
4.50391,,Spine,2,1,Image 1,2,1,100000001,610000002453,
1.00195,,Spine,2,3,Image 1,1,1,100000001,610000002454,
0,,Spine,2,2,Image 1,1,1,100000001,610000002455,
2.00391,,Spine,2,1,Image 1,1,1,100000001,610000002456,
0,,Spine,2,1,Image 1,1,1,100000001,610000002457,
1.00195,,Spine,2,0,Image 1,1,1,100000001,610000002458,
3.00195,,Spine,2,0,Image 1,1,1,100000001,610000002459,
1,,Spine,2,0,Image 1,1,1,100000001,610000002462,
