
Spine Attachment Pt Time Index
 ==================== 
Spine Attachment Pt Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,0,1,1,100000000,610000001959,
1,,Spine,3,2,1,100000001,610000002033,
1,,Spine,0,1,1,100000000,610000002079,
1,,Spine,1,1,1,100000001,610000002168,
1,,Spine,4,1,1,100000001,610000002218,
1,,Spine,0,1,1,100000001,610000002226,
1,,Spine,0,1,1,100000000,610000002235,
1,,Spine,5,5,1,100000000,610000002244,
1,,Spine,3,2,1,100000000,610000002264,
1,,Spine,2,1,1,100000001,610000002330,
1,,Spine,0,1,1,100000001,610000002333,
1,,Spine,0,1,1,100000001,610000002349,
1,,Spine,0,1,1,100000001,610000002358,
1,,Spine,2,1,1,100000001,610000002370,
1,,Spine,2,2,1,100000001,610000002399,
1,,Spine,0,1,1,,610000002464,
1,,Spine,1,2,1,,610000002464,
1,,Spine,2,1,1,,610000002465,
1,,Spine,4,2,1,,610000002465,
1,,Spine,3,3,1,,610000002466,
1,,Spine,5,1,1,,610000002466,
1,,Spine,6,2,1,,610000002467,
1,,Spine,3,2,1,,610000002467,
1,,Spine,3,2,1,,610000002468,
1,,Spine,4,4,1,,610000002469,
1,,Spine,3,2,1,,610000002469,
1,,Spine,4,3,1,,610000002470,
1,,Spine,3,1,1,,610000002471,
1,,Spine,8,2,1,,610000002471,
1,,Spine,5,2,1,,610000002472,
1,,Spine,2,1,1,,610000002472,
1,,Spine,5,2,1,,610000002473,
1,,Spine,1,1,1,,610000002473,
1,,Spine,1,1,1,,610000002474,
1,,Spine,4,2,1,,610000002474,
1,,Spine,1,2,1,,610000002475,
1,,Spine,4,3,1,,610000002476,
1,,Spine,2,2,1,,610000002476,
1,,Spine,0,1,1,,610000002477,
1,,Spine,0,1,1,,610000002478,
