
Segment Intensity Max Ch=4 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
173,,Segment,4,2,Image 1,2,1,100000000,510000000119,
138,,Segment,4,1,Image 1,1,1,100000000,510000000150,
172,,Segment,4,0,Image 1,1,1,100000000,510000000180,
194,,Segment,4,4,Image 1,3,1,100000000,510000000203,
181,,Segment,4,3,Image 1,2,1,100000000,510000000246,
177,,Segment,4,2,Image 1,2,1,100000000,510000000254,
53,,Segment,4,1,Image 1,2,1,100000000,510000000292,
120,,Segment,4,0,Image 1,1,1,100000000,510000000308,
198,,Segment,4,4,Image 1,3,1,100000000,510000000369,
118,,Segment,4,2,Image 1,2,1,100000000,510000000394,
124,,Segment,4,1,Image 1,2,1,100000000,510000000452,
171,,Segment,4,0,Image 1,1,1,100000000,510000000470,
170,,Segment,4,8,Image 1,2,1,100000000,510000000504,
125,,Segment,4,7,Image 1,2,1,100000000,510000000509,
163,,Segment,4,6,Image 1,2,1,100000000,510000000526,
154,,Segment,4,5,Image 1,2,1,100000000,510000000547,
195,,Segment,4,4,Image 1,2,1,100000000,510000000592,
151,,Segment,4,3,Image 1,3,1,100000000,510000000649,
154,,Segment,4,6,Image 1,3,1,100000000,510000000659,
145,,Segment,4,8,Image 1,3,1,100000000,510000000674,
156,,Segment,4,7,Image 1,3,1,100000000,510000000677,
176,,Segment,4,4,Image 1,4,1,100000000,510000000721,
176,,Segment,4,3,Image 1,3,1,100000000,510000000725,
139,,Segment,4,2,Image 1,3,1,100000000,510000000733,
133,,Segment,4,5,Image 1,3,1,100000000,510000000737,
120,,Segment,4,6,Image 1,2,1,100000001,510000000762,
183,,Segment,4,5,Image 1,1,1,100000001,510000000777,
168,,Segment,4,4,Image 1,1,1,100000001,510000000793,
168,,Segment,4,3,Image 1,1,1,100000001,510000000807,
191,,Segment,4,2,Image 1,1,1,100000001,510000000829,
131,,Segment,4,1,Image 1,1,1,100000001,510000000832,
167,,Segment,4,0,Image 1,1,1,100000001,510000000884,
196,,Segment,4,1,Image 1,1,1,100000000,510000000947,
102,,Segment,4,2,Image 1,3,1,100000000,510000000956,
188,,Segment,4,4,Image 1,2,1,100000000,510000000969,
189,,Segment,4,4,Image 1,3,1,100000000,510000000995,
172,,Segment,4,3,Image 1,3,1,100000000,510000001004,
175,,Segment,4,0,Image 1,1,1,100000000,510000001066,
168,,Segment,4,4,Image 1,2,1,100000001,510000001085,
145,,Segment,4,5,Image 1,6,1,100000000,510000001100,
149,,Segment,4,4,Image 1,5,1,100000000,510000001115,
162,,Segment,4,3,Image 1,4,1,100000000,510000001136,
154,,Segment,4,5,Image 1,5,1,100000000,510000001146,
192,,Segment,4,4,Image 1,1,1,100000000,510000001159,
201,,Segment,4,3,Image 1,1,1,100000000,510000001182,
133,,Segment,4,2,Image 1,1,1,100000000,510000001189,
192,,Segment,4,4,Image 1,2,1,100000000,510000001197,
173,,Segment,4,6,Image 1,1,1,100000001,510000001211,
