
Spine Center Intensity Sum Ch=5 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
283,,Spine,5,0,Image 1,1,1,100000000,610000001959,
475,,Spine,5,3,Image 1,2,1,100000001,610000001982,
793,,Spine,5,3,Image 1,3,1,100000000,610000002000,
735,,Spine,5,3,Image 1,3,1,100000000,610000002017,
310,,Spine,5,3,Image 1,2,1,100000001,610000002033,
709,,Spine,5,0,Image 1,1,1,100000000,610000002050,
517,,Spine,5,0,Image 1,1,1,100000000,610000002065,
334,,Spine,5,0,Image 1,1,1,100000000,610000002079,
998,,Spine,5,5,Image 1,2,1,100000000,610000002099,
766,,Spine,5,5,Image 1,2,1,100000000,610000002115,
781,,Spine,5,5,Image 1,2,1,100000000,610000002130,
821,,Spine,5,5,Image 1,2,1,100000000,610000002145,
560,,Spine,5,5,Image 1,2,1,100000000,610000002159,
162,,Spine,5,1,Image 1,1,1,100000001,610000002168,
458,,Spine,5,0,Image 1,1,1,100000001,610000002177,
369,,Spine,5,0,Image 1,1,1,100000001,610000002185,
570,,Spine,5,4,Image 1,1,1,100000001,610000002194,
407,,Spine,5,4,Image 1,1,1,100000001,610000002202,
460,,Spine,5,4,Image 1,1,1,100000001,610000002210,
532,,Spine,5,4,Image 1,1,1,100000001,610000002218,
472,,Spine,5,0,Image 1,1,1,100000001,610000002226,
568,,Spine,5,0,Image 1,1,1,100000000,610000002232,
173,,Spine,5,0,Image 1,1,1,100000000,610000002235,
175,,Spine,5,5,Image 1,5,1,100000000,610000002241,
48,,Spine,5,5,Image 1,5,1,100000000,610000002244,
755,,Spine,5,0,Image 1,1,1,100000001,610000002260,
150,,Spine,5,3,Image 1,2,1,100000000,610000002264,
472,,Spine,5,0,Image 1,1,1,100000001,610000002272,
503,,Spine,5,0,Image 1,1,1,100000001,610000002283,
685,,Spine,5,3,Image 1,2,1,100000001,610000002295,
577,,Spine,5,3,Image 1,2,1,100000001,610000002304,
499,,Spine,5,3,Image 1,2,1,100000001,610000002312,
329,,Spine,5,3,Image 1,2,1,100000001,610000002318,
699,,Spine,5,4,Image 1,3,1,100000000,610000002326,
160,,Spine,5,2,Image 1,1,1,100000001,610000002330,
255,,Spine,5,0,Image 1,1,1,100000001,610000002333,
291,,Spine,5,0,Image 1,1,1,100000001,610000002338,
244,,Spine,5,0,Image 1,1,1,100000000,610000002342,
313,,Spine,5,0,Image 1,1,1,100000001,610000002345,
473,,Spine,5,0,Image 1,1,1,100000001,610000002349,
437,,Spine,5,0,Image 1,1,1,100000000,610000002355,
109,,Spine,5,0,Image 1,1,1,100000001,610000002358,
157,,Spine,5,0,Image 1,1,1,100000001,610000002360,
255,,Spine,5,0,Image 1,1,1,100000000,610000002363,
120,,Spine,5,0,Image 1,1,1,100000000,610000002365,
177,,Spine,5,0,Image 1,1,1,100000000,610000002367,
280,,Spine,5,2,Image 1,1,1,100000001,610000002370,
146,,Spine,5,4,Image 1,2,1,100000000,610000002373,
235,,Spine,5,0,Image 1,1,1,100000000,610000002376,
260,,Spine,5,0,Image 1,1,1,100000000,610000002381,
192,,Spine,5,0,Image 1,1,1,100000000,610000002387,
145,,Spine,5,0,Image 1,1,1,100000001,610000002389,
181,,Spine,5,0,Image 1,1,1,100000000,610000002393,
143,,Spine,5,2,Image 1,2,1,100000001,610000002399,
259,,Spine,5,0,Image 1,1,1,100000000,610000002401,
210,,Spine,5,0,Image 1,1,1,100000001,610000002404,
520,,Spine,5,4,Image 1,3,1,100000000,610000002412,
180,,Spine,5,4,Image 1,2,1,100000000,610000002426,
23,,Spine,5,1,Image 1,2,1,100000000,610000002427,
270,,Spine,5,4,Image 1,3,1,100000000,610000002430,
328,,Spine,5,4,Image 1,3,1,100000000,610000002431,
205,,Spine,5,8,Image 1,2,1,100000000,610000002432,
161,,Spine,5,5,Image 1,2,1,100000000,610000002433,
169,,Spine,5,5,Image 1,2,1,100000000,610000002434,
269,,Spine,5,4,Image 1,2,1,100000000,610000002435,
191,,Spine,5,4,Image 1,4,1,100000000,610000002436,
315,,Spine,5,4,Image 1,3,1,100000000,610000002437,
21,,Spine,5,3,Image 1,2,1,100000000,610000002443,
128,,Spine,5,3,Image 1,2,1,100000000,610000002444,
285,,Spine,5,3,Image 1,3,1,100000000,610000002445,
137,,Spine,5,6,Image 1,2,1,100000001,610000002446,
199,,Spine,5,5,Image 1,1,1,100000001,610000002447,
194,,Spine,5,2,Image 1,1,1,100000001,610000002448,
230,,Spine,5,0,Image 1,1,1,100000001,610000002449,
236,,Spine,5,3,Image 1,2,1,100000001,610000002450,
164,,Spine,5,3,Image 1,2,1,100000001,610000002451,
101,,Spine,5,2,Image 1,2,1,100000001,610000002452,
141,,Spine,5,1,Image 1,2,1,100000001,610000002453,
115,,Spine,5,3,Image 1,1,1,100000001,610000002454,
191,,Spine,5,2,Image 1,1,1,100000001,610000002455,
179,,Spine,5,1,Image 1,1,1,100000001,610000002456,
199,,Spine,5,1,Image 1,1,1,100000001,610000002457,
179,,Spine,5,0,Image 1,1,1,100000001,610000002458,
78,,Spine,5,0,Image 1,1,1,100000001,610000002459,
126,,Spine,5,0,Image 1,1,1,100000001,610000002462,
