
Spine Part Volume
 ==================== 
Spine Part Volume Ground,Spine Part Volume Head,Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.488623,0.554069,0.438847,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001959,
0.308735,1.02614,0.461664,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002050,
0.270826,1.44163,0.351664,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002065,
0.270826,0.732613,0.233689,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002079,
1.80163,0.406794,0.20852,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002177,
1.80352,0.29554,0.141715,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002185,
1.69484,0.352271,0.238478,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002226,
0.881069,0.671211,0.859256,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002232,
0.595189,0.222493,0.503944,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002235,
1.57084,0.705951,0.697498,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002260,
0.483341,1.39664,5.11789,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002272,
1.38242,0.345622,0.420405,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002283,
1.25286,0.0639159,0.181908,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002333,
1.76705,1.23636,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002338,
1.2425,0.126403,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002342,
0.53686,0.436154,0.591545,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002345,
0.578484,0.424573,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002349,
0.644572,1.84254,0.324046,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002355,
0.313011,0.0228463,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002358,
1.30125,0.625583,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002360,
1.64224,0.984737,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002363,
0.236494,0.0423159,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002365,
1.33106,0.393852,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002367,
4.23647,2.79056,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002376,
2.09415,1.21076,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002381,
0.313615,0.0830174,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002387,
1.2757,0.674226,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002389,
1.88587,1.21203,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002393,
1.3307,0.733715,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000002401,
0.852682,0.517629,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002404,
0.510538,0.275666,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002449,
1.03363,0.761048,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002458,
0.435127,0.0639159,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002459,
0.743877,0.295663,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000002462,
1.16646,0.291832,0.159092,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000002168,
1.88578,0.598807,0,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000002456,
0.929614,0.367359,0,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000002457,
0.463116,0.125786,0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000002427,
