
Spine Center Number of Voxel Ch=3 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3,,Spine,3,13,Image 1,5,1,100000001,610000003650,
3,,Spine,3,2,Image 1,2,1,100000000,610000003655,
4,,Spine,3,2,Image 1,1,1,100000000,610000003658,
3,,Spine,3,3,Image 1,2,1,100000000,610000003665,
3,,Spine,3,0,Image 1,1,1,100000000,610000003669,
5,,Spine,3,2,Image 1,2,1,100000000,610000003673,
4,,Spine,3,2,Image 1,1,1,100000000,610000003676,
3,,Spine,3,2,Image 1,1,1,100000000,610000003683,
3,,Spine,3,6,Image 1,2,1,100000000,610000003686,
2,,Spine,3,8,Image 1,6,1,100000000,610000003724,
2,,Spine,3,6,Image 1,5,1,100000000,610000003725,
2,,Spine,3,6,Image 1,4,1,100000000,610000003726,
2,,Spine,3,5,Image 1,4,1,100000000,610000003727,
2,,Spine,3,5,Image 1,4,1,100000000,610000003728,
2,,Spine,3,7,Image 1,4,1,100000000,610000003729,
2,,Spine,3,7,Image 1,4,1,100000000,610000003730,
2,,Spine,3,7,Image 1,4,1,100000000,610000003731,
2,,Spine,3,6,Image 1,3,1,100000000,610000003732,
2,,Spine,3,6,Image 1,3,1,100000000,610000003733,
2,,Spine,3,5,Image 1,3,1,100000000,610000003734,
2,,Spine,3,5,Image 1,3,1,100000000,610000003735,
2,,Spine,3,4,Image 1,3,1,100000000,610000003736,
2,,Spine,3,4,Image 1,3,1,100000000,610000003737,
2,,Spine,3,8,Image 1,4,1,100000000,610000003738,
2,,Spine,3,8,Image 1,4,1,100000000,610000003739,
2,,Spine,3,8,Image 1,4,1,100000000,610000003740,
2,,Spine,3,6,Image 1,3,1,100000000,610000003741,
2,,Spine,3,6,Image 1,3,1,100000000,610000003742,
2,,Spine,3,6,Image 1,3,1,100000000,610000003743,
2,,Spine,3,5,Image 1,3,1,100000000,610000003744,
2,,Spine,3,5,Image 1,3,1,100000000,610000003745,
2,,Spine,3,5,Image 1,3,1,100000000,610000003746,
2,,Spine,3,3,Image 1,2,1,100000000,610000003747,
2,,Spine,3,3,Image 1,2,1,100000000,610000003748,
2,,Spine,3,3,Image 1,2,1,100000000,610000003749,
2,,Spine,3,2,Image 1,2,1,100000000,610000003750,
2,,Spine,3,2,Image 1,2,1,100000000,610000003751,
2,,Spine,3,9,Image 1,5,1,100000000,610000003752,
2,,Spine,3,8,Image 1,4,1,100000000,610000003753,
2,,Spine,3,6,Image 1,3,1,100000000,610000003754,
2,,Spine,3,5,Image 1,2,1,100000000,610000003755,
2,,Spine,3,5,Image 1,2,1,100000000,610000003756,
2,,Spine,3,2,Image 1,2,1,100000000,610000003757,
2,,Spine,3,6,Image 1,1,1,100000000,610000003758,
2,,Spine,3,6,Image 1,1,1,100000000,610000003759,
2,,Spine,3,5,Image 1,2,1,100000000,610000003760,
2,,Spine,3,3,Image 1,1,1,100000000,610000003761,
2,,Spine,3,3,Image 1,1,1,100000000,610000003762,
2,,Spine,3,2,Image 1,1,1,100000000,610000003763,
2,,Spine,3,8,Image 1,4,1,100000000,610000003764,
2,,Spine,3,6,Image 1,3,1,100000000,610000003765,
2,,Spine,3,9,Image 1,5,1,100000000,610000003766,
2,,Spine,3,5,Image 1,4,1,100000000,610000003767,
2,,Spine,3,1,Image 1,1,1,100000000,610000003768,
2,,Spine,3,0,Image 1,1,1,100000000,610000003769,
2,,Spine,3,0,Image 1,1,1,100000000,610000003770,
2,,Spine,3,0,Image 1,1,1,100000000,610000003771,
2,,Spine,3,0,Image 1,1,1,100000000,610000003772,
2,,Spine,3,0,Image 1,1,1,100000000,610000003773,
2,,Spine,3,2,Image 1,1,1,100000000,610000003774,
2,,Spine,3,2,Image 1,1,1,100000000,610000003775,
2,,Spine,3,2,Image 1,1,1,100000000,610000003776,
2,,Spine,3,1,Image 1,2,1,100000000,610000003777,
2,,Spine,3,1,Image 1,2,1,100000000,610000003778,
2,,Spine,3,0,Image 1,1,1,100000000,610000003779,
2,,Spine,3,4,Image 1,3,1,100000000,610000003781,
2,,Spine,3,1,Image 1,2,1,100000000,610000003782,
2,,Spine,3,2,Image 1,1,1,100000000,610000003783,
2,,Spine,3,2,Image 1,1,1,100000000,610000003784,
2,,Spine,3,1,Image 1,1,1,100000000,610000003785,
2,,Spine,3,1,Image 1,1,1,100000000,610000003787,
2,,Spine,3,1,Image 1,1,1,100000000,610000003788,
2,,Spine,3,2,Image 1,2,1,100000001,610000003789,
2,,Spine,3,1,Image 1,1,1,100000001,610000003790,
2,,Spine,3,0,Image 1,1,1,100000001,610000003791,
2,,Spine,3,0,Image 1,1,1,100000001,610000003793,
2,,Spine,3,0,Image 1,1,1,100000001,610000003794,
2,,Spine,3,0,Image 1,1,1,100000001,610000003795,
2,,Spine,3,6,Image 1,4,1,100000001,610000003797,
2,,Spine,3,6,Image 1,4,1,100000001,610000003798,
2,,Spine,3,5,Image 1,3,1,100000001,610000003799,
2,,Spine,3,2,Image 1,2,1,100000001,610000003800,
1,,Spine,3,0,Image 1,1,1,100000001,610000003801,
2,,Spine,3,4,Image 1,1,1,100000001,610000003802,
2,,Spine,3,2,Image 1,1,1,100000001,610000003803,
2,,Spine,3,11,Image 1,3,1,100000001,610000003804,
2,,Spine,3,11,Image 1,3,1,100000001,610000003805,
2,,Spine,3,7,Image 1,2,1,100000001,610000003806,
2,,Spine,3,7,Image 1,2,1,100000001,610000003807,
2,,Spine,3,7,Image 1,2,1,100000001,610000003808,
2,,Spine,3,7,Image 1,2,1,100000001,610000003809,
2,,Spine,3,8,Image 1,3,1,100000001,610000003810,
2,,Spine,3,8,Image 1,3,1,100000001,610000003811,
2,,Spine,3,6,Image 1,2,1,100000001,610000003812,
2,,Spine,3,6,Image 1,2,1,100000001,610000003813,
2,,Spine,3,6,Image 1,3,1,100000001,610000003814,
2,,Spine,3,6,Image 1,3,1,100000001,610000003815,
2,,Spine,3,5,Image 1,4,1,100000001,610000003816,
2,,Spine,3,5,Image 1,4,1,100000001,610000003817,
2,,Spine,3,5,Image 1,4,1,100000001,610000003818,
2,,Spine,3,7,Image 1,2,1,100000001,610000003819,
2,,Spine,3,9,Image 1,2,1,100000001,610000003820,
2,,Spine,3,9,Image 1,2,1,100000001,610000003821,
2,,Spine,3,8,Image 1,1,1,100000001,610000003822,
2,,Spine,3,4,Image 1,1,1,100000001,610000003823,
2,,Spine,3,4,Image 1,2,1,100000001,610000003824,
2,,Spine,3,3,Image 1,1,1,100000001,610000003825,
2,,Spine,3,3,Image 1,1,1,100000001,610000003826,
2,,Spine,3,3,Image 1,2,1,100000001,610000003827,
2,,Spine,3,2,Image 1,2,1,100000001,610000003828,
2,,Spine,3,1,Image 1,1,1,100000001,610000003829,
2,,Spine,3,0,Image 1,1,1,100000001,610000003830,
2,,Spine,3,2,Image 1,2,1,100000001,610000003831,
2,,Spine,3,0,Image 1,1,1,100000001,610000003832,
