
Segment Position Z
 ==================== 
Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1470.25,µm,Segment,Segment Position,2,1,1,100000000,510000000701,
1470.27,µm,Segment,Segment Position,1,1,1,100000000,510000000705,
1470.49,µm,Segment,Segment Position,0,1,1,100000000,510000000746,
1470.61,µm,Segment,Segment Position,6,3,1,100000000,510000000792,
1470.67,µm,Segment,Segment Position,5,2,1,100000000,510000000800,
1471.35,µm,Segment,Segment Position,6,2,1,100000000,510000000811,
1470.39,µm,Segment,Segment Position,6,2,1,100000000,510000000819,
1470.01,µm,Segment,Segment Position,4,2,1,100000000,510000000831,
1473.39,µm,Segment,Segment Position,6,4,1,100000000,510000000839,
1470.05,µm,Segment,Segment Position,8,4,1,100000000,510000000850,
1470.09,µm,Segment,Segment Position,7,4,1,100000000,510000000862,
1469.93,µm,Segment,Segment Position,6,4,1,100000000,510000000869,
1471.41,µm,Segment,Segment Position,5,3,1,100000000,510000000922,
1470.38,µm,Segment,Segment Position,6,3,1,100000000,510000000951,
1470.04,µm,Segment,Segment Position,8,5,1,100000000,510000000954,
1469.79,µm,Segment,Segment Position,7,5,1,100000000,510000000965,
1473.42,µm,Segment,Segment Position,5,2,1,100000000,510000000973,
1472.81,µm,Segment,Segment Position,4,3,1,100000000,510000001000,
1470.7,µm,Segment,Segment Position,4,4,1,100000000,510000001015,
1473.73,µm,Segment,Segment Position,7,3,1,100000000,510000001027,
1471.79,µm,Segment,Segment Position,6,3,1,100000000,510000001043,
1472.32,µm,Segment,Segment Position,5,3,1,100000000,510000001046,
1472.15,µm,Segment,Segment Position,6,4,1,100000000,510000001049,
1472.53,µm,Segment,Segment Position,6,2,1,100000000,510000001051,
1473.12,µm,Segment,Segment Position,8,3,1,100000000,510000001069,
1472.78,µm,Segment,Segment Position,7,3,1,100000000,510000001075,
1471.75,µm,Segment,Segment Position,6,3,1,100000000,510000001101,
1471.25,µm,Segment,Segment Position,5,3,1,100000000,510000001104,
1470.45,µm,Segment,Segment Position,4,3,1,100000000,510000001119,
1469.82,µm,Segment,Segment Position,3,3,1,100000000,510000001145,
1469.84,µm,Segment,Segment Position,2,2,1,100000000,510000001160,
1473.76,µm,Segment,Segment Position,2,3,1,100000001,510000001170,
1473.8,µm,Segment,Segment Position,1,2,1,100000001,510000001186,
1474.09,µm,Segment,Segment Position,0,1,1,100000001,510000001203,
1473.31,µm,Segment,Segment Position,1,1,1,100000001,510000001248,
1473.43,µm,Segment,Segment Position,3,3,1,100000001,510000001255,
1473.55,µm,Segment,Segment Position,2,2,1,100000001,510000001258,
1473.17,µm,Segment,Segment Position,3,2,1,100000001,510000001263,
1470.87,µm,Segment,Segment Position,14,6,1,100000001,510000001308,
1470.69,µm,Segment,Segment Position,13,5,1,100000001,510000001327,
1470.62,µm,Segment,Segment Position,12,4,1,100000001,510000001342,
1470.53,µm,Segment,Segment Position,11,3,1,100000001,510000001361,
1470.52,µm,Segment,Segment Position,10,3,1,100000001,510000001370,
1470.94,µm,Segment,Segment Position,7,2,1,100000001,510000001389,
1471.13,µm,Segment,Segment Position,6,2,1,100000001,510000001400,
1471.26,µm,Segment,Segment Position,5,2,1,100000001,510000001411,
1471.53,µm,Segment,Segment Position,4,2,1,100000001,510000001413,
1471.96,µm,Segment,Segment Position,3,2,1,100000001,510000001416,
1472.35,µm,Segment,Segment Position,2,2,1,100000001,510000001422,
1472.75,µm,Segment,Segment Position,0,1,1,100000001,510000001442,
1473.43,µm,Segment,Segment Position,8,4,1,100000000,510000001471,
1470.01,µm,Segment,Segment Position,7,2,1,100000001,510000001495,
1470.74,µm,Segment,Segment Position,6,1,1,100000001,510000001509,
1471.19,µm,Segment,Segment Position,5,1,1,100000001,510000001517,
1471.62,µm,Segment,Segment Position,4,1,1,100000001,510000001558,
1472.05,µm,Segment,Segment Position,3,1,1,100000001,510000001567,
1472.43,µm,Segment,Segment Position,2,1,1,100000001,510000001584,
1472.55,µm,Segment,Segment Position,1,1,1,100000001,510000001599,
1471.08,µm,Segment,Segment Position,9,2,1,100000001,510000001609,
1470.56,µm,Segment,Segment Position,7,1,1,100000001,510000001618,
1470.73,µm,Segment,Segment Position,9,5,1,100000000,510000001640,
1471.43,µm,Segment,Segment Position,8,4,1,100000000,510000001660,
1471.51,µm,Segment,Segment Position,7,4,1,100000000,510000001665,
1471.44,µm,Segment,Segment Position,6,4,1,100000000,510000001668,
1470.66,µm,Segment,Segment Position,9,3,1,100000001,510000001677,
1471.5,µm,Segment,Segment Position,14,5,1,100000001,510000001684,
1471.06,µm,Segment,Segment Position,9,4,1,100000000,510000001696,
1470.8,µm,Segment,Segment Position,8,1,1,100000001,510000001700,
1470.47,µm,Segment,Segment Position,13,4,1,100000001,510000001702,
1472.43,µm,Segment,Segment Position,7,4,1,100000000,510000001707,
1473.51,µm,Segment,Segment Position,5,2,1,100000000,510000001783,
1472.61,µm,Segment,Segment Position,4,2,1,100000000,510000001788,
1472.57,µm,Segment,Segment Position,3,2,1,100000000,510000001795,
1472.5,µm,Segment,Segment Position,2,2,1,100000000,510000001822,
1472.33,µm,Segment,Segment Position,1,1,1,100000000,510000001858,
1472.06,µm,Segment,Segment Position,0,1,1,100000000,510000001863,
1470.76,µm,Segment,Segment Position,12,3,1,100000001,510000001866,
1470.3,µm,Segment,Segment Position,6,4,1,100000001,510000001874,
1470.74,µm,Segment,Segment Position,5,4,1,100000001,510000001881,
1471.2,µm,Segment,Segment Position,4,4,1,100000001,510000001884,
1471.72,µm,Segment,Segment Position,3,3,1,100000001,510000001888,
1472.79,µm,Segment,Segment Position,2,2,1,100000001,510000001908,
1473.87,µm,Segment,Segment Position,1,1,1,100000001,510000001922,
1474.19,µm,Segment,Segment Position,0,1,1,100000001,510000001935,
1470.22,µm,Segment,Segment Position,8,3,1,100000001,510000001965,
1470.97,µm,Segment,Segment Position,7,3,1,100000001,510000001967,
1473.64,µm,Segment,Segment Position,5,4,1,100000001,510000001984,
1473.44,µm,Segment,Segment Position,4,3,1,100000001,510000002002,
1472.39,µm,Segment,Segment Position,3,3,1,100000001,510000002018,
1471.05,µm,Segment,Segment Position,6,3,1,100000001,510000002025,
1471.18,µm,Segment,Segment Position,5,3,1,100000001,510000002032,
1471.32,µm,Segment,Segment Position,4,3,1,100000001,510000002035,
1473.99,µm,Segment,Segment Position,5,3,1,100000001,510000002061,
1471.05,µm,Segment,Segment Position,5,5,1,100000001,510000002068,
1470.62,µm,Segment,Segment Position,6,5,1,100000001,510000002070,
1470.47,µm,Segment,Segment Position,7,2,1,100000001,510000002077,
1470.82,µm,Segment,Segment Position,6,2,1,100000001,510000002080,
1470.99,µm,Segment,Segment Position,6,4,1,100000001,510000002082,
1471.4,µm,Segment,Segment Position,5,4,1,100000001,510000002088,
1470.79,µm,Segment,Segment Position,7,3,1,100000001,510000002093,
1470.23,µm,Segment,Segment Position,11,4,1,100000001,510000002101,
1471.57,µm,Segment,Segment Position,5,4,1,100000000,510000002116,
1471.39,µm,Segment,Segment Position,8,5,1,100000000,510000002119,
1470.32,µm,Segment,Segment Position,6,3,1,100000001,510000002141,
1471.5,µm,Segment,Segment Position,5,2,1,100000001,510000002148,
1470.66,µm,Segment,Segment Position,8,2,1,100000001,510000002152,
1471.63,µm,Segment,Segment Position,7,5,1,100000000,510000002163,
1470.68,µm,Segment,Segment Position,10,4,1,100000001,510000002165,
1470.7,µm,Segment,Segment Position,9,4,1,100000001,510000002167,
1470.48,µm,Segment,Segment Position,8,4,1,100000001,510000002171,
1473.06,µm,Segment,Segment Position,5,1,1,100000001,510000002187,
1473.07,µm,Segment,Segment Position,4,1,1,100000001,510000002194,
1473.01,µm,Segment,Segment Position,3,1,1,100000001,510000002211,
1473.05,µm,Segment,Segment Position,2,1,1,100000001,510000002220,
1473.14,µm,Segment,Segment Position,1,1,1,100000001,510000002225,
1473.07,µm,Segment,Segment Position,0,1,1,100000001,510000002245,
1473.22,µm,Segment,Segment Position,5,2,1,100000001,510000002249,
1471.78,µm,Segment,Segment Position,3,2,1,100000001,510000002251,
1473.03,µm,Segment,Segment Position,4,2,1,100000001,510000002255,
1473.72,µm,Segment,Segment Position,2,1,1,100000001,510000002265,
1471.87,µm,Segment,Segment Position,4,2,1,100000001,510000002273,
1471.74,µm,Segment,Segment Position,2,2,1,100000001,510000002294,
1471.95,µm,Segment,Segment Position,1,2,1,100000001,510000002318,
1472.19,µm,Segment,Segment Position,0,1,1,100000001,510000002345,
1471.41,µm,Segment,Segment Position,5,3,1,100000001,510000002357,
1470.5,µm,Segment,Segment Position,5,3,1,100000001,510000002369,
1471.06,µm,Segment,Segment Position,4,3,1,100000001,510000002382,
1472.66,µm,Segment,Segment Position,4,4,1,100000001,510000002388,
1470.41,µm,Segment,Segment Position,5,4,1,100000001,510000002399,
1473.05,µm,Segment,Segment Position,2,2,1,100000001,510000002415,
1470.07,µm,Segment,Segment Position,4,3,1,100000000,510000002467,
1470.56,µm,Segment,Segment Position,3,3,1,100000000,510000002471,
1470.71,µm,Segment,Segment Position,2,2,1,100000000,510000002477,
1470.86,µm,Segment,Segment Position,1,2,1,100000000,510000002488,
1470.98,µm,Segment,Segment Position,0,1,1,100000000,510000002498,
1472.92,µm,Segment,Segment Position,3,2,1,100000001,510000002530,
1469.87,µm,Segment,Segment Position,4,4,1,100000000,510000002535,
1473.09,µm,Segment,Segment Position,3,2,1,100000001,510000002540,
1470.78,µm,Segment,Segment Position,6,2,1,100000000,510000002544,
1470.75,µm,Segment,Segment Position,5,2,1,100000000,510000002570,
1470.81,µm,Segment,Segment Position,4,2,1,100000000,510000002574,
1470.69,µm,Segment,Segment Position,3,2,1,100000000,510000002580,
1470.93,µm,Segment,Segment Position,2,3,1,100000001,510000002589,
1471.97,µm,Segment,Segment Position,3,2,1,100000001,510000002594,
1470.57,µm,Segment,Segment Position,6,3,1,100000000,510000002603,
1471.94,µm,Segment,Segment Position,3,3,1,100000001,510000002606,
1470.45,µm,Segment,Segment Position,4,4,1,100000000,510000002615,
1472.49,µm,Segment,Segment Position,4,3,1,100000000,510000002619,
1469.94,µm,Segment,Segment Position,3,2,1,100000000,510000002631,
1473.28,µm,Segment,Segment Position,1,2,1,100000001,510000002634,
1473.12,µm,Segment,Segment Position,2,2,1,100000001,510000002636,
1474.18,µm,Segment,Segment Position,1,2,1,100000001,510000002642,
1472.79,µm,Segment,Segment Position,5,3,1,100000000,510000002645,
1473.73,µm,Segment,Segment Position,3,3,1,100000000,510000002651,
1473.44,µm,Segment,Segment Position,2,2,1,100000000,510000002661,
1472.51,µm,Segment,Segment Position,1,2,1,100000000,510000002683,
1471.76,µm,Segment,Segment Position,0,1,1,100000000,510000002694,
1473.87,µm,Segment,Segment Position,3,2,1,100000000,510000002698,
1470.4,µm,Segment,Segment Position,4,3,1,100000000,510000002704,
1472.17,µm,Segment,Segment Position,2,3,1,100000001,510000002711,
1473.1,µm,Segment,Segment Position,2,3,1,100000000,510000002714,
1470.52,µm,Segment,Segment Position,3,2,1,100000000,510000002721,
1470.43,µm,Segment,Segment Position,2,1,1,100000000,510000002737,
1470.91,µm,Segment,Segment Position,1,1,1,100000000,510000002747,
1470.85,µm,Segment,Segment Position,5,3,1,100000000,510000002752,
1472.43,µm,Segment,Segment Position,3,3,1,100000000,510000002757,
1473.7,µm,Segment,Segment Position,0,1,1,100000001,510000002774,
1470.34,µm,Segment,Segment Position,2,3,1,100000000,510000002782,
1470.72,µm,Segment,Segment Position,1,2,1,100000000,510000002794,
1472.53,µm,Segment,Segment Position,2,1,1,100000000,510000002796,
1470.68,µm,Segment,Segment Position,2,2,1,100000000,510000002799,
1471.45,µm,Segment,Segment Position,3,2,1,100000000,510000002807,
1472.18,µm,Segment,Segment Position,1,1,1,100000000,510000002822,
1472.12,µm,Segment,Segment Position,0,1,1,100000001,510000002834,
1471.17,µm,Segment,Segment Position,0,1,1,100000001,510000002875,
1471.76,µm,Segment,Segment Position,4,1,1,100000000,510000002878,
1470.62,µm,Segment,Segment Position,0,1,1,100000000,510000002895,
1469.84,µm,Segment,Segment Position,2,1,1,100000000,510000002924,
1470.28,µm,Segment,Segment Position,1,1,1,100000000,510000002936,
1470.55,µm,Segment,Segment Position,0,1,1,100000000,510000002944,
1471.98,µm,Segment,Segment Position,1,2,1,100000000,510000002947,
1469.91,µm,Segment,Segment Position,2,2,1,100000000,510000002970,
1470.32,µm,Segment,Segment Position,1,2,1,100000000,510000002977,
1473.06,µm,Segment,Segment Position,1,2,1,100000000,510000002995,
1471.58,µm,Segment,Segment Position,8,5,1,100000000,510000003005,
1472.37,µm,Segment,Segment Position,5,2,1,100000000,510000003006,
1472.5,µm,Segment,Segment Position,1,2,1,100000001,510000003012,
1470.75,µm,Segment,Segment Position,8,3,1,100000001,510000003013,
1470.68,µm,Segment,Segment Position,9,3,1,100000001,510000003014,
1470.65,µm,Segment,Segment Position,8,2,1,100000001,510000003018,
1472.26,µm,Segment,Segment Position,1,1,1,100000001,510000003020,
