
Spine Intensity Max Ch=4 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
23,,Spine,4,14,Image 1,6,1,100000001,610000003319,
0,,Spine,4,14,Image 1,6,1,100000001,610000003329,
0,,Spine,4,14,Image 1,6,1,100000001,610000003333,
80,,Spine,4,3,Image 1,2,1,100000000,610000003346,
22,,Spine,4,3,Image 1,2,1,100000000,610000003350,
0,,Spine,4,4,Image 1,1,1,100000001,610000003353,
0,,Spine,4,0,Image 1,1,1,100000001,610000003357,
0,,Spine,4,4,Image 1,4,1,100000000,610000003359,
0,,Spine,4,9,Image 1,5,1,100000000,610000003361,
26,,Spine,4,2,Image 1,3,1,100000001,610000003370,
0,,Spine,4,2,Image 1,1,1,100000000,610000003377,
0,,Spine,4,2,Image 1,1,1,100000000,610000003386,
0,,Spine,4,2,Image 1,2,1,100000000,610000003389,
12,,Spine,4,3,Image 1,1,1,100000000,610000003392,
71,,Spine,4,4,Image 1,3,1,100000001,610000003396,
0,,Spine,4,4,Image 1,3,1,100000001,610000003398,
0,,Spine,4,2,Image 1,2,1,100000001,610000003400,
78,,Spine,4,1,Image 1,1,1,100000001,610000003403,
0,,Spine,4,2,Image 1,1,1,100000001,610000003405,
0,,Spine,4,7,Image 1,5,1,100000000,610000003407,
0,,Spine,4,4,Image 1,1,1,100000001,610000003410,
0,,Spine,4,8,Image 1,3,1,100000000,610000003412,
38,,Spine,4,7,Image 1,1,1,100000001,610000003414,
60,,Spine,4,2,Image 1,2,1,100000000,610000003423,
0,,Spine,4,6,Image 1,3,1,100000000,610000003425,
0,,Spine,4,0,Image 1,1,1,100000001,610000003428,
0,,Spine,4,7,Image 1,4,1,100000000,610000003430,
0,,Spine,4,7,Image 1,4,1,100000000,610000003432,
0,,Spine,4,14,Image 1,6,1,100000001,610000003434,
0,,Spine,4,7,Image 1,2,1,100000001,610000003437,
0,,Spine,4,5,Image 1,4,1,100000001,610000003439,
0,,Spine,4,3,Image 1,3,1,100000001,610000003442,
32,,Spine,4,3,Image 1,2,1,100000000,610000003445,
29,,Spine,4,2,Image 1,2,1,100000000,610000003454,
0,,Spine,4,1,Image 1,2,1,100000000,610000003457,
0,,Spine,4,8,Image 1,4,1,100000000,610000003459,
0,,Spine,4,0,Image 1,1,1,100000000,610000003462,
0,,Spine,4,9,Image 1,5,1,100000000,610000003464,
0,,Spine,4,2,Image 1,1,1,100000000,610000003470,
0,,Spine,4,4,Image 1,3,1,100000000,610000003472,
80,,Spine,4,3,Image 1,2,1,100000000,610000003476,
0,,Spine,4,0,Image 1,1,1,100000001,610000003479,
0,,Spine,4,0,Image 1,1,1,100000001,610000003481,
71,,Spine,4,4,Image 1,3,1,100000001,610000003484,
135,,Spine,4,5,Image 1,4,1,100000001,610000003488,
26,,Spine,4,2,Image 1,3,1,100000001,610000003494,
65,,Spine,4,3,Image 1,2,1,100000001,610000003496,
0,,Spine,4,5,Image 1,2,1,100000000,610000003501,
0,,Spine,4,6,Image 1,3,1,100000000,610000003503,
0,,Spine,4,0,Image 1,1,1,100000000,610000003507,
75,,Spine,4,3,Image 1,2,1,100000000,610000003510,
29,,Spine,4,2,Image 1,2,1,100000000,610000003518,
0,,Spine,4,5,Image 1,3,1,100000000,610000003520,
