
Segment Number of Voxel Ch=4 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
566,,Segment,4,13,Image 1,5,1,100000001,510000001327,
440,,Segment,4,12,Image 1,4,1,100000001,510000001342,
558,,Segment,4,11,Image 1,3,1,100000001,510000001361,
327,,Segment,4,10,Image 1,3,1,100000001,510000001370,
502,,Segment,4,7,Image 1,2,1,100000001,510000001389,
323,,Segment,4,6,Image 1,2,1,100000001,510000001400,
573,,Segment,4,5,Image 1,2,1,100000001,510000001411,
269,,Segment,4,4,Image 1,2,1,100000001,510000001413,
365,,Segment,4,3,Image 1,2,1,100000001,510000001416,
320,,Segment,4,2,Image 1,2,1,100000001,510000001422,
339,,Segment,4,0,Image 1,1,1,100000001,510000001442,
249,,Segment,4,8,Image 1,4,1,100000000,510000001471,
246,,Segment,4,7,Image 1,2,1,100000001,510000001495,
233,,Segment,4,6,Image 1,1,1,100000001,510000001509,
169,,Segment,4,5,Image 1,1,1,100000001,510000001517,
628,,Segment,4,4,Image 1,1,1,100000001,510000001558,
216,,Segment,4,3,Image 1,1,1,100000001,510000001567,
397,,Segment,4,2,Image 1,1,1,100000001,510000001584,
351,,Segment,4,1,Image 1,1,1,100000001,510000001599,
321,,Segment,4,9,Image 1,2,1,100000001,510000001609,
154,,Segment,4,7,Image 1,1,1,100000001,510000001618,
366,,Segment,4,9,Image 1,5,1,100000000,510000001640,
266,,Segment,4,8,Image 1,4,1,100000000,510000001660,
99,,Segment,4,7,Image 1,4,1,100000000,510000001665,
129,,Segment,4,6,Image 1,4,1,100000000,510000001668,
165,,Segment,4,9,Image 1,3,1,100000001,510000001677,
272,,Segment,4,14,Image 1,5,1,100000001,510000001684,
334,,Segment,4,9,Image 1,4,1,100000000,510000001696,
156,,Segment,4,8,Image 1,1,1,100000001,510000001700,
286,,Segment,4,13,Image 1,4,1,100000001,510000001702,
144,,Segment,4,7,Image 1,4,1,100000000,510000001707,
1408,,Segment,4,5,Image 1,2,1,100000000,510000001783,
146,,Segment,4,4,Image 1,2,1,100000000,510000001788,
198,,Segment,4,3,Image 1,2,1,100000000,510000001795,
725,,Segment,4,2,Image 1,2,1,100000000,510000001822,
862,,Segment,4,1,Image 1,1,1,100000000,510000001858,
207,,Segment,4,0,Image 1,1,1,100000000,510000001863,
235,,Segment,4,12,Image 1,3,1,100000001,510000001866,
189,,Segment,4,6,Image 1,4,1,100000001,510000001874,
124,,Segment,4,5,Image 1,4,1,100000001,510000001881,
48,,Segment,4,4,Image 1,4,1,100000001,510000001884,
143,,Segment,4,3,Image 1,3,1,100000001,510000001888,
415,,Segment,4,2,Image 1,2,1,100000001,510000001908,
174,,Segment,4,1,Image 1,1,1,100000001,510000001922,
41,,Segment,4,0,Image 1,1,1,100000001,510000001935,
469,,Segment,4,8,Image 1,3,1,100000001,510000001965,
178,,Segment,4,7,Image 1,3,1,100000001,510000001967,
298,,Segment,4,5,Image 1,4,1,100000001,510000001984,
369,,Segment,4,4,Image 1,3,1,100000001,510000002002,
552,,Segment,4,3,Image 1,3,1,100000001,510000002018,
70,,Segment,4,6,Image 1,3,1,100000001,510000002025,
122,,Segment,4,5,Image 1,3,1,100000001,510000002032,
65,,Segment,4,4,Image 1,3,1,100000001,510000002035,
441,,Segment,4,5,Image 1,3,1,100000001,510000002061,
86,,Segment,4,5,Image 1,5,1,100000001,510000002068,
103,,Segment,4,6,Image 1,5,1,100000001,510000002070,
119,,Segment,4,7,Image 1,2,1,100000001,510000002077,
100,,Segment,4,6,Image 1,2,1,100000001,510000002080,
52,,Segment,4,6,Image 1,4,1,100000001,510000002082,
79,,Segment,4,5,Image 1,4,1,100000001,510000002088,
102,,Segment,4,7,Image 1,3,1,100000001,510000002093,
196,,Segment,4,11,Image 1,4,1,100000001,510000002101,
264,,Segment,4,5,Image 1,4,1,100000000,510000002116,
79,,Segment,4,8,Image 1,5,1,100000000,510000002119,
310,,Segment,4,6,Image 1,3,1,100000001,510000002141,
132,,Segment,4,5,Image 1,2,1,100000001,510000002148,
250,,Segment,4,8,Image 1,2,1,100000001,510000002152,
109,,Segment,4,7,Image 1,5,1,100000000,510000002163,
171,,Segment,4,10,Image 1,4,1,100000001,510000002165,
213,,Segment,4,9,Image 1,4,1,100000001,510000002167,
110,,Segment,4,8,Image 1,4,1,100000001,510000002171,
336,,Segment,4,5,Image 1,1,1,100000001,510000002187,
214,,Segment,4,4,Image 1,1,1,100000001,510000002194,
381,,Segment,4,3,Image 1,1,1,100000001,510000002211,
290,,Segment,4,2,Image 1,1,1,100000001,510000002220,
217,,Segment,4,1,Image 1,1,1,100000001,510000002225,
241,,Segment,4,0,Image 1,1,1,100000001,510000002245,
203,,Segment,4,5,Image 1,2,1,100000001,510000002249,
137,,Segment,4,3,Image 1,2,1,100000001,510000002251,
74,,Segment,4,4,Image 1,2,1,100000001,510000002255,
413,,Segment,4,2,Image 1,1,1,100000001,510000002265,
231,,Segment,4,4,Image 1,2,1,100000001,510000002273,
415,,Segment,4,2,Image 1,2,1,100000001,510000002294,
500,,Segment,4,1,Image 1,2,1,100000001,510000002318,
522,,Segment,4,0,Image 1,1,1,100000001,510000002345,
280,,Segment,4,5,Image 1,3,1,100000001,510000002357,
297,,Segment,4,5,Image 1,3,1,100000001,510000002369,
640,,Segment,4,4,Image 1,3,1,100000001,510000002382,
143,,Segment,4,4,Image 1,4,1,100000001,510000002388,
252,,Segment,4,5,Image 1,4,1,100000001,510000002399,
466,,Segment,4,2,Image 1,2,1,100000001,510000002415,
464,,Segment,4,4,Image 1,3,1,100000000,510000002467,
110,,Segment,4,3,Image 1,3,1,100000000,510000002471,
140,,Segment,4,2,Image 1,2,1,100000000,510000002477,
206,,Segment,4,1,Image 1,2,1,100000000,510000002488,
235,,Segment,4,0,Image 1,1,1,100000000,510000002498,
119,,Segment,4,3,Image 1,2,1,100000001,510000002530,
40,,Segment,4,4,Image 1,4,1,100000000,510000002535,
126,,Segment,4,3,Image 1,2,1,100000001,510000002540,
163,,Segment,4,6,Image 1,2,1,100000000,510000002544,
317,,Segment,4,5,Image 1,2,1,100000000,510000002570,
133,,Segment,4,4,Image 1,2,1,100000000,510000002574,
190,,Segment,4,3,Image 1,2,1,100000000,510000002580,
269,,Segment,4,2,Image 1,3,1,100000001,510000002589,
235,,Segment,4,3,Image 1,2,1,100000001,510000002594,
132,,Segment,4,6,Image 1,3,1,100000000,510000002603,
322,,Segment,4,3,Image 1,3,1,100000001,510000002606,
66,,Segment,4,4,Image 1,4,1,100000000,510000002615,
106,,Segment,4,4,Image 1,3,1,100000000,510000002619,
146,,Segment,4,3,Image 1,2,1,100000000,510000002631,
126,,Segment,4,1,Image 1,2,1,100000001,510000002634,
103,,Segment,4,2,Image 1,2,1,100000001,510000002636,
46,,Segment,4,1,Image 1,2,1,100000001,510000002642,
105,,Segment,4,5,Image 1,3,1,100000000,510000002645,
114,,Segment,4,3,Image 1,3,1,100000000,510000002651,
324,,Segment,4,2,Image 1,2,1,100000000,510000002661,
301,,Segment,4,1,Image 1,2,1,100000000,510000002683,
255,,Segment,4,0,Image 1,1,1,100000000,510000002694,
130,,Segment,4,3,Image 1,2,1,100000000,510000002698,
103,,Segment,4,4,Image 1,3,1,100000000,510000002704,
216,,Segment,4,2,Image 1,3,1,100000001,510000002711,
53,,Segment,4,2,Image 1,3,1,100000000,510000002714,
128,,Segment,4,3,Image 1,2,1,100000000,510000002721,
366,,Segment,4,2,Image 1,1,1,100000000,510000002737,
373,,Segment,4,1,Image 1,1,1,100000000,510000002747,
84,,Segment,4,5,Image 1,3,1,100000000,510000002752,
200,,Segment,4,3,Image 1,3,1,100000000,510000002757,
185,,Segment,4,0,Image 1,1,1,100000001,510000002774,
104,,Segment,4,2,Image 1,3,1,100000000,510000002782,
313,,Segment,4,1,Image 1,2,1,100000000,510000002794,
233,,Segment,4,2,Image 1,1,1,100000000,510000002796,
74,,Segment,4,2,Image 1,2,1,100000000,510000002799,
676,,Segment,4,3,Image 1,2,1,100000000,510000002807,
381,,Segment,4,1,Image 1,1,1,100000000,510000002822,
112,,Segment,4,0,Image 1,1,1,100000001,510000002834,
798,,Segment,4,0,Image 1,1,1,100000001,510000002875,
868,,Segment,4,4,Image 1,1,1,100000000,510000002878,
162,,Segment,4,0,Image 1,1,1,100000000,510000002895,
323,,Segment,4,2,Image 1,1,1,100000000,510000002924,
560,,Segment,4,1,Image 1,1,1,100000000,510000002936,
566,,Segment,4,0,Image 1,1,1,100000000,510000002944,
270,,Segment,4,1,Image 1,2,1,100000000,510000002947,
172,,Segment,4,2,Image 1,2,1,100000000,510000002970,
234,,Segment,4,1,Image 1,2,1,100000000,510000002977,
440,,Segment,4,1,Image 1,2,1,100000000,510000002995,
42,,Segment,4,8,Image 1,5,1,100000000,510000003005,
37,,Segment,4,5,Image 1,2,1,100000000,510000003006,
52,,Segment,4,1,Image 1,2,1,100000001,510000003012,
119,,Segment,4,8,Image 1,3,1,100000001,510000003013,
140,,Segment,4,9,Image 1,3,1,100000001,510000003014,
62,,Segment,4,8,Image 1,2,1,100000001,510000003018,
152,,Segment,4,1,Image 1,1,1,100000001,510000003020,
