
Segment Center Number of Voxel Ch=2 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
9,,Segment,2,5,Image 1,2,1,100000000,510000000800,
11,,Segment,2,6,Image 1,2,1,100000000,510000000811,
9,,Segment,2,6,Image 1,2,1,100000000,510000000819,
13,,Segment,2,4,Image 1,2,1,100000000,510000000831,
8,,Segment,2,6,Image 1,4,1,100000000,510000000839,
12,,Segment,2,8,Image 1,4,1,100000000,510000000850,
13,,Segment,2,7,Image 1,4,1,100000000,510000000862,
8,,Segment,2,6,Image 1,4,1,100000000,510000000869,
54,,Segment,2,5,Image 1,3,1,100000000,510000000922,
30,,Segment,2,6,Image 1,3,1,100000000,510000000951,
4,,Segment,2,8,Image 1,5,1,100000000,510000000954,
12,,Segment,2,7,Image 1,5,1,100000000,510000000965,
9,,Segment,2,5,Image 1,2,1,100000000,510000000973,
28,,Segment,2,4,Image 1,3,1,100000000,510000001000,
16,,Segment,2,4,Image 1,4,1,100000000,510000001015,
13,,Segment,2,7,Image 1,3,1,100000000,510000001027,
17,,Segment,2,6,Image 1,3,1,100000000,510000001043,
4,,Segment,2,5,Image 1,3,1,100000000,510000001046,
4,,Segment,2,6,Image 1,4,1,100000000,510000001049,
3,,Segment,2,6,Image 1,2,1,100000000,510000001051,
19,,Segment,2,8,Image 1,3,1,100000000,510000001069,
7,,Segment,2,7,Image 1,3,1,100000000,510000001075,
27,,Segment,2,6,Image 1,3,1,100000000,510000001101,
4,,Segment,2,5,Image 1,3,1,100000000,510000001104,
16,,Segment,2,4,Image 1,3,1,100000000,510000001119,
27,,Segment,2,3,Image 1,3,1,100000000,510000001145,
16,,Segment,2,2,Image 1,2,1,100000000,510000001160,
11,,Segment,2,2,Image 1,3,1,100000001,510000001170,
17,,Segment,2,1,Image 1,2,1,100000001,510000001186,
10,,Segment,2,0,Image 1,1,1,100000001,510000001203,
22,,Segment,2,1,Image 1,1,1,100000001,510000001248,
8,,Segment,2,3,Image 1,3,1,100000001,510000001255,
4,,Segment,2,2,Image 1,2,1,100000001,510000001258,
6,,Segment,2,3,Image 1,2,1,100000001,510000001263,
46,,Segment,2,14,Image 1,6,1,100000001,510000001308,
20,,Segment,2,13,Image 1,5,1,100000001,510000001327,
16,,Segment,2,12,Image 1,4,1,100000001,510000001342,
20,,Segment,2,11,Image 1,3,1,100000001,510000001361,
10,,Segment,2,10,Image 1,3,1,100000001,510000001370,
18,,Segment,2,7,Image 1,2,1,100000001,510000001389,
12,,Segment,2,6,Image 1,2,1,100000001,510000001400,
12,,Segment,2,5,Image 1,2,1,100000001,510000001411,
3,,Segment,2,4,Image 1,2,1,100000001,510000001413,
4,,Segment,2,3,Image 1,2,1,100000001,510000001416,
7,,Segment,2,2,Image 1,2,1,100000001,510000001422,
10,,Segment,2,0,Image 1,1,1,100000001,510000001442,
13,,Segment,2,8,Image 1,4,1,100000000,510000001471,
25,,Segment,2,7,Image 1,2,1,100000001,510000001495,
15,,Segment,2,6,Image 1,1,1,100000001,510000001509,
9,,Segment,2,5,Image 1,1,1,100000001,510000001517,
42,,Segment,2,4,Image 1,1,1,100000001,510000001558,
10,,Segment,2,3,Image 1,1,1,100000001,510000001567,
18,,Segment,2,2,Image 1,1,1,100000001,510000001584,
16,,Segment,2,1,Image 1,1,1,100000001,510000001599,
11,,Segment,2,9,Image 1,2,1,100000001,510000001609,
9,,Segment,2,7,Image 1,1,1,100000001,510000001618,
23,,Segment,2,9,Image 1,5,1,100000000,510000001640,
21,,Segment,2,8,Image 1,4,1,100000000,510000001660,
6,,Segment,2,7,Image 1,4,1,100000000,510000001665,
4,,Segment,2,6,Image 1,4,1,100000000,510000001668,
10,,Segment,2,9,Image 1,3,1,100000001,510000001677,
8,,Segment,2,14,Image 1,5,1,100000001,510000001684,
12,,Segment,2,9,Image 1,4,1,100000000,510000001696,
5,,Segment,2,8,Image 1,1,1,100000001,510000001700,
4,,Segment,2,13,Image 1,4,1,100000001,510000001702,
5,,Segment,2,7,Image 1,4,1,100000000,510000001707,
72,,Segment,2,5,Image 1,2,1,100000000,510000001783,
6,,Segment,2,4,Image 1,2,1,100000000,510000001788,
8,,Segment,2,3,Image 1,2,1,100000000,510000001795,
28,,Segment,2,2,Image 1,2,1,100000000,510000001822,
37,,Segment,2,1,Image 1,1,1,100000000,510000001858,
4,,Segment,2,0,Image 1,1,1,100000000,510000001863,
4,,Segment,2,12,Image 1,3,1,100000001,510000001866,
9,,Segment,2,6,Image 1,4,1,100000001,510000001874,
8,,Segment,2,5,Image 1,4,1,100000001,510000001881,
4,,Segment,2,4,Image 1,4,1,100000001,510000001884,
5,,Segment,2,3,Image 1,3,1,100000001,510000001888,
21,,Segment,2,2,Image 1,2,1,100000001,510000001908,
15,,Segment,2,1,Image 1,1,1,100000001,510000001922,
1,,Segment,2,0,Image 1,1,1,100000001,510000001935,
25,,Segment,2,8,Image 1,3,1,100000001,510000001965,
3,,Segment,2,7,Image 1,3,1,100000001,510000001967,
18,,Segment,2,5,Image 1,4,1,100000001,510000001984,
19,,Segment,2,4,Image 1,3,1,100000001,510000002002,
17,,Segment,2,3,Image 1,3,1,100000001,510000002018,
8,,Segment,2,6,Image 1,3,1,100000001,510000002025,
8,,Segment,2,5,Image 1,3,1,100000001,510000002032,
4,,Segment,2,4,Image 1,3,1,100000001,510000002035,
17,,Segment,2,5,Image 1,3,1,100000001,510000002061,
8,,Segment,2,5,Image 1,5,1,100000001,510000002068,
3,,Segment,2,6,Image 1,5,1,100000001,510000002070,
8,,Segment,2,7,Image 1,2,1,100000001,510000002077,
4,,Segment,2,6,Image 1,2,1,100000001,510000002080,
3,,Segment,2,6,Image 1,4,1,100000001,510000002082,
7,,Segment,2,5,Image 1,4,1,100000001,510000002088,
6,,Segment,2,7,Image 1,3,1,100000001,510000002093,
8,,Segment,2,11,Image 1,4,1,100000001,510000002101,
16,,Segment,2,5,Image 1,4,1,100000000,510000002116,
4,,Segment,2,8,Image 1,5,1,100000000,510000002119,
23,,Segment,2,6,Image 1,3,1,100000001,510000002141,
8,,Segment,2,5,Image 1,2,1,100000001,510000002148,
5,,Segment,2,8,Image 1,2,1,100000001,510000002152,
11,,Segment,2,7,Image 1,5,1,100000000,510000002163,
3,,Segment,2,10,Image 1,4,1,100000001,510000002165,
3,,Segment,2,9,Image 1,4,1,100000001,510000002167,
5,,Segment,2,8,Image 1,4,1,100000001,510000002171,
17,,Segment,2,5,Image 1,1,1,100000001,510000002187,
8,,Segment,2,4,Image 1,1,1,100000001,510000002194,
18,,Segment,2,3,Image 1,1,1,100000001,510000002211,
10,,Segment,2,2,Image 1,1,1,100000001,510000002220,
6,,Segment,2,1,Image 1,1,1,100000001,510000002225,
7,,Segment,2,0,Image 1,1,1,100000001,510000002245,
5,,Segment,2,5,Image 1,2,1,100000001,510000002249,
3,,Segment,2,3,Image 1,2,1,100000001,510000002251,
5,,Segment,2,4,Image 1,2,1,100000001,510000002255,
11,,Segment,2,2,Image 1,1,1,100000001,510000002265,
9,,Segment,2,4,Image 1,2,1,100000001,510000002273,
22,,Segment,2,2,Image 1,2,1,100000001,510000002294,
25,,Segment,2,1,Image 1,2,1,100000001,510000002318,
25,,Segment,2,0,Image 1,1,1,100000001,510000002345,
11,,Segment,2,5,Image 1,3,1,100000001,510000002357,
13,,Segment,2,5,Image 1,3,1,100000001,510000002369,
14,,Segment,2,4,Image 1,3,1,100000001,510000002382,
7,,Segment,2,4,Image 1,4,1,100000001,510000002388,
12,,Segment,2,5,Image 1,4,1,100000001,510000002399,
17,,Segment,2,2,Image 1,2,1,100000001,510000002415,
53,,Segment,2,4,Image 1,3,1,100000000,510000002467,
5,,Segment,2,3,Image 1,3,1,100000000,510000002471,
7,,Segment,2,2,Image 1,2,1,100000000,510000002477,
12,,Segment,2,1,Image 1,2,1,100000000,510000002488,
8,,Segment,2,0,Image 1,1,1,100000000,510000002498,
7,,Segment,2,3,Image 1,2,1,100000001,510000002530,
6,,Segment,2,4,Image 1,4,1,100000000,510000002535,
6,,Segment,2,3,Image 1,2,1,100000001,510000002540,
5,,Segment,2,6,Image 1,2,1,100000000,510000002544,
27,,Segment,2,5,Image 1,2,1,100000000,510000002570,
5,,Segment,2,4,Image 1,2,1,100000000,510000002574,
7,,Segment,2,3,Image 1,2,1,100000000,510000002580,
10,,Segment,2,2,Image 1,3,1,100000001,510000002589,
6,,Segment,2,3,Image 1,2,1,100000001,510000002594,
9,,Segment,2,6,Image 1,3,1,100000000,510000002603,
4,,Segment,2,3,Image 1,3,1,100000001,510000002606,
10,,Segment,2,4,Image 1,4,1,100000000,510000002615,
5,,Segment,2,4,Image 1,3,1,100000000,510000002619,
13,,Segment,2,3,Image 1,2,1,100000000,510000002631,
4,,Segment,2,1,Image 1,2,1,100000001,510000002634,
3,,Segment,2,2,Image 1,2,1,100000001,510000002636,
2,,Segment,2,1,Image 1,2,1,100000001,510000002642,
4,,Segment,2,5,Image 1,3,1,100000000,510000002645,
7,,Segment,2,3,Image 1,3,1,100000000,510000002651,
11,,Segment,2,2,Image 1,2,1,100000000,510000002661,
23,,Segment,2,1,Image 1,2,1,100000000,510000002683,
10,,Segment,2,0,Image 1,1,1,100000000,510000002694,
5,,Segment,2,3,Image 1,2,1,100000000,510000002698,
7,,Segment,2,4,Image 1,3,1,100000000,510000002704,
8,,Segment,2,2,Image 1,3,1,100000001,510000002711,
4,,Segment,2,2,Image 1,3,1,100000000,510000002714,
8,,Segment,2,3,Image 1,2,1,100000000,510000002721,
17,,Segment,2,2,Image 1,1,1,100000000,510000002737,
11,,Segment,2,1,Image 1,1,1,100000000,510000002747,
6,,Segment,2,5,Image 1,3,1,100000000,510000002752,
6,,Segment,2,3,Image 1,3,1,100000000,510000002757,
11,,Segment,2,0,Image 1,1,1,100000001,510000002774,
8,,Segment,2,2,Image 1,3,1,100000000,510000002782,
13,,Segment,2,1,Image 1,2,1,100000000,510000002794,
3,,Segment,2,2,Image 1,1,1,100000000,510000002796,
4,,Segment,2,2,Image 1,2,1,100000000,510000002799,
9,,Segment,2,3,Image 1,2,1,100000000,510000002807,
14,,Segment,2,1,Image 1,1,1,100000000,510000002822,
7,,Segment,2,0,Image 1,1,1,100000001,510000002834,
41,,Segment,2,0,Image 1,1,1,100000001,510000002875,
4,,Segment,2,4,Image 1,1,1,100000000,510000002878,
14,,Segment,2,0,Image 1,1,1,100000000,510000002895,
29,,Segment,2,2,Image 1,1,1,100000000,510000002924,
13,,Segment,2,1,Image 1,1,1,100000000,510000002936,
7,,Segment,2,0,Image 1,1,1,100000000,510000002944,
4,,Segment,2,1,Image 1,2,1,100000000,510000002947,
6,,Segment,2,2,Image 1,2,1,100000000,510000002970,
8,,Segment,2,1,Image 1,2,1,100000000,510000002977,
19,,Segment,2,1,Image 1,2,1,100000000,510000002995,
2,,Segment,2,8,Image 1,5,1,100000000,510000003005,
2,,Segment,2,5,Image 1,2,1,100000000,510000003006,
2,,Segment,2,1,Image 1,2,1,100000001,510000003012,
2,,Segment,2,8,Image 1,3,1,100000001,510000003013,
2,,Segment,2,9,Image 1,3,1,100000001,510000003014,
2,,Segment,2,8,Image 1,2,1,100000001,510000003018,
2,,Segment,2,1,Image 1,1,1,100000001,510000003020,
