
Segment Center Intensity Min Ch=1 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
15,,Segment,1,9,Image 1,5,1,100000000,510000000022,
24,,Segment,1,8,Image 1,5,1,100000000,510000000061,
24,,Segment,1,7,Image 1,5,1,100000000,510000000070,
0,,Segment,1,6,Image 1,5,1,100000000,510000000099,
9,,Segment,1,5,Image 1,4,1,100000000,510000000186,
7,,Segment,1,4,Image 1,3,1,100000000,510000000229,
52,,Segment,1,3,Image 1,3,1,100000000,510000000233,
2,,Segment,1,2,Image 1,2,1,100000000,510000000255,
67,,Segment,1,1,Image 1,1,1,100000000,510000000257,
26,,Segment,1,0,Image 1,1,1,100000000,510000000288,
22,,Segment,1,9,Image 1,6,1,100000000,510000000299,
23,,Segment,1,8,Image 1,6,1,100000000,510000000316,
24,,Segment,1,7,Image 1,6,1,100000000,510000000319,
8,,Segment,1,8,Image 1,7,1,100000000,510000000322,
30,,Segment,1,8,Image 1,6,1,100000000,510000000329,
12,,Segment,1,8,Image 1,4,1,100000000,510000000345,
31,,Segment,1,7,Image 1,4,1,100000000,510000000350,
17,,Segment,1,6,Image 1,3,1,100000000,510000000362,
0,,Segment,1,5,Image 1,3,1,100000000,510000000427,
17,,Segment,1,4,Image 1,2,1,100000000,510000000439,
6,,Segment,1,3,Image 1,2,1,100000000,510000000497,
11,,Segment,1,7,Image 1,3,1,100000000,510000000500,
23,,Segment,1,6,Image 1,4,1,100000000,510000000504,
6,,Segment,1,11,Image 1,5,1,100000000,510000000508,
26,,Segment,1,10,Image 1,5,1,100000000,510000000514,
8,,Segment,1,9,Image 1,5,1,100000000,510000000530,
9,,Segment,1,8,Image 1,4,1,100000000,510000000540,
1,,Segment,1,7,Image 1,4,1,100000000,510000000552,
25,,Segment,1,6,Image 1,3,1,100000000,510000000571,
0,,Segment,1,4,Image 1,2,1,100000000,510000000596,
112,,Segment,1,3,Image 1,1,1,100000000,510000000598,
74,,Segment,1,2,Image 1,1,1,100000000,510000000601,
19,,Segment,1,10,Image 1,6,1,100000000,510000000622,
25,,Segment,1,11,Image 1,6,1,100000000,510000000626,
9,,Segment,1,9,Image 1,4,1,100000000,510000000632,
21,,Segment,1,8,Image 1,5,1,100000000,510000000636,
13,,Segment,1,6,Image 1,1,1,100000000,510000000651,
108,,Segment,1,5,Image 1,1,1,100000000,510000000657,
41,,Segment,1,4,Image 1,1,1,100000000,510000000666,
6,,Segment,1,3,Image 1,1,1,100000000,510000000695,
23,,Segment,1,2,Image 1,1,1,100000000,510000000701,
70,,Segment,1,1,Image 1,1,1,100000000,510000000705,
15,,Segment,1,0,Image 1,1,1,100000000,510000000746,
18,,Segment,1,6,Image 1,3,1,100000000,510000000792,
50,,Segment,1,5,Image 1,2,1,100000000,510000000800,
22,,Segment,1,6,Image 1,2,1,100000000,510000000811,
7,,Segment,1,6,Image 1,2,1,100000000,510000000819,
48,,Segment,1,4,Image 1,2,1,100000000,510000000831,
8,,Segment,1,6,Image 1,4,1,100000000,510000000839,
11,,Segment,1,8,Image 1,4,1,100000000,510000000850,
8,,Segment,1,7,Image 1,4,1,100000000,510000000862,
9,,Segment,1,6,Image 1,4,1,100000000,510000000869,
21,,Segment,1,5,Image 1,3,1,100000000,510000000922,
6,,Segment,1,6,Image 1,3,1,100000000,510000000951,
15,,Segment,1,8,Image 1,5,1,100000000,510000000954,
26,,Segment,1,7,Image 1,5,1,100000000,510000000965,
14,,Segment,1,5,Image 1,2,1,100000000,510000000973,
25,,Segment,1,4,Image 1,3,1,100000000,510000001000,
14,,Segment,1,4,Image 1,4,1,100000000,510000001015,
43,,Segment,1,7,Image 1,3,1,100000000,510000001027,
10,,Segment,1,6,Image 1,3,1,100000000,510000001043,
13,,Segment,1,5,Image 1,3,1,100000000,510000001046,
32,,Segment,1,6,Image 1,4,1,100000000,510000001049,
5,,Segment,1,6,Image 1,2,1,100000000,510000001051,
1,,Segment,1,8,Image 1,3,1,100000000,510000001069,
13,,Segment,1,7,Image 1,3,1,100000000,510000001075,
14,,Segment,1,6,Image 1,3,1,100000000,510000001101,
24,,Segment,1,5,Image 1,3,1,100000000,510000001104,
16,,Segment,1,4,Image 1,3,1,100000000,510000001119,
15,,Segment,1,3,Image 1,3,1,100000000,510000001145,
48,,Segment,1,2,Image 1,2,1,100000000,510000001160,
9,,Segment,1,2,Image 1,3,1,100000001,510000001170,
30,,Segment,1,1,Image 1,2,1,100000001,510000001186,
14,,Segment,1,0,Image 1,1,1,100000001,510000001203,
13,,Segment,1,1,Image 1,1,1,100000001,510000001248,
31,,Segment,1,3,Image 1,3,1,100000001,510000001255,
30,,Segment,1,2,Image 1,2,1,100000001,510000001258,
43,,Segment,1,3,Image 1,2,1,100000001,510000001263,
6,,Segment,1,14,Image 1,6,1,100000001,510000001308,
33,,Segment,1,13,Image 1,5,1,100000001,510000001327,
55,,Segment,1,12,Image 1,4,1,100000001,510000001342,
20,,Segment,1,11,Image 1,3,1,100000001,510000001361,
19,,Segment,1,10,Image 1,3,1,100000001,510000001370,
31,,Segment,1,7,Image 1,2,1,100000001,510000001389,
15,,Segment,1,6,Image 1,2,1,100000001,510000001400,
15,,Segment,1,5,Image 1,2,1,100000001,510000001411,
42,,Segment,1,4,Image 1,2,1,100000001,510000001413,
34,,Segment,1,3,Image 1,2,1,100000001,510000001416,
8,,Segment,1,2,Image 1,2,1,100000001,510000001422,
20,,Segment,1,0,Image 1,1,1,100000001,510000001442,
11,,Segment,1,8,Image 1,4,1,100000000,510000001471,
6,,Segment,1,7,Image 1,2,1,100000001,510000001495,
24,,Segment,1,6,Image 1,1,1,100000001,510000001509,
47,,Segment,1,5,Image 1,1,1,100000001,510000001517,
18,,Segment,1,4,Image 1,1,1,100000001,510000001558,
16,,Segment,1,3,Image 1,1,1,100000001,510000001567,
27,,Segment,1,2,Image 1,1,1,100000001,510000001584,
20,,Segment,1,1,Image 1,1,1,100000001,510000001599,
10,,Segment,1,9,Image 1,2,1,100000001,510000001609,
15,,Segment,1,7,Image 1,1,1,100000001,510000001618,
21,,Segment,1,9,Image 1,5,1,100000000,510000001640,
15,,Segment,1,8,Image 1,4,1,100000000,510000001660,
26,,Segment,1,7,Image 1,4,1,100000000,510000001665,
24,,Segment,1,6,Image 1,4,1,100000000,510000001668,
6,,Segment,1,9,Image 1,3,1,100000001,510000001677,
31,,Segment,1,14,Image 1,5,1,100000001,510000001684,
3,,Segment,1,9,Image 1,4,1,100000000,510000001696,
31,,Segment,1,8,Image 1,1,1,100000001,510000001700,
25,,Segment,1,13,Image 1,4,1,100000001,510000001702,
12,,Segment,1,7,Image 1,4,1,100000000,510000001707,
5,,Segment,1,5,Image 1,2,1,100000000,510000001783,
15,,Segment,1,4,Image 1,2,1,100000000,510000001788,
15,,Segment,1,3,Image 1,2,1,100000000,510000001795,
47,,Segment,1,2,Image 1,2,1,100000000,510000001822,
11,,Segment,1,1,Image 1,1,1,100000000,510000001858,
75,,Segment,1,0,Image 1,1,1,100000000,510000001863,
24,,Segment,1,12,Image 1,3,1,100000001,510000001866,
6,,Segment,1,6,Image 1,4,1,100000001,510000001874,
36,,Segment,1,5,Image 1,4,1,100000001,510000001881,
13,,Segment,1,4,Image 1,4,1,100000001,510000001884,
35,,Segment,1,3,Image 1,3,1,100000001,510000001888,
6,,Segment,1,2,Image 1,2,1,100000001,510000001908,
10,,Segment,1,1,Image 1,1,1,100000001,510000001922,
35,,Segment,1,0,Image 1,1,1,100000001,510000001935,
14,,Segment,1,8,Image 1,3,1,100000001,510000001965,
16,,Segment,1,7,Image 1,3,1,100000001,510000001967,
