
Spine Number of Voxel Ch=3 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
51,,Spine,3,2,Image 1,2,1,100000000,610000003673,
902,,Spine,3,2,Image 1,1,1,100000000,610000003676,
1016,,Spine,3,2,Image 1,1,1,100000000,610000003683,
189,,Spine,3,6,Image 1,2,1,100000000,610000003686,
41,,Spine,3,8,Image 1,6,1,100000000,610000003724,
51,,Spine,3,6,Image 1,5,1,100000000,610000003725,
52,,Spine,3,6,Image 1,4,1,100000000,610000003726,
75,,Spine,3,5,Image 1,4,1,100000000,610000003727,
68,,Spine,3,5,Image 1,4,1,100000000,610000003728,
46,,Spine,3,7,Image 1,4,1,100000000,610000003729,
196,,Spine,3,7,Image 1,4,1,100000000,610000003730,
23,,Spine,3,7,Image 1,4,1,100000000,610000003731,
24,,Spine,3,6,Image 1,3,1,100000000,610000003732,
50,,Spine,3,6,Image 1,3,1,100000000,610000003733,
172,,Spine,3,5,Image 1,3,1,100000000,610000003734,
92,,Spine,3,5,Image 1,3,1,100000000,610000003735,
68,,Spine,3,4,Image 1,3,1,100000000,610000003736,
84,,Spine,3,4,Image 1,3,1,100000000,610000003737,
32,,Spine,3,8,Image 1,4,1,100000000,610000003738,
39,,Spine,3,8,Image 1,4,1,100000000,610000003739,
62,,Spine,3,8,Image 1,4,1,100000000,610000003740,
63,,Spine,3,6,Image 1,3,1,100000000,610000003741,
54,,Spine,3,6,Image 1,3,1,100000000,610000003742,
122,,Spine,3,6,Image 1,3,1,100000000,610000003743,
72,,Spine,3,5,Image 1,3,1,100000000,610000003744,
99,,Spine,3,5,Image 1,3,1,100000000,610000003745,
67,,Spine,3,5,Image 1,3,1,100000000,610000003746,
147,,Spine,3,3,Image 1,2,1,100000000,610000003747,
143,,Spine,3,3,Image 1,2,1,100000000,610000003748,
356,,Spine,3,3,Image 1,2,1,100000000,610000003749,
110,,Spine,3,2,Image 1,2,1,100000000,610000003750,
240,,Spine,3,2,Image 1,2,1,100000000,610000003751,
55,,Spine,3,9,Image 1,5,1,100000000,610000003752,
35,,Spine,3,8,Image 1,4,1,100000000,610000003753,
72,,Spine,3,6,Image 1,3,1,100000000,610000003754,
104,,Spine,3,5,Image 1,2,1,100000000,610000003755,
160,,Spine,3,5,Image 1,2,1,100000000,610000003756,
150,,Spine,3,2,Image 1,2,1,100000000,610000003757,
61,,Spine,3,6,Image 1,1,1,100000000,610000003758,
109,,Spine,3,6,Image 1,1,1,100000000,610000003759,
88,,Spine,3,5,Image 1,2,1,100000000,610000003760,
144,,Spine,3,3,Image 1,1,1,100000000,610000003761,
187,,Spine,3,3,Image 1,1,1,100000000,610000003762,
105,,Spine,3,2,Image 1,1,1,100000000,610000003763,
42,,Spine,3,8,Image 1,4,1,100000000,610000003764,
48,,Spine,3,6,Image 1,3,1,100000000,610000003765,
76,,Spine,3,9,Image 1,5,1,100000000,610000003766,
70,,Spine,3,5,Image 1,4,1,100000000,610000003767,
132,,Spine,3,1,Image 1,1,1,100000000,610000003768,
82,,Spine,3,0,Image 1,1,1,100000000,610000003769,
80,,Spine,3,0,Image 1,1,1,100000000,610000003770,
45,,Spine,3,0,Image 1,1,1,100000000,610000003771,
100,,Spine,3,0,Image 1,1,1,100000000,610000003772,
58,,Spine,3,0,Image 1,1,1,100000000,610000003773,
58,,Spine,3,2,Image 1,1,1,100000000,610000003774,
15,,Spine,3,2,Image 1,1,1,100000000,610000003775,
86,,Spine,3,2,Image 1,1,1,100000000,610000003776,
98,,Spine,3,1,Image 1,2,1,100000000,610000003777,
82,,Spine,3,1,Image 1,2,1,100000000,610000003778,
370,,Spine,3,0,Image 1,1,1,100000000,610000003779,
69,,Spine,3,4,Image 1,3,1,100000000,610000003781,
74,,Spine,3,1,Image 1,2,1,100000000,610000003782,
67,,Spine,3,2,Image 1,1,1,100000000,610000003783,
70,,Spine,3,2,Image 1,1,1,100000000,610000003784,
142,,Spine,3,1,Image 1,1,1,100000000,610000003785,
186,,Spine,3,1,Image 1,1,1,100000000,610000003787,
99,,Spine,3,1,Image 1,1,1,100000000,610000003788,
155,,Spine,3,2,Image 1,2,1,100000001,610000003789,
161,,Spine,3,1,Image 1,1,1,100000001,610000003790,
81,,Spine,3,0,Image 1,1,1,100000001,610000003791,
54,,Spine,3,0,Image 1,1,1,100000001,610000003793,
137,,Spine,3,0,Image 1,1,1,100000001,610000003794,
149,,Spine,3,0,Image 1,1,1,100000001,610000003795,
77,,Spine,3,6,Image 1,4,1,100000001,610000003797,
31,,Spine,3,6,Image 1,4,1,100000001,610000003798,
47,,Spine,3,5,Image 1,3,1,100000001,610000003799,
38,,Spine,3,2,Image 1,2,1,100000001,610000003800,
31,,Spine,3,0,Image 1,1,1,100000001,610000003801,
72,,Spine,3,4,Image 1,1,1,100000001,610000003802,
79,,Spine,3,2,Image 1,1,1,100000001,610000003803,
133,,Spine,3,11,Image 1,3,1,100000001,610000003804,
134,,Spine,3,11,Image 1,3,1,100000001,610000003805,
316,,Spine,3,7,Image 1,2,1,100000001,610000003806,
117,,Spine,3,7,Image 1,2,1,100000001,610000003807,
118,,Spine,3,7,Image 1,2,1,100000001,610000003808,
170,,Spine,3,7,Image 1,2,1,100000001,610000003809,
98,,Spine,3,8,Image 1,3,1,100000001,610000003810,
117,,Spine,3,8,Image 1,3,1,100000001,610000003811,
145,,Spine,3,6,Image 1,2,1,100000001,610000003812,
78,,Spine,3,6,Image 1,2,1,100000001,610000003813,
21,,Spine,3,6,Image 1,3,1,100000001,610000003814,
39,,Spine,3,6,Image 1,3,1,100000001,610000003815,
77,,Spine,3,5,Image 1,4,1,100000001,610000003816,
97,,Spine,3,5,Image 1,4,1,100000001,610000003817,
102,,Spine,3,5,Image 1,4,1,100000001,610000003818,
24,,Spine,3,7,Image 1,2,1,100000001,610000003819,
91,,Spine,3,9,Image 1,2,1,100000001,610000003820,
79,,Spine,3,9,Image 1,2,1,100000001,610000003821,
64,,Spine,3,8,Image 1,1,1,100000001,610000003822,
59,,Spine,3,4,Image 1,1,1,100000001,610000003823,
58,,Spine,3,4,Image 1,2,1,100000001,610000003824,
120,,Spine,3,3,Image 1,1,1,100000001,610000003825,
112,,Spine,3,3,Image 1,1,1,100000001,610000003826,
102,,Spine,3,3,Image 1,2,1,100000001,610000003827,
110,,Spine,3,2,Image 1,2,1,100000001,610000003828,
97,,Spine,3,1,Image 1,1,1,100000001,610000003829,
155,,Spine,3,0,Image 1,1,1,100000001,610000003830,
130,,Spine,3,2,Image 1,2,1,100000001,610000003831,
95,,Spine,3,0,Image 1,1,1,100000001,610000003832,
