
Segment Center Intensity Mean Ch=2 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.75,,Segment,2,9,Image 1,5,1,100000000,510000000022,
3.4,,Segment,2,8,Image 1,5,1,100000000,510000000061,
0.8,,Segment,2,7,Image 1,5,1,100000000,510000000070,
0.8,,Segment,2,6,Image 1,5,1,100000000,510000000099,
3.26136,,Segment,2,5,Image 1,4,1,100000000,510000000186,
2.75,,Segment,2,4,Image 1,3,1,100000000,510000000229,
3.2,,Segment,2,3,Image 1,3,1,100000000,510000000233,
1.73913,,Segment,2,2,Image 1,2,1,100000000,510000000255,
0.666667,,Segment,2,1,Image 1,1,1,100000000,510000000257,
1.33333,,Segment,2,0,Image 1,1,1,100000000,510000000288,
8.5,,Segment,2,9,Image 1,6,1,100000000,510000000299,
1,,Segment,2,8,Image 1,6,1,100000000,510000000316,
0.75,,Segment,2,7,Image 1,6,1,100000000,510000000319,
1.5,,Segment,2,8,Image 1,7,1,100000000,510000000322,
3.125,,Segment,2,8,Image 1,6,1,100000000,510000000329,
3.94118,,Segment,2,8,Image 1,4,1,100000000,510000000345,
2.5,,Segment,2,7,Image 1,4,1,100000000,510000000350,
2.61538,,Segment,2,6,Image 1,3,1,100000000,510000000362,
5.27273,,Segment,2,5,Image 1,3,1,100000000,510000000427,
2.07692,,Segment,2,4,Image 1,2,1,100000000,510000000439,
3.38983,,Segment,2,3,Image 1,2,1,100000000,510000000497,
3,,Segment,2,7,Image 1,3,1,100000000,510000000500,
3.6,,Segment,2,6,Image 1,4,1,100000000,510000000504,
34.2,,Segment,2,11,Image 1,5,1,100000000,510000000508,
4.42857,,Segment,2,10,Image 1,5,1,100000000,510000000514,
1.76471,,Segment,2,9,Image 1,5,1,100000000,510000000530,
1.72727,,Segment,2,8,Image 1,4,1,100000000,510000000540,
4.30769,,Segment,2,7,Image 1,4,1,100000000,510000000552,
3.9,,Segment,2,6,Image 1,3,1,100000000,510000000571,
2.2,,Segment,2,4,Image 1,2,1,100000000,510000000596,
7.33333,,Segment,2,3,Image 1,1,1,100000000,510000000598,
4.25,,Segment,2,2,Image 1,1,1,100000000,510000000601,
3.5,,Segment,2,10,Image 1,6,1,100000000,510000000622,
3.2,,Segment,2,11,Image 1,6,1,100000000,510000000626,
3,,Segment,2,9,Image 1,4,1,100000000,510000000632,
2.4,,Segment,2,8,Image 1,5,1,100000000,510000000636,
1.4375,,Segment,2,6,Image 1,1,1,100000000,510000000651,
1.28571,,Segment,2,5,Image 1,1,1,100000000,510000000657,
0.9,,Segment,2,4,Image 1,1,1,100000000,510000000666,
1.6,,Segment,2,3,Image 1,1,1,100000000,510000000695,
0.857143,,Segment,2,2,Image 1,1,1,100000000,510000000701,
2.2,,Segment,2,1,Image 1,1,1,100000000,510000000705,
1.39474,,Segment,2,0,Image 1,1,1,100000000,510000000746,
1.26087,,Segment,2,6,Image 1,3,1,100000000,510000000792,
1.11111,,Segment,2,5,Image 1,2,1,100000000,510000000800,
2.27273,,Segment,2,6,Image 1,2,1,100000000,510000000811,
1.33333,,Segment,2,6,Image 1,2,1,100000000,510000000819,
0.846154,,Segment,2,4,Image 1,2,1,100000000,510000000831,
0.375,,Segment,2,6,Image 1,4,1,100000000,510000000839,
1.16667,,Segment,2,8,Image 1,4,1,100000000,510000000850,
1.15385,,Segment,2,7,Image 1,4,1,100000000,510000000862,
0.875,,Segment,2,6,Image 1,4,1,100000000,510000000869,
16.7778,,Segment,2,5,Image 1,3,1,100000000,510000000922,
2.03333,,Segment,2,6,Image 1,3,1,100000000,510000000951,
0.75,,Segment,2,8,Image 1,5,1,100000000,510000000954,
1.08333,,Segment,2,7,Image 1,5,1,100000000,510000000965,
0.888889,,Segment,2,5,Image 1,2,1,100000000,510000000973,
1.5,,Segment,2,4,Image 1,3,1,100000000,510000001000,
6,,Segment,2,4,Image 1,4,1,100000000,510000001015,
5.07692,,Segment,2,7,Image 1,3,1,100000000,510000001027,
2.35294,,Segment,2,6,Image 1,3,1,100000000,510000001043,
