
Spine Center Intensity Median Ch=1 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
38.0312,,Spine,1,14,Image 1,6,1,100000001,610000003319,
38.0312,,Spine,1,14,Image 1,6,1,100000001,610000003329,
31.0312,,Spine,1,14,Image 1,6,1,100000001,610000003333,
44.0625,,Spine,1,3,Image 1,2,1,100000000,610000003346,
18.0625,,Spine,1,3,Image 1,2,1,100000000,610000003350,
15.0312,,Spine,1,4,Image 1,1,1,100000001,610000003353,
50.0312,,Spine,1,0,Image 1,1,1,100000001,610000003357,
8.03125,,Spine,1,4,Image 1,4,1,100000000,610000003359,
11.0625,,Spine,1,9,Image 1,5,1,100000000,610000003361,
63.5625,,Spine,1,2,Image 1,3,1,100000001,610000003370,
88.0625,,Spine,1,2,Image 1,1,1,100000000,610000003377,
77.5625,,Spine,1,2,Image 1,1,1,100000000,610000003386,
49.0312,,Spine,1,2,Image 1,2,1,100000000,610000003389,
25.0625,,Spine,1,3,Image 1,1,1,100000000,610000003392,
40.0312,,Spine,1,4,Image 1,3,1,100000001,610000003396,
25.0156,,Spine,1,4,Image 1,3,1,100000001,610000003398,
19.0312,,Spine,1,2,Image 1,2,1,100000001,610000003400,
32.5312,,Spine,1,1,Image 1,1,1,100000001,610000003403,
6.01562,,Spine,1,2,Image 1,1,1,100000001,610000003405,
10.0312,,Spine,1,7,Image 1,5,1,100000000,610000003407,
25.5156,,Spine,1,4,Image 1,1,1,100000001,610000003410,
21.0312,,Spine,1,8,Image 1,3,1,100000000,610000003412,
13.0312,,Spine,1,7,Image 1,1,1,100000001,610000003414,
88.5625,,Spine,1,2,Image 1,2,1,100000000,610000003423,
34.0625,,Spine,1,6,Image 1,3,1,100000000,610000003425,
37.0312,,Spine,1,0,Image 1,1,1,100000001,610000003428,
52.0312,,Spine,1,7,Image 1,4,1,100000000,610000003430,
24.0078,,Spine,1,7,Image 1,4,1,100000000,610000003432,
28.0156,,Spine,1,14,Image 1,6,1,100000001,610000003434,
40.0156,,Spine,1,7,Image 1,2,1,100000001,610000003437,
43.0078,,Spine,1,5,Image 1,4,1,100000001,610000003439,
28.0312,,Spine,1,3,Image 1,3,1,100000001,610000003442,
45.0312,,Spine,1,3,Image 1,2,1,100000000,610000003445,
91.0625,,Spine,1,2,Image 1,2,1,100000000,610000003454,
56.0156,,Spine,1,1,Image 1,2,1,100000000,610000003457,
41.0312,,Spine,1,8,Image 1,4,1,100000000,610000003459,
48.0625,,Spine,1,0,Image 1,1,1,100000000,610000003462,
28.0156,,Spine,1,9,Image 1,5,1,100000000,610000003464,
93.0312,,Spine,1,2,Image 1,1,1,100000000,610000003470,
24.0312,,Spine,1,4,Image 1,3,1,100000000,610000003472,
48.0625,,Spine,1,3,Image 1,2,1,100000000,610000003476,
22.0078,,Spine,1,0,Image 1,1,1,100000001,610000003479,
28.0625,,Spine,1,0,Image 1,1,1,100000001,610000003481,
53.0312,,Spine,1,4,Image 1,3,1,100000001,610000003484,
28.5156,,Spine,1,5,Image 1,4,1,100000001,610000003488,
68.5312,,Spine,1,2,Image 1,3,1,100000001,610000003494,
16.0312,,Spine,1,3,Image 1,2,1,100000001,610000003496,
54.0312,,Spine,1,5,Image 1,2,1,100000000,610000003501,
19.0312,,Spine,1,6,Image 1,3,1,100000000,610000003503,
43.0625,,Spine,1,0,Image 1,1,1,100000000,610000003507,
26.0312,,Spine,1,3,Image 1,2,1,100000000,610000003510,
93.0625,,Spine,1,2,Image 1,2,1,100000000,610000003518,
14.0312,,Spine,1,5,Image 1,3,1,100000000,610000003520,
37.0625,,Spine,1,3,Image 1,3,1,100000001,610000003523,
19.0312,,Spine,1,6,Image 1,3,1,100000001,610000003525,
57.0156,,Spine,1,1,Image 1,1,1,100000000,610000003527,
39.125,,Spine,1,1,Image 1,1,1,100000000,610000003529,
12.0625,,Spine,1,8,Image 1,2,1,100000001,610000003531,
61.5625,,Spine,1,1,Image 1,2,1,100000000,610000003536,
25.0625,,Spine,1,5,Image 1,2,1,100000000,610000003542,
63.0312,,Spine,1,3,Image 1,1,1,100000000,610000003549,
55.0312,,Spine,1,5,Image 1,2,1,100000000,610000003555,
40.0156,,Spine,1,1,Image 1,2,1,100000000,610000003557,
45.0156,,Spine,1,6,Image 1,2,1,100000000,610000003560,
39.0156,,Spine,1,3,Image 1,2,1,100000000,610000003562,
51.0156,,Spine,1,0,Image 1,1,1,100000001,610000003567,
56.0625,,Spine,1,1,Image 1,1,1,100000000,610000003573,
35.0312,,Spine,1,0,Image 1,1,1,100000001,610000003576,
37.0312,,Spine,1,6,Image 1,2,1,100000001,610000003579,
125.062,,Spine,1,1,Image 1,1,1,100000000,610000003581,
64.0156,,Spine,1,4,Image 1,3,1,100000001,610000003584,
59.0312,,Spine,1,0,Image 1,1,1,100000001,610000003586,
61.0156,,Spine,1,5,Image 1,2,1,100000000,610000003590,
33.0312,,Spine,1,5,Image 1,3,1,100000000,610000003595,
52.0625,,Spine,1,0,Image 1,1,1,100000001,610000003597,
90.0312,,Spine,1,3,Image 1,2,1,100000000,610000003600,
68.0312,,Spine,1,5,Image 1,3,1,100000000,610000003603,
82.0078,,Spine,1,2,Image 1,3,1,100000001,610000003605,
22.0625,,Spine,1,5,Image 1,2,1,100000001,610000003607,
71.0312,,Spine,1,1,Image 1,2,1,100000000,610000003610,
48.0312,,Spine,1,2,Image 1,2,1,100000000,610000003613,
62.5312,,Spine,1,4,Image 1,2,1,100000000,610000003617,
41.0078,,Spine,1,1,Image 1,2,1,100000000,610000003623,
63.5156,,Spine,1,0,Image 1,1,1,100000001,610000003630,
65.0312,,Spine,1,1,Image 1,1,1,100000001,610000003632,
50.0625,,Spine,1,1,Image 1,2,1,100000000,610000003637,
55.0156,,Spine,1,1,Image 1,2,1,100000000,610000003641,
87.0312,,Spine,1,3,Image 1,2,1,100000000,610000003646,
103.008,,Spine,1,1,Image 1,2,1,100000000,610000003648,
41.125,,Spine,1,13,Image 1,5,1,100000001,610000003650,
58.0625,,Spine,1,2,Image 1,2,1,100000000,610000003655,
82.5625,,Spine,1,2,Image 1,1,1,100000000,610000003658,
99.0312,,Spine,1,3,Image 1,2,1,100000000,610000003665,
37.0156,,Spine,1,0,Image 1,1,1,100000000,610000003669,
93.0625,,Spine,1,2,Image 1,2,1,100000000,610000003673,
91.0312,,Spine,1,2,Image 1,1,1,100000000,610000003676,
115.062,,Spine,1,2,Image 1,1,1,100000000,610000003683,
56.0312,,Spine,1,6,Image 1,2,1,100000000,610000003686,
25.5156,,Spine,1,8,Image 1,6,1,100000000,610000003724,
40.5078,,Spine,1,6,Image 1,5,1,100000000,610000003725,
35.0156,,Spine,1,6,Image 1,4,1,100000000,610000003726,
22.5312,,Spine,1,5,Image 1,4,1,100000000,610000003727,
25.5156,,Spine,1,5,Image 1,4,1,100000000,610000003728,
15.0078,,Spine,1,7,Image 1,4,1,100000000,610000003729,
16.0078,,Spine,1,7,Image 1,4,1,100000000,610000003730,
37.0312,,Spine,1,7,Image 1,4,1,100000000,610000003731,
18.002,,Spine,1,6,Image 1,3,1,100000000,610000003732,
36.5078,,Spine,1,6,Image 1,3,1,100000000,610000003733,
54.5312,,Spine,1,5,Image 1,3,1,100000000,610000003734,
64.0312,,Spine,1,5,Image 1,3,1,100000000,610000003735,
40.0312,,Spine,1,4,Image 1,3,1,100000000,610000003736,
60.0156,,Spine,1,4,Image 1,3,1,100000000,610000003737,
28.5078,,Spine,1,8,Image 1,4,1,100000000,610000003738,
32.5312,,Spine,1,8,Image 1,4,1,100000000,610000003739,
51.0078,,Spine,1,8,Image 1,4,1,100000000,610000003740,
47.0078,,Spine,1,6,Image 1,3,1,100000000,610000003741,
47.0078,,Spine,1,6,Image 1,3,1,100000000,610000003742,
40.002,,Spine,1,6,Image 1,3,1,100000000,610000003743,
37.5312,,Spine,1,5,Image 1,3,1,100000000,610000003744,
55.0039,,Spine,1,5,Image 1,3,1,100000000,610000003745,
47.0156,,Spine,1,5,Image 1,3,1,100000000,610000003746,
50.5156,,Spine,1,3,Image 1,2,1,100000000,610000003747,
87.0078,,Spine,1,3,Image 1,2,1,100000000,610000003748,
88.0156,,Spine,1,3,Image 1,2,1,100000000,610000003749,
45.5625,,Spine,1,2,Image 1,2,1,100000000,610000003750,
84.0039,,Spine,1,2,Image 1,2,1,100000000,610000003751,
17.0078,,Spine,1,9,Image 1,5,1,100000000,610000003752,
26.5078,,Spine,1,8,Image 1,4,1,100000000,610000003753,
43.5312,,Spine,1,6,Image 1,3,1,100000000,610000003754,
66.502,,Spine,1,5,Image 1,2,1,100000000,610000003755,
72.0625,,Spine,1,5,Image 1,2,1,100000000,610000003756,
53.0312,,Spine,1,2,Image 1,2,1,100000000,610000003757,
24.0039,,Spine,1,6,Image 1,1,1,100000000,610000003758,
51.5312,,Spine,1,6,Image 1,1,1,100000000,610000003759,
70.0156,,Spine,1,5,Image 1,2,1,100000000,610000003760,
82.0625,,Spine,1,3,Image 1,1,1,100000000,610000003761,
98.501,,Spine,1,3,Image 1,1,1,100000000,610000003762,
28.0078,,Spine,1,2,Image 1,1,1,100000000,610000003763,
22.5156,,Spine,1,8,Image 1,4,1,100000000,610000003764,
53.0156,,Spine,1,6,Image 1,3,1,100000000,610000003765,
37.0156,,Spine,1,9,Image 1,5,1,100000000,610000003766,
40.5312,,Spine,1,5,Image 1,4,1,100000000,610000003767,
96.0312,,Spine,1,1,Image 1,1,1,100000000,610000003768,
36.5156,,Spine,1,0,Image 1,1,1,100000000,610000003769,
50.502,,Spine,1,0,Image 1,1,1,100000000,610000003770,
36.0039,,Spine,1,0,Image 1,1,1,100000000,610000003771,
54.5312,,Spine,1,0,Image 1,1,1,100000000,610000003772,
38.0312,,Spine,1,0,Image 1,1,1,100000000,610000003773,
58.0078,,Spine,1,2,Image 1,1,1,100000000,610000003774,
58.0078,,Spine,1,2,Image 1,1,1,100000000,610000003775,
78,,Spine,1,2,Image 1,1,1,100000000,610000003776,
71.0078,,Spine,1,1,Image 1,2,1,100000000,610000003777,
129.516,,Spine,1,1,Image 1,2,1,100000000,610000003778,
62.0156,,Spine,1,0,Image 1,1,1,100000000,610000003779,
23.0156,,Spine,1,4,Image 1,3,1,100000000,610000003781,
48.0625,,Spine,1,1,Image 1,2,1,100000000,610000003782,
40.5312,,Spine,1,2,Image 1,1,1,100000000,610000003783,
88.5039,,Spine,1,2,Image 1,1,1,100000000,610000003784,
40.0156,,Spine,1,1,Image 1,1,1,100000000,610000003785,
43.0156,,Spine,1,1,Image 1,1,1,100000000,610000003787,
49.5156,,Spine,1,1,Image 1,1,1,100000000,610000003788,
94,,Spine,1,2,Image 1,2,1,100000001,610000003789,
58.0156,,Spine,1,1,Image 1,1,1,100000001,610000003790,
74.5625,,Spine,1,0,Image 1,1,1,100000001,610000003791,
44.5078,,Spine,1,0,Image 1,1,1,100000001,610000003793,
48.5312,,Spine,1,0,Image 1,1,1,100000001,610000003794,
56.5312,,Spine,1,0,Image 1,1,1,100000001,610000003795,
9.00391,,Spine,1,6,Image 1,4,1,100000001,610000003797,
13.002,,Spine,1,6,Image 1,4,1,100000001,610000003798,
