
Spine Terminal Pt Distance from Origin
 ==================== 
Spine Terminal Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
20273.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000000,610000003476,
20234.2,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003478,
20234.2,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000003481,
20232.4,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,100000001,610000003484,
20233.1,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,100000001,610000003488,
20228.7,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,100000001,610000003494,
20237.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000001,610000003496,
20275.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000000,610000003501,
20263.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,100000000,610000003503,
20266.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000000,610000003507,
20264.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000000,610000003510,
20273.4,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000003518,
20265.7,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,100000000,610000003520,
20232.4,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,100000001,610000003523,
20235.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,100000001,610000003525,
20270.4,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000000,610000003527,
20271.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000000,610000003529,
20233.3,µm,Spine,Spine Terminal Pt Distance from Origin,8,2,1,100000001,610000003531,
20270.8,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003534,
20276.2,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000000,610000003542,
20273.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000000,610000003549,
20274.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000000,610000003555,
20276.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,100000000,610000003560,
20267.1,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000000,610000003562,
20234.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000003567,
20271.8,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000000,610000003573,
20234.8,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000003576,
20241.2,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,100000001,610000003579,
20270.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000000,610000003581,
20232.5,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,100000001,610000003584,
20275.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000000,610000003590,
20274,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,100000000,610000003595,
20234.9,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000003597,
20267.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000000,610000003600,
20266.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,100000000,610000003603,
20228.7,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,100000001,610000003605,
20232.2,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000001,610000003607,
20266.9,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003609,
20267.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000003613,
20267.2,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000000,610000003617,
20235.5,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000001,610000003632,
20269.4,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000003637,
20267.3,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000000,610000003646,
20235.7,µm,Spine,Spine Terminal Pt Distance from Origin,13,5,1,100000001,610000003650,
20267.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000003655,
20267.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000000,610000003658,
20267.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000000,610000003665,
20271.6,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000000,610000003669,
20273.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000003673,
20267.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000000,610000003676,
20267.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000000,610000003683,
20276.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,100000000,610000003686,
20235.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003834,
20262,µm,Spine,Spine Terminal Pt Distance from Origin,9,5,1,,610000003834,
20235.6,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000003835,
20263.4,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000003835,
20236.4,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003836,
20265.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000003836,
20234.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003837,
20268.1,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003837,
20267.7,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003838,
20240.9,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000003838,
20264.7,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000003839,
20241.4,µm,Spine,Spine Terminal Pt Distance from Origin,9,2,1,,610000003839,
20264.5,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000003840,
20241.1,µm,Spine,Spine Terminal Pt Distance from Origin,9,2,1,,610000003840,
20240.9,µm,Spine,Spine Terminal Pt Distance from Origin,8,1,1,,610000003841,
20264.4,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000003841,
20264,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000003842,
20240,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,,610000003842,
20264.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000003843,
20236.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000003843,
20237.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000003844,
20264.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000003844,
20237.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000003845,
20265.1,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000003845,
20237.4,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000003846,
20265.7,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000003846,
20236.1,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003847,
20267.4,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000003847,
20267,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000003848,
20235.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000003848,
20267.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000003849,
20234.1,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,,610000003849,
20267.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000003850,
20233.7,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,,610000003850,
20232.8,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,,610000003851,
20269.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000003851,
20235.2,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000003852,
20270.3,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000003852,
20234.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000003853,
20273.9,µm,Spine,Spine Terminal Pt Distance from Origin,7,4,1,,610000003853,
20234.5,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000003854,
20274.2,µm,Spine,Spine Terminal Pt Distance from Origin,7,4,1,,610000003854,
20234.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000003855,
20274,µm,Spine,Spine Terminal Pt Distance from Origin,7,4,1,,610000003855,
20275.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000003856,
20234.7,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,,610000003856,
20274.5,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000003857,
20234.2,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,,610000003857,
20273.8,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000003858,
20233.9,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000003858,
20273.2,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000003859,
20233.5,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000003859,
20271.2,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,,610000003860,
20233.7,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000003860,
20270.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,,610000003861,
20233.6,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000003861,
20272.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000003862,
20234,µm,Spine,Spine Terminal Pt Distance from Origin,11,3,1,,610000003862,
20271.4,µm,Spine,Spine Terminal Pt Distance from Origin,6,5,1,,610000003863,
20234.1,µm,Spine,Spine Terminal Pt Distance from Origin,11,3,1,,610000003863,
20236.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003864,
20269.3,µm,Spine,Spine Terminal Pt Distance from Origin,8,6,1,,610000003864,
20271.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003865,
20238.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003865,
20272,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003866,
20237.8,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000003866,
20238.1,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000003867,
20272.9,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000003867,
20237.7,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000003868,
20274.8,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000003868,
20274.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000003869,
20232.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000003869,
20231.3,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,,610000003870,
20275.3,µm,Spine,Spine Terminal Pt Distance from Origin,9,5,1,,610000003870,
20232.9,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003871,
20272.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,,610000003871,
20228.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003872,
20273.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000003872,
20273.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000003873,
20234.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003873,
20275.1,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000003874,
20234.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003874,
20277.1,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003875,
20234.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003875,
20234.2,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003876,
20277.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,1,1,,610000003876,
20277.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,1,1,,610000003877,
20273.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003878,
20275.7,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003879,
20275.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003880,
20264.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000003881,
20264.9,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000003882,
20266.3,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000003883,
20266.2,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003884,
20265,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000003885,
20266.4,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000003886,
20266.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000003887,
20270,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003888,
20270,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003890,
20270.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003891,
20270.9,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003892,
20271.4,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003893,
20272.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000003894,
20273.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000003895,
20273.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000003896,
20267.9,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003897,
20268.6,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003899,
20270.7,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003900,
