
Segment Intensity Mean Ch=1 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
34.3843,,Segment,1,9,Image 1,5,1,100000000,510000000022,
45.0984,,Segment,1,8,Image 1,5,1,100000000,510000000061,
33.0963,,Segment,1,7,Image 1,5,1,100000000,510000000070,
18.375,,Segment,1,6,Image 1,5,1,100000000,510000000099,
32.8574,,Segment,1,5,Image 1,4,1,100000000,510000000186,
53.5602,,Segment,1,4,Image 1,3,1,100000000,510000000229,
54.9045,,Segment,1,3,Image 1,3,1,100000000,510000000233,
49.8318,,Segment,1,2,Image 1,2,1,100000000,510000000255,
78.1039,,Segment,1,1,Image 1,1,1,100000000,510000000257,
56.42,,Segment,1,0,Image 1,1,1,100000000,510000000288,
44.9419,,Segment,1,9,Image 1,6,1,100000000,510000000299,
31.2436,,Segment,1,8,Image 1,6,1,100000000,510000000316,
32.3797,,Segment,1,7,Image 1,6,1,100000000,510000000319,
23.92,,Segment,1,8,Image 1,7,1,100000000,510000000322,
38.6311,,Segment,1,8,Image 1,6,1,100000000,510000000329,
31.1973,,Segment,1,8,Image 1,4,1,100000000,510000000345,
46.3291,,Segment,1,7,Image 1,4,1,100000000,510000000350,
32.4669,,Segment,1,6,Image 1,3,1,100000000,510000000362,
27.0254,,Segment,1,5,Image 1,3,1,100000000,510000000427,
30.1571,,Segment,1,4,Image 1,2,1,100000000,510000000439,
53.184,,Segment,1,3,Image 1,2,1,100000000,510000000497,
24.7604,,Segment,1,7,Image 1,3,1,100000000,510000000500,
33.2589,,Segment,1,6,Image 1,4,1,100000000,510000000504,
20.9691,,Segment,1,11,Image 1,5,1,100000000,510000000508,
42.2464,,Segment,1,10,Image 1,5,1,100000000,510000000514,
25.6439,,Segment,1,9,Image 1,5,1,100000000,510000000530,
28.1023,,Segment,1,8,Image 1,4,1,100000000,510000000540,
26.6122,,Segment,1,7,Image 1,4,1,100000000,510000000552,
42.3258,,Segment,1,6,Image 1,3,1,100000000,510000000571,
67.5385,,Segment,1,4,Image 1,2,1,100000000,510000000596,
95.5276,,Segment,1,3,Image 1,1,1,100000000,510000000598,
82.3591,,Segment,1,2,Image 1,1,1,100000000,510000000601,
42.8358,,Segment,1,10,Image 1,6,1,100000000,510000000622,
28.5106,,Segment,1,11,Image 1,6,1,100000000,510000000626,
23.018,,Segment,1,9,Image 1,4,1,100000000,510000000632,
27.0988,,Segment,1,8,Image 1,5,1,100000000,510000000636,
47.8174,,Segment,1,6,Image 1,1,1,100000000,510000000651,
74.035,,Segment,1,5,Image 1,1,1,100000000,510000000657,
59.5487,,Segment,1,4,Image 1,1,1,100000000,510000000666,
69.6572,,Segment,1,3,Image 1,1,1,100000000,510000000695,
47.9286,,Segment,1,2,Image 1,1,1,100000000,510000000701,
77.0769,,Segment,1,1,Image 1,1,1,100000000,510000000705,
57.587,,Segment,1,0,Image 1,1,1,100000000,510000000746,
36.8826,,Segment,1,6,Image 1,3,1,100000000,510000000792,
51.6602,,Segment,1,5,Image 1,2,1,100000000,510000000800,
47.8056,,Segment,1,6,Image 1,2,1,100000000,510000000811,
55.6454,,Segment,1,6,Image 1,2,1,100000000,510000000819,
61.0437,,Segment,1,4,Image 1,2,1,100000000,510000000831,
18.8944,,Segment,1,6,Image 1,4,1,100000000,510000000839,
30.5,,Segment,1,8,Image 1,4,1,100000000,510000000850,
21.6962,,Segment,1,7,Image 1,4,1,100000000,510000000862,
36.0119,,Segment,1,6,Image 1,4,1,100000000,510000000869,
49.6625,,Segment,1,5,Image 1,3,1,100000000,510000000922,
37.3893,,Segment,1,6,Image 1,3,1,100000000,510000000951,
35.6364,,Segment,1,8,Image 1,5,1,100000000,510000000954,
44.6604,,Segment,1,7,Image 1,5,1,100000000,510000000965,
