
Spine Attachment Pt Position
 ==================== 
Spine Attachment Pt Position X,Spine Attachment Pt Position Y,Spine Attachment Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
2441.01,20073.9,1470.49,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000003874,
2430.11,20067.4,1473.34,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000003350,
2432.82,20066.8,1472.5,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000003445,
2443.31,20071.7,1469.83,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000003476,
2439.59,20063.4,1470.71,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000003510,
2432.71,20066.8,1472.56,µm,Spine,Spine Attachment Pt Position,3,2,1,100000000,610000003562,
2430.67,20036.7,1471.9,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000003846,
2432.08,20066.8,1473.09,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000003848,
2432.42,20066.9,1472.79,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000003849,
2433.1,20066.9,1472.34,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000003850,
2429.06,20031.7,1472.64,µm,Spine,Spine Attachment Pt Position,3,3,1,100000001,610000003523,
2430.05,20038.3,1471.63,µm,Spine,Spine Attachment Pt Position,4,1,1,100000001,610000003353,
2437.96,20030.1,1473.08,µm,Spine,Spine Attachment Pt Position,4,1,1,100000001,610000003410,
2430.24,20039.7,1471.46,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000003842,
2438.07,20030,1473.07,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000003870,
2435.1,20066.5,1471.91,µm,Spine,Spine Attachment Pt Position,4,2,1,100000000,610000003617,
2429.41,20036.8,1471.83,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000003843,
2428.89,20031.7,1473.71,µm,Spine,Spine Attachment Pt Position,4,3,1,100000001,610000003398,
2429.99,20069.2,1472.82,µm,Spine,Spine Attachment Pt Position,4,3,1,100000000,610000003472,
2430.66,20032.3,1470.92,µm,Spine,Spine Attachment Pt Position,4,3,1,100000001,610000003584,
2433.6,20069.5,1471.44,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000003851,
2433.52,20069.7,1471.48,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000003852,
2441.56,20063.7,1470.03,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000003885,
2440.03,20063.8,1470.35,µm,Spine,Spine Attachment Pt Position,4,4,1,100000000,610000003359,
2435.76,20075.1,1472.81,µm,Spine,Spine Attachment Pt Position,5,2,1,100000000,610000003501,
2434.65,20075.6,1473.34,µm,Spine,Spine Attachment Pt Position,5,2,1,100000000,610000003542,
2432.68,20074.6,1474.04,µm,Spine,Spine Attachment Pt Position,5,2,1,100000000,610000003555,
2435.8,20075,1472.77,µm,Spine,Spine Attachment Pt Position,5,2,1,100000000,610000003590,
2438.73,20030.3,1473.39,µm,Spine,Spine Attachment Pt Position,5,2,1,100000001,610000003607,
2441.71,20075.7,1470.63,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000003875,
2433.44,20075.3,1473.52,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000003879,
2432.75,20074.8,1473.93,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000003880,
2425.61,20066.2,1472.14,µm,Spine,Spine Attachment Pt Position,5,3,1,100000000,610000003520,
2425.52,20067,1471.85,µm,Spine,Spine Attachment Pt Position,5,3,1,100000000,610000003603,
2425.75,20065.6,1472.35,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000003845,
2425.71,20065.8,1472.25,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000003846,
2427.42,20067.5,1471.34,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000003847,
2432.31,20073.5,1471.22,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000003858,
2432.43,20073,1471.46,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000003859,
2435.36,20037.3,1471.22,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000003867,
2430.21,20033.2,1473.51,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000003849,
2430.1,20033,1473.5,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000003850,
2431.85,20031.9,1470.4,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000003851,
2431.9,20070.8,1472.59,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000003860,
2431.45,20070.7,1472.82,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000003861,
2444.94,20070.9,1471.96,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000003871,
2440.57,20075.6,1471.01,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000003876,
2440.75,20075.6,1470.98,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000003877,
2430.71,20040.7,1470.77,µm,Spine,Spine Attachment Pt Position,6,2,1,100000001,610000003579,
2440.18,20075.7,1471.19,µm,Spine,Spine Attachment Pt Position,6,2,1,100000000,610000003686,
2428.52,20034.1,1471.16,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000003854,
2427.99,20034.1,1471.07,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000003855,
2445.69,20073.4,1472.41,µm,Spine,Spine Attachment Pt Position,6,3,1,100000000,610000003425,
2434.58,20064.3,1472.7,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000003836,
2426.24,20064.4,1472.15,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000003842,
2426.17,20064.4,1472.23,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000003843,
2426.05,20064.7,1472.41,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000003844,
2429.45,20034.7,1469.98,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000003852,
2428.73,20034.5,1470.35,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000003853,
2431.96,20074.9,1469.97,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000003856,
2445.85,20072.7,1471.49,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000003869,
2426.3,20072.3,1473.34,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000003862,
2435.99,20037,1470.88,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000003866,
2435.4,20036.7,1470.39,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000003868,
2425.47,20071.8,1473.62,µm,Spine,Spine Attachment Pt Position,6,5,1,,610000003863,
2432.42,20040.2,1469.83,µm,Spine,Spine Attachment Pt Position,7,2,1,100000001,610000003437,
2433.08,20040.3,1469.82,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000003838,
2427.25,20033.8,1470.9,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000003858,
2426.81,20033.6,1470.91,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000003859,
2426.61,20033.6,1470.9,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000003860,
2426.35,20033.7,1470.83,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000003861,
2430.9,20073.9,1470.27,µm,Spine,Spine Attachment Pt Position,7,4,1,100000000,610000003432,
2430.42,20073.7,1470.21,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000003853,
2431.01,20073.9,1470.21,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000003854,
2431.27,20073.9,1469.82,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000003855,
2446.1,20071,1471.63,µm,Spine,Spine Attachment Pt Position,7,5,1,100000000,610000003407,
2444.64,20073.4,1473.06,µm,Spine,Spine Attachment Pt Position,8,3,1,100000000,610000003412,
2428.02,20034.5,1470.34,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000003856,
2445.1,20073.1,1473.43,µm,Spine,Spine Attachment Pt Position,8,4,1,100000000,610000003459,
2426.96,20065,1470.84,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000003839,
2427,20064.9,1470.86,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000003840,
2426.84,20064.4,1471.39,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000003841,
2445.14,20073,1473.49,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000003868,
2425.92,20069.7,1472.97,µm,Spine,Spine Attachment Pt Position,8,6,1,,610000003864,
2433.36,20040.8,1471.31,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000003839,
2433.1,20040.5,1470.79,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000003840,
2448.07,20073.2,1470.69,µm,Spine,Spine Attachment Pt Position,9,5,1,100000000,610000003361,
2448.1,20073,1470.91,µm,Spine,Spine Attachment Pt Position,9,5,1,100000000,610000003464,
2433.31,20061.3,1472.44,µm,Spine,Spine Attachment Pt Position,9,5,1,,610000003834,
2448.05,20073.3,1470.56,µm,Spine,Spine Attachment Pt Position,9,5,1,,610000003870,
