
Segment Intensity Max Ch=4 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,4,9,Image 1,5,1,100000000,510000000022,
36,,Segment,4,8,Image 1,5,1,100000000,510000000061,
0,,Segment,4,7,Image 1,5,1,100000000,510000000070,
0,,Segment,4,6,Image 1,5,1,100000000,510000000099,
78,,Segment,4,5,Image 1,4,1,100000000,510000000186,
45,,Segment,4,4,Image 1,3,1,100000000,510000000229,
40,,Segment,4,3,Image 1,3,1,100000000,510000000233,
0,,Segment,4,2,Image 1,2,1,100000000,510000000255,
0,,Segment,4,1,Image 1,1,1,100000000,510000000257,
0,,Segment,4,0,Image 1,1,1,100000000,510000000288,
43,,Segment,4,9,Image 1,6,1,100000000,510000000299,
0,,Segment,4,8,Image 1,6,1,100000000,510000000316,
0,,Segment,4,7,Image 1,6,1,100000000,510000000319,
0,,Segment,4,8,Image 1,7,1,100000000,510000000322,
0,,Segment,4,8,Image 1,6,1,100000000,510000000329,
64,,Segment,4,8,Image 1,4,1,100000000,510000000345,
0,,Segment,4,7,Image 1,4,1,100000000,510000000350,
0,,Segment,4,6,Image 1,3,1,100000000,510000000362,
37,,Segment,4,5,Image 1,3,1,100000000,510000000427,
0,,Segment,4,4,Image 1,2,1,100000000,510000000439,
43,,Segment,4,3,Image 1,2,1,100000000,510000000497,
0,,Segment,4,7,Image 1,3,1,100000000,510000000500,
0,,Segment,4,6,Image 1,4,1,100000000,510000000504,
121,,Segment,4,11,Image 1,5,1,100000000,510000000508,
35,,Segment,4,10,Image 1,5,1,100000000,510000000514,
35,,Segment,4,9,Image 1,5,1,100000000,510000000530,
0,,Segment,4,8,Image 1,4,1,100000000,510000000540,
34,,Segment,4,7,Image 1,4,1,100000000,510000000552,
37,,Segment,4,6,Image 1,3,1,100000000,510000000571,
121,,Segment,4,4,Image 1,2,1,100000000,510000000596,
121,,Segment,4,3,Image 1,1,1,100000000,510000000598,
138,,Segment,4,2,Image 1,1,1,100000000,510000000601,
49,,Segment,4,10,Image 1,6,1,100000000,510000000622,
0,,Segment,4,11,Image 1,6,1,100000000,510000000626,
0,,Segment,4,9,Image 1,4,1,100000000,510000000632,
0,,Segment,4,8,Image 1,5,1,100000000,510000000636,
0,,Segment,4,6,Image 1,1,1,100000000,510000000651,
0,,Segment,4,5,Image 1,1,1,100000000,510000000657,
0,,Segment,4,4,Image 1,1,1,100000000,510000000666,
17,,Segment,4,3,Image 1,1,1,100000000,510000000695,
0,,Segment,4,2,Image 1,1,1,100000000,510000000701,
28,,Segment,4,1,Image 1,1,1,100000000,510000000705,
28,,Segment,4,0,Image 1,1,1,100000000,510000000746,
0,,Segment,4,6,Image 1,3,1,100000000,510000000792,
0,,Segment,4,5,Image 1,2,1,100000000,510000000800,
0,,Segment,4,6,Image 1,2,1,100000000,510000000811,
0,,Segment,4,6,Image 1,2,1,100000000,510000000819,
0,,Segment,4,4,Image 1,2,1,100000000,510000000831,
0,,Segment,4,6,Image 1,4,1,100000000,510000000839,
0,,Segment,4,8,Image 1,4,1,100000000,510000000850,
0,,Segment,4,7,Image 1,4,1,100000000,510000000862,
0,,Segment,4,6,Image 1,4,1,100000000,510000000869,
144,,Segment,4,5,Image 1,3,1,100000000,510000000922,
46,,Segment,4,6,Image 1,3,1,100000000,510000000951,
0,,Segment,4,8,Image 1,5,1,100000000,510000000954,
0,,Segment,4,7,Image 1,5,1,100000000,510000000965,
0,,Segment,4,5,Image 1,2,1,100000000,510000000973,
0,,Segment,4,4,Image 1,3,1,100000000,510000001000,
34,,Segment,4,4,Image 1,4,1,100000000,510000001015,
17,,Segment,4,7,Image 1,3,1,100000000,510000001027,
0,,Segment,4,6,Image 1,3,1,100000000,510000001043,
0,,Segment,4,5,Image 1,3,1,100000000,510000001046,
0,,Segment,4,6,Image 1,4,1,100000000,510000001049,
0,,Segment,4,6,Image 1,2,1,100000000,510000001051,
22,,Segment,4,8,Image 1,3,1,100000000,510000001069,
0,,Segment,4,7,Image 1,3,1,100000000,510000001075,
36,,Segment,4,6,Image 1,3,1,100000000,510000001101,
0,,Segment,4,5,Image 1,3,1,100000000,510000001104,
0,,Segment,4,4,Image 1,3,1,100000000,510000001119,
0,,Segment,4,3,Image 1,3,1,100000000,510000001145,
29,,Segment,4,2,Image 1,2,1,100000000,510000001160,
27,,Segment,4,2,Image 1,3,1,100000001,510000001170,
109,,Segment,4,1,Image 1,2,1,100000001,510000001186,
0,,Segment,4,0,Image 1,1,1,100000001,510000001203,
158,,Segment,4,1,Image 1,1,1,100000001,510000001248,
146,,Segment,4,3,Image 1,3,1,100000001,510000001255,
146,,Segment,4,2,Image 1,2,1,100000001,510000001258,
146,,Segment,4,3,Image 1,2,1,100000001,510000001263,
75,,Segment,4,14,Image 1,6,1,100000001,510000001308,
124,,Segment,4,13,Image 1,5,1,100000001,510000001327,
0,,Segment,4,12,Image 1,4,1,100000001,510000001342,
0,,Segment,4,11,Image 1,3,1,100000001,510000001361,
0,,Segment,4,10,Image 1,3,1,100000001,510000001370,
0,,Segment,4,7,Image 1,2,1,100000001,510000001389,
22,,Segment,4,6,Image 1,2,1,100000001,510000001400,
41,,Segment,4,5,Image 1,2,1,100000001,510000001411,
0,,Segment,4,4,Image 1,2,1,100000001,510000001413,
83,,Segment,4,3,Image 1,2,1,100000001,510000001416,
34,,Segment,4,2,Image 1,2,1,100000001,510000001422,
0,,Segment,4,0,Image 1,1,1,100000001,510000001442,
0,,Segment,4,8,Image 1,4,1,100000000,510000001471,
38,,Segment,4,7,Image 1,2,1,100000001,510000001495,
41,,Segment,4,6,Image 1,1,1,100000001,510000001509,
0,,Segment,4,5,Image 1,1,1,100000001,510000001517,
0,,Segment,4,4,Image 1,1,1,100000001,510000001558,
0,,Segment,4,3,Image 1,1,1,100000001,510000001567,
134,,Segment,4,2,Image 1,1,1,100000001,510000001584,
24,,Segment,4,1,Image 1,1,1,100000001,510000001599,
0,,Segment,4,9,Image 1,2,1,100000001,510000001609,
38,,Segment,4,7,Image 1,1,1,100000001,510000001618,
0,,Segment,4,9,Image 1,5,1,100000000,510000001640,
0,,Segment,4,8,Image 1,4,1,100000000,510000001660,
0,,Segment,4,7,Image 1,4,1,100000000,510000001665,
0,,Segment,4,6,Image 1,4,1,100000000,510000001668,
0,,Segment,4,9,Image 1,3,1,100000001,510000001677,
