
Spine Center Intensity Min Ch=2 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,2,14,Image 1,6,1,100000001,610000003319,
0,,Spine,2,14,Image 1,6,1,100000001,610000003329,
1,,Spine,2,14,Image 1,6,1,100000001,610000003333,
2,,Spine,2,3,Image 1,2,1,100000000,610000003346,
0,,Spine,2,3,Image 1,2,1,100000000,610000003350,
2,,Spine,2,4,Image 1,1,1,100000001,610000003353,
0,,Spine,2,0,Image 1,1,1,100000001,610000003357,
1,,Spine,2,4,Image 1,4,1,100000000,610000003359,
0,,Spine,2,9,Image 1,5,1,100000000,610000003361,
2,,Spine,2,2,Image 1,3,1,100000001,610000003370,
1,,Spine,2,2,Image 1,1,1,100000000,610000003377,
0,,Spine,2,2,Image 1,1,1,100000000,610000003386,
0,,Spine,2,2,Image 1,2,1,100000000,610000003389,
0,,Spine,2,3,Image 1,1,1,100000000,610000003392,
0,,Spine,2,4,Image 1,3,1,100000001,610000003396,
2,,Spine,2,4,Image 1,3,1,100000001,610000003398,
0,,Spine,2,2,Image 1,2,1,100000001,610000003400,
1,,Spine,2,1,Image 1,1,1,100000001,610000003403,
0,,Spine,2,2,Image 1,1,1,100000001,610000003405,
0,,Spine,2,7,Image 1,5,1,100000000,610000003407,
0,,Spine,2,4,Image 1,1,1,100000001,610000003410,
1,,Spine,2,8,Image 1,3,1,100000000,610000003412,
1,,Spine,2,7,Image 1,1,1,100000001,610000003414,
0,,Spine,2,2,Image 1,2,1,100000000,610000003423,
1,,Spine,2,6,Image 1,3,1,100000000,610000003425,
0,,Spine,2,0,Image 1,1,1,100000001,610000003428,
1,,Spine,2,7,Image 1,4,1,100000000,610000003430,
1,,Spine,2,7,Image 1,4,1,100000000,610000003432,
0,,Spine,2,14,Image 1,6,1,100000001,610000003434,
1,,Spine,2,7,Image 1,2,1,100000001,610000003437,
2,,Spine,2,5,Image 1,4,1,100000001,610000003439,
2,,Spine,2,3,Image 1,3,1,100000001,610000003442,
1,,Spine,2,3,Image 1,2,1,100000000,610000003445,
0,,Spine,2,2,Image 1,2,1,100000000,610000003454,
0,,Spine,2,1,Image 1,2,1,100000000,610000003457,
0,,Spine,2,8,Image 1,4,1,100000000,610000003459,
0,,Spine,2,0,Image 1,1,1,100000000,610000003462,
1,,Spine,2,9,Image 1,5,1,100000000,610000003464,
0,,Spine,2,2,Image 1,1,1,100000000,610000003470,
2,,Spine,2,4,Image 1,3,1,100000000,610000003472,
1,,Spine,2,3,Image 1,2,1,100000000,610000003476,
4,,Spine,2,0,Image 1,1,1,100000001,610000003479,
3,,Spine,2,0,Image 1,1,1,100000001,610000003481,
2,,Spine,2,4,Image 1,3,1,100000001,610000003484,
