
Spine Part Max Diameter
 ==================== 
Spine Part Max Diameter Ground,Spine Part Max Diameter Head,Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.460982,0.460982,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003795,
0.236856,0.186289,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003801,
0.374957,0.356719,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003830,
0.338487,0.241775,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003832,
0.423688,0.205664,0.290088,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003403,
0.334132,0.229071,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003527,
0.368704,0.246335,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003529,
0.552613,0.337574,0.550114,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003573,
0.346942,0.248828,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003581,
0.430999,0.260582,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003632,
0.380368,0.380368,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003768,
0.430491,0.292055,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003785,
0.417637,0.417637,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003787,
0.408463,0.23035,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003788,
0.430999,0.365343,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003790,
0.362756,0.27007,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003829,
0.334541,0.311781,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000003637,
0.370703,0.370703,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000003777,
0.332002,0.319175,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000003778,
0.321343,0.1625,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000003782,
0.364585,0.34784,0,µm,Spine,Spine Part Max Diameter,11,3,1,100000001,610000003804,
0.375391,0.365625,0,µm,Spine,Spine Part Max Diameter,11,3,1,100000001,610000003805,
0.37876,0.210722,0,µm,Spine,Spine Part Max Diameter,13,5,1,100000001,610000003650,
0.27472,0.205374,0.215848,µm,Spine,Spine Part Max Diameter,14,6,1,100000001,610000003319,
0.27472,0.215848,0.188035,µm,Spine,Spine Part Max Diameter,14,6,1,100000001,610000003329,
0.27472,0.181904,0,µm,Spine,Spine Part Max Diameter,14,6,1,100000001,610000003333,
0.320605,0.178854,0,µm,Spine,Spine Part Max Diameter,14,6,1,100000001,610000003434,
0.368405,0.428753,0.30762,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003377,
0.368405,0.225904,0.30762,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003386,
0.475211,0.210941,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000003405,
0.390703,0.265971,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003457,
0.368405,0.30762,0.282485,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003470,
0.1625,0.409246,0.1625,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003536,
0.435873,0.435873,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003557,
0.442974,0.642204,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003610,
0.484646,0.484646,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003623,
0.426186,0.426186,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003641,
0.409246,0.409246,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003648,
0.851762,0.251385,0.356876,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003658,
0.851762,0.396757,0.490096,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003676,
0.851762,0.454945,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003683,
0.362281,0.318868,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003763,
0.358992,0.358992,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003774,
0.212598,0.1625,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003775,
0.368405,0.368405,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003776,
0.308913,0.234105,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003783,
0.312767,0.241862,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003784,
0.325411,0.325,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000003803,
0.4343,0.208579,0.295954,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003389,
0.337932,0.1625,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000003400,
0.265342,0.223438,0.268984,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003423,
0.265342,0.204737,0.268984,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003454,
0.265342,0.24375,0.268984,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003518,
0.515023,0.317739,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003613,
0.728763,0.411395,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003655,
0.258859,0.268984,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003673,
0.417758,0.207231,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003750,
0.519918,0.519918,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003751,
0.4343,0.264248,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003757,
0.441357,0.315866,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000003789,
0.245695,0.186196,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000003800,
0.328046,0.328046,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000003828,
0.38468,0.296455,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000003831,
0.374445,0.305891,0.34483,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000003370,
0.361033,0.34483,0.374445,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000003494,
0.3357,0.336204,0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000003605,
0.414209,0.1625,0.180272,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000003392,
0.40625,0.380436,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000003549,
0.413407,0.32585,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000003761,
0.40625,0.34495,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000003762,
0.352064,0.307227,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003825,
0.365625,0.365625,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003826,
0.231975,0.230217,0.304579,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003346,
0.444059,0.198355,0.307965,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003350,
0.49869,0.205871,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003445,
0.231975,0.21956,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003476,
0.572957,0.1625,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000003496,
0.396094,0.1625,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003510,
0.488663,0.302404,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003562,
0.48444,0.338823,0.411079,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003600,
0.604778,0.434257,0.551631,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003646,
0.48444,0.411079,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003665,
0.380613,0.350901,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003747,
0.451911,0.261287,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003748,
0.603549,0.603549,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003749,
0.353579,0.303574,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000003827,
0.341777,0.19521,0.24375,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000003442,
0.341777,0.193356,0.237925,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000003523,
0.342117,0.176604,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000003353,
0.264334,0.229814,0.204013,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000003410,
0.30673,0.225354,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000003802,
0.263743,0.211926,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000003823,
0.801103,0.254844,0.288124,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000003617,
0.311575,0.185428,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000003824,
0.335638,0.181543,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000003396,
0.313595,0.172422,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000003398,
0.319961,0.182812,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000003472,
0.335638,0.181543,0.218359,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000003484,
0.335638,0.218359,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000003584,
0.339144,0.200711,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000003736,
0.353371,0.242854,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000003737,
0.279754,0.238634,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000003781,
0.225786,0.169153,0,µm,Spine,Spine Part Max Diameter,4,4,1,100000000,610000003359,
0.432435,0.247619,0.266299,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000003501,
0.380103,0.374734,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000003542,
0.282813,0.24375,0.24375,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000003555,
0.37497,0.232865,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000003590,
0.277232,0.1625,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003607,
0.344499,0.29607,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000003755,
0.438246,0.369189,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000003756,
0.339233,0.275757,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000003760,
0.300721,0.1625,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000003520,
0.414939,0.345159,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000003595,
0.315595,0.188659,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000003603,
0.414939,0.381232,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000003734,
0.331927,0.296138,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000003735,
0.292974,0.241671,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000003744,
0.313019,0.297735,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000003745,
0.321896,0.253906,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000003746,
0.244824,0.230751,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000003799,
0.306662,0.1625,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000001,610000003439,
0.384448,0.24375,0.303676,µm,Spine,Spine Part Max Diameter,5,4,1,100000001,610000003488,
0.323498,0.170359,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000000,610000003727,
0.280143,0.265769,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000000,610000003728,
0.315758,0.231055,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000000,610000003767,
0.303676,0.303676,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000001,610000003816,
0.363102,0.268234,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000001,610000003817,
0.306662,0.306662,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000001,610000003818,
0.305602,0.186621,0,µm,Spine,Spine Part Max Diameter,6,1,1,100000000,610000003758,
0.392387,0.238929,0,µm,Spine,Spine Part Max Diameter,6,1,1,100000000,610000003759,
0.470953,0.185514,0.265556,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000003560,
0.341297,0.285645,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000003579,
0.470953,0.265556,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000003686,
0.401731,0.365625,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000003812,
0.369584,0.1625,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000003813,
0.314122,0.1625,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000003425,
0.264104,0.182713,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000003503,
0.19201,0.1625,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000003525,
0.182506,0.182506,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000003732,
0.258862,0.233594,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000003733,
0.282417,0.282417,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000003741,
0.268553,0.268553,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000003742,
0.429277,0.245867,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000003743,
0.290657,0.290657,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000003754,
0.275365,0.216841,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000003765,
0.19201,0.1625,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000003814,
0.263305,0.172735,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000003815,
0.285173,0.233067,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000000,610000003726,
0.359407,0.204395,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000003797,
0.198364,0.1625,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000003798,
0.259217,0.233149,0,µm,Spine,Spine Part Max Diameter,6,5,1,100000000,610000003725,
0.251962,0.1625,0,µm,Spine,Spine Part Max Diameter,7,1,1,100000001,610000003414,
0.223908,0.226334,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000003437,
0.589108,0.589108,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000003806,
0.38067,0.38067,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000003807,
0.340813,0.327179,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000003808,
0.440253,0.440253,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000003809,
0.204162,0.186125,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000003819,
0.300524,0.24375,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000000,610000003430,
0.521918,0.183538,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000000,610000003432,
0.319176,0.178061,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000000,610000003729,
0.519528,0.207177,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000000,610000003730,
0.245921,0.233757,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000000,610000003731,
0.238139,0.193774,0,µm,Spine,Spine Part Max Diameter,7,5,1,100000000,610000003407,
0.289317,0.257664,0,µm,Spine,Spine Part Max Diameter,8,1,1,100000001,610000003822,
0.340963,0.190136,0,µm,Spine,Spine Part Max Diameter,8,2,1,100000001,610000003531,
0.249679,0.1625,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000003412,
0.336854,0.273392,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000001,610000003810,
0.368863,0.368863,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000001,610000003811,
0.262039,0.25246,0,µm,Spine,Spine Part Max Diameter,8,4,1,100000000,610000003459,
0.223164,0.184241,0,µm,Spine,Spine Part Max Diameter,8,4,1,100000000,610000003738,
0.252342,0.252342,0,µm,Spine,Spine Part Max Diameter,8,4,1,100000000,610000003739,
0.279297,0.279297,0,µm,Spine,Spine Part Max Diameter,8,4,1,100000000,610000003740,
0.240629,0.197436,0,µm,Spine,Spine Part Max Diameter,8,4,1,100000000,610000003753,
0.24865,0.192969,0,µm,Spine,Spine Part Max Diameter,8,4,1,100000000,610000003764,
0.279946,0.1625,0,µm,Spine,Spine Part Max Diameter,8,6,1,100000000,610000003724,
0.373607,0.1625,0,µm,Spine,Spine Part Max Diameter,9,2,1,100000001,610000003820,
0.352363,0.185579,0,µm,Spine,Spine Part Max Diameter,9,2,1,100000001,610000003821,
0.293387,0.174649,0,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000003361,
0.289974,0.204293,0,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000003464,
0.305472,0.165492,0,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000003752,
0.299102,0.236491,0,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000003766,
