
Segment Center Intensity Sum Ch=1 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
43,,Segment,1,7,Image 1,4,1,100000002,510000000012,
52,,Segment,1,6,Image 1,3,1,100000002,510000000028,
7,,Segment,1,5,Image 1,2,1,100000002,510000000030,
18,,Segment,1,4,Image 1,2,1,100000002,510000000033,
35,,Segment,1,3,Image 1,2,1,100000002,510000000042,
97,,Segment,1,2,Image 1,2,1,100000002,510000000077,
58,,Segment,1,1,Image 1,1,1,100000002,510000000097,
17,,Segment,1,0,Image 1,1,1,100000002,510000000110,
94,,Segment,1,8,Image 1,4,1,100000002,510000000178,
17,,Segment,1,7,Image 1,3,1,100000002,510000000184,
81,,Segment,1,10,Image 1,4,1,100000002,510000000220,
34,,Segment,1,9,Image 1,3,1,100000002,510000000231,
38,,Segment,1,8,Image 1,3,1,100000002,510000000242,
40,,Segment,1,7,Image 1,3,1,100000002,510000000250,
76,,Segment,1,6,Image 1,2,1,100000002,510000000275,
39,,Segment,1,10,Image 1,3,1,100000002,510000000292,
21,,Segment,1,7,Image 1,2,1,100000002,510000000296,
17,,Segment,1,9,Image 1,4,1,100000002,510000000302,
18,,Segment,1,6,Image 1,3,1,100000002,510000000308,
44,,Segment,1,5,Image 1,3,1,100000002,510000000322,
18,,Segment,1,6,Image 1,4,1,100000002,510000000324,
49,,Segment,1,3,Image 1,3,1,100000002,510000000340,
12,,Segment,1,4,Image 1,3,1,100000002,510000000342,
40,,Segment,1,2,Image 1,1,1,100000002,510000000357,
28,,Segment,1,1,Image 1,2,1,100000002,510000000366,
263,,Segment,1,8,Image 1,3,1,100000000,510000000435,
17,,Segment,1,7,Image 1,3,1,100000000,510000000439,
31,,Segment,1,6,Image 1,3,1,100000000,510000000448,
13,,Segment,1,4,Image 1,3,1,100000000,510000000452,
45,,Segment,1,3,Image 1,3,1,100000000,510000000466,
38,,Segment,1,1,Image 1,2,1,100000000,510000000476,
21,,Segment,1,0,Image 1,1,1,100000000,510000000484,
168,,Segment,1,7,Image 1,4,1,100000000,510000000541,
78,,Segment,1,8,Image 1,4,1,100000000,510000000563,
18,,Segment,1,5,Image 1,4,1,100000000,510000000570,
7,,Segment,1,6,Image 1,4,1,100000000,510000000572,
9,,Segment,1,4,Image 1,4,1,100000000,510000000574,
68,,Segment,1,5,Image 1,3,1,100000003,510000000590,
88,,Segment,1,4,Image 1,2,1,100000003,510000000610,
52,,Segment,1,3,Image 1,1,1,100000003,510000000624,
64,,Segment,1,2,Image 1,1,1,100000003,510000000634,
31,,Segment,1,1,Image 1,1,1,100000003,510000000643,
61,,Segment,1,0,Image 1,1,1,100000003,510000000660,
133,,Segment,1,8,Image 1,2,1,100000002,510000000691,
40,,Segment,1,7,Image 1,2,1,100000002,510000000698,
12,,Segment,1,6,Image 1,2,1,100000002,510000000700,
12,,Segment,1,5,Image 1,2,1,100000002,510000000704,
144,,Segment,1,4,Image 1,2,1,100000002,510000000735,
