
Segment Center Intensity Min Ch=3 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,3,7,Image 1,4,1,100000002,510000000012,
75,,Segment,3,6,Image 1,3,1,100000002,510000000028,
102,,Segment,3,5,Image 1,2,1,100000002,510000000030,
54,,Segment,3,4,Image 1,2,1,100000002,510000000033,
57,,Segment,3,3,Image 1,2,1,100000002,510000000042,
15,,Segment,3,2,Image 1,2,1,100000002,510000000077,
33,,Segment,3,1,Image 1,1,1,100000002,510000000097,
0,,Segment,3,0,Image 1,1,1,100000002,510000000110,
0,,Segment,3,8,Image 1,4,1,100000002,510000000178,
54,,Segment,3,7,Image 1,3,1,100000002,510000000184,
0,,Segment,3,10,Image 1,4,1,100000002,510000000220,
32,,Segment,3,9,Image 1,3,1,100000002,510000000231,
37,,Segment,3,8,Image 1,3,1,100000002,510000000242,
24,,Segment,3,7,Image 1,3,1,100000002,510000000250,
0,,Segment,3,6,Image 1,2,1,100000002,510000000275,
47,,Segment,3,10,Image 1,3,1,100000002,510000000292,
69,,Segment,3,7,Image 1,2,1,100000002,510000000296,
22,,Segment,3,9,Image 1,4,1,100000002,510000000302,
11,,Segment,3,6,Image 1,3,1,100000002,510000000308,
8,,Segment,3,5,Image 1,3,1,100000002,510000000322,
40,,Segment,3,6,Image 1,4,1,100000002,510000000324,
29,,Segment,3,3,Image 1,3,1,100000002,510000000340,
66,,Segment,3,4,Image 1,3,1,100000002,510000000342,
6,,Segment,3,2,Image 1,1,1,100000002,510000000357,
77,,Segment,3,1,Image 1,2,1,100000002,510000000366,
4,,Segment,3,8,Image 1,3,1,100000000,510000000435,
69,,Segment,3,7,Image 1,3,1,100000000,510000000439,
100,,Segment,3,6,Image 1,3,1,100000000,510000000448,
32,,Segment,3,4,Image 1,3,1,100000000,510000000452,
0,,Segment,3,3,Image 1,3,1,100000000,510000000466,
102,,Segment,3,1,Image 1,2,1,100000000,510000000476,
110,,Segment,3,0,Image 1,1,1,100000000,510000000484,
0,,Segment,3,7,Image 1,4,1,100000000,510000000541,
0,,Segment,3,8,Image 1,4,1,100000000,510000000563,
0,,Segment,3,5,Image 1,4,1,100000000,510000000570,
0,,Segment,3,6,Image 1,4,1,100000000,510000000572,
32,,Segment,3,4,Image 1,4,1,100000000,510000000574,
0,,Segment,3,5,Image 1,3,1,100000003,510000000590,
72,,Segment,3,4,Image 1,2,1,100000003,510000000610,
107,,Segment,3,3,Image 1,1,1,100000003,510000000624,
124,,Segment,3,2,Image 1,1,1,100000003,510000000634,
118,,Segment,3,1,Image 1,1,1,100000003,510000000643,
107,,Segment,3,0,Image 1,1,1,100000003,510000000660,
31,,Segment,3,8,Image 1,2,1,100000002,510000000691,
101,,Segment,3,7,Image 1,2,1,100000002,510000000698,
131,,Segment,3,6,Image 1,2,1,100000002,510000000700,
107,,Segment,3,5,Image 1,2,1,100000002,510000000704,
63,,Segment,3,4,Image 1,2,1,100000002,510000000735,
60,,Segment,3,3,Image 1,2,1,100000002,510000000754,
5,,Segment,3,2,Image 1,2,1,100000002,510000000784,
83,,Segment,3,1,Image 1,1,1,100000002,510000000790,
94,,Segment,3,0,Image 1,1,1,100000002,510000000796,
11,,Segment,3,10,Image 1,5,1,100000002,510000000830,
41,,Segment,3,8,Image 1,4,1,100000002,510000000842,
90,,Segment,3,7,Image 1,4,1,100000002,510000000849,
16,,Segment,3,6,Image 1,4,1,100000002,510000000868,
35,,Segment,3,5,Image 1,3,1,100000002,510000000873,
47,,Segment,3,4,Image 1,2,1,100000002,510000000879,
37,,Segment,3,3,Image 1,1,1,100000002,510000000939,
69,,Segment,3,2,Image 1,1,1,100000002,510000000948,
64,,Segment,3,1,Image 1,1,1,100000002,510000000963,
23,,Segment,3,0,Image 1,1,1,100000002,510000001008,
0,,Segment,3,11,Image 1,5,1,100000002,510000001039,
57,,Segment,3,10,Image 1,4,1,100000002,510000001042,
0,,Segment,3,7,Image 1,4,1,100000002,510000001053,
93,,Segment,3,6,Image 1,3,1,100000002,510000001056,
35,,Segment,3,5,Image 1,3,1,100000002,510000001102,
18,,Segment,3,4,Image 1,3,1,100000002,510000001130,
28,,Segment,3,3,Image 1,3,1,100000002,510000001161,
0,,Segment,3,6,Image 1,4,1,100000002,510000001168,
73,,Segment,3,7,Image 1,3,1,100000002,510000001176,
16,,Segment,3,11,Image 1,4,1,100000002,510000001182,
0,,Segment,3,6,Image 1,2,1,100000002,510000001188,
0,,Segment,3,5,Image 1,1,1,100000002,510000001267,
47,,Segment,3,4,Image 1,1,1,100000002,510000001284,
17,,Segment,3,3,Image 1,1,1,100000002,510000001334,
49,,Segment,3,2,Image 1,1,1,100000002,510000001342,
80,,Segment,3,1,Image 1,1,1,100000002,510000001347,
107,,Segment,3,0,Image 1,1,1,100000002,510000001381,
27,,Segment,3,8,Image 1,5,1,100000002,510000001415,
0,,Segment,3,6,Image 1,1,1,100000002,510000001418,
0,,Segment,3,6,Image 1,3,1,100000002,510000001432,
94,,Segment,3,5,Image 1,2,1,100000002,510000001452,
18,,Segment,3,4,Image 1,2,1,100000002,510000001475,
46,,Segment,3,3,Image 1,2,1,100000002,510000001489,
18,,Segment,3,9,Image 1,5,1,100000002,510000001491,
0,,Segment,3,6,Image 1,2,1,100000003,510000001639,
128,,Segment,3,5,Image 1,1,1,100000003,510000001653,
82,,Segment,3,4,Image 1,1,1,100000003,510000001681,
43,,Segment,3,7,Image 1,3,1,100000002,510000001726,
0,,Segment,3,10,Image 1,5,1,100000002,510000001732,
34,,Segment,3,9,Image 1,4,1,100000002,510000001738,
54,,Segment,3,8,Image 1,4,1,100000002,510000001740,
32,,Segment,3,7,Image 1,4,1,100000002,510000001746,
32,,Segment,3,6,Image 1,3,1,100000002,510000001748,
0,,Segment,3,5,Image 1,4,1,100000002,510000001756,
26,,Segment,3,8,Image 1,5,1,100000002,510000001761,
0,,Segment,3,9,Image 1,3,1,100000003,510000001765,
6,,Segment,3,7,Image 1,1,1,100000003,510000001840,
107,,Segment,3,6,Image 1,1,1,100000003,510000001852,
69,,Segment,3,5,Image 1,1,1,100000003,510000001882,
140,,Segment,3,4,Image 1,1,1,100000003,510000001884,
60,,Segment,3,3,Image 1,1,1,100000003,510000001905,
107,,Segment,3,2,Image 1,1,1,100000003,510000001911,
102,,Segment,3,1,Image 1,1,1,100000003,510000001926,
102,,Segment,3,0,Image 1,1,1,100000003,510000001930,
5,,Segment,3,5,Image 1,2,1,100000002,510000001968,
0,,Segment,3,8,Image 1,5,1,100000002,510000001982,
69,,Segment,3,7,Image 1,3,1,100000002,510000002000,
80,,Segment,3,6,Image 1,3,1,100000002,510000002006,
91,,Segment,3,5,Image 1,3,1,100000002,510000002014,
0,,Segment,3,5,Image 1,3,1,100000001,510000002037,
105,,Segment,3,4,Image 1,2,1,100000001,510000002042,
37,,Segment,3,3,Image 1,2,1,100000001,510000002066,
63,,Segment,3,2,Image 1,2,1,100000001,510000002090,
53,,Segment,3,1,Image 1,2,1,100000001,510000002116,
111,,Segment,3,0,Image 1,1,1,100000001,510000002146,
13,,Segment,3,6,Image 1,4,1,100000002,510000002175,
20,,Segment,3,7,Image 1,5,1,100000002,510000002177,
50,,Segment,3,7,Image 1,4,1,100000002,510000002181,
40,,Segment,3,10,Image 1,4,1,100000002,510000002183,
25,,Segment,3,9,Image 1,2,1,100000003,510000002196,
33,,Segment,3,8,Image 1,4,1,100000002,510000002212,
32,,Segment,3,7,Image 1,3,1,100000002,510000002214,
33,,Segment,3,4,Image 1,4,1,100000002,510000002251,
0,,Segment,3,9,Image 1,5,1,100000002,510000002253,
0,,Segment,3,8,Image 1,5,1,100000002,510000002259,
70,,Segment,3,6,Image 1,3,1,100000002,510000002264,
81,,Segment,3,8,Image 1,3,1,100000002,510000002271,
49,,Segment,3,6,Image 1,2,1,100000002,510000002292,
72,,Segment,3,5,Image 1,2,1,100000002,510000002297,
0,,Segment,3,4,Image 1,2,1,100000002,510000002335,
0,,Segment,3,4,Image 1,3,1,100000002,510000002361,
57,,Segment,3,6,Image 1,3,1,100000002,510000002374,
13,,Segment,3,8,Image 1,1,1,100000003,510000002376,
0,,Segment,3,6,Image 1,2,1,100000002,510000002379,
15,,Segment,3,5,Image 1,3,1,100000002,510000002381,
24,,Segment,3,8,Image 1,3,1,100000001,510000002387,
9,,Segment,3,7,Image 1,3,1,100000001,510000002395,
13,,Segment,3,6,Image 1,2,1,100000001,510000002397,
30,,Segment,3,5,Image 1,2,1,100000001,510000002406,
0,,Segment,3,4,Image 1,1,1,100000002,510000002409,
24,,Segment,3,5,Image 1,3,1,100000001,510000002425,
59,,Segment,3,4,Image 1,2,1,100000001,510000002435,
0,,Segment,3,3,Image 1,1,1,100000001,510000002478,
96,,Segment,3,2,Image 1,1,1,100000001,510000002497,
70,,Segment,3,1,Image 1,1,1,100000001,510000002511,
87,,Segment,3,0,Image 1,1,1,100000001,510000002526,
36,,Segment,3,5,Image 1,2,1,100000002,510000002536,
7,,Segment,3,5,Image 1,3,1,100000002,510000002540,
15,,Segment,3,4,Image 1,3,1,100000002,510000002551,
58,,Segment,3,8,Image 1,4,1,100000001,510000002560,
6,,Segment,3,5,Image 1,2,1,100000001,510000002564,
0,,Segment,3,7,Image 1,2,1,100000001,510000002567,
0,,Segment,3,7,Image 1,4,1,100000003,510000002573,
16,,Segment,3,6,Image 1,3,1,100000003,510000002581,
98,,Segment,3,5,Image 1,2,1,100000003,510000002586,
72,,Segment,3,4,Image 1,2,1,100000003,510000002621,
138,,Segment,3,3,Image 1,2,1,100000003,510000002623,
23,,Segment,3,2,Image 1,2,1,100000003,510000002631,
48,,Segment,3,1,Image 1,1,1,100000003,510000002640,
67,,Segment,3,0,Image 1,1,1,100000003,510000002662,
0,,Segment,3,4,Image 1,3,1,100000002,510000002669,
0,,Segment,3,6,Image 1,3,1,100000001,510000002674,
90,,Segment,3,4,Image 1,1,1,100000001,510000002680,
16,,Segment,3,7,Image 1,3,1,100000003,510000002682,
0,,Segment,3,0,Image 1,1,1,100000003,510000002736,
0,,Segment,3,6,Image 1,3,1,100000001,510000002769,
114,,Segment,3,5,Image 1,2,1,100000001,510000002771,
45,,Segment,3,4,Image 1,2,1,100000001,510000002792,
64,,Segment,3,3,Image 1,2,1,100000001,510000002824,
84,,Segment,3,2,Image 1,2,1,100000001,510000002828,
20,,Segment,3,1,Image 1,1,1,100000001,510000002844,
16,,Segment,3,6,Image 1,4,1,100000003,510000002860,
49,,Segment,3,5,Image 1,3,1,100000003,510000002870,
0,,Segment,3,4,Image 1,3,1,100000001,510000002902,
24,,Segment,3,3,Image 1,2,1,100000001,510000002913,
17,,Segment,3,2,Image 1,2,1,100000001,510000002921,
34,,Segment,3,1,Image 1,2,1,100000001,510000002937,
65,,Segment,3,0,Image 1,1,1,100000001,510000002974,
0,,Segment,3,4,Image 1,2,1,100000003,510000002992,
17,,Segment,3,3,Image 1,2,1,100000003,510000003042,
104,,Segment,3,1,Image 1,1,1,100000003,510000003059,
121,,Segment,3,0,Image 1,1,1,100000003,510000003065,
0,,Segment,3,5,Image 1,3,1,100000001,510000003071,
23,,Segment,3,6,Image 1,1,1,100000003,510000003105,
13,,Segment,3,6,Image 1,3,1,100000003,510000003108,
72,,Segment,3,6,Image 1,2,1,100000001,510000003111,
17,,Segment,3,4,Image 1,3,1,100000001,510000003113,
54,,Segment,3,2,Image 1,2,1,100000002,510000003134,
0,,Segment,3,4,Image 1,4,1,100000001,510000003139,
68,,Segment,3,3,Image 1,3,1,100000001,510000003148,
55,,Segment,3,7,Image 1,2,1,100000003,510000003192,
61,,Segment,3,6,Image 1,2,1,100000003,510000003195,
59,,Segment,3,5,Image 1,2,1,100000003,510000003203,
60,,Segment,3,6,Image 1,2,1,100000003,510000003211,
51,,Segment,3,4,Image 1,3,1,100000003,510000003214,
64,,Segment,3,1,Image 1,2,1,100000002,510000003232,
0,,Segment,3,4,Image 1,3,1,100000001,510000003237,
79,,Segment,3,4,Image 1,2,1,100000001,510000003241,
0,,Segment,3,5,Image 1,2,1,100000003,510000003273,
98,,Segment,3,4,Image 1,1,1,100000003,510000003283,
85,,Segment,3,3,Image 1,1,1,100000003,510000003308,
0,,Segment,3,2,Image 1,2,1,100000001,510000003314,
70,,Segment,3,1,Image 1,1,1,100000001,510000003356,
0,,Segment,3,3,Image 1,2,1,100000001,510000003368,
46,,Segment,3,4,Image 1,3,1,100000001,510000003373,
0,,Segment,3,7,Image 1,2,1,100000003,510000003375,
14,,Segment,3,5,Image 1,3,1,100000003,510000003420,
136,,Segment,3,4,Image 1,2,1,100000003,510000003423,
49,,Segment,3,2,Image 1,3,1,100000001,510000003446,
0,,Segment,3,1,Image 1,2,1,100000000,510000003503,
94,,Segment,3,0,Image 1,1,1,100000000,510000003513,
95,,Segment,3,3,Image 1,3,1,100000001,510000003542,
11,,Segment,3,2,Image 1,2,1,100000001,510000003558,
19,,Segment,3,4,Image 1,3,1,100000002,510000003566,
41,,Segment,3,3,Image 1,2,1,100000002,510000003569,
0,,Segment,3,2,Image 1,2,1,100000001,510000003579,
0,,Segment,3,7,Image 1,3,1,100000003,510000003585,
0,,Segment,3,4,Image 1,3,1,100000003,510000003590,
89,,Segment,3,2,Image 1,1,1,100000001,510000003606,
39,,Segment,3,3,Image 1,3,1,100000002,510000003614,
123,,Segment,3,2,Image 1,2,1,100000002,510000003622,
111,,Segment,3,1,Image 1,1,1,100000002,510000003629,
34,,Segment,3,0,Image 1,1,1,100000002,510000003673,
80,,Segment,3,6,Image 1,2,1,100000003,510000003686,
26,,Segment,3,3,Image 1,2,1,100000002,510000003697,
175,,Segment,3,2,Image 1,1,1,100000002,510000003701,
28,,Segment,3,5,Image 1,2,1,100000002,510000003707,
69,,Segment,3,3,Image 1,3,1,100000001,510000003722,
45,,Segment,3,6,Image 1,3,1,100000003,510000003726,
0,,Segment,3,2,Image 1,3,1,100000001,510000003735,
0,,Segment,3,5,Image 1,3,1,100000003,510000003747,
65,,Segment,3,4,Image 1,2,1,100000003,510000003762,
39,,Segment,3,5,Image 1,3,1,100000002,510000003764,
0,,Segment,3,3,Image 1,2,1,100000002,510000003766,
72,,Segment,3,3,Image 1,2,1,100000002,510000003787,
32,,Segment,3,5,Image 1,2,1,100000003,510000003795,
27,,Segment,3,3,Image 1,3,1,100000003,510000003799,
0,,Segment,3,1,Image 1,2,1,100000002,510000003806,
64,,Segment,3,3,Image 1,2,1,100000002,510000003813,
58,,Segment,3,2,Image 1,2,1,100000002,510000003833,
76,,Segment,3,1,Image 1,2,1,100000002,510000003844,
56,,Segment,3,0,Image 1,1,1,100000002,510000003861,
37,,Segment,3,3,Image 1,1,1,100000002,510000003864,
77,,Segment,3,3,Image 1,3,1,100000002,510000003873,
82,,Segment,3,5,Image 1,2,1,100000003,510000003888,
0,,Segment,3,2,Image 1,1,1,100000001,510000003891,
34,,Segment,3,2,Image 1,2,1,100000002,510000003901,
42,,Segment,3,1,Image 1,1,1,100000002,510000003906,
0,,Segment,3,1,Image 1,2,1,100000002,510000003911,
0,,Segment,3,2,Image 1,2,1,100000002,510000003913,
0,,Segment,3,4,Image 1,3,1,100000000,510000003917,
51,,Segment,3,3,Image 1,2,1,100000000,510000003924,
78,,Segment,3,2,Image 1,2,1,100000000,510000003946,
82,,Segment,3,4,Image 1,2,1,100000000,510000003955,
32,,Segment,3,2,Image 1,3,1,100000002,510000003966,
29,,Segment,3,5,Image 1,2,1,100000003,510000003969,
57,,Segment,3,1,Image 1,2,1,100000000,510000003987,
46,,Segment,3,0,Image 1,1,1,100000000,510000004011,
31,,Segment,3,3,Image 1,1,1,100000002,510000004027,
42,,Segment,3,3,Image 1,2,1,100000003,510000004053,
0,,Segment,3,5,Image 1,2,1,100000003,510000004059,
39,,Segment,3,2,Image 1,1,1,100000002,510000004071,
26,,Segment,3,3,Image 1,2,1,100000003,510000004083,
192,,Segment,3,5,Image 1,1,1,100000003,510000004085,
54,,Segment,3,2,Image 1,1,1,100000003,510000004098,
0,,Segment,3,1,Image 1,2,1,100000002,510000004104,
104,,Segment,3,1,Image 1,1,1,100000000,510000004113,
19,,Segment,3,3,Image 1,3,1,100000000,510000004115,
0,,Segment,3,0,Image 1,1,1,100000002,510000004130,
77,,Segment,3,0,Image 1,1,1,100000001,510000004157,
78,,Segment,3,3,Image 1,2,1,100000003,510000004173,
79,,Segment,3,2,Image 1,2,1,100000003,510000004185,
50,,Segment,3,1,Image 1,2,1,100000003,510000004218,
18,,Segment,3,0,Image 1,1,1,100000000,510000004252,
24,,Segment,3,3,Image 1,3,1,100000003,510000004256,
28,,Segment,3,0,Image 1,1,1,100000000,510000004288,
37,,Segment,3,2,Image 1,1,1,100000000,510000004300,
117,,Segment,3,1,Image 1,1,1,100000000,510000004308,
0,,Segment,3,1,Image 1,1,1,100000000,510000004314,
40,,Segment,3,1,Image 1,2,1,100000001,510000004325,
0,,Segment,3,3,Image 1,4,1,100000000,510000004331,
78,,Segment,3,0,Image 1,1,1,100000002,510000004342,
41,,Segment,3,0,Image 1,1,1,100000000,510000004347,
0,,Segment,3,1,Image 1,2,1,100000003,510000004356,
13,,Segment,3,1,Image 1,2,1,100000003,510000004359,
116,,Segment,3,2,Image 1,2,1,100000003,510000004365,
0,,Segment,3,1,Image 1,2,1,100000003,510000004370,
62,,Segment,3,2,Image 1,2,1,100000003,510000004382,
47,,Segment,3,0,Image 1,1,1,100000000,510000004425,
73,,Segment,3,2,Image 1,2,1,100000000,510000004429,
43,,Segment,3,1,Image 1,2,1,100000003,510000004446,
56,,Segment,3,0,Image 1,1,1,100000002,510000004466,
0,,Segment,3,0,Image 1,1,1,100000001,510000004476,
88,,Segment,3,2,Image 1,3,1,100000000,510000004610,
129,,Segment,3,5,Image 1,3,1,100000000,510000004611,
27,,Segment,3,8,Image 1,3,1,100000002,510000004621,
102,,Segment,3,2,Image 1,1,1,100000002,510000004622,
53,,Segment,3,9,Image 1,4,1,100000002,510000004624,
75,,Segment,3,4,Image 1,2,1,100000002,510000004628,
24,,Segment,3,8,Image 1,2,1,100000003,510000004631,
103,,Segment,3,2,Image 1,1,1,100000003,510000004632,
