
Spine Intensity Mean Ch=2 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
62.7934,,Spine,2,0,Image 1,1,1,100000001,610000005064,
61.6944,,Spine,2,0,Image 1,1,1,100000001,610000005082,
59.8276,,Spine,2,0,Image 1,1,1,100000001,610000005095,
76.7908,,Spine,2,4,Image 1,3,1,100000001,610000005100,
57.7857,,Spine,2,0,Image 1,1,1,100000001,610000005112,
75.1746,,Spine,2,4,Image 1,3,1,100000001,610000005117,
106.524,,Spine,2,1,Image 1,1,1,100000001,610000005121,
66.9744,,Spine,2,4,Image 1,3,1,100000001,610000005124,
66.9055,,Spine,2,2,Image 1,2,1,100000003,610000005131,
69.0476,,Spine,2,2,Image 1,2,1,100000003,610000005137,
77.0491,,Spine,2,0,Image 1,1,1,100000002,610000005144,
55.2628,,Spine,2,0,Image 1,1,1,100000001,610000005150,
37.7231,,Spine,2,4,Image 1,2,1,100000002,610000005153,
38.9009,,Spine,2,5,Image 1,2,1,100000003,610000005156,
55.5714,,Spine,2,7,Image 1,1,1,100000003,610000005158,
61.2909,,Spine,2,0,Image 1,1,1,100000000,610000005166,
62.0308,,Spine,2,2,Image 1,2,1,100000001,610000005169,
45.9364,,Spine,2,6,Image 1,3,1,100000002,610000005172,
51.4233,,Spine,2,7,Image 1,4,1,100000000,610000005175,
40.8721,,Spine,2,11,Image 1,5,1,100000002,610000005177,
98.8466,,Spine,2,1,Image 1,1,1,100000003,610000005181,
99.8952,,Spine,2,3,Image 1,2,1,100000001,610000005187,
73.1906,,Spine,2,0,Image 1,1,1,100000000,610000005191,
69.2927,,Spine,2,0,Image 1,1,1,100000002,610000005195,
46.0978,,Spine,2,0,Image 1,1,1,100000001,610000005197,
41.8006,,Spine,2,1,Image 1,2,1,100000000,610000005200,
87.789,,Spine,2,4,Image 1,1,1,100000003,610000005206,
45.5413,,Spine,2,2,Image 1,2,1,100000002,610000005209,
86.4574,,Spine,2,5,Image 1,2,1,100000003,610000005215,
67.0873,,Spine,2,5,Image 1,1,1,100000003,610000005217,
86.4762,,Spine,2,5,Image 1,1,1,100000003,610000005220,
25.088,,Spine,2,0,Image 1,1,1,100000000,610000005222,
80.1125,,Spine,2,0,Image 1,1,1,100000000,610000005226,
58.8258,,Spine,2,7,Image 1,3,1,100000002,610000005229,
79.3598,,Spine,2,2,Image 1,1,1,100000003,610000005233,
51.0735,,Spine,2,5,Image 1,3,1,100000001,610000005236,
61.7045,,Spine,2,8,Image 1,3,1,100000002,610000005239,
66.3226,,Spine,2,4,Image 1,3,1,100000002,610000005243,
73.2824,,Spine,2,7,Image 1,3,1,100000002,610000005245,
35.7164,,Spine,2,4,Image 1,3,1,100000001,610000005247,
69.7869,,Spine,2,3,Image 1,1,1,100000001,610000005251,
90.7148,,Spine,2,0,Image 1,1,1,100000000,610000005255,
60.853,,Spine,2,2,Image 1,1,1,100000003,610000005257,
57.5442,,Spine,2,0,Image 1,1,1,100000000,610000005259,
43.6182,,Spine,2,6,Image 1,3,1,100000001,610000005261,
86.5774,,Spine,2,0,Image 1,1,1,100000000,610000005266,
43.2137,,Spine,2,0,Image 1,1,1,100000003,610000005268,
40.5566,,Spine,2,1,Image 1,2,1,100000000,610000005270,
35.76,,Spine,2,7,Image 1,3,1,100000002,610000005272,
68.7717,,Spine,2,7,Image 1,3,1,100000002,610000005274,
68.25,,Spine,2,4,Image 1,2,1,100000001,610000005276,
72.1974,,Spine,2,4,Image 1,2,1,100000000,610000005278,
91.7628,,Spine,2,5,Image 1,2,1,100000001,610000005282,
75.2209,,Spine,2,3,Image 1,2,1,100000001,610000005286,
72.4865,,Spine,2,0,Image 1,1,1,100000001,610000005288,
100.868,,Spine,2,3,Image 1,1,1,100000003,610000005290,
84.488,,Spine,2,0,Image 1,1,1,100000000,610000005300,
89.7319,,Spine,2,4,Image 1,1,1,100000003,610000005304,
86.7778,,Spine,2,0,Image 1,1,1,100000001,610000005306,
71.6359,,Spine,2,0,Image 1,1,1,100000002,610000005308,
85.81,,Spine,2,2,Image 1,1,1,100000001,610000005310,
89.5577,,Spine,2,1,Image 1,2,1,100000002,610000005312,
95.0105,,Spine,2,4,Image 1,2,1,100000002,610000005316,
95.5455,,Spine,2,3,Image 1,1,1,100000003,610000005319,
53.3037,,Spine,2,0,Image 1,1,1,100000000,610000005321,
60.4635,,Spine,2,8,Image 1,4,1,100000002,610000005324,
81.6111,,Spine,2,1,Image 1,1,1,100000003,610000005327,
98.7042,,Spine,2,3,Image 1,1,1,100000003,610000005331,
81.4828,,Spine,2,1,Image 1,1,1,100000000,610000005333,
86.7701,,Spine,2,3,Image 1,2,1,100000001,610000005336,
85.0133,,Spine,2,0,Image 1,1,1,100000001,610000005340,
88.0809,,Spine,2,5,Image 1,2,1,100000003,610000005342,
90.4559,,Spine,2,0,Image 1,1,1,100000000,610000005344,
88.849,,Spine,2,6,Image 1,1,1,100000003,610000005346,
71.3851,,Spine,2,0,Image 1,1,1,100000000,610000005349,
117.246,,Spine,2,2,Image 1,2,1,100000001,610000005352,
91.7263,,Spine,2,3,Image 1,1,1,100000002,610000005357,
78.4722,,Spine,2,3,Image 1,2,1,100000002,610000005359,
87.3467,,Spine,2,0,Image 1,1,1,100000001,610000005361,
80.4057,,Spine,2,0,Image 1,1,1,100000002,610000005363,
75.75,,Spine,2,5,Image 1,2,1,100000003,610000005366,
94.5903,,Spine,2,6,Image 1,1,1,100000003,610000005370,
104.782,,Spine,2,5,Image 1,2,1,100000001,610000005372,
101.942,,Spine,2,3,Image 1,2,1,100000001,610000005374,
71.0488,,Spine,2,3,Image 1,3,1,100000001,610000005376,
94.896,,Spine,2,4,Image 1,1,1,100000003,610000005379,
86.261,,Spine,2,5,Image 1,2,1,100000003,610000005382,
100.227,,Spine,2,0,Image 1,1,1,100000001,610000005384,
74.3846,,Spine,2,5,Image 1,3,1,100000003,610000005389,
78.1241,,Spine,2,8,Image 1,3,1,100000000,610000005392,
105.706,,Spine,2,0,Image 1,1,1,100000001,610000005394,
97.6481,,Spine,2,0,Image 1,1,1,100000000,610000005398,
74.1081,,Spine,2,5,Image 1,3,1,100000003,610000005400,
103.307,,Spine,2,5,Image 1,2,1,100000003,610000005402,
83.7941,,Spine,2,0,Image 1,1,1,100000000,610000005410,
93.9814,,Spine,2,4,Image 1,3,1,100000001,610000005412,
108.339,,Spine,2,0,Image 1,1,1,100000000,610000005421,
92.8846,,Spine,2,0,Image 1,1,1,100000000,610000005425,
102.667,,Spine,2,0,Image 1,1,1,100000001,610000005427,
80.7616,,Spine,2,5,Image 1,1,1,100000003,610000005434,
89.9961,,Spine,2,3,Image 1,1,1,100000002,610000005438,
80.0923,,Spine,2,0,Image 1,1,1,100000001,610000005445,
84.4043,,Spine,2,0,Image 1,1,1,100000000,610000005447,
96.5587,,Spine,2,0,Image 1,1,1,100000000,610000005451,
111.99,,Spine,2,0,Image 1,1,1,100000000,610000005455,
88.4358,,Spine,2,2,Image 1,1,1,100000003,610000005464,
95.9272,,Spine,2,0,Image 1,1,1,100000001,610000005472,
88.5588,,Spine,2,5,Image 1,3,1,100000003,610000005476,
73.8446,,Spine,2,5,Image 1,2,1,100000002,610000005481,
85.2045,,Spine,2,8,Image 1,3,1,100000000,610000005529,
50.5758,,Spine,2,8,Image 1,3,1,100000000,610000005530,
58.2949,,Spine,2,8,Image 1,3,1,100000000,610000005531,
59.1016,,Spine,2,7,Image 1,4,1,100000000,610000005532,
103.696,,Spine,2,0,Image 1,1,1,100000000,610000005533,
113.25,,Spine,2,1,Image 1,2,1,100000000,610000005536,
107.341,,Spine,2,0,Image 1,1,1,100000000,610000005537,
90.3577,,Spine,2,0,Image 1,1,1,100000000,610000005539,
93.2906,,Spine,2,0,Image 1,1,1,100000000,610000005540,
93.8565,,Spine,2,0,Image 1,1,1,100000000,610000005541,
63.7547,,Spine,2,6,Image 1,3,1,100000001,610000005542,
109.919,,Spine,2,5,Image 1,2,1,100000001,610000005543,
59.5143,,Spine,2,2,Image 1,2,1,100000001,610000005544,
103.483,,Spine,2,2,Image 1,2,1,100000001,610000005545,
117.689,,Spine,2,2,Image 1,2,1,100000001,610000005546,
108.053,,Spine,2,2,Image 1,2,1,100000001,610000005547,
103.592,,Spine,2,6,Image 1,3,1,100000001,610000005548,
74.4861,,Spine,2,5,Image 1,3,1,100000001,610000005549,
75.9101,,Spine,2,4,Image 1,2,1,100000001,610000005550,
100.434,,Spine,2,3,Image 1,2,1,100000001,610000005551,
75.4089,,Spine,2,3,Image 1,2,1,100000001,610000005552,
98.1724,,Spine,2,3,Image 1,2,1,100000001,610000005553,
64.6162,,Spine,2,3,Image 1,3,1,100000001,610000005554,
78.8051,,Spine,2,2,Image 1,2,1,100000001,610000005555,
78.5377,,Spine,2,2,Image 1,2,1,100000001,610000005556,
100.654,,Spine,2,1,Image 1,1,1,100000001,610000005557,
86.625,,Spine,2,0,Image 1,1,1,100000001,610000005558,
88.4352,,Spine,2,0,Image 1,1,1,100000001,610000005559,
111.942,,Spine,2,0,Image 1,1,1,100000001,610000005560,
77.2297,,Spine,2,3,Image 1,1,1,100000001,610000005563,
47.913,,Spine,2,0,Image 1,1,1,100000001,610000005564,
45,,Spine,2,3,Image 1,3,1,100000001,610000005565,
71.5939,,Spine,2,1,Image 1,1,1,100000001,610000005566,
62.6071,,Spine,2,8,Image 1,4,1,100000002,610000005568,
41.012,,Spine,2,9,Image 1,3,1,100000002,610000005569,
32.7273,,Spine,2,5,Image 1,3,1,100000002,610000005570,
58.6134,,Spine,2,3,Image 1,2,1,100000002,610000005571,
47.7143,,Spine,2,2,Image 1,2,1,100000002,610000005572,
54.2021,,Spine,2,2,Image 1,1,1,100000002,610000005573,
54.3556,,Spine,2,2,Image 1,1,1,100000002,610000005574,
48.4694,,Spine,2,8,Image 1,2,1,100000002,610000005575,
106.128,,Spine,2,8,Image 1,2,1,100000002,610000005576,
73.0075,,Spine,2,7,Image 1,3,1,100000002,610000005577,
43,,Spine,2,4,Image 1,3,1,100000002,610000005578,
51.15,,Spine,2,4,Image 1,3,1,100000002,610000005579,
64.975,,Spine,2,4,Image 1,4,1,100000002,610000005580,
43.4026,,Spine,2,4,Image 1,3,1,100000002,610000005581,
77.3263,,Spine,2,3,Image 1,3,1,100000002,610000005582,
69.3827,,Spine,2,3,Image 1,3,1,100000002,610000005583,
74.3584,,Spine,2,1,Image 1,1,1,100000002,610000005584,
69.9718,,Spine,2,3,Image 1,2,1,100000002,610000005585,
70.2273,,Spine,2,1,Image 1,2,1,100000002,610000005586,
66.1825,,Spine,2,2,Image 1,1,1,100000002,610000005587,
37.8312,,Spine,2,10,Image 1,5,1,100000002,610000005589,
52.1639,,Spine,2,11,Image 1,5,1,100000002,610000005590,
34.4051,,Spine,2,11,Image 1,4,1,100000002,610000005591,
49.7356,,Spine,2,11,Image 1,4,1,100000002,610000005592,
76.061,,Spine,2,6,Image 1,4,1,100000002,610000005593,
67.5273,,Spine,2,8,Image 1,3,1,100000002,610000005594,
22.7424,,Spine,2,6,Image 1,3,1,100000002,610000005595,
69.7,,Spine,2,2,Image 1,2,1,100000002,610000005596,
74.3659,,Spine,2,2,Image 1,2,1,100000002,610000005597,
45.2651,,Spine,2,5,Image 1,1,1,100000002,610000005598,
36.7333,,Spine,2,5,Image 1,2,1,100000002,610000005599,
65.839,,Spine,2,4,Image 1,1,1,100000002,610000005600,
81.6774,,Spine,2,3,Image 1,1,1,100000002,610000005601,
69.6395,,Spine,2,3,Image 1,1,1,100000002,610000005602,
92.1958,,Spine,2,3,Image 1,1,1,100000002,610000005603,
66.9667,,Spine,2,2,Image 1,1,1,100000002,610000005604,
69.3423,,Spine,2,1,Image 1,1,1,100000002,610000005605,
100.241,,Spine,2,0,Image 1,1,1,100000002,610000005606,
79.8148,,Spine,2,0,Image 1,1,1,100000002,610000005608,
69.9675,,Spine,2,0,Image 1,1,1,100000002,610000005609,
52.7538,,Spine,2,7,Image 1,2,1,100000003,610000005610,
90.6138,,Spine,2,6,Image 1,2,1,100000003,610000005611,
19.3973,,Spine,2,6,Image 1,2,1,100000003,610000005612,
80.2946,,Spine,2,6,Image 1,1,1,100000003,610000005613,
79.9552,,Spine,2,6,Image 1,1,1,100000003,610000005614,
57.4091,,Spine,2,6,Image 1,1,1,100000003,610000005615,
110.108,,Spine,2,2,Image 1,1,1,100000003,610000005616,
112.113,,Spine,2,2,Image 1,2,1,100000003,610000005617,
101.971,,Spine,2,1,Image 1,1,1,100000003,610000005618,
43.3902,,Spine,2,1,Image 1,2,1,100000003,610000005619,
54.7547,,Spine,2,9,Image 1,2,1,100000003,610000005621,
55.0538,,Spine,2,7,Image 1,1,1,100000003,610000005622,
58,,Spine,2,7,Image 1,1,1,100000003,610000005623,
69.6804,,Spine,2,5,Image 1,3,1,100000003,610000005624,
