
Spine Center Intensity StdDev Ch=3 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
32.2262,,Spine,3,0,Image 1,1,1,100000001,610000005064,
31.8364,,Spine,3,0,Image 1,1,1,100000001,610000005082,
31.9873,,Spine,3,0,Image 1,1,1,100000001,610000005095,
50.1611,,Spine,3,4,Image 1,3,1,100000001,610000005100,
32.6831,,Spine,3,0,Image 1,1,1,100000001,610000005112,
48.0535,,Spine,3,4,Image 1,3,1,100000001,610000005117,
67.5497,,Spine,3,1,Image 1,1,1,100000001,610000005121,
55.7197,,Spine,3,4,Image 1,3,1,100000001,610000005124,
30.7409,,Spine,3,2,Image 1,2,1,100000003,610000005131,
39.705,,Spine,3,2,Image 1,2,1,100000003,610000005137,
53.548,,Spine,3,0,Image 1,1,1,100000002,610000005144,
20.2778,,Spine,3,0,Image 1,1,1,100000001,610000005150,
31.1559,,Spine,3,4,Image 1,2,1,100000002,610000005153,
20.7485,,Spine,3,5,Image 1,2,1,100000003,610000005156,
46.4567,,Spine,3,7,Image 1,1,1,100000003,610000005158,
34.9265,,Spine,3,0,Image 1,1,1,100000000,610000005166,
63.6529,,Spine,3,2,Image 1,2,1,100000001,610000005169,
33.5932,,Spine,3,6,Image 1,3,1,100000002,610000005172,
9.44391,,Spine,3,7,Image 1,4,1,100000000,610000005175,
17.1529,,Spine,3,11,Image 1,5,1,100000002,610000005177,
47.5285,,Spine,3,1,Image 1,1,1,100000003,610000005181,
64.0981,,Spine,3,3,Image 1,2,1,100000001,610000005187,
48.8742,,Spine,3,0,Image 1,1,1,100000000,610000005191,
39.3426,,Spine,3,0,Image 1,1,1,100000002,610000005195,
37.5,,Spine,3,0,Image 1,1,1,100000001,610000005197,
58.408,,Spine,3,1,Image 1,2,1,100000000,610000005200,
42.3821,,Spine,3,4,Image 1,1,1,100000003,610000005206,
55.5355,,Spine,3,2,Image 1,2,1,100000002,610000005209,
34.2949,,Spine,3,5,Image 1,2,1,100000003,610000005215,
45.3211,,Spine,3,5,Image 1,1,1,100000003,610000005217,
45.3955,,Spine,3,5,Image 1,1,1,100000003,610000005220,
40.0333,,Spine,3,0,Image 1,1,1,100000000,610000005222,
12.8355,,Spine,3,0,Image 1,1,1,100000000,610000005226,
24.3554,,Spine,3,7,Image 1,3,1,100000002,610000005229,
37.4999,,Spine,3,2,Image 1,1,1,100000003,610000005233,
38.448,,Spine,3,5,Image 1,3,1,100000001,610000005236,
33.8775,,Spine,3,8,Image 1,3,1,100000002,610000005239,
62.8426,,Spine,3,4,Image 1,3,1,100000002,610000005243,
39.0754,,Spine,3,7,Image 1,3,1,100000002,610000005245,
14.7045,,Spine,3,4,Image 1,3,1,100000001,610000005247,
18.3891,,Spine,3,3,Image 1,1,1,100000001,610000005251,
34.4709,,Spine,3,0,Image 1,1,1,100000000,610000005255,
57.0692,,Spine,3,2,Image 1,1,1,100000003,610000005257,
5,,Spine,3,0,Image 1,1,1,100000000,610000005259,
5.4365,,Spine,3,6,Image 1,3,1,100000001,610000005261,
50.6975,,Spine,3,0,Image 1,1,1,100000000,610000005266,
50.162,,Spine,3,0,Image 1,1,1,100000003,610000005268,
54.5527,,Spine,3,1,Image 1,2,1,100000000,610000005270,
19.1311,,Spine,3,7,Image 1,3,1,100000002,610000005272,
59.2528,,Spine,3,7,Image 1,3,1,100000002,610000005274,
34.4513,,Spine,3,4,Image 1,2,1,100000001,610000005276,
62.5673,,Spine,3,4,Image 1,2,1,100000000,610000005278,
41.0395,,Spine,3,5,Image 1,2,1,100000001,610000005282,
36.3112,,Spine,3,3,Image 1,2,1,100000001,610000005286,
37.5618,,Spine,3,0,Image 1,1,1,100000001,610000005288,
33.079,,Spine,3,3,Image 1,1,1,100000003,610000005290,
8.16624,,Spine,3,0,Image 1,1,1,100000000,610000005300,
20.9093,,Spine,3,4,Image 1,1,1,100000003,610000005304,
16.5,,Spine,3,0,Image 1,1,1,100000001,610000005306,
34.419,,Spine,3,0,Image 1,1,1,100000002,610000005308,
28.686,,Spine,3,2,Image 1,1,1,100000001,610000005310,
70.2393,,Spine,3,1,Image 1,2,1,100000002,610000005312,
30.3618,,Spine,3,4,Image 1,2,1,100000002,610000005316,
23.8262,,Spine,3,3,Image 1,1,1,100000003,610000005319,
22.4499,,Spine,3,0,Image 1,1,1,100000000,610000005321,
32.5372,,Spine,3,8,Image 1,4,1,100000002,610000005324,
44.3586,,Spine,3,1,Image 1,1,1,100000003,610000005327,
46.8315,,Spine,3,3,Image 1,1,1,100000003,610000005331,
26.1066,,Spine,3,1,Image 1,1,1,100000000,610000005333,
67.8247,,Spine,3,3,Image 1,2,1,100000001,610000005336,
21.5,,Spine,3,0,Image 1,1,1,100000001,610000005340,
9,,Spine,3,5,Image 1,2,1,100000003,610000005342,
43.3667,,Spine,3,0,Image 1,1,1,100000000,610000005344,
70.5423,,Spine,3,6,Image 1,1,1,100000003,610000005346,
4.32049,,Spine,3,0,Image 1,1,1,100000000,610000005349,
