
Spine Part Mean Diameter Ground
 ==================== 
Spine Part Mean Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.37434,µm,Spine,Spine Part Mean Diameter,5,1,1,100000003,610000005220,
0.597991,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005222,
0.461831,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005226,
0.365337,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000005229,
0.371923,µm,Spine,Spine Part Mean Diameter,2,1,1,100000003,610000005233,
0.268485,µm,Spine,Spine Part Mean Diameter,5,3,1,100000001,610000005236,
0.382133,µm,Spine,Spine Part Mean Diameter,8,3,1,100000002,610000005239,
0.325127,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000005243,
0.345065,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000005245,
0.272198,µm,Spine,Spine Part Mean Diameter,4,3,1,100000001,610000005247,
0.350607,µm,Spine,Spine Part Mean Diameter,3,1,1,100000001,610000005251,
0.426155,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005255,
0.812378,µm,Spine,Spine Part Mean Diameter,2,1,1,100000003,610000005257,
0.507812,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005259,
0.241231,µm,Spine,Spine Part Mean Diameter,6,3,1,100000001,610000005261,
0.472742,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005266,
0.364076,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000005268,
0.49383,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000005270,
0.268039,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000005272,
0.342585,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000005274,
0.341526,µm,Spine,Spine Part Mean Diameter,4,2,1,100000001,610000005276,
0.292192,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000005278,
0.3681,µm,Spine,Spine Part Mean Diameter,5,2,1,100000001,610000005282,
0.402811,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000005286,
0.340468,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005288,
0.408061,µm,Spine,Spine Part Mean Diameter,3,1,1,100000003,610000005290,
0.49239,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005300,
0.377801,µm,Spine,Spine Part Mean Diameter,4,1,1,100000003,610000005304,
0.39388,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005306,
0.374669,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000005308,
0.418698,µm,Spine,Spine Part Mean Diameter,2,1,1,100000001,610000005310,
0.293273,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000005312,
0.346871,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000005316,
0.399261,µm,Spine,Spine Part Mean Diameter,3,1,1,100000003,610000005319,
0.351936,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005321,
0.42339,µm,Spine,Spine Part Mean Diameter,8,4,1,100000002,610000005324,
0.44358,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005327,
0.676063,µm,Spine,Spine Part Mean Diameter,3,1,1,100000003,610000005331,
0.305637,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000005333,
0.313825,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000005336,
0.329443,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005340,
0.543668,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000005342,
0.441106,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005344,
0.421033,µm,Spine,Spine Part Mean Diameter,6,1,1,100000003,610000005346,
0.401079,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005349,
0.301852,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005352,
0.408447,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000005357,
0.313395,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000005359,
0.543892,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005361,
0.336157,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000005363,
0.381248,µm,Spine,Spine Part Mean Diameter,5,2,1,100000003,610000005366,
0.367218,µm,Spine,Spine Part Mean Diameter,6,1,1,100000003,610000005370,
0.346492,µm,Spine,Spine Part Mean Diameter,5,2,1,100000001,610000005372,
0.366925,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000005374,
0.35028,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000005376,
0.409311,µm,Spine,Spine Part Mean Diameter,4,1,1,100000003,610000005379,
0.526956,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000005382,
0.187399,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005384,
0.378292,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000005389,
0.332935,µm,Spine,Spine Part Mean Diameter,8,3,1,100000000,610000005392,
0.430907,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005394,
0.329221,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005398,
0.386015,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000005400,
0.340322,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000005402,
0.24375,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005410,
0.329643,µm,Spine,Spine Part Mean Diameter,4,3,1,100000001,610000005412,
0.495861,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005421,
0.332543,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005425,
0.184119,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005427,
0.398926,µm,Spine,Spine Part Mean Diameter,5,1,1,100000003,610000005434,
0.459279,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000005438,
0.361469,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005445,
0.681343,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005447,
0.524256,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005451,
0.554985,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005455,
0.410478,µm,Spine,Spine Part Mean Diameter,2,1,1,100000003,610000005464,
0.496755,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005472,
0.522785,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000005476,
0.498123,µm,Spine,Spine Part Mean Diameter,5,2,1,100000002,610000005481,
0.332935,µm,Spine,Spine Part Mean Diameter,8,3,1,100000000,610000005529,
0.266282,µm,Spine,Spine Part Mean Diameter,8,3,1,100000000,610000005530,
0.29027,µm,Spine,Spine Part Mean Diameter,8,3,1,100000000,610000005531,
0.350362,µm,Spine,Spine Part Mean Diameter,7,4,1,100000000,610000005532,
0.442811,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005533,
0.267595,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000005536,
0.456574,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005537,
0.353344,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005539,
0.430169,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005540,
0.446423,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005541,
0.260052,µm,Spine,Spine Part Mean Diameter,6,3,1,100000001,610000005542,
0.346492,µm,Spine,Spine Part Mean Diameter,5,2,1,100000001,610000005543,
0.393716,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005544,
0.287986,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005545,
0.374012,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005546,
0.405964,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005547,
0.35946,µm,Spine,Spine Part Mean Diameter,6,3,1,100000001,610000005548,
0.278267,µm,Spine,Spine Part Mean Diameter,5,3,1,100000001,610000005549,
0.321354,µm,Spine,Spine Part Mean Diameter,4,2,1,100000001,610000005550,
0.423863,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000005551,
0.444626,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000005552,
0.301078,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000005553,
0.312365,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000005554,
0.400845,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005555,
0.390934,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005556,
0.387805,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000005557,
0.397325,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005558,
0.499153,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005559,
0.41779,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005560,
0.384423,µm,Spine,Spine Part Mean Diameter,3,1,1,100000001,610000005563,
0.355773,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005564,
0.289856,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000005565,
0.386616,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000005566,
0.261548,µm,Spine,Spine Part Mean Diameter,8,4,1,100000002,610000005568,
0.290111,µm,Spine,Spine Part Mean Diameter,9,3,1,100000002,610000005569,
0.261769,µm,Spine,Spine Part Mean Diameter,5,3,1,100000002,610000005570,
0.336606,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000005571,
0.250246,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000005572,
0.337296,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000005573,
0.330998,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000005574,
0.242761,µm,Spine,Spine Part Mean Diameter,8,2,1,100000002,610000005575,
0.325555,µm,Spine,Spine Part Mean Diameter,8,2,1,100000002,610000005576,
0.365337,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000005577,
0.392752,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000005578,
0.334684,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000005579,
0.284265,µm,Spine,Spine Part Mean Diameter,4,4,1,100000002,610000005580,
0.395129,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000005581,
0.34329,µm,Spine,Spine Part Mean Diameter,3,3,1,100000002,610000005582,
0.385683,µm,Spine,Spine Part Mean Diameter,3,3,1,100000002,610000005583,
0.408068,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000005584,
0.280797,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000005585,
0.294392,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000005586,
0.347466,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000005587,
0.289077,µm,Spine,Spine Part Mean Diameter,10,5,1,100000002,610000005589,
0.251451,µm,Spine,Spine Part Mean Diameter,11,5,1,100000002,610000005590,
0.274149,µm,Spine,Spine Part Mean Diameter,11,4,1,100000002,610000005591,
0.303881,µm,Spine,Spine Part Mean Diameter,11,4,1,100000002,610000005592,
0.296935,µm,Spine,Spine Part Mean Diameter,6,4,1,100000002,610000005593,
0.418474,µm,Spine,Spine Part Mean Diameter,8,3,1,100000002,610000005594,
0.279927,µm,Spine,Spine Part Mean Diameter,6,3,1,100000002,610000005595,
0.280099,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000005596,
0.310747,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000005597,
0.299835,µm,Spine,Spine Part Mean Diameter,5,1,1,100000002,610000005598,
0.274311,µm,Spine,Spine Part Mean Diameter,5,2,1,100000002,610000005599,
0.333789,µm,Spine,Spine Part Mean Diameter,4,1,1,100000002,610000005600,
0.394177,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000005601,
0.389593,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000005602,
0.459279,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000005603,
0.412102,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000005604,
0.380432,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000005605,
0.387965,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000005606,
0.347157,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000005608,
0.380787,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000005609,
0.428952,µm,Spine,Spine Part Mean Diameter,7,2,1,100000003,610000005610,
0.378265,µm,Spine,Spine Part Mean Diameter,6,2,1,100000003,610000005611,
0.276064,µm,Spine,Spine Part Mean Diameter,6,2,1,100000003,610000005612,
0.377757,µm,Spine,Spine Part Mean Diameter,6,1,1,100000003,610000005613,
0.264854,µm,Spine,Spine Part Mean Diameter,6,1,1,100000003,610000005614,
0.249256,µm,Spine,Spine Part Mean Diameter,6,1,1,100000003,610000005615,
0.504089,µm,Spine,Spine Part Mean Diameter,2,1,1,100000003,610000005616,
0.380608,µm,Spine,Spine Part Mean Diameter,2,2,1,100000003,610000005617,
0.4471,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005618,
0.205664,µm,Spine,Spine Part Mean Diameter,1,2,1,100000003,610000005619,
0.272938,µm,Spine,Spine Part Mean Diameter,9,2,1,100000003,610000005621,
0.314833,µm,Spine,Spine Part Mean Diameter,7,1,1,100000003,610000005622,
0.357672,µm,Spine,Spine Part Mean Diameter,7,1,1,100000003,610000005623,
0.331752,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000005624,
0.453552,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000005625,
0.496563,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000005626,
0.381701,µm,Spine,Spine Part Mean Diameter,3,1,1,100000003,610000005627,
0.364391,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000005628,
0.360257,µm,Spine,Spine Part Mean Diameter,2,2,1,100000003,610000005629,
0.35485,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000005630,
0.214111,µm,Spine,Spine Part Mean Diameter,5,2,1,100000003,610000005631,
0.247935,µm,Spine,Spine Part Mean Diameter,5,2,1,100000003,610000005632,
0.293403,µm,Spine,Spine Part Mean Diameter,3,1,1,100000003,610000005633,
0.431928,µm,Spine,Spine Part Mean Diameter,4,2,1,100000003,610000005634,
0.340395,µm,Spine,Spine Part Mean Diameter,4,2,1,100000003,610000005635,
0.227601,µm,Spine,Spine Part Mean Diameter,2,2,1,100000003,610000005636,
0.39177,µm,Spine,Spine Part Mean Diameter,2,1,1,100000003,610000005637,
0.264699,µm,Spine,Spine Part Mean Diameter,2,1,1,100000003,610000005638,
0.250244,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005639,
0.469158,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000005640,
0.373198,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000005641,
0.382709,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000005642,
0.324314,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000005643,
0.343037,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000005644,
