
Soma Intensity Mean Ch=1 Img=1
 ==================== 
Soma Intensity Mean,Unit,Category,Channel,Image,Time,FilamentID,ID,
3.13295,,Soma,1,Image 1,1,100000000,800000000,
6.01508,,Soma,1,Image 1,1,100000001,800000001,
2.60225,,Soma,1,Image 1,1,100000002,800000002,
3.17096,,Soma,1,Image 1,1,100000003,800000003,
