
Segment Branch Level
 ==================== 
Segment Branch Level,Unit,Category,Depth,Level,Time,FilamentID,ID,
2,,Segment,6,2,1,100000002,510000000700,
2,,Segment,5,2,1,100000002,510000000704,
2,,Segment,4,2,1,100000002,510000000735,
2,,Segment,3,2,1,100000002,510000000754,
2,,Segment,2,2,1,100000002,510000000784,
1,,Segment,1,1,1,100000002,510000000790,
1,,Segment,0,1,1,100000002,510000000796,
5,,Segment,10,5,1,100000002,510000000830,
4,,Segment,8,4,1,100000002,510000000842,
4,,Segment,7,4,1,100000002,510000000849,
4,,Segment,6,4,1,100000002,510000000868,
3,,Segment,5,3,1,100000002,510000000873,
2,,Segment,4,2,1,100000002,510000000879,
1,,Segment,3,1,1,100000002,510000000939,
1,,Segment,2,1,1,100000002,510000000948,
1,,Segment,1,1,1,100000002,510000000963,
1,,Segment,0,1,1,100000002,510000001008,
5,,Segment,11,5,1,100000002,510000001039,
4,,Segment,10,4,1,100000002,510000001042,
4,,Segment,7,4,1,100000002,510000001053,
3,,Segment,6,3,1,100000002,510000001056,
3,,Segment,5,3,1,100000002,510000001102,
3,,Segment,4,3,1,100000002,510000001130,
3,,Segment,3,3,1,100000002,510000001161,
4,,Segment,6,4,1,100000002,510000001168,
3,,Segment,7,3,1,100000002,510000001176,
4,,Segment,11,4,1,100000002,510000001182,
2,,Segment,6,2,1,100000002,510000001188,
1,,Segment,5,1,1,100000002,510000001267,
1,,Segment,4,1,1,100000002,510000001284,
1,,Segment,3,1,1,100000002,510000001334,
1,,Segment,2,1,1,100000002,510000001342,
1,,Segment,1,1,1,100000002,510000001347,
1,,Segment,0,1,1,100000002,510000001381,
5,,Segment,8,5,1,100000002,510000001415,
1,,Segment,6,1,1,100000002,510000001418,
3,,Segment,6,3,1,100000002,510000001432,
2,,Segment,5,2,1,100000002,510000001452,
2,,Segment,4,2,1,100000002,510000001475,
2,,Segment,3,2,1,100000002,510000001489,
5,,Segment,9,5,1,100000002,510000001491,
2,,Segment,6,2,1,100000003,510000001639,
1,,Segment,5,1,1,100000003,510000001653,
1,,Segment,4,1,1,100000003,510000001681,
3,,Segment,7,3,1,100000002,510000001726,
5,,Segment,10,5,1,100000002,510000001732,
4,,Segment,9,4,1,100000002,510000001738,
4,,Segment,8,4,1,100000002,510000001740,
4,,Segment,7,4,1,100000002,510000001746,
3,,Segment,6,3,1,100000002,510000001748,
4,,Segment,5,4,1,100000002,510000001756,
5,,Segment,8,5,1,100000002,510000001761,
3,,Segment,9,3,1,100000003,510000001765,
1,,Segment,7,1,1,100000003,510000001840,
1,,Segment,6,1,1,100000003,510000001852,
1,,Segment,5,1,1,100000003,510000001882,
1,,Segment,4,1,1,100000003,510000001884,
1,,Segment,3,1,1,100000003,510000001905,
1,,Segment,2,1,1,100000003,510000001911,
1,,Segment,1,1,1,100000003,510000001926,
1,,Segment,0,1,1,100000003,510000001930,
2,,Segment,5,2,1,100000002,510000001968,
5,,Segment,8,5,1,100000002,510000001982,
3,,Segment,7,3,1,100000002,510000002000,
3,,Segment,6,3,1,100000002,510000002006,
3,,Segment,5,3,1,100000002,510000002014,
3,,Segment,5,3,1,100000001,510000002037,
2,,Segment,4,2,1,100000001,510000002042,
2,,Segment,3,2,1,100000001,510000002066,
2,,Segment,2,2,1,100000001,510000002090,
2,,Segment,1,2,1,100000001,510000002116,
1,,Segment,0,1,1,100000001,510000002146,
4,,Segment,6,4,1,100000002,510000002175,
5,,Segment,7,5,1,100000002,510000002177,
4,,Segment,7,4,1,100000002,510000002181,
4,,Segment,10,4,1,100000002,510000002183,
2,,Segment,9,2,1,100000003,510000002196,
4,,Segment,8,4,1,100000002,510000002212,
3,,Segment,7,3,1,100000002,510000002214,
4,,Segment,4,4,1,100000002,510000002251,
5,,Segment,9,5,1,100000002,510000002253,
5,,Segment,8,5,1,100000002,510000002259,
3,,Segment,6,3,1,100000002,510000002264,
3,,Segment,8,3,1,100000002,510000002271,
2,,Segment,6,2,1,100000002,510000002292,
2,,Segment,5,2,1,100000002,510000002297,
2,,Segment,4,2,1,100000002,510000002335,
3,,Segment,4,3,1,100000002,510000002361,
3,,Segment,6,3,1,100000002,510000002374,
1,,Segment,8,1,1,100000003,510000002376,
2,,Segment,6,2,1,100000002,510000002379,
3,,Segment,5,3,1,100000002,510000002381,
3,,Segment,8,3,1,100000001,510000002387,
3,,Segment,7,3,1,100000001,510000002395,
2,,Segment,6,2,1,100000001,510000002397,
2,,Segment,5,2,1,100000001,510000002406,
1,,Segment,4,1,1,100000002,510000002409,
3,,Segment,5,3,1,100000001,510000002425,
2,,Segment,4,2,1,100000001,510000002435,
1,,Segment,3,1,1,100000001,510000002478,
1,,Segment,2,1,1,100000001,510000002497,
1,,Segment,1,1,1,100000001,510000002511,
1,,Segment,0,1,1,100000001,510000002526,
2,,Segment,5,2,1,100000002,510000002536,
3,,Segment,5,3,1,100000002,510000002540,
3,,Segment,4,3,1,100000002,510000002551,
4,,Segment,8,4,1,100000001,510000002560,
2,,Segment,5,2,1,100000001,510000002564,
2,,Segment,7,2,1,100000001,510000002567,
4,,Segment,7,4,1,100000003,510000002573,
3,,Segment,6,3,1,100000003,510000002581,
2,,Segment,5,2,1,100000003,510000002586,
2,,Segment,4,2,1,100000003,510000002621,
2,,Segment,3,2,1,100000003,510000002623,
2,,Segment,2,2,1,100000003,510000002631,
1,,Segment,1,1,1,100000003,510000002640,
1,,Segment,0,1,1,100000003,510000002662,
3,,Segment,4,3,1,100000002,510000002669,
3,,Segment,6,3,1,100000001,510000002674,
1,,Segment,4,1,1,100000001,510000002680,
3,,Segment,7,3,1,100000003,510000002682,
1,,Segment,0,1,1,100000003,510000002736,
3,,Segment,6,3,1,100000001,510000002769,
2,,Segment,5,2,1,100000001,510000002771,
2,,Segment,4,2,1,100000001,510000002792,
2,,Segment,3,2,1,100000001,510000002824,
2,,Segment,2,2,1,100000001,510000002828,
1,,Segment,1,1,1,100000001,510000002844,
4,,Segment,6,4,1,100000003,510000002860,
3,,Segment,5,3,1,100000003,510000002870,
3,,Segment,4,3,1,100000001,510000002902,
2,,Segment,3,2,1,100000001,510000002913,
2,,Segment,2,2,1,100000001,510000002921,
2,,Segment,1,2,1,100000001,510000002937,
1,,Segment,0,1,1,100000001,510000002974,
2,,Segment,4,2,1,100000003,510000002992,
2,,Segment,3,2,1,100000003,510000003042,
1,,Segment,1,1,1,100000003,510000003059,
1,,Segment,0,1,1,100000003,510000003065,
3,,Segment,5,3,1,100000001,510000003071,
1,,Segment,6,1,1,100000003,510000003105,
3,,Segment,6,3,1,100000003,510000003108,
2,,Segment,6,2,1,100000001,510000003111,
3,,Segment,4,3,1,100000001,510000003113,
2,,Segment,2,2,1,100000002,510000003134,
4,,Segment,4,4,1,100000001,510000003139,
3,,Segment,3,3,1,100000001,510000003148,
2,,Segment,7,2,1,100000003,510000003192,
2,,Segment,6,2,1,100000003,510000003195,
2,,Segment,5,2,1,100000003,510000003203,
2,,Segment,6,2,1,100000003,510000003211,
3,,Segment,4,3,1,100000003,510000003214,
2,,Segment,1,2,1,100000002,510000003232,
3,,Segment,4,3,1,100000001,510000003237,
2,,Segment,4,2,1,100000001,510000003241,
2,,Segment,5,2,1,100000003,510000003273,
1,,Segment,4,1,1,100000003,510000003283,
1,,Segment,3,1,1,100000003,510000003308,
2,,Segment,2,2,1,100000001,510000003314,
1,,Segment,1,1,1,100000001,510000003356,
2,,Segment,3,2,1,100000001,510000003368,
3,,Segment,4,3,1,100000001,510000003373,
2,,Segment,7,2,1,100000003,510000003375,
3,,Segment,5,3,1,100000003,510000003420,
2,,Segment,4,2,1,100000003,510000003423,
3,,Segment,2,3,1,100000001,510000003446,
2,,Segment,1,2,1,100000000,510000003503,
1,,Segment,0,1,1,100000000,510000003513,
3,,Segment,3,3,1,100000001,510000003542,
2,,Segment,2,2,1,100000001,510000003558,
3,,Segment,4,3,1,100000002,510000003566,
2,,Segment,3,2,1,100000002,510000003569,
2,,Segment,2,2,1,100000001,510000003579,
3,,Segment,7,3,1,100000003,510000003585,
3,,Segment,4,3,1,100000003,510000003590,
1,,Segment,2,1,1,100000001,510000003606,
3,,Segment,3,3,1,100000002,510000003614,
2,,Segment,2,2,1,100000002,510000003622,
1,,Segment,1,1,1,100000002,510000003629,
1,,Segment,0,1,1,100000002,510000003673,
2,,Segment,6,2,1,100000003,510000003686,
2,,Segment,3,2,1,100000002,510000003697,
1,,Segment,2,1,1,100000002,510000003701,
2,,Segment,5,2,1,100000002,510000003707,
3,,Segment,3,3,1,100000001,510000003722,
3,,Segment,6,3,1,100000003,510000003726,
3,,Segment,2,3,1,100000001,510000003735,
3,,Segment,5,3,1,100000003,510000003747,
2,,Segment,4,2,1,100000003,510000003762,
3,,Segment,5,3,1,100000002,510000003764,
2,,Segment,3,2,1,100000002,510000003766,
2,,Segment,3,2,1,100000002,510000003787,
2,,Segment,5,2,1,100000003,510000003795,
3,,Segment,3,3,1,100000003,510000003799,
2,,Segment,1,2,1,100000002,510000003806,
2,,Segment,3,2,1,100000002,510000003813,
2,,Segment,2,2,1,100000002,510000003833,
2,,Segment,1,2,1,100000002,510000003844,
1,,Segment,0,1,1,100000002,510000003861,
1,,Segment,3,1,1,100000002,510000003864,
3,,Segment,3,3,1,100000002,510000003873,
2,,Segment,5,2,1,100000003,510000003888,
1,,Segment,2,1,1,100000001,510000003891,
2,,Segment,2,2,1,100000002,510000003901,
1,,Segment,1,1,1,100000002,510000003906,
2,,Segment,1,2,1,100000002,510000003911,
2,,Segment,2,2,1,100000002,510000003913,
3,,Segment,4,3,1,100000000,510000003917,
2,,Segment,3,2,1,100000000,510000003924,
2,,Segment,2,2,1,100000000,510000003946,
2,,Segment,4,2,1,100000000,510000003955,
3,,Segment,2,3,1,100000002,510000003966,
2,,Segment,5,2,1,100000003,510000003969,
2,,Segment,1,2,1,100000000,510000003987,
1,,Segment,0,1,1,100000000,510000004011,
1,,Segment,3,1,1,100000002,510000004027,
2,,Segment,3,2,1,100000003,510000004053,
2,,Segment,5,2,1,100000003,510000004059,
1,,Segment,2,1,1,100000002,510000004071,
2,,Segment,3,2,1,100000003,510000004083,
1,,Segment,5,1,1,100000003,510000004085,
1,,Segment,2,1,1,100000003,510000004098,
2,,Segment,1,2,1,100000002,510000004104,
1,,Segment,1,1,1,100000000,510000004113,
3,,Segment,3,3,1,100000000,510000004115,
1,,Segment,0,1,1,100000002,510000004130,
1,,Segment,0,1,1,100000001,510000004157,
2,,Segment,3,2,1,100000003,510000004173,
2,,Segment,2,2,1,100000003,510000004185,
2,,Segment,1,2,1,100000003,510000004218,
1,,Segment,0,1,1,100000000,510000004252,
3,,Segment,3,3,1,100000003,510000004256,
1,,Segment,0,1,1,100000000,510000004288,
1,,Segment,2,1,1,100000000,510000004300,
1,,Segment,1,1,1,100000000,510000004308,
1,,Segment,1,1,1,100000000,510000004314,
2,,Segment,1,2,1,100000001,510000004325,
4,,Segment,3,4,1,100000000,510000004331,
1,,Segment,0,1,1,100000002,510000004342,
1,,Segment,0,1,1,100000000,510000004347,
2,,Segment,1,2,1,100000003,510000004356,
2,,Segment,1,2,1,100000003,510000004359,
2,,Segment,2,2,1,100000003,510000004365,
2,,Segment,1,2,1,100000003,510000004370,
2,,Segment,2,2,1,100000003,510000004382,
1,,Segment,0,1,1,100000000,510000004425,
2,,Segment,2,2,1,100000000,510000004429,
2,,Segment,1,2,1,100000003,510000004446,
1,,Segment,0,1,1,100000002,510000004466,
1,,Segment,0,1,1,100000001,510000004476,
3,,Segment,2,3,1,100000000,510000004610,
3,,Segment,5,3,1,100000000,510000004611,
3,,Segment,8,3,1,100000002,510000004621,
1,,Segment,2,1,1,100000002,510000004622,
4,,Segment,9,4,1,100000002,510000004624,
2,,Segment,4,2,1,100000002,510000004628,
2,,Segment,8,2,1,100000003,510000004631,
1,,Segment,2,1,1,100000003,510000004632,
