
Spine Intensity Max Ch=4 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,4,0,Image 1,1,1,100000001,610000005064,
0,,Spine,4,0,Image 1,1,1,100000001,610000005082,
0,,Spine,4,0,Image 1,1,1,100000001,610000005095,
0,,Spine,4,4,Image 1,3,1,100000001,610000005100,
0,,Spine,4,0,Image 1,1,1,100000001,610000005112,
0,,Spine,4,4,Image 1,3,1,100000001,610000005117,
0,,Spine,4,1,Image 1,1,1,100000001,610000005121,
0,,Spine,4,4,Image 1,3,1,100000001,610000005124,
0,,Spine,4,2,Image 1,2,1,100000003,610000005131,
0,,Spine,4,2,Image 1,2,1,100000003,610000005137,
0,,Spine,4,0,Image 1,1,1,100000002,610000005144,
0,,Spine,4,0,Image 1,1,1,100000001,610000005150,
0,,Spine,4,4,Image 1,2,1,100000002,610000005153,
0,,Spine,4,5,Image 1,2,1,100000003,610000005156,
0,,Spine,4,7,Image 1,1,1,100000003,610000005158,
0,,Spine,4,0,Image 1,1,1,100000000,610000005166,
0,,Spine,4,2,Image 1,2,1,100000001,610000005169,
0,,Spine,4,6,Image 1,3,1,100000002,610000005172,
0,,Spine,4,7,Image 1,4,1,100000000,610000005175,
0,,Spine,4,11,Image 1,5,1,100000002,610000005177,
0,,Spine,4,1,Image 1,1,1,100000003,610000005181,
0,,Spine,4,3,Image 1,2,1,100000001,610000005187,
0,,Spine,4,0,Image 1,1,1,100000000,610000005191,
0,,Spine,4,0,Image 1,1,1,100000002,610000005195,
0,,Spine,4,0,Image 1,1,1,100000001,610000005197,
0,,Spine,4,1,Image 1,2,1,100000000,610000005200,
0,,Spine,4,4,Image 1,1,1,100000003,610000005206,
0,,Spine,4,2,Image 1,2,1,100000002,610000005209,
0,,Spine,4,5,Image 1,2,1,100000003,610000005215,
0,,Spine,4,5,Image 1,1,1,100000003,610000005217,
0,,Spine,4,5,Image 1,1,1,100000003,610000005220,
0,,Spine,4,0,Image 1,1,1,100000000,610000005222,
0,,Spine,4,0,Image 1,1,1,100000000,610000005226,
0,,Spine,4,7,Image 1,3,1,100000002,610000005229,
0,,Spine,4,2,Image 1,1,1,100000003,610000005233,
0,,Spine,4,5,Image 1,3,1,100000001,610000005236,
0,,Spine,4,8,Image 1,3,1,100000002,610000005239,
0,,Spine,4,4,Image 1,3,1,100000002,610000005243,
0,,Spine,4,7,Image 1,3,1,100000002,610000005245,
0,,Spine,4,4,Image 1,3,1,100000001,610000005247,
0,,Spine,4,3,Image 1,1,1,100000001,610000005251,
0,,Spine,4,0,Image 1,1,1,100000000,610000005255,
0,,Spine,4,2,Image 1,1,1,100000003,610000005257,
0,,Spine,4,0,Image 1,1,1,100000000,610000005259,
0,,Spine,4,6,Image 1,3,1,100000001,610000005261,
0,,Spine,4,0,Image 1,1,1,100000000,610000005266,
0,,Spine,4,0,Image 1,1,1,100000003,610000005268,
0,,Spine,4,1,Image 1,2,1,100000000,610000005270,
0,,Spine,4,7,Image 1,3,1,100000002,610000005272,
0,,Spine,4,7,Image 1,3,1,100000002,610000005274,
0,,Spine,4,4,Image 1,2,1,100000001,610000005276,
0,,Spine,4,4,Image 1,2,1,100000000,610000005278,
0,,Spine,4,5,Image 1,2,1,100000001,610000005282,
0,,Spine,4,3,Image 1,2,1,100000001,610000005286,
0,,Spine,4,0,Image 1,1,1,100000001,610000005288,
0,,Spine,4,3,Image 1,1,1,100000003,610000005290,
0,,Spine,4,0,Image 1,1,1,100000000,610000005300,
0,,Spine,4,4,Image 1,1,1,100000003,610000005304,
0,,Spine,4,0,Image 1,1,1,100000001,610000005306,
0,,Spine,4,0,Image 1,1,1,100000002,610000005308,
0,,Spine,4,2,Image 1,1,1,100000001,610000005310,
0,,Spine,4,1,Image 1,2,1,100000002,610000005312,
0,,Spine,4,4,Image 1,2,1,100000002,610000005316,
0,,Spine,4,3,Image 1,1,1,100000003,610000005319,
0,,Spine,4,0,Image 1,1,1,100000000,610000005321,
0,,Spine,4,8,Image 1,4,1,100000002,610000005324,
0,,Spine,4,1,Image 1,1,1,100000003,610000005327,
0,,Spine,4,3,Image 1,1,1,100000003,610000005331,
0,,Spine,4,1,Image 1,1,1,100000000,610000005333,
0,,Spine,4,3,Image 1,2,1,100000001,610000005336,
0,,Spine,4,0,Image 1,1,1,100000001,610000005340,
0,,Spine,4,5,Image 1,2,1,100000003,610000005342,
0,,Spine,4,0,Image 1,1,1,100000000,610000005344,
0,,Spine,4,6,Image 1,1,1,100000003,610000005346,
0,,Spine,4,0,Image 1,1,1,100000000,610000005349,
0,,Spine,4,2,Image 1,2,1,100000001,610000005352,
0,,Spine,4,3,Image 1,1,1,100000002,610000005357,
0,,Spine,4,3,Image 1,2,1,100000002,610000005359,
0,,Spine,4,0,Image 1,1,1,100000001,610000005361,
0,,Spine,4,0,Image 1,1,1,100000002,610000005363,
0,,Spine,4,5,Image 1,2,1,100000003,610000005366,
0,,Spine,4,6,Image 1,1,1,100000003,610000005370,
0,,Spine,4,5,Image 1,2,1,100000001,610000005372,
0,,Spine,4,3,Image 1,2,1,100000001,610000005374,
0,,Spine,4,3,Image 1,3,1,100000001,610000005376,
0,,Spine,4,4,Image 1,1,1,100000003,610000005379,
32,,Spine,4,5,Image 1,2,1,100000003,610000005382,
0,,Spine,4,0,Image 1,1,1,100000001,610000005384,
0,,Spine,4,5,Image 1,3,1,100000003,610000005389,
0,,Spine,4,8,Image 1,3,1,100000000,610000005392,
0,,Spine,4,0,Image 1,1,1,100000001,610000005394,
31,,Spine,4,0,Image 1,1,1,100000000,610000005398,
0,,Spine,4,5,Image 1,3,1,100000003,610000005400,
