
Spine Intensity StdDev Ch=2 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
29.8814,,Spine,2,0,Image 1,1,1,100000001,610000005064,
26.754,,Spine,2,0,Image 1,1,1,100000001,610000005082,
28.142,,Spine,2,0,Image 1,1,1,100000001,610000005095,
35.6698,,Spine,2,4,Image 1,3,1,100000001,610000005100,
26.1127,,Spine,2,0,Image 1,1,1,100000001,610000005112,
36.4855,,Spine,2,4,Image 1,3,1,100000001,610000005117,
45.681,,Spine,2,1,Image 1,1,1,100000001,610000005121,
38.9012,,Spine,2,4,Image 1,3,1,100000001,610000005124,
36.7264,,Spine,2,2,Image 1,2,1,100000003,610000005131,
37.3046,,Spine,2,2,Image 1,2,1,100000003,610000005137,
26.2516,,Spine,2,0,Image 1,1,1,100000002,610000005144,
24.8346,,Spine,2,0,Image 1,1,1,100000001,610000005150,
28.8743,,Spine,2,4,Image 1,2,1,100000002,610000005153,
24.7255,,Spine,2,5,Image 1,2,1,100000003,610000005156,
46.105,,Spine,2,7,Image 1,1,1,100000003,610000005158,
24.9058,,Spine,2,0,Image 1,1,1,100000000,610000005166,
46.5545,,Spine,2,2,Image 1,2,1,100000001,610000005169,
28.8951,,Spine,2,6,Image 1,3,1,100000002,610000005172,
27.1208,,Spine,2,7,Image 1,4,1,100000000,610000005175,
22.5779,,Spine,2,11,Image 1,5,1,100000002,610000005177,
43.9923,,Spine,2,1,Image 1,1,1,100000003,610000005181,
41.0791,,Spine,2,3,Image 1,2,1,100000001,610000005187,
51.4445,,Spine,2,0,Image 1,1,1,100000000,610000005191,
31.3459,,Spine,2,0,Image 1,1,1,100000002,610000005195,
25.5505,,Spine,2,0,Image 1,1,1,100000001,610000005197,
39.2468,,Spine,2,1,Image 1,2,1,100000000,610000005200,
39.8888,,Spine,2,4,Image 1,1,1,100000003,610000005206,
34.4923,,Spine,2,2,Image 1,2,1,100000002,610000005209,
22.9563,,Spine,2,5,Image 1,2,1,100000003,610000005215,
44.4326,,Spine,2,5,Image 1,1,1,100000003,610000005217,
44.8031,,Spine,2,5,Image 1,1,1,100000003,610000005220,
26.7348,,Spine,2,0,Image 1,1,1,100000000,610000005222,
21.8778,,Spine,2,0,Image 1,1,1,100000000,610000005226,
34.1518,,Spine,2,7,Image 1,3,1,100000002,610000005229,
39.0835,,Spine,2,2,Image 1,1,1,100000003,610000005233,
32.8639,,Spine,2,5,Image 1,3,1,100000001,610000005236,
30.2114,,Spine,2,8,Image 1,3,1,100000002,610000005239,
41.3052,,Spine,2,4,Image 1,3,1,100000002,610000005243,
45.7493,,Spine,2,7,Image 1,3,1,100000002,610000005245,
20.0543,,Spine,2,4,Image 1,3,1,100000001,610000005247,
34.711,,Spine,2,3,Image 1,1,1,100000001,610000005251,
39.6355,,Spine,2,0,Image 1,1,1,100000000,610000005255,
45.8555,,Spine,2,2,Image 1,1,1,100000003,610000005257,
40.4103,,Spine,2,0,Image 1,1,1,100000000,610000005259,
23.0813,,Spine,2,6,Image 1,3,1,100000001,610000005261,
24.5052,,Spine,2,0,Image 1,1,1,100000000,610000005266,
39.1345,,Spine,2,0,Image 1,1,1,100000003,610000005268,
38.7415,,Spine,2,1,Image 1,2,1,100000000,610000005270,
21.4941,,Spine,2,7,Image 1,3,1,100000002,610000005272,
35.6026,,Spine,2,7,Image 1,3,1,100000002,610000005274,
42.4702,,Spine,2,4,Image 1,2,1,100000001,610000005276,
36.9367,,Spine,2,4,Image 1,2,1,100000000,610000005278,
42.7453,,Spine,2,5,Image 1,2,1,100000001,610000005282,
42.5256,,Spine,2,3,Image 1,2,1,100000001,610000005286,
36.4733,,Spine,2,0,Image 1,1,1,100000001,610000005288,
47.46,,Spine,2,3,Image 1,1,1,100000003,610000005290,
24.5548,,Spine,2,0,Image 1,1,1,100000000,610000005300,
38.3115,,Spine,2,4,Image 1,1,1,100000003,610000005304,
17.0763,,Spine,2,0,Image 1,1,1,100000001,610000005306,
31.7074,,Spine,2,0,Image 1,1,1,100000002,610000005308,
43.9612,,Spine,2,2,Image 1,1,1,100000001,610000005310,
38.0083,,Spine,2,1,Image 1,2,1,100000002,610000005312,
39.3197,,Spine,2,4,Image 1,2,1,100000002,610000005316,
41.3054,,Spine,2,3,Image 1,1,1,100000003,610000005319,
27.4909,,Spine,2,0,Image 1,1,1,100000000,610000005321,
29.1179,,Spine,2,8,Image 1,4,1,100000002,610000005324,
46.8735,,Spine,2,1,Image 1,1,1,100000003,610000005327,
50.5926,,Spine,2,3,Image 1,1,1,100000003,610000005331,
37.2787,,Spine,2,1,Image 1,1,1,100000000,610000005333,
41.6705,,Spine,2,3,Image 1,2,1,100000001,610000005336,
21.3673,,Spine,2,0,Image 1,1,1,100000001,610000005340,
34.0004,,Spine,2,5,Image 1,2,1,100000003,610000005342,
41.6715,,Spine,2,0,Image 1,1,1,100000000,610000005344,
55.0706,,Spine,2,6,Image 1,1,1,100000003,610000005346,
27.8894,,Spine,2,0,Image 1,1,1,100000000,610000005349,
35.0298,,Spine,2,2,Image 1,2,1,100000001,610000005352,
46.5851,,Spine,2,3,Image 1,1,1,100000002,610000005357,
39.3071,,Spine,2,3,Image 1,2,1,100000002,610000005359,
27.7765,,Spine,2,0,Image 1,1,1,100000001,610000005361,
20.3622,,Spine,2,0,Image 1,1,1,100000002,610000005363,
33.4824,,Spine,2,5,Image 1,2,1,100000003,610000005366,
51.6956,,Spine,2,6,Image 1,1,1,100000003,610000005370,
42.1049,,Spine,2,5,Image 1,2,1,100000001,610000005372,
39.9575,,Spine,2,3,Image 1,2,1,100000001,610000005374,
38.0942,,Spine,2,3,Image 1,3,1,100000001,610000005376,
