
Spine Center Intensity Min Ch=2 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
20,,Spine,2,0,Image 1,1,1,100000001,610000005064,
20,,Spine,2,0,Image 1,1,1,100000001,610000005082,
20,,Spine,2,0,Image 1,1,1,100000001,610000005095,
22,,Spine,2,4,Image 1,3,1,100000001,610000005100,
20,,Spine,2,0,Image 1,1,1,100000001,610000005112,
22,,Spine,2,4,Image 1,3,1,100000001,610000005117,
14,,Spine,2,1,Image 1,1,1,100000001,610000005121,
27,,Spine,2,4,Image 1,3,1,100000001,610000005124,
15,,Spine,2,2,Image 1,2,1,100000003,610000005131,
15,,Spine,2,2,Image 1,2,1,100000003,610000005137,
36,,Spine,2,0,Image 1,1,1,100000002,610000005144,
20,,Spine,2,0,Image 1,1,1,100000001,610000005150,
6,,Spine,2,4,Image 1,2,1,100000002,610000005153,
21,,Spine,2,5,Image 1,2,1,100000003,610000005156,
8,,Spine,2,7,Image 1,1,1,100000003,610000005158,
42,,Spine,2,0,Image 1,1,1,100000000,610000005166,
22,,Spine,2,2,Image 1,2,1,100000001,610000005169,
19,,Spine,2,6,Image 1,3,1,100000002,610000005172,
51,,Spine,2,7,Image 1,4,1,100000000,610000005175,
21,,Spine,2,11,Image 1,5,1,100000002,610000005177,
36,,Spine,2,1,Image 1,1,1,100000003,610000005181,
47,,Spine,2,3,Image 1,2,1,100000001,610000005187,
21,,Spine,2,0,Image 1,1,1,100000000,610000005191,
21,,Spine,2,0,Image 1,1,1,100000002,610000005195,
23,,Spine,2,0,Image 1,1,1,100000001,610000005197,
14,,Spine,2,1,Image 1,2,1,100000000,610000005200,
30,,Spine,2,4,Image 1,1,1,100000003,610000005206,
13,,Spine,2,2,Image 1,2,1,100000002,610000005209,
42,,Spine,2,5,Image 1,2,1,100000003,610000005215,
14,,Spine,2,5,Image 1,1,1,100000003,610000005217,
21,,Spine,2,5,Image 1,1,1,100000003,610000005220,
13,,Spine,2,0,Image 1,1,1,100000000,610000005222,
58,,Spine,2,0,Image 1,1,1,100000000,610000005226,
42,,Spine,2,7,Image 1,3,1,100000002,610000005229,
25,,Spine,2,2,Image 1,1,1,100000003,610000005233,
10,,Spine,2,5,Image 1,3,1,100000001,610000005236,
27,,Spine,2,8,Image 1,3,1,100000002,610000005239,
15,,Spine,2,4,Image 1,3,1,100000002,610000005243,
38,,Spine,2,7,Image 1,3,1,100000002,610000005245,
32,,Spine,2,4,Image 1,3,1,100000001,610000005247,
41,,Spine,2,3,Image 1,1,1,100000001,610000005251,
66,,Spine,2,0,Image 1,1,1,100000000,610000005255,
25,,Spine,2,2,Image 1,1,1,100000003,610000005257,
40,,Spine,2,0,Image 1,1,1,100000000,610000005259,
41,,Spine,2,6,Image 1,3,1,100000001,610000005261,
58,,Spine,2,0,Image 1,1,1,100000000,610000005266,
18,,Spine,2,0,Image 1,1,1,100000003,610000005268,
15,,Spine,2,1,Image 1,2,1,100000000,610000005270,
21,,Spine,2,7,Image 1,3,1,100000002,610000005272,
21,,Spine,2,7,Image 1,3,1,100000002,610000005274,
19,,Spine,2,4,Image 1,2,1,100000001,610000005276,
16,,Spine,2,4,Image 1,2,1,100000000,610000005278,
35,,Spine,2,5,Image 1,2,1,100000001,610000005282,
70,,Spine,2,3,Image 1,2,1,100000001,610000005286,
18,,Spine,2,0,Image 1,1,1,100000001,610000005288,
39,,Spine,2,3,Image 1,1,1,100000003,610000005290,
104,,Spine,2,0,Image 1,1,1,100000000,610000005300,
79,,Spine,2,4,Image 1,1,1,100000003,610000005304,
76,,Spine,2,0,Image 1,1,1,100000001,610000005306,
37,,Spine,2,0,Image 1,1,1,100000002,610000005308,
53,,Spine,2,2,Image 1,1,1,100000001,610000005310,
37,,Spine,2,1,Image 1,2,1,100000002,610000005312,
76,,Spine,2,4,Image 1,2,1,100000002,610000005316,
63,,Spine,2,3,Image 1,1,1,100000003,610000005319,
55,,Spine,2,0,Image 1,1,1,100000000,610000005321,
49,,Spine,2,8,Image 1,4,1,100000002,610000005324,
38,,Spine,2,1,Image 1,1,1,100000003,610000005327,
50,,Spine,2,3,Image 1,1,1,100000003,610000005331,
41,,Spine,2,1,Image 1,1,1,100000000,610000005333,
56,,Spine,2,3,Image 1,2,1,100000001,610000005336,
49,,Spine,2,0,Image 1,1,1,100000001,610000005340,
116,,Spine,2,5,Image 1,2,1,100000003,610000005342,
43,,Spine,2,0,Image 1,1,1,100000000,610000005344,
27,,Spine,2,6,Image 1,1,1,100000003,610000005346,
85,,Spine,2,0,Image 1,1,1,100000000,610000005349,
25,,Spine,2,2,Image 1,2,1,100000001,610000005352,
49,,Spine,2,3,Image 1,1,1,100000002,610000005357,
49,,Spine,2,3,Image 1,2,1,100000002,610000005359,
65,,Spine,2,0,Image 1,1,1,100000001,610000005361,
57,,Spine,2,0,Image 1,1,1,100000002,610000005363,
25,,Spine,2,5,Image 1,2,1,100000003,610000005366,
44,,Spine,2,6,Image 1,1,1,100000003,610000005370,
141,,Spine,2,5,Image 1,2,1,100000001,610000005372,
98,,Spine,2,3,Image 1,2,1,100000001,610000005374,
13,,Spine,2,3,Image 1,3,1,100000001,610000005376,
98,,Spine,2,4,Image 1,1,1,100000003,610000005379,
119,,Spine,2,5,Image 1,2,1,100000003,610000005382,
94,,Spine,2,0,Image 1,1,1,100000001,610000005384,
46,,Spine,2,5,Image 1,3,1,100000003,610000005389,
79,,Spine,2,8,Image 1,3,1,100000000,610000005392,
118,,Spine,2,0,Image 1,1,1,100000001,610000005394,
89,,Spine,2,0,Image 1,1,1,100000000,610000005398,
41,,Spine,2,5,Image 1,3,1,100000003,610000005400,
125,,Spine,2,5,Image 1,2,1,100000003,610000005402,
72,,Spine,2,0,Image 1,1,1,100000000,610000005410,
111,,Spine,2,4,Image 1,3,1,100000001,610000005412,
43,,Spine,2,0,Image 1,1,1,100000000,610000005421,
120,,Spine,2,0,Image 1,1,1,100000000,610000005425,
81,,Spine,2,0,Image 1,1,1,100000001,610000005427,
66,,Spine,2,5,Image 1,1,1,100000003,610000005434,
90,,Spine,2,3,Image 1,1,1,100000002,610000005438,
64,,Spine,2,0,Image 1,1,1,100000001,610000005445,
124,,Spine,2,0,Image 1,1,1,100000000,610000005447,
125,,Spine,2,0,Image 1,1,1,100000000,610000005451,
144,,Spine,2,0,Image 1,1,1,100000000,610000005455,
75,,Spine,2,2,Image 1,1,1,100000003,610000005464,
134,,Spine,2,0,Image 1,1,1,100000001,610000005472,
69,,Spine,2,5,Image 1,3,1,100000003,610000005476,
49,,Spine,2,5,Image 1,2,1,100000002,610000005481,
93,,Spine,2,8,Image 1,3,1,100000000,610000005529,
35,,Spine,2,8,Image 1,3,1,100000000,610000005530,
87,,Spine,2,8,Image 1,3,1,100000000,610000005531,
74,,Spine,2,7,Image 1,4,1,100000000,610000005532,
146,,Spine,2,0,Image 1,1,1,100000000,610000005533,
141,,Spine,2,1,Image 1,2,1,100000000,610000005536,
41,,Spine,2,0,Image 1,1,1,100000000,610000005537,
137,,Spine,2,0,Image 1,1,1,100000000,610000005539,
95,,Spine,2,0,Image 1,1,1,100000000,610000005540,
94,,Spine,2,0,Image 1,1,1,100000000,610000005541,
78,,Spine,2,6,Image 1,3,1,100000001,610000005542,
97,,Spine,2,5,Image 1,2,1,100000001,610000005543,
63,,Spine,2,2,Image 1,2,1,100000001,610000005544,
