
Spine Center Number of Voxel Ch=2 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
7,,Spine,2,0,Image 1,1,1,100000001,610000005064,
6,,Spine,2,0,Image 1,1,1,100000001,610000005082,
4,,Spine,2,0,Image 1,1,1,100000001,610000005095,
6,,Spine,2,4,Image 1,3,1,100000001,610000005100,
4,,Spine,2,0,Image 1,1,1,100000001,610000005112,
6,,Spine,2,4,Image 1,3,1,100000001,610000005117,
5,,Spine,2,1,Image 1,1,1,100000001,610000005121,
4,,Spine,2,4,Image 1,3,1,100000001,610000005124,
8,,Spine,2,2,Image 1,2,1,100000003,610000005131,
7,,Spine,2,2,Image 1,2,1,100000003,610000005137,
7,,Spine,2,0,Image 1,1,1,100000002,610000005144,
4,,Spine,2,0,Image 1,1,1,100000001,610000005150,
4,,Spine,2,4,Image 1,2,1,100000002,610000005153,
4,,Spine,2,5,Image 1,2,1,100000003,610000005156,
3,,Spine,2,7,Image 1,1,1,100000003,610000005158,
8,,Spine,2,0,Image 1,1,1,100000000,610000005166,
4,,Spine,2,2,Image 1,2,1,100000001,610000005169,
4,,Spine,2,6,Image 1,3,1,100000002,610000005172,
4,,Spine,2,7,Image 1,4,1,100000000,610000005175,
3,,Spine,2,11,Image 1,5,1,100000002,610000005177,
5,,Spine,2,1,Image 1,1,1,100000003,610000005181,
7,,Spine,2,3,Image 1,2,1,100000001,610000005187,
4,,Spine,2,0,Image 1,1,1,100000000,610000005191,
5,,Spine,2,0,Image 1,1,1,100000002,610000005195,
2,,Spine,2,0,Image 1,1,1,100000001,610000005197,
4,,Spine,2,1,Image 1,2,1,100000000,610000005200,
7,,Spine,2,4,Image 1,1,1,100000003,610000005206,
4,,Spine,2,2,Image 1,2,1,100000002,610000005209,
6,,Spine,2,5,Image 1,2,1,100000003,610000005215,
3,,Spine,2,5,Image 1,1,1,100000003,610000005217,
4,,Spine,2,5,Image 1,1,1,100000003,610000005220,
3,,Spine,2,0,Image 1,1,1,100000000,610000005222,
4,,Spine,2,0,Image 1,1,1,100000000,610000005226,
4,,Spine,2,7,Image 1,3,1,100000002,610000005229,
5,,Spine,2,2,Image 1,1,1,100000003,610000005233,
4,,Spine,2,5,Image 1,3,1,100000001,610000005236,
4,,Spine,2,8,Image 1,3,1,100000002,610000005239,
4,,Spine,2,4,Image 1,3,1,100000002,610000005243,
3,,Spine,2,7,Image 1,3,1,100000002,610000005245,
3,,Spine,2,4,Image 1,3,1,100000001,610000005247,
5,,Spine,2,3,Image 1,1,1,100000001,610000005251,
5,,Spine,2,0,Image 1,1,1,100000000,610000005255,
3,,Spine,2,2,Image 1,1,1,100000003,610000005257,
2,,Spine,2,0,Image 1,1,1,100000000,610000005259,
3,,Spine,2,6,Image 1,3,1,100000001,610000005261,
5,,Spine,2,0,Image 1,1,1,100000000,610000005266,
3,,Spine,2,0,Image 1,1,1,100000003,610000005268,
3,,Spine,2,1,Image 1,2,1,100000000,610000005270,
3,,Spine,2,7,Image 1,3,1,100000002,610000005272,
3,,Spine,2,7,Image 1,3,1,100000002,610000005274,
3,,Spine,2,4,Image 1,2,1,100000001,610000005276,
3,,Spine,2,4,Image 1,2,1,100000000,610000005278,
5,,Spine,2,5,Image 1,2,1,100000001,610000005282,
4,,Spine,2,3,Image 1,2,1,100000001,610000005286,
3,,Spine,2,0,Image 1,1,1,100000001,610000005288,
3,,Spine,2,3,Image 1,1,1,100000003,610000005290,
4,,Spine,2,0,Image 1,1,1,100000000,610000005300,
5,,Spine,2,4,Image 1,1,1,100000003,610000005304,
2,,Spine,2,0,Image 1,1,1,100000001,610000005306,
3,,Spine,2,0,Image 1,1,1,100000002,610000005308,
3,,Spine,2,2,Image 1,1,1,100000001,610000005310,
3,,Spine,2,1,Image 1,2,1,100000002,610000005312,
5,,Spine,2,4,Image 1,2,1,100000002,610000005316,
4,,Spine,2,3,Image 1,1,1,100000003,610000005319,
3,,Spine,2,0,Image 1,1,1,100000000,610000005321,
3,,Spine,2,8,Image 1,4,1,100000002,610000005324,
4,,Spine,2,1,Image 1,1,1,100000003,610000005327,
4,,Spine,2,3,Image 1,1,1,100000003,610000005331,
3,,Spine,2,1,Image 1,1,1,100000000,610000005333,
4,,Spine,2,3,Image 1,2,1,100000001,610000005336,
2,,Spine,2,0,Image 1,1,1,100000001,610000005340,
2,,Spine,2,5,Image 1,2,1,100000003,610000005342,
3,,Spine,2,0,Image 1,1,1,100000000,610000005344,
3,,Spine,2,6,Image 1,1,1,100000003,610000005346,
3,,Spine,2,0,Image 1,1,1,100000000,610000005349,
4,,Spine,2,2,Image 1,2,1,100000001,610000005352,
4,,Spine,2,3,Image 1,1,1,100000002,610000005357,
3,,Spine,2,3,Image 1,2,1,100000002,610000005359,
2,,Spine,2,0,Image 1,1,1,100000001,610000005361,
2,,Spine,2,0,Image 1,1,1,100000002,610000005363,
3,,Spine,2,5,Image 1,2,1,100000003,610000005366,
3,,Spine,2,6,Image 1,1,1,100000003,610000005370,
3,,Spine,2,5,Image 1,2,1,100000001,610000005372,
3,,Spine,2,3,Image 1,2,1,100000001,610000005374,
3,,Spine,2,3,Image 1,3,1,100000001,610000005376,
4,,Spine,2,4,Image 1,1,1,100000003,610000005379,
2,,Spine,2,5,Image 1,2,1,100000003,610000005382,
2,,Spine,2,0,Image 1,1,1,100000001,610000005384,
3,,Spine,2,5,Image 1,3,1,100000003,610000005389,
4,,Spine,2,8,Image 1,3,1,100000000,610000005392,
2,,Spine,2,0,Image 1,1,1,100000001,610000005394,
