
Spine Time Index
 ==================== 
Spine Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,5,3,1,100000003,610000005389,
1,,Spine,8,3,1,100000000,610000005392,
1,,Spine,0,1,1,100000001,610000005394,
1,,Spine,0,1,1,100000000,610000005398,
1,,Spine,5,3,1,100000003,610000005400,
1,,Spine,3,2,1,100000003,610000005402,
1,,Spine,0,1,1,100000000,610000005410,
1,,Spine,4,3,1,100000001,610000005412,
1,,Spine,0,1,1,100000000,610000005421,
1,,Spine,0,1,1,100000000,610000005425,
1,,Spine,0,1,1,100000001,610000005427,
1,,Spine,5,1,1,100000003,610000005434,
1,,Spine,3,1,1,100000002,610000005438,
1,,Spine,0,1,1,100000001,610000005445,
1,,Spine,0,1,1,100000000,610000005447,
1,,Spine,0,1,1,100000000,610000005451,
1,,Spine,0,1,1,100000000,610000005455,
1,,Spine,2,1,1,100000003,610000005464,
1,,Spine,0,1,1,100000001,610000005472,
1,,Spine,5,3,1,100000003,610000005476,
1,,Spine,5,2,1,100000002,610000005481,
1,,Spine,8,3,1,100000000,610000005529,
1,,Spine,8,3,1,100000000,610000005530,
1,,Spine,8,3,1,100000000,610000005531,
1,,Spine,7,4,1,100000000,610000005532,
1,,Spine,0,1,1,100000000,610000005533,
1,,Spine,1,2,1,100000000,610000005536,
1,,Spine,0,1,1,100000000,610000005537,
1,,Spine,0,1,1,100000000,610000005539,
1,,Spine,0,1,1,100000000,610000005540,
1,,Spine,0,1,1,100000000,610000005541,
1,,Spine,6,3,1,100000001,610000005542,
1,,Spine,5,2,1,100000001,610000005543,
1,,Spine,2,2,1,100000001,610000005544,
1,,Spine,2,2,1,100000001,610000005545,
1,,Spine,2,2,1,100000001,610000005546,
1,,Spine,2,2,1,100000001,610000005547,
1,,Spine,6,3,1,100000001,610000005548,
1,,Spine,5,3,1,100000001,610000005549,
1,,Spine,4,2,1,100000001,610000005550,
1,,Spine,3,2,1,100000001,610000005551,
1,,Spine,3,2,1,100000001,610000005552,
1,,Spine,3,2,1,100000001,610000005553,
1,,Spine,3,3,1,100000001,610000005554,
1,,Spine,2,2,1,100000001,610000005555,
1,,Spine,2,2,1,100000001,610000005556,
1,,Spine,1,1,1,100000001,610000005557,
1,,Spine,0,1,1,100000001,610000005558,
1,,Spine,0,1,1,100000001,610000005559,
1,,Spine,0,1,1,100000001,610000005560,
1,,Spine,3,1,1,100000001,610000005563,
1,,Spine,0,1,1,100000001,610000005564,
1,,Spine,3,3,1,100000001,610000005565,
1,,Spine,1,1,1,100000001,610000005566,
1,,Spine,8,4,1,100000002,610000005568,
1,,Spine,9,3,1,100000002,610000005569,
1,,Spine,5,3,1,100000002,610000005570,
1,,Spine,3,2,1,100000002,610000005571,
1,,Spine,2,2,1,100000002,610000005572,
1,,Spine,2,1,1,100000002,610000005573,
1,,Spine,2,1,1,100000002,610000005574,
1,,Spine,8,2,1,100000002,610000005575,
1,,Spine,8,2,1,100000002,610000005576,
1,,Spine,7,3,1,100000002,610000005577,
1,,Spine,4,3,1,100000002,610000005578,
1,,Spine,4,3,1,100000002,610000005579,
1,,Spine,4,4,1,100000002,610000005580,
1,,Spine,4,3,1,100000002,610000005581,
1,,Spine,3,3,1,100000002,610000005582,
1,,Spine,3,3,1,100000002,610000005583,
1,,Spine,1,1,1,100000002,610000005584,
1,,Spine,3,2,1,100000002,610000005585,
1,,Spine,1,2,1,100000002,610000005586,
1,,Spine,2,1,1,100000002,610000005587,
1,,Spine,10,5,1,100000002,610000005589,
1,,Spine,11,5,1,100000002,610000005590,
1,,Spine,11,4,1,100000002,610000005591,
1,,Spine,11,4,1,100000002,610000005592,
1,,Spine,6,4,1,100000002,610000005593,
1,,Spine,8,3,1,100000002,610000005594,
1,,Spine,6,3,1,100000002,610000005595,
1,,Spine,2,2,1,100000002,610000005596,
1,,Spine,2,2,1,100000002,610000005597,
1,,Spine,5,1,1,100000002,610000005598,
1,,Spine,5,2,1,100000002,610000005599,
1,,Spine,4,1,1,100000002,610000005600,
1,,Spine,3,1,1,100000002,610000005601,
1,,Spine,3,1,1,100000002,610000005602,
1,,Spine,3,1,1,100000002,610000005603,
1,,Spine,2,1,1,100000002,610000005604,
1,,Spine,1,1,1,100000002,610000005605,
1,,Spine,0,1,1,100000002,610000005606,
1,,Spine,0,1,1,100000002,610000005608,
1,,Spine,0,1,1,100000002,610000005609,
1,,Spine,7,2,1,100000003,610000005610,
1,,Spine,6,2,1,100000003,610000005611,
1,,Spine,6,2,1,100000003,610000005612,
1,,Spine,6,1,1,100000003,610000005613,
1,,Spine,6,1,1,100000003,610000005614,
1,,Spine,6,1,1,100000003,610000005615,
1,,Spine,2,1,1,100000003,610000005616,
1,,Spine,2,2,1,100000003,610000005617,
1,,Spine,1,1,1,100000003,610000005618,
1,,Spine,1,2,1,100000003,610000005619,
1,,Spine,9,2,1,100000003,610000005621,
1,,Spine,7,1,1,100000003,610000005622,
1,,Spine,7,1,1,100000003,610000005623,
1,,Spine,5,3,1,100000003,610000005624,
1,,Spine,5,3,1,100000003,610000005625,
1,,Spine,5,3,1,100000003,610000005626,
1,,Spine,3,1,1,100000003,610000005627,
1,,Spine,3,2,1,100000003,610000005628,
1,,Spine,2,2,1,100000003,610000005629,
1,,Spine,3,2,1,100000003,610000005630,
1,,Spine,5,2,1,100000003,610000005631,
1,,Spine,5,2,1,100000003,610000005632,
1,,Spine,3,1,1,100000003,610000005633,
1,,Spine,4,2,1,100000003,610000005634,
1,,Spine,4,2,1,100000003,610000005635,
1,,Spine,2,2,1,100000003,610000005636,
1,,Spine,2,1,1,100000003,610000005637,
1,,Spine,2,1,1,100000003,610000005638,
1,,Spine,1,1,1,100000003,610000005639,
1,,Spine,0,1,1,100000003,610000005640,
1,,Spine,0,1,1,100000003,610000005641,
1,,Spine,0,1,1,100000003,610000005642,
1,,Spine,0,1,1,100000003,610000005643,
1,,Spine,0,1,1,100000003,610000005644,
