
Segment Center Intensity Mean Ch=4 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.3,,Segment,4,7,Image 1,4,1,100000002,510000000012,
0,,Segment,4,6,Image 1,3,1,100000002,510000000028,
0,,Segment,4,5,Image 1,2,1,100000002,510000000030,
0,,Segment,4,4,Image 1,2,1,100000002,510000000033,
0,,Segment,4,3,Image 1,2,1,100000002,510000000042,
0,,Segment,4,2,Image 1,2,1,100000002,510000000077,
0,,Segment,4,1,Image 1,1,1,100000002,510000000097,
0,,Segment,4,0,Image 1,1,1,100000002,510000000110,
0,,Segment,4,8,Image 1,4,1,100000002,510000000178,
0,,Segment,4,7,Image 1,3,1,100000002,510000000184,
0,,Segment,4,10,Image 1,4,1,100000002,510000000220,
0,,Segment,4,9,Image 1,3,1,100000002,510000000231,
0,,Segment,4,8,Image 1,3,1,100000002,510000000242,
0,,Segment,4,7,Image 1,3,1,100000002,510000000250,
0,,Segment,4,6,Image 1,2,1,100000002,510000000275,
0,,Segment,4,10,Image 1,3,1,100000002,510000000292,
0,,Segment,4,7,Image 1,2,1,100000002,510000000296,
0,,Segment,4,9,Image 1,4,1,100000002,510000000302,
0,,Segment,4,6,Image 1,3,1,100000002,510000000308,
0,,Segment,4,5,Image 1,3,1,100000002,510000000322,
0,,Segment,4,6,Image 1,4,1,100000002,510000000324,
0,,Segment,4,3,Image 1,3,1,100000002,510000000340,
0,,Segment,4,4,Image 1,3,1,100000002,510000000342,
0,,Segment,4,2,Image 1,1,1,100000002,510000000357,
0,,Segment,4,1,Image 1,2,1,100000002,510000000366,
0,,Segment,4,8,Image 1,3,1,100000000,510000000435,
0,,Segment,4,7,Image 1,3,1,100000000,510000000439,
0,,Segment,4,6,Image 1,3,1,100000000,510000000448,
0,,Segment,4,4,Image 1,3,1,100000000,510000000452,
0,,Segment,4,3,Image 1,3,1,100000000,510000000466,
0,,Segment,4,1,Image 1,2,1,100000000,510000000476,
0,,Segment,4,0,Image 1,1,1,100000000,510000000484,
0,,Segment,4,7,Image 1,4,1,100000000,510000000541,
0,,Segment,4,8,Image 1,4,1,100000000,510000000563,
0,,Segment,4,5,Image 1,4,1,100000000,510000000570,
0,,Segment,4,6,Image 1,4,1,100000000,510000000572,
0,,Segment,4,4,Image 1,4,1,100000000,510000000574,
0,,Segment,4,5,Image 1,3,1,100000003,510000000590,
0,,Segment,4,4,Image 1,2,1,100000003,510000000610,
0,,Segment,4,3,Image 1,1,1,100000003,510000000624,
0,,Segment,4,2,Image 1,1,1,100000003,510000000634,
0,,Segment,4,1,Image 1,1,1,100000003,510000000643,
0,,Segment,4,0,Image 1,1,1,100000003,510000000660,
0,,Segment,4,8,Image 1,2,1,100000002,510000000691,
0,,Segment,4,7,Image 1,2,1,100000002,510000000698,
0,,Segment,4,6,Image 1,2,1,100000002,510000000700,
0,,Segment,4,5,Image 1,2,1,100000002,510000000704,
0,,Segment,4,4,Image 1,2,1,100000002,510000000735,
0,,Segment,4,3,Image 1,2,1,100000002,510000000754,
0,,Segment,4,2,Image 1,2,1,100000002,510000000784,
0,,Segment,4,1,Image 1,1,1,100000002,510000000790,
