
Spine Terminal Pt Intensity Center Ch=2 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
161,,Spine,2,0,Image 1,1,100000001,610000005064,
108,,Spine,2,0,Image 1,1,100000001,610000005082,
143,,Spine,2,0,Image 1,1,100000001,610000005095,
145,,Spine,2,4,Image 1,1,100000001,610000005100,
112,,Spine,2,0,Image 1,1,100000001,610000005112,
149,,Spine,2,4,Image 1,1,100000001,610000005117,
45,,Spine,2,1,Image 1,1,100000001,610000005121,
83,,Spine,2,4,Image 1,1,100000001,610000005124,
80,,Spine,2,2,Image 1,1,100000003,610000005131,
118,,Spine,2,2,Image 1,1,100000003,610000005137,
78,,Spine,2,0,Image 1,1,,610000005139,
90,,Spine,2,0,Image 1,1,100000001,610000005150,
59,,Spine,2,4,Image 1,1,100000002,610000005153,
23,,Spine,2,5,Image 1,1,100000003,610000005156,
59,,Spine,2,7,Image 1,1,100000003,610000005158,
97,,Spine,2,0,Image 1,1,,610000005160,
163,,Spine,2,2,Image 1,1,100000001,610000005169,
57,,Spine,2,6,Image 1,1,100000002,610000005172,
50,,Spine,2,7,Image 1,1,100000000,610000005175,
43,,Spine,2,11,Image 1,1,100000002,610000005177,
101,,Spine,2,1,Image 1,1,100000003,610000005181,
91,,Spine,2,3,Image 1,1,100000001,610000005187,
111,,Spine,2,0,Image 1,1,,610000005189,
82,,Spine,2,0,Image 1,1,100000002,610000005195,
98,,Spine,2,0,Image 1,1,100000001,610000005197,
118,,Spine,2,1,Image 1,1,100000000,610000005200,
82,,Spine,2,4,Image 1,1,100000003,610000005206,
71,,Spine,2,2,Image 1,1,100000002,610000005209,
76,,Spine,2,3,Image 1,1,,610000005211,
75,,Spine,2,5,Image 1,1,100000003,610000005217,
69,,Spine,2,5,Image 1,1,100000003,610000005220,
71,,Spine,2,0,Image 1,1,100000000,610000005222,
58,,Spine,2,0,Image 1,1,,610000005224,
68,,Spine,2,7,Image 1,1,100000002,610000005229,
68,,Spine,2,2,Image 1,1,100000003,610000005233,
70,,Spine,2,5,Image 1,1,100000001,610000005236,
63,,Spine,2,8,Image 1,1,100000002,610000005239,
49,,Spine,2,4,Image 1,1,100000002,610000005243,
88,,Spine,2,7,Image 1,1,100000002,610000005245,
61,,Spine,2,4,Image 1,1,100000001,610000005247,
50,,Spine,2,3,Image 1,1,100000001,610000005251,
75,,Spine,2,0,Image 1,1,100000000,610000005255,
26,,Spine,2,2,Image 1,1,100000003,610000005257,
67,,Spine,2,6,Image 1,1,100000001,610000005261,
120,,Spine,2,0,Image 1,1,,610000005263,
55,,Spine,2,0,Image 1,1,100000003,610000005268,
99,,Spine,2,1,Image 1,1,100000000,610000005270,
81,,Spine,2,7,Image 1,1,100000002,610000005272,
69,,Spine,2,7,Image 1,1,100000002,610000005274,
76,,Spine,2,4,Image 1,1,100000001,610000005276,
60,,Spine,2,4,Image 1,1,100000000,610000005278,
110,,Spine,2,5,Image 1,1,100000001,610000005282,
87,,Spine,2,3,Image 1,1,100000001,610000005286,
73,,Spine,2,0,Image 1,1,100000001,610000005288,
97,,Spine,2,3,Image 1,1,100000003,610000005290,
120,,Spine,2,0,Image 1,1,,610000005298,
98,,Spine,2,4,Image 1,1,100000003,610000005304,
100,,Spine,2,0,Image 1,1,100000002,610000005308,
71,,Spine,2,2,Image 1,1,100000001,610000005310,
71,,Spine,2,1,Image 1,1,100000002,610000005312,
75,,Spine,2,4,Image 1,1,100000002,610000005316,
131,,Spine,2,3,Image 1,1,100000003,610000005319,
98,,Spine,2,0,Image 1,1,100000000,610000005321,
88,,Spine,2,8,Image 1,1,100000002,610000005324,
68,,Spine,2,1,Image 1,1,100000003,610000005327,
66,,Spine,2,3,Image 1,1,100000003,610000005331,
42,,Spine,2,1,Image 1,1,100000000,610000005333,
85,,Spine,2,3,Image 1,1,100000001,610000005336,
91,,Spine,2,0,Image 1,1,100000000,610000005344,
60,,Spine,2,6,Image 1,1,100000003,610000005346,
81,,Spine,2,0,Image 1,1,,610000005348,
75,,Spine,2,2,Image 1,1,100000001,610000005352,
73,,Spine,2,3,Image 1,1,100000002,610000005357,
80,,Spine,2,3,Image 1,1,100000002,610000005359,
70,,Spine,2,5,Image 1,1,100000003,610000005366,
143,,Spine,2,6,Image 1,1,100000003,610000005370,
163,,Spine,2,5,Image 1,1,100000001,610000005372,
117,,Spine,2,3,Image 1,1,100000001,610000005374,
68,,Spine,2,3,Image 1,1,100000001,610000005376,
162,,Spine,2,4,Image 1,1,100000003,610000005379,
84,,Spine,2,5,Image 1,1,100000003,610000005389,
114,,Spine,2,8,Image 1,1,100000000,610000005392,
126,,Spine,2,0,Image 1,1,,610000005397,
81,,Spine,2,5,Image 1,1,100000003,610000005400,
119,,Spine,2,4,Image 1,1,100000001,610000005412,
127,,Spine,2,0,Image 1,1,100000000,610000005421,
66,,Spine,2,5,Image 1,1,100000003,610000005434,
138,,Spine,2,3,Image 1,1,100000002,610000005438,
149,,Spine,2,0,Image 1,1,100000001,610000005445,
130,,Spine,2,2,Image 1,1,100000003,610000005464,
108,,Spine,2,5,Image 1,1,100000003,610000005476,
90,,Spine,2,5,Image 1,1,100000002,610000005481,
81,,Spine,2,1,Image 1,1,,610000005647,
79,,Spine,2,2,Image 1,1,,610000005647,
171,,Spine,2,0,Image 1,1,,610000005647,
163,,Spine,2,1,Image 1,1,,610000005648,
78,,Spine,2,2,Image 1,1,,610000005648,
111,,Spine,2,0,Image 1,1,,610000005648,
87,,Spine,2,7,Image 1,1,,610000005648,
112,,Spine,2,2,Image 1,1,,610000005649,
108,,Spine,2,0,Image 1,1,,610000005649,
35,,Spine,2,8,Image 1,1,,610000005649,
65,,Spine,2,3,Image 1,1,,610000005650,
