
Spine Number of Voxel Ch=2 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
89,,Spine,2,3,Image 1,1,1,100000003,610000005633,
219,,Spine,2,4,Image 1,2,1,100000003,610000005634,
97,,Spine,2,4,Image 1,2,1,100000003,610000005635,
50,,Spine,2,2,Image 1,2,1,100000003,610000005636,
137,,Spine,2,2,Image 1,1,1,100000003,610000005637,
59,,Spine,2,2,Image 1,1,1,100000003,610000005638,
41,,Spine,2,1,Image 1,1,1,100000003,610000005639,
225,,Spine,2,0,Image 1,1,1,100000003,610000005640,
125,,Spine,2,0,Image 1,1,1,100000003,610000005641,
124,,Spine,2,0,Image 1,1,1,100000003,610000005642,
57,,Spine,2,0,Image 1,1,1,100000003,610000005643,
103,,Spine,2,0,Image 1,1,1,100000003,610000005644,
