
Spine Part Mean Diameter Head
 ==================== 
Spine Part Mean Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.182812,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005222,
0.56875,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005226,
0.325,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000005229,
0.220323,µm,Spine,Spine Part Mean Diameter,2,1,1,100000003,610000005233,
0.1625,µm,Spine,Spine Part Mean Diameter,5,3,1,100000001,610000005236,
0.298431,µm,Spine,Spine Part Mean Diameter,8,3,1,100000002,610000005239,
0.213281,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000005243,
0.192969,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000005245,
0.228275,µm,Spine,Spine Part Mean Diameter,4,3,1,100000001,610000005247,
0.226741,µm,Spine,Spine Part Mean Diameter,3,1,1,100000001,610000005251,
0.290664,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005255,
0.430428,µm,Spine,Spine Part Mean Diameter,2,1,1,100000003,610000005257,
0.65,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005259,
0.179544,µm,Spine,Spine Part Mean Diameter,6,3,1,100000001,610000005261,
0.710748,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005266,
0.253715,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000005268,
0.182085,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000005270,
0.244901,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000005272,
0.214551,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000005274,
0.24375,µm,Spine,Spine Part Mean Diameter,4,2,1,100000001,610000005276,
0.188808,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000005278,
0.277409,µm,Spine,Spine Part Mean Diameter,5,2,1,100000001,610000005282,
0.322405,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000005286,
0.1625,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005288,
0.221093,µm,Spine,Spine Part Mean Diameter,3,1,1,100000003,610000005290,
0.792057,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005300,
0.257552,µm,Spine,Spine Part Mean Diameter,4,1,1,100000003,610000005304,
0.427515,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005306,
0.248149,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000005308,
0.212012,µm,Spine,Spine Part Mean Diameter,2,1,1,100000001,610000005310,
0.1625,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000005312,
0.212877,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000005316,
0.175919,µm,Spine,Spine Part Mean Diameter,3,1,1,100000003,610000005319,
0.306477,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005321,
0.203746,µm,Spine,Spine Part Mean Diameter,8,4,1,100000002,610000005324,
0.326466,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005327,
0.434907,µm,Spine,Spine Part Mean Diameter,3,1,1,100000003,610000005331,
0.212927,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000005333,
0.1625,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000005336,
0.496387,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005340,
0.730375,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000005342,
0.209825,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005344,
0.24375,µm,Spine,Spine Part Mean Diameter,6,1,1,100000003,610000005346,
0.388555,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005349,
0.188897,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005352,
0.273145,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000005357,
0.24375,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000005359,
0.66027,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005361,
0.428564,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000005363,
0.264697,µm,Spine,Spine Part Mean Diameter,5,2,1,100000003,610000005366,
0.222228,µm,Spine,Spine Part Mean Diameter,6,1,1,100000003,610000005370,
0.297839,µm,Spine,Spine Part Mean Diameter,5,2,1,100000001,610000005372,
0.411828,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000005374,
0.17869,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000005376,
0.279446,µm,Spine,Spine Part Mean Diameter,4,1,1,100000003,610000005379,
0.541635,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000005382,
0.17246,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005384,
0.325,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000005389,
0.243065,µm,Spine,Spine Part Mean Diameter,8,3,1,100000000,610000005392,
0.554938,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005394,
0.372678,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005398,
0.322752,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000005400,
0.342773,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000005402,
0.24375,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005410,
0.404483,µm,Spine,Spine Part Mean Diameter,4,3,1,100000001,610000005412,
0.317631,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005421,
0.373467,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005425,
0.188965,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005427,
0.312395,µm,Spine,Spine Part Mean Diameter,5,1,1,100000003,610000005434,
0.301442,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000005438,
0.302033,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005445,
0.808595,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005447,
0.525466,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005451,
0.531064,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005455,
0.294814,µm,Spine,Spine Part Mean Diameter,2,1,1,100000003,610000005464,
0.508505,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005472,
0.442408,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000005476,
0.221007,µm,Spine,Spine Part Mean Diameter,5,2,1,100000002,610000005481,
0.317904,µm,Spine,Spine Part Mean Diameter,8,3,1,100000000,610000005529,
0.233594,µm,Spine,Spine Part Mean Diameter,8,3,1,100000000,610000005530,
0.281569,µm,Spine,Spine Part Mean Diameter,8,3,1,100000000,610000005531,
0.343095,µm,Spine,Spine Part Mean Diameter,7,4,1,100000000,610000005532,
0.426798,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005533,
0.24375,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000005536,
0.597564,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005537,
0.309356,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005539,
0.408044,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005540,
0.375973,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000005541,
0.267467,µm,Spine,Spine Part Mean Diameter,6,3,1,100000001,610000005542,
0.325,µm,Spine,Spine Part Mean Diameter,5,2,1,100000001,610000005543,
0.45521,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005544,
0.24375,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005545,
0.364218,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005546,
0.428123,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005547,
0.266503,µm,Spine,Spine Part Mean Diameter,6,3,1,100000001,610000005548,
0.24375,µm,Spine,Spine Part Mean Diameter,5,3,1,100000001,610000005549,
0.287753,µm,Spine,Spine Part Mean Diameter,4,2,1,100000001,610000005550,
0.371266,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000005551,
0.454392,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000005552,
0.233594,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000005553,
0.335791,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000005554,
0.278027,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005555,
0.258206,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005556,
0.339875,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000005557,
0.391827,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005558,
0.504441,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005559,
0.398584,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005560,
0.351978,µm,Spine,Spine Part Mean Diameter,3,1,1,100000001,610000005563,
0.393692,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000005564,
0.278692,µm,Spine,Spine Part Mean Diameter,3,3,1,100000001,610000005565,
0.290837,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000005566,
0.24557,µm,Spine,Spine Part Mean Diameter,8,4,1,100000002,610000005568,
0.241001,µm,Spine,Spine Part Mean Diameter,9,3,1,100000002,610000005569,
0.202796,µm,Spine,Spine Part Mean Diameter,5,3,1,100000002,610000005570,
0.324221,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000005571,
0.268827,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000005572,
0.318574,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000005573,
0.305978,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000005574,
0.182812,µm,Spine,Spine Part Mean Diameter,8,2,1,100000002,610000005575,
0.231271,µm,Spine,Spine Part Mean Diameter,8,2,1,100000002,610000005576,
0.365102,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000005577,
0.449434,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000005578,
0.375935,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000005579,
0.248358,µm,Spine,Spine Part Mean Diameter,4,4,1,100000002,610000005580,
0.464585,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000005581,
0.349301,µm,Spine,Spine Part Mean Diameter,3,3,1,100000002,610000005582,
0.298444,µm,Spine,Spine Part Mean Diameter,3,3,1,100000002,610000005583,
0.409145,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000005584,
0.26689,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000005585,
0.264694,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000005586,
0.324826,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000005587,
0.287436,µm,Spine,Spine Part Mean Diameter,10,5,1,100000002,610000005589,
0.203125,µm,Spine,Spine Part Mean Diameter,11,5,1,100000002,610000005590,
0.316616,µm,Spine,Spine Part Mean Diameter,11,4,1,100000002,610000005591,
0.327539,µm,Spine,Spine Part Mean Diameter,11,4,1,100000002,610000005592,
0.268869,µm,Spine,Spine Part Mean Diameter,6,4,1,100000002,610000005593,
0.316432,µm,Spine,Spine Part Mean Diameter,8,3,1,100000002,610000005594,
0.298995,µm,Spine,Spine Part Mean Diameter,6,3,1,100000002,610000005595,
0.291683,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000005596,
0.305981,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000005597,
0.31353,µm,Spine,Spine Part Mean Diameter,5,1,1,100000002,610000005598,
0.227173,µm,Spine,Spine Part Mean Diameter,5,2,1,100000002,610000005599,
0.277151,µm,Spine,Spine Part Mean Diameter,4,1,1,100000002,610000005600,
0.351406,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000005601,
0.386128,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000005602,
0.429399,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000005603,
0.406665,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000005604,
0.328625,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000005605,
0.385938,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000005606,
0.311939,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000005608,
0.448427,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000005609,
0.416406,µm,Spine,Spine Part Mean Diameter,7,2,1,100000003,610000005610,
0.35971,µm,Spine,Spine Part Mean Diameter,6,2,1,100000003,610000005611,
0.234691,µm,Spine,Spine Part Mean Diameter,6,2,1,100000003,610000005612,
0.367504,µm,Spine,Spine Part Mean Diameter,6,1,1,100000003,610000005613,
0.203879,µm,Spine,Spine Part Mean Diameter,6,1,1,100000003,610000005614,
0.205112,µm,Spine,Spine Part Mean Diameter,6,1,1,100000003,610000005615,
0.512294,µm,Spine,Spine Part Mean Diameter,2,1,1,100000003,610000005616,
0.402124,µm,Spine,Spine Part Mean Diameter,2,2,1,100000003,610000005617,
0.429102,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005618,
0.167578,µm,Spine,Spine Part Mean Diameter,1,2,1,100000003,610000005619,
0.263161,µm,Spine,Spine Part Mean Diameter,9,2,1,100000003,610000005621,
0.337695,µm,Spine,Spine Part Mean Diameter,7,1,1,100000003,610000005622,
0.363513,µm,Spine,Spine Part Mean Diameter,7,1,1,100000003,610000005623,
0.326936,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000005624,
0.365252,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000005625,
0.442616,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000005626,
0.383398,µm,Spine,Spine Part Mean Diameter,3,1,1,100000003,610000005627,
0.347622,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000005628,
0.365807,µm,Spine,Spine Part Mean Diameter,2,2,1,100000003,610000005629,
0.325,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000005630,
0.1625,µm,Spine,Spine Part Mean Diameter,5,2,1,100000003,610000005631,
0.22494,µm,Spine,Spine Part Mean Diameter,5,2,1,100000003,610000005632,
0.194238,µm,Spine,Spine Part Mean Diameter,3,1,1,100000003,610000005633,
0.401465,µm,Spine,Spine Part Mean Diameter,4,2,1,100000003,610000005634,
0.343338,µm,Spine,Spine Part Mean Diameter,4,2,1,100000003,610000005635,
0.1625,µm,Spine,Spine Part Mean Diameter,2,2,1,100000003,610000005636,
0.40625,µm,Spine,Spine Part Mean Diameter,2,1,1,100000003,610000005637,
0.248719,µm,Spine,Spine Part Mean Diameter,2,1,1,100000003,610000005638,
0.235414,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005639,
0.533493,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000005640,
0.370591,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000005641,
0.399529,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000005642,
0.301971,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000005643,
0.377368,µm,Spine,Spine Part Mean Diameter,0,1,1,100000003,610000005644,
