
Spine Center Intensity StdDev Ch=5 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
64.3549,,Spine,5,1,Image 1,2,1,100000001,610000001690,
0,,Spine,5,1,Image 1,2,1,100000002,610000001695,
0,,Spine,5,1,Image 1,2,1,100000002,610000001699,
0,,Spine,5,0,Image 1,1,1,100000000,610000001702,
0,,Spine,5,0,Image 1,1,1,100000000,610000001707,
47.381,,Spine,5,0,Image 1,1,1,100000000,610000001716,
0,,Spine,5,0,Image 1,1,1,100000001,610000001719,
0,,Spine,5,1,Image 1,2,1,100000003,610000001723,
0,,Spine,5,0,Image 1,1,1,100000001,610000001728,
0,,Spine,5,1,Image 1,1,1,100000001,610000001731,
0,,Spine,5,0,Image 1,1,1,100000000,610000001733,
0,,Spine,5,1,Image 1,2,1,100000002,610000001736,
0,,Spine,5,0,Image 1,1,1,100000001,610000001738,
0,,Spine,5,0,Image 1,1,1,100000000,610000001741,
0,,Spine,5,1,Image 1,2,1,100000002,610000001744,
0,,Spine,5,0,Image 1,1,1,100000000,610000001747,
0,,Spine,5,0,Image 1,1,1,100000000,610000001749,
0,,Spine,5,0,Image 1,1,1,100000001,610000001752,
0,,Spine,5,1,Image 1,2,1,100000002,610000001754,
0,,Spine,5,1,Image 1,1,1,100000001,610000001756,
0,,Spine,5,0,Image 1,1,1,100000003,610000001758,
0,,Spine,5,0,Image 1,1,1,100000000,610000001762,
0,,Spine,5,0,Image 1,1,1,100000000,610000001764,
0,,Spine,5,1,Image 1,2,1,100000002,610000001767,
0,,Spine,5,0,Image 1,1,1,100000000,610000001770,
0,,Spine,5,0,Image 1,1,1,100000003,610000001773,
0,,Spine,5,1,Image 1,2,1,100000002,610000001775,
0,,Spine,5,0,Image 1,1,1,100000000,610000001778,
1.88562,,Spine,5,0,Image 1,1,1,100000000,610000001781,
0,,Spine,5,1,Image 1,2,1,100000002,610000001785,
0,,Spine,5,1,Image 1,2,1,100000002,610000001788,
0,,Spine,5,0,Image 1,1,1,100000000,610000001792,
0,,Spine,5,1,Image 1,2,1,100000003,610000001795,
0,,Spine,5,0,Image 1,1,1,100000001,610000001803,
0,,Spine,5,0,Image 1,1,1,100000004,610000001805,
0,,Spine,5,0,Image 1,1,1,100000000,610000001814,
0,,Spine,5,0,Image 1,1,1,100000003,610000001816,
0,,Spine,5,0,Image 1,1,1,100000000,610000001819,
0,,Spine,5,0,Image 1,1,1,100000000,610000001821,
0,,Spine,5,1,Image 1,2,1,100000002,610000001823,
0,,Spine,5,0,Image 1,1,1,100000000,610000001829,
0,,Spine,5,0,Image 1,1,1,100000001,610000001841,
0,,Spine,5,0,Image 1,1,1,100000001,610000001843,
0,,Spine,5,0,Image 1,1,1,100000004,610000001845,
0,,Spine,5,0,Image 1,1,1,100000000,610000001847,
0,,Spine,5,0,Image 1,1,1,100000000,610000001849,
0,,Spine,5,0,Image 1,1,1,100000000,610000001856,
0,,Spine,5,0,Image 1,1,1,100000000,610000001858,
0,,Spine,5,0,Image 1,1,1,100000001,610000001865,
0,,Spine,5,0,Image 1,1,1,100000000,610000001871,
0,,Spine,5,0,Image 1,1,1,100000000,610000001879,
0,,Spine,5,0,Image 1,1,1,100000000,610000001891,
0,,Spine,5,0,Image 1,1,1,100000000,610000001908,
0,,Spine,5,1,Image 1,1,1,100000001,610000001909,
0,,Spine,5,1,Image 1,1,1,100000001,610000001910,
0,,Spine,5,1,Image 1,1,1,100000001,610000001911,
0,,Spine,5,1,Image 1,1,1,100000001,610000001912,
0,,Spine,5,0,Image 1,1,1,100000001,610000001913,
0,,Spine,5,0,Image 1,1,1,100000001,610000001914,
1.5,,Spine,5,0,Image 1,1,1,100000001,610000001915,
0,,Spine,5,0,Image 1,1,1,100000001,610000001916,
0,,Spine,5,2,Image 1,2,1,100000001,610000001917,
0,,Spine,5,0,Image 1,1,1,100000001,610000001924,
0,,Spine,5,1,Image 1,2,1,100000002,610000001927,
0,,Spine,5,0,Image 1,1,1,100000002,610000001928,
0,,Spine,5,0,Image 1,1,1,100000002,610000001929,
0,,Spine,5,0,Image 1,1,1,100000002,610000001930,
0,,Spine,5,0,Image 1,1,1,100000002,610000001931,
0,,Spine,5,1,Image 1,2,1,100000002,610000001933,
0,,Spine,5,0,Image 1,1,1,100000002,610000001934,
0,,Spine,5,3,Image 1,2,1,100000003,610000001943,
0,,Spine,5,2,Image 1,2,1,100000003,610000001944,
0,,Spine,5,1,Image 1,2,1,100000003,610000001945,
0,,Spine,5,0,Image 1,1,1,100000003,610000001946,
0,,Spine,5,0,Image 1,1,1,100000003,610000001950,
0,,Spine,5,1,Image 1,1,1,100000004,610000001952,
0,,Spine,5,1,Image 1,1,1,100000004,610000001953,
0,,Spine,5,0,Image 1,1,1,100000004,610000001954,
0,,Spine,5,0,Image 1,1,1,100000004,610000001955,
