
Segment Center Intensity Sum Ch=1 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
506,,Segment,1,1,Image 1,2,1,100000001,510000000017,
24,,Segment,1,0,Image 1,1,1,100000001,510000000042,
9,,Segment,1,3,Image 1,3,1,100000001,510000000058,
10,,Segment,1,2,Image 1,2,1,100000001,510000000065,
76,,Segment,1,1,Image 1,1,1,100000001,510000000116,
15,,Segment,1,5,Image 1,3,1,100000001,510000000121,
7,,Segment,1,4,Image 1,2,1,100000001,510000000124,
30,,Segment,1,3,Image 1,2,1,100000001,510000000148,
18,,Segment,1,6,Image 1,2,1,100000001,510000000151,
2,,Segment,1,4,Image 1,3,1,100000001,510000000155,
7,,Segment,1,2,Image 1,1,1,100000001,510000000160,
15,,Segment,1,1,Image 1,2,1,100000004,510000000195,
55,,Segment,1,0,Image 1,1,1,100000004,510000000294,
9,,Segment,1,1,Image 1,1,1,100000004,510000000320,
12,,Segment,1,2,Image 1,1,1,100000002,510000000334,
8,,Segment,1,1,Image 1,1,1,100000002,510000000350,
42,,Segment,1,0,Image 1,1,1,100000002,510000000425,
0,,Segment,1,2,Image 1,2,1,100000002,510000000449,
9,,Segment,1,1,Image 1,2,1,100000002,510000000454,
51,,Segment,1,1,Image 1,2,1,100000003,510000000489,
13,,Segment,1,0,Image 1,1,1,100000003,510000000520,
228,,Segment,1,1,Image 1,2,1,100000001,510000000527,
177,,Segment,1,0,Image 1,1,1,100000001,510000000584,
90,,Segment,1,1,Image 1,1,1,100000001,510000000602,
11,,Segment,1,3,Image 1,2,1,100000003,510000000619,
7,,Segment,1,4,Image 1,2,1,100000003,510000000637,
2,,Segment,1,3,Image 1,1,1,100000003,510000000640,
3,,Segment,1,2,Image 1,2,1,100000003,510000000646,
0,,Segment,1,4,Image 1,1,1,100000003,510000000648,
18,,Segment,1,1,Image 1,2,1,100000003,510000000669,
22,,Segment,1,2,Image 1,1,1,100000001,510000000721,
13,,Segment,1,1,Image 1,1,1,100000001,510000000735,
15,,Segment,1,0,Image 1,1,1,100000001,510000000747,
0,,Segment,1,0,Image 1,1,1,100000000,510000000778,
32,,Segment,1,1,Image 1,1,1,100000003,510000000906,
30,,Segment,1,0,Image 1,1,1,100000002,510000000919,
10,,Segment,1,2,Image 1,2,1,100000001,510000000972,
237,,Segment,1,1,Image 1,2,1,100000002,510000000988,
14,,Segment,1,0,Image 1,1,1,100000002,510000001022,
8,,Segment,1,1,Image 1,2,1,100000003,510000001056,
7,,Segment,1,0,Image 1,1,1,100000003,510000001058,
4,,Segment,1,0,Image 1,1,1,100000003,510000001078,
46,,Segment,1,1,Image 1,2,1,100000002,510000001095,
6,,Segment,1,0,Image 1,1,1,100000002,510000001107,
2,,Segment,1,1,Image 1,1,1,100000003,510000001109,
27,,Segment,1,1,Image 1,1,1,100000000,510000001125,
508,,Segment,1,0,Image 1,1,1,100000000,510000001161,
4,,Segment,1,1,Image 1,1,1,100000002,510000001164,
2,,Segment,1,0,Image 1,1,1,100000002,510000001168,
27,,Segment,1,0,Image 1,1,1,100000004,510000001214,
5,,Segment,1,0,Image 1,1,1,100000002,510000001244,
4,,Segment,1,1,Image 1,2,1,100000000,510000001250,
48,,Segment,1,0,Image 1,1,1,100000001,510000001326,
2,,Segment,1,0,Image 1,1,1,100000002,510000001352,
12,,Segment,1,0,Image 1,1,1,100000001,510000001389,
8,,Segment,1,0,Image 1,1,1,100000000,510000001420,
2,,Segment,1,0,Image 1,1,1,100000004,510000001426,
6,,Segment,1,0,Image 1,1,1,100000001,510000001436,
31,,Segment,1,2,Image 1,3,1,100000001,510000001442,
12,,Segment,1,1,Image 1,2,1,100000001,510000001446,
6,,Segment,1,0,Image 1,1,1,100000001,510000001461,
16,,Segment,1,0,Image 1,1,1,100000000,510000001478,
27,,Segment,1,2,Image 1,2,1,100000001,510000001481,
0,,Segment,1,0,Image 1,1,1,100000001,510000001498,
12,,Segment,1,1,Image 1,1,1,100000001,510000001515,
1,,Segment,1,0,Image 1,1,1,100000000,510000001519,
13,,Segment,1,5,Image 1,2,1,100000001,510000001523,
9,,Segment,1,6,Image 1,3,1,100000001,510000001524,
1,,Segment,1,1,Image 1,2,1,100000001,510000001525,
2,,Segment,1,0,Image 1,1,1,100000002,510000001528,
2,,Segment,1,1,Image 1,1,1,100000002,510000001530,
0,,Segment,1,1,Image 1,1,1,100000003,510000001532,
0,,Segment,1,2,Image 1,1,1,100000003,510000001533,
1,,Segment,1,0,Image 1,1,1,100000003,510000001534,
