
Spine Number of Voxel Ch=5 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
105,,Spine,5,1,Image 1,2,1,100000001,610000001690,
183,,Spine,5,1,Image 1,2,1,100000002,610000001695,
188,,Spine,5,1,Image 1,2,1,100000002,610000001699,
35,,Spine,5,0,Image 1,1,1,100000000,610000001702,
1266,,Spine,5,0,Image 1,1,1,100000000,610000001707,
115,,Spine,5,0,Image 1,1,1,100000000,610000001716,
52,,Spine,5,0,Image 1,1,1,100000001,610000001719,
118,,Spine,5,1,Image 1,2,1,100000003,610000001723,
425,,Spine,5,0,Image 1,1,1,100000001,610000001728,
165,,Spine,5,1,Image 1,1,1,100000001,610000001731,
218,,Spine,5,0,Image 1,1,1,100000000,610000001733,
46,,Spine,5,1,Image 1,2,1,100000002,610000001736,
97,,Spine,5,0,Image 1,1,1,100000001,610000001738,
187,,Spine,5,0,Image 1,1,1,100000000,610000001741,
566,,Spine,5,1,Image 1,2,1,100000002,610000001744,
57,,Spine,5,0,Image 1,1,1,100000000,610000001747,
64,,Spine,5,0,Image 1,1,1,100000000,610000001749,
148,,Spine,5,0,Image 1,1,1,100000001,610000001752,
69,,Spine,5,1,Image 1,2,1,100000002,610000001754,
121,,Spine,5,1,Image 1,1,1,100000001,610000001756,
64,,Spine,5,0,Image 1,1,1,100000003,610000001758,
66,,Spine,5,0,Image 1,1,1,100000000,610000001762,
781,,Spine,5,0,Image 1,1,1,100000000,610000001764,
32,,Spine,5,1,Image 1,2,1,100000002,610000001767,
75,,Spine,5,0,Image 1,1,1,100000000,610000001770,
95,,Spine,5,0,Image 1,1,1,100000003,610000001773,
40,,Spine,5,1,Image 1,2,1,100000002,610000001775,
87,,Spine,5,0,Image 1,1,1,100000000,610000001778,
128,,Spine,5,0,Image 1,1,1,100000000,610000001781,
160,,Spine,5,1,Image 1,2,1,100000002,610000001785,
111,,Spine,5,1,Image 1,2,1,100000002,610000001788,
79,,Spine,5,0,Image 1,1,1,100000000,610000001792,
200,,Spine,5,1,Image 1,2,1,100000003,610000001795,
109,,Spine,5,0,Image 1,1,1,100000001,610000001803,
153,,Spine,5,0,Image 1,1,1,100000004,610000001805,
48,,Spine,5,0,Image 1,1,1,100000000,610000001814,
82,,Spine,5,0,Image 1,1,1,100000003,610000001816,
232,,Spine,5,0,Image 1,1,1,100000000,610000001819,
135,,Spine,5,0,Image 1,1,1,100000000,610000001821,
416,,Spine,5,1,Image 1,2,1,100000002,610000001823,
101,,Spine,5,0,Image 1,1,1,100000000,610000001829,
54,,Spine,5,0,Image 1,1,1,100000001,610000001841,
62,,Spine,5,0,Image 1,1,1,100000001,610000001843,
204,,Spine,5,0,Image 1,1,1,100000004,610000001845,
97,,Spine,5,0,Image 1,1,1,100000000,610000001847,
70,,Spine,5,0,Image 1,1,1,100000000,610000001849,
114,,Spine,5,0,Image 1,1,1,100000000,610000001856,
39,,Spine,5,0,Image 1,1,1,100000000,610000001858,
89,,Spine,5,0,Image 1,1,1,100000001,610000001865,
108,,Spine,5,0,Image 1,1,1,100000000,610000001871,
134,,Spine,5,0,Image 1,1,1,100000000,610000001879,
48,,Spine,5,0,Image 1,1,1,100000000,610000001891,
45,,Spine,5,0,Image 1,1,1,100000000,610000001908,
88,,Spine,5,1,Image 1,1,1,100000001,610000001909,
107,,Spine,5,1,Image 1,1,1,100000001,610000001910,
242,,Spine,5,1,Image 1,1,1,100000001,610000001911,
46,,Spine,5,1,Image 1,1,1,100000001,610000001912,
106,,Spine,5,0,Image 1,1,1,100000001,610000001913,
120,,Spine,5,0,Image 1,1,1,100000001,610000001914,
128,,Spine,5,0,Image 1,1,1,100000001,610000001915,
59,,Spine,5,0,Image 1,1,1,100000001,610000001916,
74,,Spine,5,2,Image 1,2,1,100000001,610000001917,
126,,Spine,5,0,Image 1,1,1,100000001,610000001924,
87,,Spine,5,1,Image 1,2,1,100000002,610000001927,
70,,Spine,5,0,Image 1,1,1,100000002,610000001928,
120,,Spine,5,0,Image 1,1,1,100000002,610000001929,
70,,Spine,5,0,Image 1,1,1,100000002,610000001930,
116,,Spine,5,0,Image 1,1,1,100000002,610000001931,
59,,Spine,5,1,Image 1,2,1,100000002,610000001933,
65,,Spine,5,0,Image 1,1,1,100000002,610000001934,
54,,Spine,5,3,Image 1,2,1,100000003,610000001943,
30,,Spine,5,2,Image 1,2,1,100000003,610000001944,
66,,Spine,5,1,Image 1,2,1,100000003,610000001945,
80,,Spine,5,0,Image 1,1,1,100000003,610000001946,
52,,Spine,5,0,Image 1,1,1,100000003,610000001950,
121,,Spine,5,1,Image 1,1,1,100000004,610000001952,
194,,Spine,5,1,Image 1,1,1,100000004,610000001953,
91,,Spine,5,0,Image 1,1,1,100000004,610000001954,
68,,Spine,5,0,Image 1,1,1,100000004,610000001955,
