
Spine Part Max Diameter Head
 ==================== 
Spine Part Max Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.304159,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000001775,
0.378382,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001778,
0.29297,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001781,
0.418864,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000001785,
0.436645,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000001788,
0.328207,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001792,
0.307139,µm,Spine,Spine Part Max Diameter,1,2,1,100000003,610000001795,
0.393377,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000001803,
0.332403,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000001805,
0.227014,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001814,
0.177318,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000001816,
0.567887,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001819,
0.366872,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001821,
0.692605,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000001823,
0.235177,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001829,
0.29304,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000001841,
0.348416,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000001843,
0.250679,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000001845,
0.385815,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001847,
0.300181,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001849,
0.327632,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001856,
0.248574,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001858,
0.359903,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000001865,
0.345798,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001871,
0.390446,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001879,
0.235792,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001891,
0.273428,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001908,
0.288901,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000001909,
0.247996,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000001910,
0.506859,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000001911,
0.183036,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000001912,
0.20421,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001913,
0.304376,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001914,
0.350074,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001915,
0.235613,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001916,
0.256832,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000001917,
0.373628,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001924,
0.306999,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000001927,
0.162334,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000001928,
0.27747,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000001929,
0.167407,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000001930,
0.327246,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000001931,
0.179572,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000001933,
0.224221,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000001934,
0.173952,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000001943,
0.182626,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000001944,
0.162334,µm,Spine,Spine Part Max Diameter,1,2,1,100000003,610000001945,
0.186271,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000001946,
0.216915,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000001950,
0.370819,µm,Spine,Spine Part Max Diameter,1,1,1,100000004,610000001952,
0.483054,µm,Spine,Spine Part Max Diameter,1,1,1,100000004,610000001953,
0.268738,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000001954,
0.180405,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000001955,
