
Spine Part Volume Ground
 ==================== 
Spine Part Volume Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.0198271,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000001690,
0.0256752,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000001695,
0.0283175,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000001699,
0.0121989,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001702,
0.160372,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001707,
0.0312115,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001716,
0.0176385,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000001719,
0.0188358,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000001723,
0.0392962,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000001728,
0.0150564,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000001731,
0.0616203,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001733,
0.00926841,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000001736,
0.0180295,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000001738,
0.0377169,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001741,
0.0700382,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000001744,
0.0188644,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001747,
0.0212682,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001749,
0.0268192,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000001752,
0.0210264,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000001754,
0.0289373,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000001756,
0.0148951,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000001758,
0.0127522,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001762,
0.201179,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001764,
0.012195,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000001767,
0.0228742,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001770,
0.0154829,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000001773,
0.0139976,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000001775,
0.0270359,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001778,
0.0329028,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001781,
0.0289324,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000001785,
0.0347888,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000001788,
0.0194874,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001792,
0.0150237,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000001795,
0.0354886,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000001803,
0.0112157,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000001805,
0.0177239,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001814,
0.0102812,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000001816,
0.0729783,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001819,
0.0340963,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001821,
0.117896,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000001823,
0.046648,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001829,
0.0158636,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000001841,
0.0219022,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000001843,
0.0117669,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000001845,
0.0318813,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001847,
0.0223355,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001849,
0.0286674,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001856,
0.0132927,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001858,
0.0263956,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000001865,
0.02405,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001871,
0.0392511,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001879,
0.0154215,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001891,
0.0120411,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001908,
0.0192188,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000001909,
0.00865854,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000001910,
0.0652125,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000001911,
