
Spine Center Intensity Min Ch=2 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
6,,Spine,2,1,Image 1,2,1,100000001,610000001690,
20,,Spine,2,1,Image 1,2,1,100000002,610000001695,
10,,Spine,2,1,Image 1,2,1,100000002,610000001699,
19,,Spine,2,0,Image 1,1,1,100000000,610000001702,
17,,Spine,2,0,Image 1,1,1,100000000,610000001707,
22,,Spine,2,0,Image 1,1,1,100000000,610000001716,
27,,Spine,2,0,Image 1,1,1,100000001,610000001719,
15,,Spine,2,1,Image 1,2,1,100000003,610000001723,
16,,Spine,2,0,Image 1,1,1,100000001,610000001728,
9,,Spine,2,1,Image 1,1,1,100000001,610000001731,
19,,Spine,2,0,Image 1,1,1,100000000,610000001733,
19,,Spine,2,1,Image 1,2,1,100000002,610000001736,
9,,Spine,2,0,Image 1,1,1,100000001,610000001738,
10,,Spine,2,0,Image 1,1,1,100000000,610000001741,
19,,Spine,2,1,Image 1,2,1,100000002,610000001744,
16,,Spine,2,0,Image 1,1,1,100000000,610000001747,
20,,Spine,2,0,Image 1,1,1,100000000,610000001749,
26,,Spine,2,0,Image 1,1,1,100000001,610000001752,
23,,Spine,2,1,Image 1,2,1,100000002,610000001754,
15,,Spine,2,1,Image 1,1,1,100000001,610000001756,
9,,Spine,2,0,Image 1,1,1,100000003,610000001758,
3,,Spine,2,0,Image 1,1,1,100000000,610000001762,
23,,Spine,2,0,Image 1,1,1,100000000,610000001764,
30,,Spine,2,1,Image 1,2,1,100000002,610000001767,
21,,Spine,2,0,Image 1,1,1,100000000,610000001770,
15,,Spine,2,0,Image 1,1,1,100000003,610000001773,
14,,Spine,2,1,Image 1,2,1,100000002,610000001775,
22,,Spine,2,0,Image 1,1,1,100000000,610000001778,
21,,Spine,2,0,Image 1,1,1,100000000,610000001781,
15,,Spine,2,1,Image 1,2,1,100000002,610000001785,
9,,Spine,2,1,Image 1,2,1,100000002,610000001788,
28,,Spine,2,0,Image 1,1,1,100000000,610000001792,
25,,Spine,2,1,Image 1,2,1,100000003,610000001795,
27,,Spine,2,0,Image 1,1,1,100000001,610000001803,
26,,Spine,2,0,Image 1,1,1,100000004,610000001805,
37,,Spine,2,0,Image 1,1,1,100000000,610000001814,
16,,Spine,2,0,Image 1,1,1,100000003,610000001816,
14,,Spine,2,0,Image 1,1,1,100000000,610000001819,
31,,Spine,2,0,Image 1,1,1,100000000,610000001821,
23,,Spine,2,1,Image 1,2,1,100000002,610000001823,
21,,Spine,2,0,Image 1,1,1,100000000,610000001829,
40,,Spine,2,0,Image 1,1,1,100000001,610000001841,
42,,Spine,2,0,Image 1,1,1,100000001,610000001843,
34,,Spine,2,0,Image 1,1,1,100000004,610000001845,
34,,Spine,2,0,Image 1,1,1,100000000,610000001847,
24,,Spine,2,0,Image 1,1,1,100000000,610000001849,
29,,Spine,2,0,Image 1,1,1,100000000,610000001856,
31,,Spine,2,0,Image 1,1,1,100000000,610000001858,
44,,Spine,2,0,Image 1,1,1,100000001,610000001865,
66,,Spine,2,0,Image 1,1,1,100000000,610000001871,
54,,Spine,2,0,Image 1,1,1,100000000,610000001879,
19,,Spine,2,0,Image 1,1,1,100000000,610000001891,
59,,Spine,2,0,Image 1,1,1,100000000,610000001908,
13,,Spine,2,1,Image 1,1,1,100000001,610000001909,
28,,Spine,2,1,Image 1,1,1,100000001,610000001910,
9,,Spine,2,1,Image 1,1,1,100000001,610000001911,
32,,Spine,2,1,Image 1,1,1,100000001,610000001912,
18,,Spine,2,0,Image 1,1,1,100000001,610000001913,
43,,Spine,2,0,Image 1,1,1,100000001,610000001914,
19,,Spine,2,0,Image 1,1,1,100000001,610000001915,
9,,Spine,2,0,Image 1,1,1,100000001,610000001916,
29,,Spine,2,2,Image 1,2,1,100000001,610000001917,
30,,Spine,2,0,Image 1,1,1,100000001,610000001924,
15,,Spine,2,1,Image 1,2,1,100000002,610000001927,
32,,Spine,2,0,Image 1,1,1,100000002,610000001928,
22,,Spine,2,0,Image 1,1,1,100000002,610000001929,
19,,Spine,2,0,Image 1,1,1,100000002,610000001930,
15,,Spine,2,0,Image 1,1,1,100000002,610000001931,
6,,Spine,2,1,Image 1,2,1,100000002,610000001933,
16,,Spine,2,0,Image 1,1,1,100000002,610000001934,
23,,Spine,2,3,Image 1,2,1,100000003,610000001943,
16,,Spine,2,2,Image 1,2,1,100000003,610000001944,
25,,Spine,2,1,Image 1,2,1,100000003,610000001945,
48,,Spine,2,0,Image 1,1,1,100000003,610000001946,
22,,Spine,2,0,Image 1,1,1,100000003,610000001950,
16,,Spine,2,1,Image 1,1,1,100000004,610000001952,
22,,Spine,2,1,Image 1,1,1,100000004,610000001953,
30,,Spine,2,0,Image 1,1,1,100000004,610000001954,
57,,Spine,2,0,Image 1,1,1,100000004,610000001955,
