
Segment Number of Voxel Ch=1 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
701,,Segment,1,4,Image 1,3,1,100000001,510000000059,
659,,Segment,1,3,Image 1,2,1,100000001,510000000097,
304,,Segment,1,2,Image 1,2,1,100000001,510000000114,
564,,Segment,1,1,Image 1,1,1,100000001,510000000126,
1075,,Segment,1,0,Image 1,1,1,100000001,510000000138,
145,,Segment,1,5,Image 1,2,1,100000001,510000000161,
196,,Segment,1,4,Image 1,2,1,100000001,510000000166,
98,,Segment,1,5,Image 1,3,1,100000001,510000000171,
404,,Segment,1,3,Image 1,2,1,100000001,510000000199,
2003,,Segment,1,2,Image 1,2,1,100000001,510000000315,
292,,Segment,1,1,Image 1,2,1,100000001,510000000321,
58,,Segment,1,3,Image 1,3,1,100000001,510000000326,
140,,Segment,1,10,Image 1,5,1,100000001,510000000341,
275,,Segment,1,9,Image 1,4,1,100000001,510000000348,
412,,Segment,1,8,Image 1,4,1,100000001,510000000365,
242,,Segment,1,7,Image 1,4,1,100000001,510000000374,
1077,,Segment,1,6,Image 1,3,1,100000001,510000000436,
903,,Segment,1,5,Image 1,3,1,100000001,510000000482,
213,,Segment,1,4,Image 1,2,1,100000001,510000000491,
229,,Segment,1,3,Image 1,2,1,100000001,510000000503,
507,,Segment,1,2,Image 1,1,1,100000001,510000000534,
110,,Segment,1,11,Image 1,5,1,100000001,510000000540,
199,,Segment,1,11,Image 1,4,1,100000001,510000000546,
138,,Segment,1,9,Image 1,5,1,100000001,510000000549,
59,,Segment,1,8,Image 1,5,1,100000001,510000000552,
118,,Segment,1,7,Image 1,3,1,100000001,510000000554,
181,,Segment,1,6,Image 1,4,1,100000001,510000000568,
78,,Segment,1,6,Image 1,4,1,100000001,510000000570,
268,,Segment,1,4,Image 1,3,1,100000001,510000000595,
220,,Segment,1,5,Image 1,2,1,100000001,510000000601,
951,,Segment,1,1,Image 1,1,1,100000000,510000000657,
331,,Segment,1,0,Image 1,1,1,100000000,510000000669,
674,,Segment,1,1,Image 1,2,1,100000000,510000000720,
561,,Segment,1,5,Image 1,2,1,100000001,510000000779,
241,,Segment,1,4,Image 1,2,1,100000001,510000000791,
1612,,Segment,1,3,Image 1,1,1,100000001,510000000853,
1692,,Segment,1,0,Image 1,1,1,100000001,510000000958,
174,,Segment,1,3,Image 1,4,1,100000000,510000000989,
242,,Segment,1,2,Image 1,3,1,100000000,510000001003,
1190,,Segment,1,1,Image 1,2,1,100000000,510000001035,
1053,,Segment,1,0,Image 1,1,1,100000000,510000001048,
100,,Segment,1,4,Image 1,4,1,100000000,510000001082,
560,,Segment,1,3,Image 1,3,1,100000000,510000001118,
679,,Segment,1,2,Image 1,2,1,100000000,510000001139,
291,,Segment,1,1,Image 1,1,1,100000000,510000001142,
905,,Segment,1,0,Image 1,1,1,100000000,510000001157,
137,,Segment,1,4,Image 1,3,1,100000000,510000001159,
41,,Segment,1,10,Image 1,4,1,100000001,510000001163,
60,,Segment,1,9,Image 1,3,1,100000001,510000001166,
553,,Segment,1,8,Image 1,2,1,100000001,510000001204,
865,,Segment,1,7,Image 1,2,1,100000001,510000001246,
514,,Segment,1,6,Image 1,2,1,100000001,510000001255,
1063,,Segment,1,5,Image 1,2,1,100000001,510000001278,
245,,Segment,1,4,Image 1,2,1,100000001,510000001284,
367,,Segment,1,3,Image 1,2,1,100000001,510000001291,
1037,,Segment,1,2,Image 1,2,1,100000001,510000001316,
1423,,Segment,1,1,Image 1,1,1,100000001,510000001328,
524,,Segment,1,0,Image 1,1,1,100000001,510000001335,
104,,Segment,1,9,Image 1,2,1,100000001,510000001342,
107,,Segment,1,10,Image 1,3,1,100000001,510000001348,
30,,Segment,1,5,Image 1,3,1,100000001,510000001355,
503,,Segment,1,3,Image 1,3,1,100000000,510000001389,
382,,Segment,1,2,Image 1,2,1,100000000,510000001402,
254,,Segment,1,8,Image 1,4,1,100000001,510000001410,
793,,Segment,1,7,Image 1,3,1,100000001,510000001444,
58,,Segment,1,6,Image 1,3,1,100000001,510000001446,
1403,,Segment,1,5,Image 1,2,1,100000001,510000001525,
985,,Segment,1,4,Image 1,1,1,100000001,510000001551,
362,,Segment,1,3,Image 1,1,1,100000001,510000001559,
1436,,Segment,1,2,Image 1,1,1,100000001,510000001596,
164,,Segment,1,8,Image 1,3,1,100000001,510000001599,
107,,Segment,1,5,Image 1,4,1,100000000,510000001610,
153,,Segment,1,4,Image 1,3,1,100000000,510000001620,
757,,Segment,1,3,Image 1,2,1,100000000,510000001665,
530,,Segment,1,2,Image 1,1,1,100000000,510000001674,
840,,Segment,1,4,Image 1,3,1,100000001,510000001737,
151,,Segment,1,3,Image 1,3,1,100000001,510000001746,
378,,Segment,1,3,Image 1,4,1,100000000,510000001769,
263,,Segment,1,2,Image 1,3,1,100000000,510000001778,
1030,,Segment,1,1,Image 1,2,1,100000000,510000001788,
2142,,Segment,1,0,Image 1,1,1,100000000,510000001799,
52,,Segment,1,7,Image 1,4,1,100000001,510000001806,
94,,Segment,1,6,Image 1,2,1,100000001,510000001809,
211,,Segment,1,5,Image 1,3,1,100000000,510000001822,
132,,Segment,1,8,Image 1,3,1,100000001,510000001830,
213,,Segment,1,4,Image 1,2,1,100000000,510000001842,
613,,Segment,1,3,Image 1,2,1,100000000,510000001868,
692,,Segment,1,2,Image 1,2,1,100000000,510000001915,
1009,,Segment,1,1,Image 1,2,1,100000000,510000001944,
83,,Segment,1,4,Image 1,3,1,100000000,510000001948,
194,,Segment,1,4,Image 1,1,1,100000001,510000001952,
182,,Segment,1,3,Image 1,3,1,100000000,510000001959,
718,,Segment,1,1,Image 1,1,1,100000001,510000001978,
1654,,Segment,1,0,Image 1,1,1,100000001,510000002064,
2726,,Segment,1,2,Image 1,2,1,100000000,510000002110,
1122,,Segment,1,1,Image 1,1,1,100000000,510000002114,
406,,Segment,1,7,Image 1,4,1,100000001,510000002143,
642,,Segment,1,6,Image 1,3,1,100000001,510000002162,
136,,Segment,1,8,Image 1,4,1,100000001,510000002169,
523,,Segment,1,7,Image 1,3,1,100000001,510000002197,
523,,Segment,1,4,Image 1,2,1,100000001,510000002217,
424,,Segment,1,3,Image 1,2,1,100000001,510000002232,
348,,Segment,1,2,Image 1,2,1,100000001,510000002250,
491,,Segment,1,1,Image 1,2,1,100000001,510000002275,
727,,Segment,1,0,Image 1,1,1,100000001,510000002297,
289,,Segment,1,2,Image 1,3,1,100000000,510000002336,
364,,Segment,1,6,Image 1,3,1,100000001,510000002357,
498,,Segment,1,5,Image 1,2,1,100000001,510000002372,
510,,Segment,1,4,Image 1,2,1,100000001,510000002384,
273,,Segment,1,3,Image 1,2,1,100000001,510000002398,
337,,Segment,1,2,Image 1,1,1,100000001,510000002406,
835,,Segment,1,1,Image 1,1,1,100000001,510000002440,
1480,,Segment,1,0,Image 1,1,1,100000001,510000002483,
134,,Segment,1,8,Image 1,3,1,100000001,510000002486,
135,,Segment,1,3,Image 1,1,1,100000001,510000002488,
156,,Segment,1,4,Image 1,3,1,100000001,510000002492,
105,,Segment,1,7,Image 1,3,1,100000001,510000002495,
143,,Segment,1,1,Image 1,2,1,100000001,510000002498,
421,,Segment,1,6,Image 1,2,1,100000001,510000002506,
798,,Segment,1,5,Image 1,1,1,100000001,510000002523,
131,,Segment,1,2,Image 1,3,1,100000001,510000002529,
204,,Segment,1,6,Image 1,2,1,100000001,510000002535,
332,,Segment,1,6,Image 1,1,1,100000001,510000002538,
170,,Segment,1,3,Image 1,3,1,100000001,510000002546,
408,,Segment,1,3,Image 1,1,1,100000000,510000002556,
62,,Segment,1,4,Image 1,4,1,100000001,510000002558,
342,,Segment,1,5,Image 1,3,1,100000001,510000002566,
2422,,Segment,1,2,Image 1,1,1,100000000,510000002580,
154,,Segment,1,2,Image 1,2,1,100000000,510000002583,
144,,Segment,1,1,Image 1,2,1,100000001,510000002586,
199,,Segment,1,5,Image 1,3,1,100000001,510000002589,
426,,Segment,1,1,Image 1,1,1,100000000,510000002598,
266,,Segment,1,3,Image 1,2,1,100000001,510000002605,
108,,Segment,1,5,Image 1,3,1,100000001,510000002607,
201,,Segment,1,4,Image 1,3,1,100000001,510000002612,
234,,Segment,1,3,Image 1,3,1,100000001,510000002617,
252,,Segment,1,0,Image 1,1,1,100000000,510000002629,
132,,Segment,1,2,Image 1,3,1,100000001,510000002641,
346,,Segment,1,1,Image 1,1,1,100000001,510000002651,
647,,Segment,1,0,Image 1,1,1,100000001,510000002681,
646,,Segment,1,1,Image 1,2,1,100000001,510000002692,
984,,Segment,1,0,Image 1,1,1,100000001,510000002694,
74,,Segment,1,4,Image 1,2,1,100000000,510000002701,
106,,Segment,1,10,Image 1,4,1,100000001,510000002704,
103,,Segment,1,5,Image 1,4,1,100000001,510000002707,
94,,Segment,1,2,Image 1,2,1,100000001,510000002708,
