
Segment Center Intensity Max Ch=4 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,4,4,Image 1,3,1,100000001,510000000059,
0,,Segment,4,3,Image 1,2,1,100000001,510000000097,
0,,Segment,4,2,Image 1,2,1,100000001,510000000114,
0,,Segment,4,1,Image 1,1,1,100000001,510000000126,
0,,Segment,4,0,Image 1,1,1,100000001,510000000138,
0,,Segment,4,5,Image 1,2,1,100000001,510000000161,
0,,Segment,4,4,Image 1,2,1,100000001,510000000166,
0,,Segment,4,5,Image 1,3,1,100000001,510000000171,
0,,Segment,4,3,Image 1,2,1,100000001,510000000199,
0,,Segment,4,2,Image 1,2,1,100000001,510000000315,
0,,Segment,4,1,Image 1,2,1,100000001,510000000321,
0,,Segment,4,3,Image 1,3,1,100000001,510000000326,
0,,Segment,4,10,Image 1,5,1,100000001,510000000341,
0,,Segment,4,9,Image 1,4,1,100000001,510000000348,
0,,Segment,4,8,Image 1,4,1,100000001,510000000365,
0,,Segment,4,7,Image 1,4,1,100000001,510000000374,
0,,Segment,4,6,Image 1,3,1,100000001,510000000436,
0,,Segment,4,5,Image 1,3,1,100000001,510000000482,
0,,Segment,4,4,Image 1,2,1,100000001,510000000491,
0,,Segment,4,3,Image 1,2,1,100000001,510000000503,
0,,Segment,4,2,Image 1,1,1,100000001,510000000534,
0,,Segment,4,11,Image 1,5,1,100000001,510000000540,
0,,Segment,4,11,Image 1,4,1,100000001,510000000546,
0,,Segment,4,9,Image 1,5,1,100000001,510000000549,
0,,Segment,4,8,Image 1,5,1,100000001,510000000552,
0,,Segment,4,7,Image 1,3,1,100000001,510000000554,
0,,Segment,4,6,Image 1,4,1,100000001,510000000568,
0,,Segment,4,6,Image 1,4,1,100000001,510000000570,
0,,Segment,4,4,Image 1,3,1,100000001,510000000595,
0,,Segment,4,5,Image 1,2,1,100000001,510000000601,
0,,Segment,4,1,Image 1,1,1,100000000,510000000657,
0,,Segment,4,0,Image 1,1,1,100000000,510000000669,
0,,Segment,4,1,Image 1,2,1,100000000,510000000720,
0,,Segment,4,5,Image 1,2,1,100000001,510000000779,
0,,Segment,4,4,Image 1,2,1,100000001,510000000791,
0,,Segment,4,3,Image 1,1,1,100000001,510000000853,
0,,Segment,4,0,Image 1,1,1,100000001,510000000958,
0,,Segment,4,3,Image 1,4,1,100000000,510000000989,
0,,Segment,4,2,Image 1,3,1,100000000,510000001003,
0,,Segment,4,1,Image 1,2,1,100000000,510000001035,
0,,Segment,4,0,Image 1,1,1,100000000,510000001048,
0,,Segment,4,4,Image 1,4,1,100000000,510000001082,
0,,Segment,4,3,Image 1,3,1,100000000,510000001118,
0,,Segment,4,2,Image 1,2,1,100000000,510000001139,
0,,Segment,4,1,Image 1,1,1,100000000,510000001142,
0,,Segment,4,0,Image 1,1,1,100000000,510000001157,
0,,Segment,4,4,Image 1,3,1,100000000,510000001159,
0,,Segment,4,10,Image 1,4,1,100000001,510000001163,
0,,Segment,4,9,Image 1,3,1,100000001,510000001166,
0,,Segment,4,8,Image 1,2,1,100000001,510000001204,
0,,Segment,4,7,Image 1,2,1,100000001,510000001246,
0,,Segment,4,6,Image 1,2,1,100000001,510000001255,
0,,Segment,4,5,Image 1,2,1,100000001,510000001278,
0,,Segment,4,4,Image 1,2,1,100000001,510000001284,
0,,Segment,4,3,Image 1,2,1,100000001,510000001291,
0,,Segment,4,2,Image 1,2,1,100000001,510000001316,
