
Segment Position Z
 ==================== 
Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1440.58,µm,Segment,Segment Position,2,3,1,100000001,510000002529,
1439.6,µm,Segment,Segment Position,6,2,1,100000001,510000002535,
1439.68,µm,Segment,Segment Position,6,1,1,100000001,510000002538,
1440.12,µm,Segment,Segment Position,3,3,1,100000001,510000002546,
1439.88,µm,Segment,Segment Position,3,1,1,100000000,510000002556,
1440.83,µm,Segment,Segment Position,4,4,1,100000001,510000002558,
1439.92,µm,Segment,Segment Position,5,3,1,100000001,510000002566,
1442.8,µm,Segment,Segment Position,2,1,1,100000000,510000002580,
1442.29,µm,Segment,Segment Position,2,2,1,100000000,510000002583,
1441.65,µm,Segment,Segment Position,1,2,1,100000001,510000002586,
1440.73,µm,Segment,Segment Position,5,3,1,100000001,510000002589,
1442.83,µm,Segment,Segment Position,1,1,1,100000000,510000002598,
1440.86,µm,Segment,Segment Position,3,2,1,100000001,510000002605,
1440.66,µm,Segment,Segment Position,5,3,1,100000001,510000002607,
1440.88,µm,Segment,Segment Position,4,3,1,100000001,510000002612,
1440.84,µm,Segment,Segment Position,3,3,1,100000001,510000002617,
1442.86,µm,Segment,Segment Position,0,1,1,100000000,510000002629,
1442.88,µm,Segment,Segment Position,2,3,1,100000001,510000002641,
1441.51,µm,Segment,Segment Position,1,1,1,100000001,510000002651,
1442.46,µm,Segment,Segment Position,0,1,1,100000001,510000002681,
1441.91,µm,Segment,Segment Position,1,2,1,100000001,510000002692,
1442.87,µm,Segment,Segment Position,0,1,1,100000001,510000002694,
1439.73,µm,Segment,Segment Position,4,2,1,100000000,510000002701,
1441.32,µm,Segment,Segment Position,10,4,1,100000001,510000002704,
1440.69,µm,Segment,Segment Position,5,4,1,100000001,510000002707,
1439.99,µm,Segment,Segment Position,2,2,1,100000001,510000002708,
