
Segment Center Number of Voxel Ch=2 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
9,,Segment,2,0,Image 1,1,1,100000000,510000000669,
27,,Segment,2,1,Image 1,2,1,100000000,510000000720,
60,,Segment,2,5,Image 1,2,1,100000001,510000000779,
13,,Segment,2,4,Image 1,2,1,100000001,510000000791,
63,,Segment,2,3,Image 1,1,1,100000001,510000000853,
92,,Segment,2,0,Image 1,1,1,100000001,510000000958,
14,,Segment,2,3,Image 1,4,1,100000000,510000000989,
15,,Segment,2,2,Image 1,3,1,100000000,510000001003,
33,,Segment,2,1,Image 1,2,1,100000000,510000001035,
12,,Segment,2,0,Image 1,1,1,100000000,510000001048,
10,,Segment,2,4,Image 1,4,1,100000000,510000001082,
37,,Segment,2,3,Image 1,3,1,100000000,510000001118,
22,,Segment,2,2,Image 1,2,1,100000000,510000001139,
4,,Segment,2,1,Image 1,1,1,100000000,510000001142,
13,,Segment,2,0,Image 1,1,1,100000000,510000001157,
3,,Segment,2,4,Image 1,3,1,100000000,510000001159,
5,,Segment,2,10,Image 1,4,1,100000001,510000001163,
4,,Segment,2,9,Image 1,3,1,100000001,510000001166,
39,,Segment,2,8,Image 1,2,1,100000001,510000001204,
43,,Segment,2,7,Image 1,2,1,100000001,510000001246,
10,,Segment,2,6,Image 1,2,1,100000001,510000001255,
24,,Segment,2,5,Image 1,2,1,100000001,510000001278,
7,,Segment,2,4,Image 1,2,1,100000001,510000001284,
8,,Segment,2,3,Image 1,2,1,100000001,510000001291,
26,,Segment,2,2,Image 1,2,1,100000001,510000001316,
13,,Segment,2,1,Image 1,1,1,100000001,510000001328,
4,,Segment,2,0,Image 1,1,1,100000001,510000001335,
3,,Segment,2,9,Image 1,2,1,100000001,510000001342,
7,,Segment,2,10,Image 1,3,1,100000001,510000001348,
8,,Segment,2,5,Image 1,3,1,100000001,510000001355,
35,,Segment,2,3,Image 1,3,1,100000000,510000001389,
14,,Segment,2,2,Image 1,2,1,100000000,510000001402,
9,,Segment,2,8,Image 1,4,1,100000001,510000001410,
35,,Segment,2,7,Image 1,3,1,100000001,510000001444,
3,,Segment,2,6,Image 1,3,1,100000001,510000001446,
80,,Segment,2,5,Image 1,2,1,100000001,510000001525,
27,,Segment,2,4,Image 1,1,1,100000001,510000001551,
9,,Segment,2,3,Image 1,1,1,100000001,510000001559,
38,,Segment,2,2,Image 1,1,1,100000001,510000001596,
4,,Segment,2,8,Image 1,3,1,100000001,510000001599,
12,,Segment,2,5,Image 1,4,1,100000000,510000001610,
11,,Segment,2,4,Image 1,3,1,100000000,510000001620,
46,,Segment,2,3,Image 1,2,1,100000000,510000001665,
10,,Segment,2,2,Image 1,1,1,100000000,510000001674,
64,,Segment,2,4,Image 1,3,1,100000001,510000001737,
10,,Segment,2,3,Image 1,3,1,100000001,510000001746,
24,,Segment,2,3,Image 1,4,1,100000000,510000001769,
10,,Segment,2,2,Image 1,3,1,100000000,510000001778,
11,,Segment,2,1,Image 1,2,1,100000000,510000001788,
9,,Segment,2,0,Image 1,1,1,100000000,510000001799,
3,,Segment,2,7,Image 1,4,1,100000001,510000001806,
4,,Segment,2,6,Image 1,2,1,100000001,510000001809,
14,,Segment,2,5,Image 1,3,1,100000000,510000001822,
9,,Segment,2,8,Image 1,3,1,100000001,510000001830,
13,,Segment,2,4,Image 1,2,1,100000000,510000001842,
27,,Segment,2,3,Image 1,2,1,100000000,510000001868,
48,,Segment,2,2,Image 1,2,1,100000000,510000001915,
30,,Segment,2,1,Image 1,2,1,100000000,510000001944,
5,,Segment,2,4,Image 1,3,1,100000000,510000001948,
5,,Segment,2,4,Image 1,1,1,100000001,510000001952,
7,,Segment,2,3,Image 1,3,1,100000000,510000001959,
20,,Segment,2,1,Image 1,1,1,100000001,510000001978,
84,,Segment,2,0,Image 1,1,1,100000001,510000002064,
47,,Segment,2,2,Image 1,2,1,100000000,510000002110,
5,,Segment,2,1,Image 1,1,1,100000000,510000002114,
30,,Segment,2,7,Image 1,4,1,100000001,510000002143,
20,,Segment,2,6,Image 1,3,1,100000001,510000002162,
7,,Segment,2,8,Image 1,4,1,100000001,510000002169,
29,,Segment,2,7,Image 1,3,1,100000001,510000002197,
21,,Segment,2,4,Image 1,2,1,100000001,510000002217,
16,,Segment,2,3,Image 1,2,1,100000001,510000002232,
19,,Segment,2,2,Image 1,2,1,100000001,510000002250,
26,,Segment,2,1,Image 1,2,1,100000001,510000002275,
20,,Segment,2,0,Image 1,1,1,100000001,510000002297,
26,,Segment,2,2,Image 1,3,1,100000000,510000002336,
22,,Segment,2,6,Image 1,3,1,100000001,510000002357,
16,,Segment,2,5,Image 1,2,1,100000001,510000002372,
13,,Segment,2,4,Image 1,2,1,100000001,510000002384,
15,,Segment,2,3,Image 1,2,1,100000001,510000002398,
9,,Segment,2,2,Image 1,1,1,100000001,510000002406,
35,,Segment,2,1,Image 1,1,1,100000001,510000002440,
41,,Segment,2,0,Image 1,1,1,100000001,510000002483,
4,,Segment,2,8,Image 1,3,1,100000001,510000002486,
3,,Segment,2,3,Image 1,1,1,100000001,510000002488,
5,,Segment,2,4,Image 1,3,1,100000001,510000002492,
4,,Segment,2,7,Image 1,3,1,100000001,510000002495,
4,,Segment,2,1,Image 1,2,1,100000001,510000002498,
9,,Segment,2,6,Image 1,2,1,100000001,510000002506,
18,,Segment,2,5,Image 1,1,1,100000001,510000002523,
7,,Segment,2,2,Image 1,3,1,100000001,510000002529,
6,,Segment,2,6,Image 1,2,1,100000001,510000002535,
4,,Segment,2,6,Image 1,1,1,100000001,510000002538,
9,,Segment,2,3,Image 1,3,1,100000001,510000002546,
11,,Segment,2,3,Image 1,1,1,100000000,510000002556,
3,,Segment,2,4,Image 1,4,1,100000001,510000002558,
9,,Segment,2,5,Image 1,3,1,100000001,510000002566,
15,,Segment,2,2,Image 1,1,1,100000000,510000002580,
3,,Segment,2,2,Image 1,2,1,100000000,510000002583,
4,,Segment,2,1,Image 1,2,1,100000001,510000002586,
4,,Segment,2,5,Image 1,3,1,100000001,510000002589,
10,,Segment,2,1,Image 1,1,1,100000000,510000002598,
8,,Segment,2,3,Image 1,2,1,100000001,510000002605,
3,,Segment,2,5,Image 1,3,1,100000001,510000002607,
6,,Segment,2,4,Image 1,3,1,100000001,510000002612,
5,,Segment,2,3,Image 1,3,1,100000001,510000002617,
9,,Segment,2,0,Image 1,1,1,100000000,510000002629,
5,,Segment,2,2,Image 1,3,1,100000001,510000002641,
4,,Segment,2,1,Image 1,1,1,100000001,510000002651,
20,,Segment,2,0,Image 1,1,1,100000001,510000002681,
12,,Segment,2,1,Image 1,2,1,100000001,510000002692,
3,,Segment,2,0,Image 1,1,1,100000001,510000002694,
2,,Segment,2,4,Image 1,2,1,100000000,510000002701,
2,,Segment,2,10,Image 1,4,1,100000001,510000002704,
2,,Segment,2,5,Image 1,4,1,100000001,510000002707,
2,,Segment,2,2,Image 1,2,1,100000001,510000002708,
