
Segment Intensity Median Ch=2 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
34.125,,Segment,2,4,Image 1,3,1,100000001,510000000059,
60.125,,Segment,2,3,Image 1,2,1,100000001,510000000097,
50.0625,,Segment,2,2,Image 1,2,1,100000001,510000000114,
66.125,,Segment,2,1,Image 1,1,1,100000001,510000000126,
83.125,,Segment,2,0,Image 1,1,1,100000001,510000000138,
26.0625,,Segment,2,5,Image 1,2,1,100000001,510000000161,
62.125,,Segment,2,4,Image 1,2,1,100000001,510000000166,
24.5625,,Segment,2,5,Image 1,3,1,100000001,510000000171,
49.5625,,Segment,2,3,Image 1,2,1,100000001,510000000199,
62.125,,Segment,2,2,Image 1,2,1,100000001,510000000315,
79.125,,Segment,2,1,Image 1,2,1,100000001,510000000321,
65.5625,,Segment,2,3,Image 1,3,1,100000001,510000000326,
30.0625,,Segment,2,10,Image 1,5,1,100000001,510000000341,
36.0625,,Segment,2,9,Image 1,4,1,100000001,510000000348,
28.0625,,Segment,2,8,Image 1,4,1,100000001,510000000365,
51.5625,,Segment,2,7,Image 1,4,1,100000001,510000000374,
49.125,,Segment,2,6,Image 1,3,1,100000001,510000000436,
34.0625,,Segment,2,5,Image 1,3,1,100000001,510000000482,
33.0625,,Segment,2,4,Image 1,2,1,100000001,510000000491,
23.0625,,Segment,2,3,Image 1,2,1,100000001,510000000503,
52.125,,Segment,2,2,Image 1,1,1,100000001,510000000534,
23.125,,Segment,2,11,Image 1,5,1,100000001,510000000540,
25.125,,Segment,2,11,Image 1,4,1,100000001,510000000546,
26.0312,,Segment,2,9,Image 1,5,1,100000001,510000000549,
46.0625,,Segment,2,8,Image 1,5,1,100000001,510000000552,
56.125,,Segment,2,7,Image 1,3,1,100000001,510000000554,
23.0312,,Segment,2,6,Image 1,4,1,100000001,510000000568,
20.5312,,Segment,2,6,Image 1,4,1,100000001,510000000570,
46.125,,Segment,2,4,Image 1,3,1,100000001,510000000595,
42.0625,,Segment,2,5,Image 1,2,1,100000001,510000000601,
51.125,,Segment,2,1,Image 1,1,1,100000000,510000000657,
57.0625,,Segment,2,0,Image 1,1,1,100000000,510000000669,
61.125,,Segment,2,1,Image 1,2,1,100000000,510000000720,
26.125,,Segment,2,5,Image 1,2,1,100000001,510000000779,
76.125,,Segment,2,4,Image 1,2,1,100000001,510000000791,
75.125,,Segment,2,3,Image 1,1,1,100000001,510000000853,
89.125,,Segment,2,0,Image 1,1,1,100000001,510000000958,
22.625,,Segment,2,3,Image 1,4,1,100000000,510000000989,
55.625,,Segment,2,2,Image 1,3,1,100000000,510000001003,
63.125,,Segment,2,1,Image 1,2,1,100000000,510000001035,
62.125,,Segment,2,0,Image 1,1,1,100000000,510000001048,
34.125,,Segment,2,4,Image 1,4,1,100000000,510000001082,
56.125,,Segment,2,3,Image 1,3,1,100000000,510000001118,
45.125,,Segment,2,2,Image 1,2,1,100000000,510000001139,
83.125,,Segment,2,1,Image 1,1,1,100000000,510000001142,
95.125,,Segment,2,0,Image 1,1,1,100000000,510000001157,
43.125,,Segment,2,4,Image 1,3,1,100000000,510000001159,
16.0625,,Segment,2,10,Image 1,4,1,100000001,510000001163,
27.5625,,Segment,2,9,Image 1,3,1,100000001,510000001166,
44.0625,,Segment,2,8,Image 1,2,1,100000001,510000001204,
59.125,,Segment,2,7,Image 1,2,1,100000001,510000001246,
93.125,,Segment,2,6,Image 1,2,1,100000001,510000001255,
82.125,,Segment,2,5,Image 1,2,1,100000001,510000001278,
63.125,,Segment,2,4,Image 1,2,1,100000001,510000001284,
74.125,,Segment,2,3,Image 1,2,1,100000001,510000001291,
85.125,,Segment,2,2,Image 1,2,1,100000001,510000001316,
87.125,,Segment,2,1,Image 1,1,1,100000001,510000001328,
107.125,,Segment,2,0,Image 1,1,1,100000001,510000001335,
13.0312,,Segment,2,9,Image 1,2,1,100000001,510000001342,
27.0625,,Segment,2,10,Image 1,3,1,100000001,510000001348,
33.5312,,Segment,2,5,Image 1,3,1,100000001,510000001355,
29.125,,Segment,2,3,Image 1,3,1,100000000,510000001389,
28.625,,Segment,2,2,Image 1,2,1,100000000,510000001402,
79.125,,Segment,2,8,Image 1,4,1,100000001,510000001410,
72.125,,Segment,2,7,Image 1,3,1,100000001,510000001444,
49.0625,,Segment,2,6,Image 1,3,1,100000001,510000001446,
61.125,,Segment,2,5,Image 1,2,1,100000001,510000001525,
73.125,,Segment,2,4,Image 1,1,1,100000001,510000001551,
76.625,,Segment,2,3,Image 1,1,1,100000001,510000001559,
81.125,,Segment,2,2,Image 1,1,1,100000001,510000001596,
63.625,,Segment,2,8,Image 1,3,1,100000001,510000001599,
24.125,,Segment,2,5,Image 1,4,1,100000000,510000001610,
32.0625,,Segment,2,4,Image 1,3,1,100000000,510000001620,
53.125,,Segment,2,3,Image 1,2,1,100000000,510000001665,
65.125,,Segment,2,2,Image 1,1,1,100000000,510000001674,
32.125,,Segment,2,4,Image 1,3,1,100000001,510000001737,
48.0625,,Segment,2,3,Image 1,3,1,100000001,510000001746,
21.125,,Segment,2,3,Image 1,4,1,100000000,510000001769,
51.125,,Segment,2,2,Image 1,3,1,100000000,510000001778,
86.125,,Segment,2,1,Image 1,2,1,100000000,510000001788,
91.625,,Segment,2,0,Image 1,1,1,100000000,510000001799,
41.5,,Segment,2,7,Image 1,4,1,100000001,510000001806,
30.0625,,Segment,2,6,Image 1,2,1,100000001,510000001809,
39.0625,,Segment,2,5,Image 1,3,1,100000000,510000001822,
37.5625,,Segment,2,8,Image 1,3,1,100000001,510000001830,
31.125,,Segment,2,4,Image 1,2,1,100000000,510000001842,
70.125,,Segment,2,3,Image 1,2,1,100000000,510000001868,
66.125,,Segment,2,2,Image 1,2,1,100000000,510000001915,
61.125,,Segment,2,1,Image 1,2,1,100000000,510000001944,
31.0625,,Segment,2,4,Image 1,3,1,100000000,510000001948,
53.125,,Segment,2,4,Image 1,1,1,100000001,510000001952,
25.125,,Segment,2,3,Image 1,3,1,100000000,510000001959,
43.125,,Segment,2,1,Image 1,1,1,100000001,510000001978,
62.125,,Segment,2,0,Image 1,1,1,100000001,510000002064,
79.125,,Segment,2,2,Image 1,2,1,100000000,510000002110,
92.125,,Segment,2,1,Image 1,1,1,100000000,510000002114,
59.125,,Segment,2,7,Image 1,4,1,100000001,510000002143,
74.125,,Segment,2,6,Image 1,3,1,100000001,510000002162,
33.125,,Segment,2,8,Image 1,4,1,100000001,510000002169,
66.125,,Segment,2,7,Image 1,3,1,100000001,510000002197,
62.125,,Segment,2,4,Image 1,2,1,100000001,510000002217,
72.125,,Segment,2,3,Image 1,2,1,100000001,510000002232,
63.125,,Segment,2,2,Image 1,2,1,100000001,510000002250,
50.125,,Segment,2,1,Image 1,2,1,100000001,510000002275,
93.125,,Segment,2,0,Image 1,1,1,100000001,510000002297,
53.125,,Segment,2,2,Image 1,3,1,100000000,510000002336,
39.0625,,Segment,2,6,Image 1,3,1,100000001,510000002357,
82.125,,Segment,2,5,Image 1,2,1,100000001,510000002372,
88.125,,Segment,2,4,Image 1,2,1,100000001,510000002384,
92.125,,Segment,2,3,Image 1,2,1,100000001,510000002398,
73.125,,Segment,2,2,Image 1,1,1,100000001,510000002406,
77.125,,Segment,2,1,Image 1,1,1,100000001,510000002440,
59.125,,Segment,2,0,Image 1,1,1,100000001,510000002483,
63.0625,,Segment,2,8,Image 1,3,1,100000001,510000002486,
111.125,,Segment,2,3,Image 1,1,1,100000001,510000002488,
54.125,,Segment,2,4,Image 1,3,1,100000001,510000002492,
52.125,,Segment,2,7,Image 1,3,1,100000001,510000002495,
59.125,,Segment,2,1,Image 1,2,1,100000001,510000002498,
76.125,,Segment,2,6,Image 1,2,1,100000001,510000002506,
70.125,,Segment,2,5,Image 1,1,1,100000001,510000002523,
40.0625,,Segment,2,2,Image 1,3,1,100000001,510000002529,
38.0625,,Segment,2,6,Image 1,2,1,100000001,510000002535,
78.125,,Segment,2,6,Image 1,1,1,100000001,510000002538,
48.5625,,Segment,2,3,Image 1,3,1,100000001,510000002546,
90.125,,Segment,2,3,Image 1,1,1,100000000,510000002556,
39.625,,Segment,2,4,Image 1,4,1,100000001,510000002558,
60.625,,Segment,2,5,Image 1,3,1,100000001,510000002566,
70.125,,Segment,2,2,Image 1,1,1,100000000,510000002580,
81.125,,Segment,2,2,Image 1,2,1,100000000,510000002583,
75.125,,Segment,2,1,Image 1,2,1,100000001,510000002586,
60.125,,Segment,2,5,Image 1,3,1,100000001,510000002589,
75.125,,Segment,2,1,Image 1,1,1,100000000,510000002598,
53.625,,Segment,2,3,Image 1,2,1,100000001,510000002605,
53.0625,,Segment,2,5,Image 1,3,1,100000001,510000002607,
54.0625,,Segment,2,4,Image 1,3,1,100000001,510000002612,
69.125,,Segment,2,3,Image 1,3,1,100000001,510000002617,
72.125,,Segment,2,0,Image 1,1,1,100000000,510000002629,
35.0625,,Segment,2,2,Image 1,3,1,100000001,510000002641,
