
Spine Number of Voxel Ch=4 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
119,,Spine,4,0,Image 1,1,1,100000001,610000003082,
879,,Spine,4,0,Image 1,1,1,100000001,610000003086,
188,,Spine,4,0,Image 1,1,1,100000001,610000003088,
113,,Spine,4,0,Image 1,1,1,100000000,610000003091,
67,,Spine,4,0,Image 1,1,1,100000000,610000003093,
405,,Spine,4,0,Image 1,1,1,100000000,610000003095,
270,,Spine,4,4,Image 1,2,1,100000001,610000003100,
561,,Spine,4,2,Image 1,2,1,100000000,610000003105,
76,,Spine,4,0,Image 1,1,1,100000001,610000003109,
30,,Spine,4,5,Image 1,2,1,100000001,610000003115,
184,,Spine,4,7,Image 1,3,1,100000001,610000003117,
55,,Spine,4,0,Image 1,1,1,100000001,610000003120,
284,,Spine,4,2,Image 1,2,1,100000000,610000003123,
129,,Spine,4,3,Image 1,1,1,100000001,610000003126,
54,,Spine,4,7,Image 1,4,1,100000001,610000003128,
256,,Spine,4,4,Image 1,1,1,100000001,610000003131,
353,,Spine,4,2,Image 1,2,1,100000000,610000003134,
117,,Spine,4,0,Image 1,1,1,100000001,610000003136,
23,,Spine,4,0,Image 1,1,1,100000000,610000003140,
414,,Spine,4,0,Image 1,1,1,100000001,610000003142,
214,,Spine,4,1,Image 1,1,1,100000001,610000003145,
472,,Spine,4,2,Image 1,2,1,100000000,610000003149,
344,,Spine,4,0,Image 1,1,1,100000001,610000003151,
284,,Spine,4,1,Image 1,2,1,100000000,610000003155,
122,,Spine,4,1,Image 1,1,1,100000001,610000003157,
202,,Spine,4,3,Image 1,1,1,100000001,610000003160,
637,,Spine,4,0,Image 1,1,1,100000001,610000003164,
283,,Spine,4,0,Image 1,1,1,100000001,610000003167,
514,,Spine,4,0,Image 1,1,1,100000001,610000003170,
58,,Spine,4,0,Image 1,1,1,100000001,610000003176,
772,,Spine,4,2,Image 1,1,1,100000000,610000003178,
72,,Spine,4,0,Image 1,1,1,100000001,610000003182,
211,,Spine,4,0,Image 1,1,1,100000000,610000003189,
471,,Spine,4,0,Image 1,1,1,100000000,610000003199,
72,,Spine,4,1,Image 1,1,1,100000000,610000003210,
42,,Spine,4,1,Image 1,1,1,100000000,610000003211,
83,,Spine,4,3,Image 1,4,1,100000000,610000003214,
87,,Spine,4,2,Image 1,2,1,100000000,610000003215,
139,,Spine,4,2,Image 1,2,1,100000000,610000003216,
58,,Spine,4,2,Image 1,2,1,100000000,610000003217,
41,,Spine,4,3,Image 1,3,1,100000000,610000003218,
57,,Spine,4,3,Image 1,2,1,100000000,610000003219,
111,,Spine,4,2,Image 1,1,1,100000000,610000003220,
34,,Spine,4,2,Image 1,2,1,100000000,610000003221,
245,,Spine,4,2,Image 1,2,1,100000000,610000003222,
437,,Spine,4,0,Image 1,1,1,100000000,610000003223,
28,,Spine,4,3,Image 1,4,1,100000000,610000003225,
31,,Spine,4,3,Image 1,4,1,100000000,610000003226,
58,,Spine,4,3,Image 1,3,1,100000000,610000003227,
120,,Spine,4,2,Image 1,2,1,100000000,610000003228,
725,,Spine,4,0,Image 1,1,1,100000000,610000003229,
71,,Spine,4,4,Image 1,3,1,100000001,610000003230,
59,,Spine,4,4,Image 1,3,1,100000001,610000003231,
62,,Spine,4,5,Image 1,2,1,100000001,610000003232,
94,,Spine,4,5,Image 1,2,1,100000001,610000003233,
51,,Spine,4,4,Image 1,3,1,100000001,610000003234,
78,,Spine,4,8,Image 1,4,1,100000001,610000003235,
19,,Spine,4,8,Image 1,5,1,100000001,610000003236,
24,,Spine,4,8,Image 1,5,1,100000001,610000003237,
88,,Spine,4,6,Image 1,3,1,100000001,610000003238,
48,,Spine,4,5,Image 1,2,1,100000001,610000003239,
19,,Spine,4,5,Image 1,3,1,100000001,610000003240,
37,,Spine,4,4,Image 1,2,1,100000001,610000003241,
49,,Spine,4,4,Image 1,2,1,100000001,610000003242,
115,,Spine,4,3,Image 1,1,1,100000001,610000003243,
248,,Spine,4,3,Image 1,1,1,100000001,610000003244,
85,,Spine,4,3,Image 1,1,1,100000001,610000003245,
207,,Spine,4,0,Image 1,1,1,100000001,610000003246,
52,,Spine,4,0,Image 1,1,1,100000001,610000003247,
66,,Spine,4,7,Image 1,4,1,100000001,610000003252,
58,,Spine,4,7,Image 1,4,1,100000001,610000003253,
87,,Spine,4,5,Image 1,2,1,100000001,610000003254,
165,,Spine,4,4,Image 1,1,1,100000001,610000003255,
77,,Spine,4,0,Image 1,1,1,100000001,610000003256,
207,,Spine,4,1,Image 1,1,1,100000001,610000003258,
44,,Spine,4,1,Image 1,2,1,100000001,610000003264,
104,,Spine,4,1,Image 1,2,1,100000001,610000003265,
95,,Spine,4,1,Image 1,2,1,100000001,610000003266,
127,,Spine,4,1,Image 1,2,1,100000001,610000003267,
181,,Spine,4,0,Image 1,1,1,100000001,610000003268,
498,,Spine,4,0,Image 1,1,1,100000001,610000003269,
