
Spine Part Max Diameter Neck
 ==================== 
Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.24375,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002912,
0.24375,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002926,
0.373941,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002929,
0.276368,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002946,
0.293074,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002953,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000002957,
0.217252,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002966,
0.227547,µm,Spine,Spine Part Max Diameter,11,4,1,100000001,610000002969,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002973,
0.197234,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000002976,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000002980,
0.293187,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000002983,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000002985,
0,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000002987,
0.73125,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002991,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000002993,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000002997,
0.324365,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000003000,
0.489052,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003003,
0.227984,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003009,
0.40625,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003014,
0,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000003016,
0.312051,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003019,
0.265225,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000003026,
0.280425,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003029,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003033,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003037,
0.351777,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003042,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003046,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003048,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003050,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000001,610000003053,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000003056,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003060,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003062,
0.272312,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003065,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003069,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003073,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003076,
0.37832,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003082,
0.373002,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003086,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003088,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003091,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003093,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003095,
0.325,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000003100,
0.55268,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003105,
0.240576,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003109,
0.24375,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003115,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000003117,
0.24375,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003120,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003123,
0.206934,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003126,
0,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000003128,
0,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000003131,
0.408689,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003134,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003136,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003140,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003142,
0.352207,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003145,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003149,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003151,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000003155,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003157,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003160,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003164,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003167,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003170,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003176,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003178,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003182,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003189,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003199,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003210,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003211,
0,µm,Spine,Spine Part Max Diameter,3,4,1,100000000,610000003214,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003215,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003216,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003217,
0,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000003218,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003219,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003220,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003221,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003222,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003223,
0,µm,Spine,Spine Part Max Diameter,3,4,1,100000000,610000003225,
0,µm,Spine,Spine Part Max Diameter,3,4,1,100000000,610000003226,
0,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000003227,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003228,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003229,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000003230,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000003231,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003232,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003233,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000003234,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000003235,
0,µm,Spine,Spine Part Max Diameter,8,5,1,100000001,610000003236,
0,µm,Spine,Spine Part Max Diameter,8,5,1,100000001,610000003237,
0,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000003238,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003239,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000003240,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000003241,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000003242,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003243,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003244,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003245,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003246,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003247,
0,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000003252,
0,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000003253,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003254,
0,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000003255,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003256,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003258,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000003264,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000003265,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000003266,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000003267,
